[00:00:05.598 --> 00:00:06.238]  Big Brother.
[00:00:06.919 --> 00:00:07.939]  Mainstream media.
[00:00:08.679 --> 00:00:09.780]  Government cover-ups.
[00:00:10.420 --> 00:00:11.240]  You want answers?
[00:00:12.021 --> 00:00:13.922]  Well, so does he.
[00:00:13.942 --> 00:00:17.243]  He's Alex Jones on the GCN Radio Network.
[00:00:17.763 --> 00:00:21.885]  And now, live from Austin, Texas, Alex Jones.
[00:00:30.508 --> 00:00:31.349]  Hello, my friends.
[00:00:34.716 --> 00:00:45.188]  Great people listening all over the globe, the ships at sea, the troops in foreign lands, from Rhode Island to Los Angeles on the AM and FM dial.
[00:00:45.849 --> 00:00:49.393]  I'm Alex Jones coming to you live from Austin, Texas.
[00:00:50.735 --> 00:00:54.778]  It is Tuesday, the 9th of December, 2003.
[00:00:56.339 --> 00:01:06.185]  The websites are InfoWars.com being updated right now and PrisonPlanet.com already updated for you to be updated multiple times daily.
[00:01:06.225 --> 00:01:08.147]  Thanks to the great work of Paul Watson.
[00:01:08.707 --> 00:01:23.936]  Who's been turning up the heat there at PrisonPlanet.com, adding new sections every day of vital information, video, audio, documents, news conferences, assassination information, you name it.
[00:01:24.016 --> 00:01:27.658]  PrisonPlanet.com, spread the word.
[00:01:29.227 --> 00:01:30.848]  Huge show lined up for you.
[00:01:30.928 --> 00:01:35.912]  Right now we're lining up Angel Shamaya from Keaton Bear Arms involved in the Silvera case.
[00:01:35.952 --> 00:01:42.858]  The Supreme Court threw back down to the Circuit Court and said, yeah, we agree that all guns can be banned and that there's no Second Amendment.
[00:01:42.898 --> 00:01:44.559]  The ruling actually says that.
[00:01:45.980 --> 00:01:48.362]  Also, about once a week I have Paul Watson on the show.
[00:01:48.402 --> 00:01:52.365]  I want to line him up today if he can do it to talk about a new development.
[00:01:52.405 --> 00:01:54.407]  Turns out there was a government press conference
[00:01:55.479 --> 00:02:14.236]  Days after the blackout of this summer, all over the east into Canada, down to the Carolinas, turns out that they were doing chemtrails spraying, some type of government drill, that much is admitted, with magnetic pulse weapons.
[00:02:16.505 --> 00:02:26.533]  In the meantime, there is so much news, so much information today that we're going to cover, and I'm going to cover all of it.
[00:02:27.474 --> 00:02:31.637]  If SARS hits U.S., quarantine could too.
[00:02:31.717 --> 00:02:36.080]  The New York Times, any excuse to get martial law rolling in our lives.
[00:02:36.761 --> 00:02:40.004]  Barracks blast injures 41 U.S.
[00:02:40.124 --> 00:02:40.584]  troops.
[00:02:41.905 --> 00:02:45.508]  Five killed in suicide attack in Russia.
[00:02:46.249 --> 00:02:48.291]  Taiwan warned by U.S.
[00:02:48.771 --> 00:02:52.094]  not to vote for independence in violation of our own treaty with them.
[00:02:52.954 --> 00:02:59.980]  And they're going to have the big CHICOM leader over here with the big salute and the toasting their tyranny.
[00:03:00.120 --> 00:03:04.063]  These people have killed more than Hitler, but our government loves them.
[00:03:05.784 --> 00:03:08.106]  China's win to get 19-gun salute.
[00:03:08.166 --> 00:03:10.528]  Spectacular pump from the White House.
[00:03:11.693 --> 00:03:12.133]  U.S.
[00:03:12.514 --> 00:03:15.036]  again cautions Taiwan on independence, tells them to back off.
