[00:00:18.749 --> 00:00:20.450]  Welcome to the InfoWars Nightly News.
[00:00:20.630 --> 00:00:21.290]  I'm David Knight.
[00:00:21.350 --> 00:00:22.531]  It's Monday, January the 30th, 2017.
[00:00:22.571 --> 00:00:23.431]  Here are our top stories.
[00:00:29.815 --> 00:00:36.498]  Trump's travel ban has sent the leftists into a tizzy, protesting in the streets, but ignoring their own hypocrisies on the issue.
[00:00:37.298 --> 00:00:46.842]  Also, why the travel ban has been implemented, who helped mold it, the history of similar actions, and why Europe's bad immigration and refugee policy can be used as a guidestone.
[00:00:47.183 --> 00:00:52.405]  And then, fake Jake Tapper, the CNN fop, attempts to win points with the establishment.
[00:00:52.825 --> 00:00:55.906]  But his guest took the segment in an unwanted direction.
[00:00:55.946 --> 00:01:07.512]  If we profess to truly care about the Syrian people, about their suffering, we've got to be able to meet with anyone that we need to if there is a possibility that we could achieve peace.
[00:01:07.592 --> 00:01:11.994]  Meanwhile, Iran is testing missiles that defy a UN resolution.
[00:01:12.034 --> 00:01:17.056]  Will this warrant a response from the globalist, anti-American UN or the Trump administration?
[00:01:17.256 --> 00:01:20.718]  All that and more tonight on the InfoWars Nightly News.
[00:01:30.347 --> 00:01:36.952]  In case you haven't heard, InfoWars has become the most influential media outlet in America.
[00:01:37.052 --> 00:01:44.718]  We're making freedom go viral, and now we are proud to announce a new weapon in the epic battle against the globalists.
[00:01:45.039 --> 00:01:55.747]  InfoWars Prime, where you can watch live high-definition feeds of the Alex Jones Show, plus exclusive insider videos from the InfoWars crew and behind-the-scenes
[00:01:56.007 --> 00:01:56.387]  Action!
[00:01:56.427 --> 00:02:00.388]  Go to InfoWars.com forward slash app and download today.
[00:02:00.668 --> 00:02:04.870]  InfoWars Prime is available right now for your iPhone or Android.
[00:02:04.990 --> 00:02:09.511]  You will have access to exclusive videos that you can't see anywhere else.
[00:02:09.891 --> 00:02:15.173]  That means live coverage of events and breaking news on location as it happens.
[00:02:15.433 --> 00:02:22.343]  You can also take advantage of amazing deals from the InfoWars store that are only available for InfoWars Prime subscribers.
