[00:00:14.721 --> 00:00:15.382]  Big Brother.
[00:00:15.862 --> 00:00:17.103]  Mainstream media.
[00:00:17.643 --> 00:00:18.784]  Government cover-ups.
[00:00:19.524 --> 00:00:21.005]  You want to stop tyranny?
[00:00:21.245 --> 00:00:22.386]  Well, so does he.
[00:00:22.906 --> 00:00:27.609]  Live from the InfoWars.com studios, it's Alex Jones.
[00:00:33.447 --> 00:00:34.748]  Welcome to the Alex Jones Show.
[00:00:34.808 --> 00:00:37.089]  It is Sunday, December the 10th, 2017.
[00:00:37.469 --> 00:00:38.029]  I'm David Knight.
[00:00:38.049 --> 00:00:39.530]  I'm your host today.
[00:00:39.930 --> 00:00:42.011]  Usually you'll find me at 8 a.m.
[00:00:42.172 --> 00:00:49.355]  Monday through Friday, but today I'm here on the Sunday Show and we have an amazing sequence of events over the last couple of days.
[00:00:50.496 --> 00:01:01.902]  One of them you probably haven't heard of, but you have heard about the attacks by the Washington Post coming out with tweets trying to pretend that nobody showed up to hear President Trump at the rally that he had for Roy Moore.
[00:01:02.955 --> 00:01:08.240]  Then, as President Trump says, you're absolutely lying, showing this empty stadium.
[00:01:08.480 --> 00:01:09.982]  Here's what really happened.
[00:01:10.863 --> 00:01:18.230]  Then you have the journalists lining up to defend this Washington Post reporter who put out this fake attack piece.
[00:01:18.991 --> 00:01:23.935]  And then that followed CNN the previous day, coming after Donald Trump Jr.
[00:01:24.496 --> 00:01:26.338]  This is weaponized media, folks.
[00:01:27.517 --> 00:01:38.180]  But yesterday we had an attack against Owen Schroyer as he was covering a memorial service for Kate Steinle here in Austin, Texas.
[00:01:39.020 --> 00:01:41.561]  And a lot of Antifa people showed up to try to shut that down.
[00:01:41.621 --> 00:01:42.661]  And they shut down Owen.
[00:01:42.681 --> 00:01:43.861]  And they didn't just shut him down.
[00:01:45.162 --> 00:01:48.863]  They committed very serious assault against him.
[00:01:49.183 --> 00:01:50.503]  And we're going to have a clip of that.
[00:01:51.023 --> 00:01:53.784]  When you talk about the laws, understand when you talk about assault and battery.
[00:01:55.003 --> 00:01:59.029]  Assault is threatening somebody, and being able to credibly do that.
[00:01:59.470 --> 00:02:05.819]  And these people had masks on, they had weapons, they had shields, and one of them at least was carrying a gun.
[00:02:06.600 --> 00:02:11.006]  When you're carrying a gun, wearing a mask, and brandishing the gun, that's the official
[00:02:11.947 --> 00:02:37.495]  uh... way that the legal term for that when you're carrying a gun and uh... using and threatening somebody either with the gun by the way that you're holding it or threatening them as you're holding a gun that's called brandishing a weapon that's called assault and so tomorrow Owen Shroyer is going to file a criminal complaint because police didn't do anything about that uh... they let them mace other people they got together in a big group I mean at one respect it looked like
[00:02:38.556 --> 00:02:41.777]  A LARPers convention, because that's the way the NFA people are.
[00:02:42.497 --> 00:02:43.977]  But it was a very serious assault.
[00:02:44.617 --> 00:02:46.657]  These people were threatening violence.
[00:02:46.677 --> 00:02:52.459]  They were shoving him, hitting him in the back with a stick as he was trying to just get to the rally, the people who were at the rally.
[00:02:52.819 --> 00:02:54.099]  For Kate Steinle, remember that?
[00:02:55.039 --> 00:03:05.601]  The illegal immigrant who had been transported, it was either five or six times, I think he was either, he was about to be deported for the sixth or seventh time, when he said he just found a gun.
[00:03:06.547 --> 00:03:09.848]  That was laying on the bench and the gun just went off just like in the movies.
[00:03:09.988 --> 00:03:11.148]  He had nothing to do with it.
[00:03:11.829 --> 00:03:12.969]  It wasn't premeditated murder.
[00:03:13.069 --> 00:03:14.529]  It wasn't even manslaughter.
[00:03:14.549 --> 00:03:15.510]  It was just the gun did it.
[00:03:15.910 --> 00:03:16.430]  The gun did it.
[00:03:17.550 --> 00:03:20.451]  And so still no justice for Kate Steinle.
[00:03:21.291 --> 00:03:23.072]  And that's what we're seeing over and over again.
[00:03:23.192 --> 00:03:28.074]  And no protection of anybody who isn't politically correct.
[00:03:28.874 --> 00:03:32.555]  There is no protection for people who are using weapons against the media.
[00:03:33.510 --> 00:03:40.074]  And certainly no concern about that by our weaponized media, who comes after conservatives, who come after President Trump.
[00:03:40.334 --> 00:03:43.315]  We're also going to give you some updates on some other stories in the news.
[00:03:43.355 --> 00:03:46.477]  Roger Stone will be joining us to talk about what's going on.
[00:03:46.497 --> 00:03:53.400]  Michael Flynn and also Tom Arnold and other issues that have surfaced, many, many things coming out in the last couple of days.
[00:03:53.841 --> 00:03:57.583]  We have the Pentagon is now saying they're going to have their first ever audit.
[00:03:58.243 --> 00:04:01.585]  Well, maybe it's about time, because there's several trillion dollars missing.
[00:04:02.026 --> 00:04:04.768]  They even have 44,000 troops missing.
[00:04:05.368 --> 00:04:06.369]  How in the world do you do that?
[00:04:07.430 --> 00:04:10.452]  They don't even know where their troops are.
[00:04:10.612 --> 00:04:13.354]  They're not saying that it's classified, that they can't tell you.
[00:04:13.374 --> 00:04:15.475]  They're saying their destination is unknown.
[00:04:15.675 --> 00:04:17.737]  And this is coming out of Stars and Stripes magazine.
[00:04:18.597 --> 00:04:20.479]  People in the conservative media have just picked this up.
[00:04:20.539 --> 00:04:22.240]  This is how big the U.S.
[00:04:22.300 --> 00:04:23.121]  empire has grown.
[00:04:24.113 --> 00:04:26.456]  America's lost track of the number of wars that we're fighting.
[00:04:26.596 --> 00:04:29.039]  We've lost track of our soldiers just all over the place.
[00:04:29.519 --> 00:04:32.322]  I mean, this is the insanity that we're looking at here.
[00:04:32.462 --> 00:04:36.106]  Is there some way that we can ever get back to a constitutional government?
