[00:00:18.786 --> 00:00:20.708]  Welcome to the InfoWars Nightly News.
[00:00:20.749 --> 00:00:24.473]  It is Thursday, March 2nd, 2017 and I'm Leigh-Anne McAdoo.
[00:00:24.533 --> 00:00:25.515]  Here's what's coming up tonight.
[00:00:30.123 --> 00:00:36.506]  Attorney General Jeff Sessions is now under fire because he spoke to a Russian ambassador when he was a senator.
[00:00:37.007 --> 00:00:37.607]  Seriously?
[00:00:37.627 --> 00:00:41.469]  What about Senator McCain, who met repeatedly with ISIS?
[00:00:41.849 --> 00:00:43.090]  Oh, that's not a problem, right?
[00:00:43.550 --> 00:00:49.373]  Meanwhile, France's Marine Le Pen has been stripped of EU parliamentary immunity for merely tweeting
[00:00:49.653 --> 00:00:50.674]  We're good to go.
[00:01:17.771 --> 00:01:20.412]  All that and more on tonight's InfoWars Nightly News.
[00:01:30.347 --> 00:01:36.952]  In case you haven't heard, InfoWars has become the most influential media outlet in America.
[00:01:37.052 --> 00:01:44.718]  We're making freedom go viral, and now we are proud to announce a new weapon in the epic battle against the globalists.
[00:01:45.039 --> 00:01:55.747]  InfoWars Prime, where you can watch live high-definition feeds of the Alex Jones Show, plus exclusive insider videos from the InfoWars crew and behind-the-scenes
[00:01:56.007 --> 00:01:56.387]  Action!
[00:01:56.427 --> 00:02:00.388]  Go to InfoWars.com forward slash app and download today.
[00:02:00.668 --> 00:02:04.870]  InfoWars Prime is available right now for your iPhone or Android.
[00:02:04.990 --> 00:02:09.511]  You will have access to exclusive videos that you can't see anywhere else.
[00:02:09.891 --> 00:02:15.173]  That means live coverage of events and breaking news on location as it happens.
[00:02:15.433 --> 00:02:22.343]  You can also take advantage of amazing deals from the InfoWars store that are only available for InfoWars Prime subscribers.
[00:02:22.503 --> 00:02:26.589]  That's InfoWars Prime at InfoWars.com forward slash app.
[00:02:26.850 --> 00:02:29.493]  If you can hear my voice, you are the resistance.
[00:03:02.717 --> 00:03:11.542]  Attorney General Jeff Sessions has recused himself from any future investigations into the allegations that the Russians influenced our election somehow.
[00:03:11.602 --> 00:03:16.485]  Did they hack the election in collusion with the Trump campaign to oust Hillary Clinton?
[00:03:16.885 --> 00:03:18.566]  Jeff Sessions doesn't care.
[00:03:18.726 --> 00:03:19.907]  He says it's a nothing burger.
[00:03:19.987 --> 00:03:21.008]  He has recused himself.
[00:03:21.368 --> 00:03:23.829]  Now his critics are going to say that this is an admission of guilt.
[00:03:24.350 --> 00:03:31.454]  He seemed to be very lighthearted about it at his press conference saying, you know what, there's nothing to see here so I don't even need to be in control of it.
[00:03:31.994 --> 00:03:34.375]  But here's the Sessions controversy explained.
[00:03:34.455 --> 00:03:37.777]  So this is how he found himself at the center of this political fray.
[00:03:38.177 --> 00:03:44.841]  Now the critics accused the former senator of purposefully lying about contacts that he had with the Russian ambassador.
[00:03:44.881 --> 00:03:50.924]  These were comments made by Sessions under oath during his confirmation hearing for Attorney General on January 10th.
[00:03:51.744 --> 00:03:59.269]  Now, he was asked by Democratic Senator Al Franken about contacts with any Russian government-related entities during the course of the Trump campaign.
[00:03:59.729 --> 00:04:10.937]  Sessions said he wasn't aware of any such meetings, including any evidence that anyone affiliated with the Trump campaign communicated with the Russian government in the course of the campaign.
[00:04:11.037 --> 00:04:17.461]  And that's the clincher, because he was asked regarding in the course of the campaign, dealing with the Trump campaign.
[00:04:17.861 --> 00:04:21.144]  And he responded saying he wasn't aware of any of those activities.
[00:04:21.864 --> 00:04:28.028]  Now, the opponents there say that when Senator Franken was questioning him, those questions were all-encompassing.
[00:04:28.068 --> 00:04:29.089]  He should have just known.
[00:04:29.189 --> 00:04:32.711]  Any meeting whatsoever should have been disclosed by the former senator.
[00:04:33.091 --> 00:04:43.858]  But supporters argue that Franken's comments were in the context of campaign duties, unrelated to Sessions' role as a senator and member of the Senate Armed Services Committee.
[00:04:44.378 --> 00:05:03.487]  He's a member of the Senate Armed Services Committee, so of course he's going to be speaking with all sorts of ambassadors, including the Russian ambassador, and he was under no obligation to make them aware of that, because frankly, they would have just said, oh see, talking to the Russians, there we go, right there, that's proof, that's all you need, when he was doing his job.
[00:05:03.807 --> 00:05:05.068]  Now, Sessions' spokeswoman
[00:05:05.868 --> 00:05:06.148]  I think?
[00:05:36.368 --> 00:05:39.470]  A senior member of the Armed Services Committee.
[00:05:39.490 --> 00:05:43.453]  So, of course, he's going to be speaking with countries when they're dealing with weapons and arms.
[00:05:43.793 --> 00:05:48.816]  Now, President Trump has responded to all this saying that he has total confidence in Sessions.
[00:05:49.176 --> 00:05:56.881]  Again, a big nothing burger, but the left is going to see this as a win because they can use this to taint the public's impression of Trump's administration.
[00:05:57.301 --> 00:06:00.383]  Now, the fact that they so easily tossed General Flynn aside
[00:06:00.823 --> 00:06:01.965]  We knew that this was coming.
