[00:00:06.164 --> 00:00:08.266]  Big Brother.
[00:00:08.266 --> 00:00:10.347]  Mainstream media.
[00:00:10.347 --> 00:00:13.550]  Government cover-ups.
[00:00:13.550 --> 00:00:15.291]  Do you want answers?
[00:00:15.291 --> 00:00:17.453]  Well, so does he.
[00:00:17.453 --> 00:00:23.777]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[00:00:34.321 --> 00:00:46.788]  Well, I told you Saturday in a special transmission I did hear from the studios that the word is a new special counsel is being prepared for Hillary.
[00:00:46.788 --> 00:01:01.056]  But also for everybody else involved with Uranium One, that means John Podesta, Tony Podesta, Robert Mueller, the entire list of the Legion of Doom, the normal cast of characters.
[00:01:01.056 --> 00:01:01.416]  And now,
[00:01:02.975 --> 00:01:16.103]  Former Senator and now Attorney General Jeff Sessions testifying today has said that they are open to a special counsel and that they are considering doing it.
[00:01:16.103 --> 00:01:26.870]  It's also in responses to congressional leaders that have already launched hearings asking why are we going after Trump when there's no evidence?
[00:01:26.870 --> 00:01:30.812]  But then there's complete open and shut cases against the Democrats.
[00:01:30.812 --> 00:01:31.413]  Separately,
[00:01:33.866 --> 00:01:36.147]  Separately, Donald Trump Jr.
[00:01:36.147 --> 00:01:44.389]  released his whopping three communications with WikiLeaks during the campaign, asking for information.
[00:01:44.389 --> 00:01:49.370]  I mean, during the campaign, Julian Assange was on CNN.
[00:01:49.370 --> 00:01:50.911]  Julian Assange was on Fox News.
[00:01:50.911 --> 00:01:53.931]  Julian Assange did New York Times interviews.
[00:01:53.931 --> 00:02:02.414]  He doesn't do them now because they just lie and attack him, but by the extension that you're a Russian agent, if you talk to Julian Assange, when there's no evidence that Julian Assange
[00:02:03.294 --> 00:02:04.455]  is a Russian agent.
[00:02:04.455 --> 00:02:08.417]  It's just crazy.
[00:02:08.417 --> 00:02:11.760]  It's absolutely amazing, but they're back at it.
[00:02:11.760 --> 00:02:23.647]  There have been hundreds of news articles the last week by fake news outlets like the Washington Post, owned by Jeff Bezos, this anti-free speech monopoly man, going, we need to have drugs reports shut down.
[00:02:23.647 --> 00:02:25.569]  He linked to InfoWars.
[00:02:25.569 --> 00:02:29.291]  InfoWars links to Russian news.
[00:02:29.291 --> 00:02:30.352]  That's total mental illness.
[00:02:32.142 --> 00:02:34.424]  Then of course we did an analysis of it on average.
[00:02:34.424 --> 00:02:35.925]  It's an average month.
[00:02:35.925 --> 00:02:41.709]  Drudge links to those sites ten times more than InfoWars or Breitbart.
[00:02:41.709 --> 00:02:44.151]  So he links the New York Times and Washington Post.
