[00:00:18.720 --> 00:00:21.242]  Welcome to the InfoWars Nightly News.
[00:00:21.442 --> 00:00:22.163]  I'm Millie Weaver.
[00:00:22.283 --> 00:00:26.126]  It is Wednesday, May 17th, and here's what's coming up tonight.
[00:00:26.146 --> 00:00:29.268]  Tonight!
[00:00:30.882 --> 00:00:34.484]  Public enemy number one, George Soros.
[00:00:35.304 --> 00:00:39.506]  You know, the rich old white guy who funds Black Lives Matter.
[00:00:39.766 --> 00:00:51.612]  Well, he is now funding a black versus blue war where everyone gets bruised as the globalist push to divide and conquer America continues.
[00:00:52.312 --> 00:00:52.513]  Then,
[00:00:53.633 --> 00:01:03.380]  A Christian video game maker is about to launch a new gaming experience to fight the shadow government in real time.
[00:01:03.620 --> 00:01:11.166]  Owen Schroyer talks to game designer Tony Martin about this new concept to expose the New World Order.
[00:01:11.886 --> 00:01:17.490]  All that plus more evidence surfaces about DNC staffer Seth Rich.
[00:01:17.770 --> 00:01:21.573]  That's coming up next on InfoWars Nightly News.
[00:01:31.425 --> 00:01:36.749]  The reason InfoWarsLife has five-star ratings on major third-party sites is because I want products I'm going to use for my family.
[00:01:36.909 --> 00:01:37.489]  I take this.
[00:01:37.749 --> 00:01:38.790]  My family takes this.
[00:01:38.890 --> 00:01:43.113]  And then it funds the operation with the most hardcore, truthful information you're going to find anywhere.
[00:01:43.173 --> 00:01:47.616]  So what you find in our news is the same thing you find in our products at InfoWarsLife.com.
[00:01:47.776 --> 00:01:52.340]  If I ever forget to take them, I have a noticeable difference.
[00:01:52.420 --> 00:01:53.461]  I don't feel good.
[00:01:53.541 --> 00:01:57.064]  The nascent iodine is one of the ones that was life-changing for me.
[00:01:57.284 --> 00:01:59.947]  Yeah, I actually have just run out of my Super Female.
[00:01:59.987 --> 00:02:05.371]  I had a few bottles at my house and I've been taking it again, hitting the gym once again.
[00:02:05.792 --> 00:02:08.194]  Very exciting, feeling great, looking good.
[00:02:08.754 --> 00:02:12.177]  And I know my hair is luxurious once again.
[00:02:12.298 --> 00:02:14.479]  So obviously the Super Female is amazing.
[00:02:14.540 --> 00:02:14.900]  I love it.
[00:02:15.060 --> 00:02:17.644]  Nascent Iodine is essential.
[00:02:17.844 --> 00:02:18.805]  Survival Shield X2.
[00:02:18.865 --> 00:02:24.794]  If there's one product that I would say is life-changing that I would suggest, it's Nascent Iodine Survival Shield X2.
[00:02:24.814 --> 00:02:26.436]  It's got a five-star rating.
[00:02:26.696 --> 00:02:28.899]  It's a win-win in fullwarslife.com.
[00:03:03.339 --> 00:03:12.603]  President Donald Trump is now the target of a coup d'etat against the deep state and intelligence agencies as well as the mainstream media.
[00:03:12.983 --> 00:03:24.288]  Now they are using Nazi Germany styles of propaganda in order to accomplish their goal of successfully character assassinating President Trump.
[00:03:24.788 --> 00:03:26.389]  Now what's interesting to note is
[00:03:27.049 --> 00:03:35.392]  Their methods that they use, it's basically telling a lie over and over and over again and the masses will believe the lie.
[00:03:35.733 --> 00:03:43.576]  It becomes a hundredth monkey syndrome to where everyone just starts believing it, therefore it becomes true in the public's opinion.
[00:03:43.976 --> 00:04:05.384]  Now the problem with this is it's very hard to refute these propaganda memes out there circulating such as this Russian collusion myth that's been going around that President Trump has been colluding with the Russians and that the Russians hacked the DNC and were responsible for the DNC leaks, which we all know went to WikiLeaks.
[00:04:06.368 --> 00:04:12.871]  Well it's hard to disprove this when they're going around saying this based on no evidence at all whatsoever.
[00:04:13.171 --> 00:04:19.894]  There has not been any evidence that has come out suggesting that Trump has been colluding with the Russians.
[00:04:20.474 --> 00:04:22.575]  Now this is actually really interesting here.
[00:04:22.955 --> 00:04:27.237]  This reporter, she is an Emmy award-winning reporter, her name is
[00:04:28.337 --> 00:04:35.581]  Cheryl Atkinson, she actually had some insight into this that was actually really mesmerizing.
[00:04:35.601 --> 00:04:37.302]  It completely blew my mind.
[00:04:37.902 --> 00:04:39.563]  She posed this question.
[00:04:40.224 --> 00:04:54.151]  She said, if the Democratic National Committee or DNC claimed its email system was hacked by Russia, why didn't it let the FBI examine its email server?
[00:04:54.611 --> 00:04:55.412]  Well, that should be
[00:04:56.192 --> 00:04:58.054]  That's basic common sense right there.
[00:04:58.074 --> 00:05:15.108]  The FBI, you would think, would seize this server of the DNC's and look into it, do some forensics, and trace this hacker, or even verify that in fact there was a hacker that had hacked the DNC's server.
[00:05:15.688 --> 00:05:17.370]  So why didn't the FBI do this?
[00:05:17.970 --> 00:05:27.478]  That really poises the question and why has the DNC been sitting on this server and not been wanting it to be analyzed or investigated?
[00:05:28.038 --> 00:05:44.292]  Well, that would destroy their ability to continue this propaganda meme that's going around that Trump is colluding with the Russians and that the Russians are, you know, they hacked the DNC leaks and it was all to conspire against Hillary Clinton and that's why Hillary Clinton lost.
[00:05:44.972 --> 00:05:58.599]  It's just a further, you know, push this agenda to character assassinate Trump so that when they do actually go and try to assassinate him, people will not be enraged.
[00:05:58.839 --> 00:06:03.322]  People will not stand up because they will have already destroyed his character.
[00:06:04.378 --> 00:06:16.655]  Now, Russia has come out saying that they are prepared to release transcripts of the Trump Lavrov meeting to debunk the witch hunt that's been going on.
[00:06:17.155 --> 00:06:19.839]  Well, if you don't know what has happened here,
[00:06:20.748 --> 00:06:24.610]  Putin has come out speaking against this meeting.
[00:06:25.011 --> 00:06:35.998]  Trump met with Lavrov and it was simply to discuss ISIS and, you know, getting Russia to go down and crack down on ISIS in the Middle East.
[00:06:36.618 --> 00:06:45.544]  They were talking about some humanitarian issues and, you know, the risk of terrorism and airline flight safety.
[00:06:46.244 --> 00:07:00.691]  Well, of course the mainstream media decides to go out there and start saying that Trump had leaked classified information to the Russians and it's some huge Russian conspiracy that's been whirling around.
[00:07:00.711 --> 00:07:06.154]  And so Putin came out and he, you know, this is kind of funny what he said here.
[00:07:06.234 --> 00:07:07.314]  It had me laughing.
[00:07:07.334 --> 00:07:08.555]  He said,
[00:07:09.580 --> 00:07:14.301]  We see that the United States has been developing political schizophrenia.
[00:07:14.321 --> 00:07:17.362]  That's right, he says, political schizophrenia.
[00:07:17.842 --> 00:07:28.605]  And that right there, it's kind of true because we are seeing some of the most crazy political battlegrounds that's been going on in this country right now.
[00:07:28.945 --> 00:07:30.285]  We've never seen anything like it.
[00:07:30.805 --> 00:07:38.407]  He says, this is the only thing I can think of when I hear allegations saying that the president has revealed some secrets to Lavrov.
[00:07:39.507 --> 00:07:52.275]  He added jokingly, I will have to reprimand him because he shared these secrets neither with me nor with the Russian secret services, which is very inappropriate on his part.
[00:07:52.955 --> 00:08:01.701]  So Putin's basically saying, well, I guess I'm going to have to punish Lavrov for not sharing these secrets that Trump supposedly shared with him.
[00:08:02.541 --> 00:08:18.521]  And Putin has said that he is more than willing to release the video recording of the meeting to the United States Congress if the Trump administration approves it, to basically debunk their witch hunt against President Trump.
[00:08:19.747 --> 00:08:20.767]  Another interesting story.
[00:08:20.807 --> 00:08:23.508]  Man, they are just on the attack for President Trump.
[00:08:24.128 --> 00:08:29.189]  CNN's Bash admits Comey memo is a deep state revenge against Trump.
[00:08:29.770 --> 00:08:35.351]  So this CNN reporter pretty much admitted that it's just an attack.
[00:08:35.411 --> 00:08:37.052]  It's revenge for firing Comey.
[00:08:37.612 --> 00:08:37.912]  These
[00:08:38.892 --> 00:08:49.003]  Comey, this Comey memo, if you don't know what it was, the New York Times had reported that Trump had sold former FBI Director James Comey.
[00:08:49.224 --> 00:08:54.930]  I hope you can see your way clear to getting this go, to letting Flynn go.
[00:08:55.050 --> 00:08:55.911]  He's a good guy.
[00:08:56.091 --> 00:08:57.232]  I hope you can let this go.
[00:08:57.853 --> 00:09:05.376]  So they put out this memo, which was from an anonymous source, and nobody has ever even seen this memo, okay?
[00:09:05.836 --> 00:09:15.079]  It has as much credibility as that urine, crazy golden shower gate story that had gone around with Trump not too long ago.
[00:09:15.659 --> 00:09:18.000]  So nobody's seen this at all whatsoever.
[00:09:19.981 --> 00:09:21.062]  I mean, what do you do with this?
[00:09:21.803 --> 00:09:29.230]  And you have mainstream media pundits out there just saying, oh, well, this is what happens when you pick a fight with the intelligence community.
[00:09:29.590 --> 00:09:33.253]  You pick a fight with Deep State and they come and they get back at you.
[00:09:33.273 --> 00:09:38.698]  And they're almost gloating about how powerful Deep State is and you shouldn't cross them.
[00:09:38.718 --> 00:09:42.822]  Well, that's how you know we got a major problem and we do need to drain the swamp in this country.
[00:09:43.843 --> 00:09:50.088]  Another interesting story here is that, you know, the... Actually, okay, this is very interesting.
[00:09:51.345 --> 00:09:55.546]  First, Republicans talk about President Trump's impeachment.
[00:09:55.566 --> 00:10:03.269]  They start saying they want to see impeachment of President Trump, and then next thing you know, the stock market dips down.
[00:10:03.289 --> 00:10:12.991]  It shed 300 points and the Dow, and they are experts in the stock market, are attributing this directly to Washington.
[00:10:13.051 --> 00:10:16.712]  They say this is Washington-driven, and they haven't seen something like it since 1998.
[00:10:18.613 --> 00:10:24.514]  Or 99 when the Monica Lewinsky scandal broke with Bill Clinton.
[00:10:24.934 --> 00:10:26.974]  So this is a direct correlation.
[00:10:27.455 --> 00:10:43.577]  When people's hopes disappear and their hopes get crushed, that President Trump is going to be left alone by these cronies, these crony capitalists, and do his best to fulfill his campaign promises to bring back jobs, the stock markets go up.
[00:10:43.977 --> 00:10:46.738]  Right after the election, the stock markets went up.
[00:10:47.618 --> 00:10:55.563]  Now, as Republicans are starting to backstab Trump and say they want to talk about impeachment, the stock markets go down.
[00:10:56.544 --> 00:10:58.445]  Well, another interesting story.
[00:10:59.826 --> 00:11:04.849]  Whistleblower Chelsea Manning has just been released today.
[00:11:05.409 --> 00:11:10.993]  Chelsea Manning is now free after seven years in a military prison.
[00:11:12.429 --> 00:11:15.772]  After Obama commuted her sentence.
[00:11:15.832 --> 00:11:34.588]  Well, many of you know that Chelsea Manning was originally going by Bradley Manning when these allegations came forth after she, now she, leaked classified information to Wikileaks.
[00:11:35.129 --> 00:11:37.070]  Julian Assange at Wikileaks.
[00:11:37.951 --> 00:11:39.934]  And this was huge information.
[00:11:40.014 --> 00:11:43.379]  It actually had video evidence showing U.S.
[00:11:43.479 --> 00:11:48.826]  helicopter crews indiscriminately killing Iraqi civilians.
[00:11:49.407 --> 00:11:50.549]  It was pretty brutal.
[00:11:50.589 --> 00:11:52.271]  The video footage went viral.
[00:11:53.152 --> 00:11:56.694]  And it was, you know, these murders were just dubbed collateral damage.
[00:11:56.914 --> 00:11:58.996]  It was just collateral murders.
