[00:00:18.706 --> 00:00:21.050]  Welcome to the InfoWars Nightly News.
[00:00:21.310 --> 00:00:25.115]  Today is Wednesday, June 21st, 2017.
[00:00:25.556 --> 00:00:28.600]  I'm Millie Weaver and here's what's coming up on the news tonight.
[00:00:33.755 --> 00:00:41.420]  Liberal tears flow freely as the implosion of the Democrat Party intensifies.
[00:00:41.860 --> 00:00:49.685]  And some of the most vocal anti-Trump celebrities are once again on the wrong side of history.
[00:00:50.025 --> 00:01:02.653]  Meanwhile, the leftist Day of Rage turns into a day of epic failure, as only a handful of protesters who vowed to overthrow the government
[00:01:03.553 --> 00:01:06.075]  Go home disappointed and empty-handed.
[00:01:06.715 --> 00:01:12.039]  All that plus a look at the latest terrorist incidents in Flint, Michigan.
[00:01:12.279 --> 00:01:20.345]  And one suspect is in custody after a law enforcement officer was stabbed in the neck at the airport in Flint, Michigan.
[00:01:20.385 --> 00:01:23.727]  That's coming up next on the InfoWars Nightly News.
[00:01:30.595 --> 00:01:33.936]  The globalist social engineers are not just targeting us with propaganda.
[00:01:34.056 --> 00:01:36.317]  They are manipulating our genetics.
[00:01:36.497 --> 00:01:44.881]  We are being targeted at every level by estrogen mimickers that lower our testosterone and other hormones and natural compounds that the body needs.
[00:01:45.121 --> 00:01:48.462]  The key is to be aware of this attack and to fight back against it.
[00:01:48.623 --> 00:01:56.666]  After consulting top doctors, nutritionists, pharmacists, and others, we have developed what I believe is the ultimate non-GMO organic
[00:01:56.986 --> 00:02:06.533]  Super Male Vitality Formula sourced from powerful organic herbs harvested around the planet and then concentrated for maximum potency.
[00:02:06.754 --> 00:02:08.655]  I've always believed in nutrition and herbs.
[00:02:08.995 --> 00:02:16.541]  Super Male Vitality was developed to activate your body's own natural processes instead of using synthetic chemicals.
[00:02:16.921 --> 00:02:23.103]  Supermail Vitality by InfoWars Life is so powerful that I only take half the recommended dose.
[00:02:23.403 --> 00:02:30.326]  Visit InfoWarsLife.com today to secure your Supermail Vitality and other powerful products from InfoWars Life.
[00:02:30.578 --> 00:02:34.380]  Check out these amazing deals at InfoWarsStore.com.
[00:02:34.400 --> 00:02:43.503]  25% off BioTrue Selenium, a powerful antioxidant and back-in-stock super blue fluoride-free toothpaste.
[00:02:43.703 --> 00:02:45.584]  Now 33% off.
[00:02:45.724 --> 00:02:54.508]  And while you're there, check out the Total Oral Care Pack, which combines our organic mouthwash with the amazing super blue toothpaste.
[00:02:54.728 --> 00:02:56.669]  Now 37% off.
[00:02:56.929 --> 00:03:00.090]  All available right now at InfoWarsStore.com.
[00:03:11.730 --> 00:03:15.654]  I'm Millie Weaver and I'm going to be taking you guys through the news tonight.
[00:03:16.055 --> 00:03:25.805]  Well, first I want to talk about how apparently the leftist's planned day of rage ended up being an epic failure.
[00:03:25.885 --> 00:03:29.930]  It was a day of epic failure, of epic proportions.
[00:03:30.410 --> 00:03:37.214]  Apparently, a pathetic amount of protesters showed up outside of the London Parliament building.
[00:03:37.635 --> 00:03:46.240]  Now, these demonstrators were angry about the usual, the communist demands for housing, saying housing is a right.
[00:03:46.640 --> 00:03:54.325]  Well, I guess you must think that housing is a right if you're still living in your parents' basement, refusing to get a job.
[00:03:54.746 --> 00:03:55.526]  Which is nice and all.
[00:03:55.546 --> 00:03:59.689]  I mean, it would be nice to just sit down and play video games all day, but
[00:04:00.109 --> 00:04:09.415]  You know, this is the real world, and as soon as these college kids realize that, hopefully they will get out and get a job, and thankfully, President Trump is working on that.
[00:04:09.475 --> 00:04:23.684]  Now, these people are living in London, but people were even, witnesses were even speaking about how they've seen more people, more kids, show up to a school field trip outside of the London Parliament than what they had seen.
[00:04:24.785 --> 00:04:25.845]  Well, apparently,
[00:04:27.248 --> 00:04:35.234]  Feds are looking into the Flint Airport stabbing as a possible act of terrorism.
[00:04:35.714 --> 00:04:47.603]  Now, this stabbing had occurred and it's no surprise that now we have the feds looking in to whether or not it could be an act of terrorism.
[00:04:47.663 --> 00:04:50.185]  Why, you know, why is there this hesitancy?
[00:04:50.605 --> 00:04:53.327]  Well, apparently this Canadian-born suspect
[00:04:53.707 --> 00:04:58.648]  Shouted Allahu Akbar and stabbed a man in the neck.
[00:04:59.028 --> 00:05:01.289]  Now, this wasn't just a normal man.
[00:05:01.309 --> 00:05:04.129]  This was a police officer.
