[00:00:22.188 --> 00:00:23.892]  Welcome to NFO Wars Nightly News.
[00:00:23.972 --> 00:00:24.613]  I'm David Knight.
[00:00:24.653 --> 00:00:25.635]  It's Monday, April 24th, 2017.
[00:00:25.675 --> 00:00:26.577]  Here are our top stories.
[00:00:26.597 --> 00:00:26.918]  Tonight...
[00:00:33.951 --> 00:00:37.474]  Mission not accomplished in Afghanistan.
[00:00:37.835 --> 00:00:44.861]  After the mother of all bombs was dropped on ISIS, Afghan insurgents have begun to fight back.
[00:00:45.221 --> 00:00:49.886]  And the Taliban still remain the biggest security threat in that country.
[00:00:50.126 --> 00:00:51.167]  Meanwhile, the U.S.
[00:00:51.247 --> 00:00:56.292]  military says the Taliban are getting their weapons from Russia.
[00:00:56.932 --> 00:01:01.514]  Then, the history and insanity of Earth Day.
[00:01:01.954 --> 00:01:06.356]  A look back at some of the most ridiculous predictions on Earth Day's past.
[00:01:07.377 --> 00:01:07.837]  Good evening.
[00:01:08.357 --> 00:01:10.558]  A unique day in American history is ending.
[00:01:10.838 --> 00:01:16.341]  A day set aside for a nationwide outpouring of mankind seeking its own survival.
[00:01:16.981 --> 00:01:17.821]  Earth Day.
[00:01:17.861 --> 00:01:21.483]  Plus new dire warnings for planet Earth.
[00:01:22.023 --> 00:01:25.745]  All that plus much more up next on the Info Wars Nightly News.
[00:01:35.103 --> 00:01:40.430]  The reason InfoWarsLive has five-star ratings on major third-party sites is because I want products I'm gonna use for my family.
[00:01:40.590 --> 00:01:41.191]  I take this.
[00:01:41.432 --> 00:01:42.473]  My family takes this.
[00:01:42.573 --> 00:01:46.799]  And then it funds the operation with the most hardcore, truthful information you're gonna find anywhere.
[00:01:46.859 --> 00:01:51.065]  So what you find in our news is the same thing you find in our products at InfoWarsLive.com.
[00:01:51.445 --> 00:01:56.006]  If I ever forget to take them, I have a noticeable difference.
[00:01:56.086 --> 00:01:57.146]  I don't feel good.
[00:01:57.206 --> 00:02:00.727]  The nascent iodine is one of the ones that was life-changing for me.
[00:02:00.967 --> 00:02:03.608]  Yeah, I actually have just run out of my Super Female.
[00:02:03.668 --> 00:02:08.970]  I had a few bottles at my house and I've been taking it again, hitting the gym once again.
[00:02:09.470 --> 00:02:11.890]  Very exciting, feeling great, looking good.
[00:02:12.430 --> 00:02:15.831]  And I know my hair is luxurious once again.
[00:02:15.951 --> 00:02:18.132]  So, obviously, the Super Female is amazing.
[00:02:18.192 --> 00:02:18.552]  I love it.
[00:02:18.712 --> 00:02:21.316]  Nascent Iodine is essential.
[00:02:21.517 --> 00:02:22.498]  Survival Shield X2.
[00:02:22.538 --> 00:02:28.468]  If there's one product that I would say is life-changing that I would suggest, it's Nascent Iodine Survival Shield X2.
[00:02:28.488 --> 00:02:30.110]  It's got a five-star rating.
[00:02:30.371 --> 00:02:31.132]  It's a win-win.
[00:02:31.613 --> 00:02:32.394]  Infowarslife.com.
[00:03:08.325 --> 00:03:08.725]  Welcome.
[00:03:08.885 --> 00:03:14.890]  Sales of nuclear shelters and radiation blocking air filters are surging in Japan.
[00:03:15.371 --> 00:03:17.072]  They're concerned that we're going to have a war there.
[00:03:17.632 --> 00:03:22.076]  And of course, this is something that we did not foresee, and certainly the Japanese did not foresee.
[00:03:22.116 --> 00:03:34.205]  They say a small company that specializes in building nuclear shelters, generally under people's houses, has received eight orders in the month of April alone, compared with six orders that they receive during a typical year.
[00:03:34.285 --> 00:03:37.128]  So if you annualize that out, even though we're not finished with April yet,
[00:03:37.648 --> 00:03:40.150]  That would be a 1500% increase.
[00:03:40.190 --> 00:03:41.271]  These things are not cheap either.
[00:03:41.771 --> 00:03:45.174]  The air purifier for six people sells for about $5,600.
[00:03:46.415 --> 00:03:52.620]  One that would be for 13 people, and the kind of shelter that they're talking about underneath a house would be about $15,500.
[00:03:53.441 --> 00:03:55.362]  And they say they can't even keep up with demand.
[00:03:55.402 --> 00:04:01.207]  They said it takes time and money to build a shelter, but all we hear these days is, I need one now.
[00:04:02.335 --> 00:04:04.236]  It just goes to show that you have to prepare in advance.
[00:04:04.376 --> 00:04:09.519]  Who would have thought, when we voted for Donald Trump, that one of his first priorities would be to attack North Korea?
[00:04:10.019 --> 00:04:12.280]  That we would become, again, the world's policemen?
[00:04:12.841 --> 00:04:29.710]  In an area of the world where we first became the world's policemen, where we didn't get a declaration of war by President Truman, 64 years after the ceasefire, we see that China is using North Korea as leverage to get trade considerations out of the United States, instead of the other way around.
[00:04:29.790 --> 00:04:30.871]  As I've pointed out before,
