[00:00:18.755 --> 00:00:20.596]  Welcome to the InfoWars Nightly News.
[00:00:20.636 --> 00:00:24.599]  It is Tuesday, January 10th, 2017, and I'm Leigh Ann McAdoo.
[00:00:24.659 --> 00:00:25.740]  Here's what's coming up tonight.
[00:00:28.983 --> 00:00:38.770]  Tonight, social justice warriors unite as radical leftists prepare for what they hope will be one of the biggest riots in U.S.
[00:00:38.830 --> 00:00:39.330]  history.
[00:00:39.471 --> 00:00:41.492]  Target date, inauguration day.
[00:00:57.253 --> 00:01:01.894]  Meanwhile, the Hollywood elite prepare for their moment in the spotlight.
[00:01:02.054 --> 00:01:09.055]  And instead of moving to Canada, some of the nation's biggest celebrities will join anti-Trump rallies in Washington.
[00:01:12.956 --> 00:01:19.357]  All that plus more censorship on Facebook as another pro-Trump account has been shut down.
[00:01:19.617 --> 00:01:22.618]  That's up next on the InfoWars Nightly News.
[00:01:30.347 --> 00:01:36.952]  In case you haven't heard, InfoWars has become the most influential media outlet in America.
[00:01:37.052 --> 00:01:44.718]  We're making freedom go viral, and now we are proud to announce a new weapon in the epic battle against the globalists.
[00:01:45.039 --> 00:01:55.747]  InfoWars Prime, where you can watch live high-definition feeds of the Alex Jones Show, plus exclusive insider videos from the InfoWars crew and behind-the-scenes
[00:01:56.007 --> 00:01:56.387]  Action!
[00:01:56.427 --> 00:02:00.388]  Go to InfoWars.com forward slash app and download today.
[00:02:00.668 --> 00:02:04.870]  InfoWars Prime is available right now for your iPhone or Android.
[00:02:04.990 --> 00:02:09.511]  You will have access to exclusive videos that you can't see anywhere else.
[00:02:09.891 --> 00:02:15.173]  That means live coverage of events and breaking news on location as it happens.
[00:02:15.433 --> 00:02:22.343]  You can also take advantage of amazing deals from the InfoWars store that are only available for InfoWars Prime subscribers.
[00:02:22.503 --> 00:02:26.589]  That's InfoWars Prime at InfoWars.com forward slash app.
[00:02:26.850 --> 00:02:29.493]  If you can hear my voice, you are the resistance.
[00:03:05.626 --> 00:03:15.332]  Well, we're just 10 days away from the inauguration of President Donald Trump, and sad loser lefties could not be any more angry.
[00:03:15.712 --> 00:03:20.655]  They are promising to make this the least peaceful, pleasant transition.
[00:03:21.135 --> 00:03:21.355]  Ever.
[00:03:21.716 --> 00:03:28.862]  Now we have anarchists actually hoping to turn Donald Trump's inauguration into one of the biggest riots in U.S.
[00:03:28.962 --> 00:03:29.502]  history.
[00:03:29.983 --> 00:03:34.247]  Their stated goal is to disrupt the inauguration festivities as much as possible.
[00:03:34.607 --> 00:03:38.490]  They're planning a wide range of actions to achieve that stated goal.
[00:03:38.911 --> 00:03:43.355]  Some moderate groups are using terms like civil resistance and civil disobedience.
[00:03:43.755 --> 00:03:50.799]  But others are openly talking about blockades, jumping barricades, throwing projectiles, and citywide paralysis.
[00:03:50.899 --> 00:03:51.980]  There's a new term.
[00:03:52.801 --> 00:03:57.704]  So these groups are well-funded, highly organized, and extremely motivated.
[00:03:57.744 --> 00:03:59.585]  That's something that you need to understand.
[00:03:59.905 --> 00:04:03.527]  We're seeing Al Sharpton calling for a season of civil disobedience.
[00:04:03.627 --> 00:04:06.269]  Michael Moore is calling for 100 days of protest.
[00:04:06.629 --> 00:04:07.690]  They're so angry.
[00:04:08.470 --> 00:04:13.553]  So there's actually a full page ad taken out of the New York Times on Wednesday.
[00:04:14.093 --> 00:04:29.601]  This is one activist group, including thousands of activists, journalists, scientists, entertainers, and other prominent voices, all taking part in this ad with the simple message, no, no, stop the Trump-Pence regime before it starts.
[00:04:30.021 --> 00:04:34.244]  In the name of humanity, we refuse to accept a fascist America.
[00:04:34.924 --> 00:04:50.838]  And they refuse to accept a fascist America so much that they are going to shut down anything that they disagree with and they are not against using violence or bullying to achieve those means to stop fascism here in America.
[00:04:50.898 --> 00:04:55.663]  So here we just go with the hypocritical lefty logic.
[00:04:55.783 --> 00:04:56.704]  I don't understand it.
