[00:00:28.442 --> 00:00:34.869]  We now take you live to the Central Texas Command Center in the heart of the resistance.
[00:00:34.869 --> 00:00:37.311]  You're listening to Alex Jones.
[00:00:41.251 --> 00:00:44.895]  It's Sunday, September 15th.
[00:00:44.895 --> 00:00:47.036]  And this, excuse me, October 15th.
[00:00:47.036 --> 00:00:49.038]  This year has flown by.
[00:00:49.038 --> 00:00:51.120]  And this is the Alex Jones Show.
[00:00:51.120 --> 00:01:00.829]  Filling in for Alex today is Owen Troyer, but you will be hearing from Alex in the next two segments, as well as live Skyping into the show.
[00:01:00.829 --> 00:01:06.614]  Many people may be new to InfoWars and InfoWars.com and the Alex Jones Show.
[00:01:08.211 --> 00:01:14.533]  And what may have landed you here was our coverage of the Las Vegas Massacre.
[00:01:14.533 --> 00:01:31.058]  And much like what landed me here about five years ago was the fact that something you saw in the news media or something you saw during an investigation of a crime didn't smell right, didn't feel right, and you just didn't feel like you were getting the truth.
[00:01:31.058 --> 00:01:35.319]  And so you searched for the truth and then you ended up here.
[00:01:35.319 --> 00:01:37.160]  And then you see what we've done
[00:01:39.036 --> 00:01:45.881]  Politically, and then you want to stay here and be a part of something that's actually changing the world.
[00:01:45.881 --> 00:01:57.109]  So, for me, the Las Vegas Massacre is just another example of the establishment not getting away with it.
[00:01:57.109 --> 00:02:00.952]  They're not getting away with whatever's going on in Hollywood anymore.
[00:02:00.952 --> 00:02:02.353]  Look at Weinstein.
[00:02:02.353 --> 00:02:03.774]  Look at who else is collapsing.
[00:02:03.774 --> 00:02:04.515]  It's not just him.
[00:02:06.087 --> 00:02:09.089]  Look at what's going on with NFL ratings down.
[00:02:09.089 --> 00:02:14.172]  Don't be surprised if tomorrow you see the same stories of NFL ratings down again today.
[00:02:14.172 --> 00:02:20.757]  Look at Hillary Clinton, the candidate that they tried to shove down our throats.
[00:02:20.757 --> 00:02:30.043]  Tried to brainwash America into just accepting Hillary Clinton before she even got elected.
[00:02:30.043 --> 00:02:31.364]  We completely rebuked that.
[00:02:32.972 --> 00:02:38.874]  And no one is believing the official narrative of the Las Vegas shooting.
[00:02:38.874 --> 00:02:58.823]  And so, we've got more updates from Alex Jones on the other side of this upcoming break here, from all of his sources, the story that he reported first, that they're trying to cover up, and all of the eyewitness testimonies that just completely debunk what we're hearing from the official narrative.
[00:02:59.986 --> 00:03:24.040]  And one point that Alex Jones is going to make when we come back from break here is you will notice, radio listeners, you can watch us at Infowars.com slash show, you will notice the distinct body language difference, the distinct tone of the voice difference in Sheriff Lombardo from when this began and his press conference last Friday.
[00:03:25.421 --> 00:03:31.363]  So you're going to hear from Alex Jones on the other side of all the updates on the Vegas cover-up.
[00:03:31.363 --> 00:03:36.624]  I don't think we're going to get anything more from the FBI and this official investigation.
[00:03:36.624 --> 00:03:46.247]  They'll probably release some commission, a la 9-11 commission, Warren commission, and the official story will be that Steven Paddock did this all by himself.
[00:03:47.557 --> 00:03:52.480]  That's what they're gonna go with, that's what they're gonna bank on, and it doesn't matter that nobody's buying it.
[00:03:52.480 --> 00:03:55.862]  It doesn't matter that we already know about Operation Northwoods.
[00:03:55.862 --> 00:03:59.564]  It doesn't matter that we know about the Gulf of Tonkin.
[00:03:59.564 --> 00:04:08.870]  It doesn't matter that we know about the underwear bomber, that we know about all of this, that we have the FBI and the CIA sources that even come on this show and tell you what they do and how they do it.
[00:04:10.558 --> 00:04:14.405]  But they aren't getting away with the Vegas massacre.
[00:04:14.405 --> 00:04:16.488]  So we'll have all the updates on that.
[00:04:16.488 --> 00:04:17.790]  Probably take your phone calls.
[00:04:19.265 --> 00:04:20.126]  Crazy story.
[00:04:20.126 --> 00:04:23.730]  Apple diversity chief apologizes for saying white people can be diverse.
[00:04:23.730 --> 00:04:25.351]  We'll give you an update on that.
[00:04:25.351 --> 00:04:30.016]  The California wildfires are still ongoing.
[00:04:30.016 --> 00:04:31.197]  Death toll at 40 now.
[00:04:31.197 --> 00:04:32.198]  That's terrible.
[00:04:32.198 --> 00:04:35.582]  Bannon predicts Trump will win a blowout in 2020.
[00:04:35.582 --> 00:04:38.204]  Yeah, the Democrats are dead as far as I can tell.
[00:04:38.204 --> 00:04:41.047]  And then Trump is dismantling Obamacare right now.
[00:04:42.148 --> 00:04:44.674]  And of course the left is crying about that.
[00:04:44.674 --> 00:04:49.944]  They don't understand that you can't virtue signal over Obamacare because we don't like Obamacare either!
[00:04:49.944 --> 00:04:52.830]  So, on the other side, we'll be hearing from Alex Jones.
[00:04:52.830 --> 00:04:53.352]  Don't go anywhere.
[00:04:59.386 --> 00:05:05.649]  Choose to take control of your chemistry with Survival Shield X2 and BioTrue Selenium.
[00:05:05.649 --> 00:05:10.011]  This powerful combo is perfect for supporting your thyroid and health.
[00:05:10.011 --> 00:05:17.295]  BioTrue Selenium's formula is far from synthetic and is made from a source of 100% organic mustard seed.
[00:05:17.295 --> 00:05:19.496]  Our super high quality nascent iodine
[00:05:19.616 --> 00:05:25.940]  This is an essential mineral sourced of 99.99% ultra pure deep earth iodine crystals.
[00:05:25.940 --> 00:05:33.724]  This essential mineral is necessary in order to produce thyroid hormones which influence every cell, tissue and organ in the body.
[00:05:33.724 --> 00:05:40.628]  With inadequate thyroid hormones you may experience slow metabolism, lethargy, weight gain and overall brain fog.
[00:05:40.988 --> 00:05:47.215]  Survival Shield X2 and BioTrue Selenium work together to support the systems in your body.
[00:05:47.215 --> 00:05:51.059]  Take control of your chemistry today with this super combo.
[00:05:51.059 --> 00:05:58.087]  Discover the power of Survival Shield X2 and BioTrue Selenium at InfoWarsLife.com
[00:06:26.805 --> 00:06:31.408]  If you are receiving this transmission, you are the resistance.
[00:06:31.408 --> 00:06:37.372]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[00:06:39.551 --> 00:06:40.973]  This is the Alex Jones Show.
[00:06:40.973 --> 00:06:43.836]  Filling in for Alex Jones today, I am Owen Troyer.
[00:06:43.836 --> 00:06:47.320]  And if you're here, it's because you're looking for the truth.
[00:06:47.320 --> 00:06:50.564]  If you're here, it's because you're looking for the tip of the spear.
[00:06:50.564 --> 00:06:54.890]  If you're here, it's because you're not believing what the other are telling you.
[00:06:56.460 --> 00:07:01.422]  Now, this Las Vegas massacre has a lot of people opening their eyes, questioning the official narrative.
[00:07:01.422 --> 00:07:03.162]  Nobody's buying it.
[00:07:03.162 --> 00:07:06.484]  Sheriff Lombardo's body language and tone really tell a story.
[00:07:06.484 --> 00:07:10.625]  And breaking down that with his sources is Alex Jones.
[00:07:10.625 --> 00:07:12.786]  Here is an exclusive report from Alex Jones.
[00:07:13.803 --> 00:07:16.725]  Las Vegas Sheriff Joe Lombardo.
[00:07:16.725 --> 00:07:19.988]  Even the night of the shooting was calm and composed.
[00:07:19.988 --> 00:07:24.452]  But in subsequent press conferences, he is agitated, he is scared.
[00:07:24.452 --> 00:07:27.354]  He acts like he is in fear of his life.
[00:07:27.354 --> 00:07:30.797]  And we're about to go to some of those press conference clips here in a moment.
[00:07:30.797 --> 00:07:36.882]  But then when you discover who's in control of this investigation, then you understand why he's so concerned.
[00:07:36.882 --> 00:07:42.447]  And why my sources in federal law enforcement and others are concerned from what they know
[00:07:43.427 --> 00:07:49.472]  That the sheriff of Las Vegas is being threatened, and that his life is in danger.
[00:07:49.472 --> 00:07:58.320]  And that he could be suicided or arkincited at any time to cover up what really happened in Las Vegas.
[00:07:59.400 --> 00:08:12.784]  There's been multiple, multiple phone calls and accusations or conjecture coming through social media that there's multiple shooters at other resorts that has been proven to be false.
[00:08:12.784 --> 00:08:18.606]  749, I need medical for that scalper to come up to the North Valet, the North Valet.
[00:08:18.606 --> 00:08:22.687]  She said there was no gunfire outside the Bellagio Hotel last night.
[00:08:22.687 --> 00:08:26.048]  Excuse me, advise, now we're getting shots fired at Caesars and the Bellagio.
[00:08:26.627 --> 00:08:30.010]  I don't want to give you a skewed timeline.
[00:08:30.010 --> 00:08:34.073]  I do believe that there was 100% more than one shooter.
[00:08:34.073 --> 00:08:36.094]  It sounded like a gang battle.
[00:08:36.094 --> 00:08:37.775]  It sounded like overlapping fire.
[00:08:37.775 --> 00:08:39.877]  We got reports of a guy with a gun here.
[00:08:39.877 --> 00:08:42.319]  10-05, Victor, what's your location?
[00:08:42.319 --> 00:08:45.881]  We're at the terrace.
[00:08:45.881 --> 00:08:48.703]  Copy, there's a man with a 413 at the terrace.
[00:08:48.703 --> 00:08:50.965]  Someone with a 413 at the terrace.
[00:08:50.965 --> 00:08:52.286]  Is that reported or confirmed?
[00:08:52.819 --> 00:08:58.264]  We've got people running and we've got security trying to point out where the gunman is and we can't find him.
[00:08:58.264 --> 00:09:07.492]  Yeah, so there was a lady who pushed her way forward into the concert venue into the first row and she started messing with another lady and told us that we were all going to die tonight.
[00:09:07.492 --> 00:09:10.515]  It was about 45 minutes before the shots were actually fired.
[00:09:10.515 --> 00:09:16.801]  There is no conspiracy between the FBI, between LVMPD and the MGM.
[00:09:21.625 --> 00:09:31.496]  And a couple of these items I will read from the narrative, because I don't want my comments to be construed or changed.
[00:09:31.496 --> 00:09:34.239]  So I wanted to ensure the accuracy of that.
[00:09:34.239 --> 00:09:42.147]  But most of this conference will be done strictly through my narrative provided to you.
[00:09:42.147 --> 00:09:42.388]  Okay?
[00:09:49.016 --> 00:09:54.657]  The dates of the 25th versus the 28th.
[00:09:54.657 --> 00:10:02.559]  This was not breaking news, no matter who believed it to be so in this form.
[00:10:02.559 --> 00:10:11.000]  We were aware of the discrepancy of the 28th versus the 25th in the early parts of this investigation.
[00:10:11.000 --> 00:10:15.501]  What we weren't aware of is why the date of the 28th was utilized
[00:10:16.678 --> 00:10:27.552]  In the early portion of this, as I was provided this information as part of the person registered in the suspect's room.
[00:10:27.552 --> 00:10:35.542]  So, there is no conspiracy between the FBI, between LVMPD and the MGM.
[00:10:36.523 --> 00:10:42.084]  Nobody is attempting to hide anything, reference this investigation.
