[00:00:18.752 --> 00:00:20.613]  Welcome to the InfoWars Nightly News.
[00:00:20.693 --> 00:00:22.233]  It's Monday, July 31st, 2017.
[00:00:23.474 --> 00:00:24.554]  I'm your host, Owen Schroer.
[00:00:24.814 --> 00:00:25.915]  Here's what's on the news tonight.
[00:00:29.616 --> 00:00:35.558]  Tonight, Anthony Scaramucci is out as the White House Communications Director.
[00:00:36.479 --> 00:00:45.502]  Then, a legal process has been initiated for a five-year moratorium on childhood vaccines, and you can take action now.
[00:00:46.923 --> 00:00:49.544]  To make your voice heard to a sympathetic president.
[00:00:50.925 --> 00:00:57.629]  Then... The BLM's censorship with a First Amendment area enraged the nation at the Bundy Ranch.
[00:00:58.109 --> 00:01:01.831]  But the censorship rules of the judge and the trial are far worse.
[00:01:03.252 --> 00:01:05.293]  Get a live report from the trial.
[00:01:06.394 --> 00:01:06.514]  And...
[00:01:09.977 --> 00:01:15.340]  We talked to a contestant in the $20,000 Folk Song Cover Contest that will be ending this week.
[00:01:19.523 --> 00:01:22.285]  All that and more on tonight's InfoWars Nightly News.
[00:01:30.492 --> 00:01:35.355]  As most of you already know, I am a voracious consumer of news and information.
[00:01:36.476 --> 00:01:47.404]  And in the last four or five years, doing more and more research, I came across the fact that the elite, the establishment, the science community is fully aware of the fact
[00:01:47.984 --> 00:01:53.667]  That our ancient ancestors, in many cases, had much better nutrition than we do today.
[00:01:54.387 --> 00:02:02.310]  And our ancient ancestors sought out the bones of the animals that they were hunting, killing, and then processing.
[00:02:02.611 --> 00:02:11.815]  And that they went for the bones first, knowing that they were full of the vital essence in the marrow, but also in the bone structure itself.
[00:02:12.615 --> 00:02:18.804]  And so I set out, working with the top formulator in the country, to develop Caveman.
[00:02:19.225 --> 00:02:27.317]  But to not just have concentrated bone broth from chicken, but seven other superfood ingredients.
[00:02:27.817 --> 00:02:32.041]  known for cleansing and supercharging the body.
[00:02:32.622 --> 00:02:34.904]  Infowars isn't just fighting the globalists.
[00:02:35.004 --> 00:02:43.532]  We're getting results and we're expanding in the face of the complete media assault and winning because of your support.
[00:02:43.932 --> 00:02:49.657]  Because of you praying for the broadcast, because of you buying the products and financially supporting the transmissions.
[00:02:49.917 --> 00:02:55.582]  So please, secure your caveman today at InfoWarsLife.com or by calling toll free 888-253-3139.
[00:03:06.761 --> 00:03:15.412]  Survivor White House edition is what it's been dubbed and the latest one to be ousted in the White House shakeups is Anthony Scaramucci.
[00:03:16.013 --> 00:03:24.424]  Ten days in and he's out and this apparently came at the will of the new White House Chief of Staff John Kelly.
[00:03:25.305 --> 00:03:30.226]  And it's being reported that he was escorted from the grounds.
[00:03:30.326 --> 00:03:38.227]  CBS says he was escorted from the grounds, which is interesting considering that Sean Spicer is finishing out August.
[00:03:38.287 --> 00:03:45.209]  He's still around while Scaramucci gets the quick boot and apparently the ouster from the White House grounds.
[00:03:45.269 --> 00:03:47.569]  But it's interesting, the constant shake-ups.
[00:03:47.809 --> 00:03:51.250]  Scaramucci, who gets in, gets Priebus out.
[00:03:52.346 --> 00:03:57.669]  Well, first of all, I think Anthony Scaramucci rendered very valuable service to the Trump administration by ridding them of
[00:04:14.515 --> 00:04:35.582]  We've now learned that Priebus was responsible for the appointment of Rod Rosenstein, the number two man at the Justice Department who gave us Robert Mueller as a Lord High Executioner.
[00:04:36.358 --> 00:04:44.144]  Believe me, has his sights set on taking down Donald Trump based on whatever crumped up charges he has to manufacture.
[00:04:45.725 --> 00:04:59.615]  Even more incredibly, we now know that Priebus forced the appointment of Rosenstein on the recommendation of Congressman Elijah Cummings, a certified Trump hater from Baltimore, Maryland.
[00:05:00.544 --> 00:05:03.565]  This is how the two-party duopoly works, Rob.
[00:05:03.585 --> 00:05:05.585]  This is how they help each other.
[00:05:05.645 --> 00:05:14.667]  Now, it is my understanding that Scaramucci is not leaving the administration, but is going to go to the import-export bank to work for the president.
[00:05:15.547 --> 00:05:23.349]  And I doubt that he's going to lose the cell phone number or the numbers at the private residence, and suspect even more.
[00:05:24.219 --> 00:05:25.900]  I'm Anthony Scaramucci.
[00:05:25.940 --> 00:05:28.642]  I don't think he is done by any means.
[00:05:29.302 --> 00:05:38.728]  But I would also predict to you that he was taken out by a combination of General Kelly working with Steve Bannon.
[00:05:39.688 --> 00:05:41.189]  The bloodletting's not over yet.
[00:05:41.590 --> 00:05:43.551]  This is very much like the French Revolution.
[00:05:44.111 --> 00:05:46.232]  What do you see who gets their head chopped off next?
[00:05:47.593 --> 00:05:51.916]  This is really, I think, not serving the president well at this point.
[00:05:52.785 --> 00:06:02.636]  But as long as Kelly sticks to his knitting and he views himself as an implementer, someone who carries out Donald Trump's orders, I think he's going to do very well.
[00:06:03.417 --> 00:06:11.105]  He starts imposing his own opinion, for example, on the war on drugs, which is categorically the direct opposite of what Donald Trump
[00:06:11.781 --> 00:06:12.922]  We're good to go.
[00:06:32.202 --> 00:06:41.705]  What I've really found out is that when I went out on the street this morning in Pasadena, California, the first 10 people I asked about Anthony Scaramucci, they had no idea who that was.
[00:06:42.586 --> 00:06:44.787]  When I asked them about Steve Bannon, they never heard of him.
[00:06:45.627 --> 00:06:51.589]  When I asked about General Jack Kelly, they thought he was a World War II hero who was long deceased.
[00:06:52.449 --> 00:06:56.611]  So, while we pore over this stuff, I'm really not sure.
[00:06:56.631 --> 00:06:58.352]  In fact, I am sure.
[00:06:58.512 --> 00:07:00.013]  The voters don't care.
[00:07:00.093 --> 00:07:10.618]  They care about whether the president keeps the faith on trade, on building the wall, on a better immigration system, and revitalizing the economy, and I'm losing.
[00:07:11.318 --> 00:07:12.459]  Donald Trump's still getting an A+.
[00:07:14.264 --> 00:07:20.812]  The inside baseball from Roger Stone, who knows what's going on, always has the correct forecast.
[00:07:21.292 --> 00:07:25.437]  Now, let's look at what's going on with the Hill right now, as they're about to take a recess.
[00:07:25.537 --> 00:07:28.100]  A well-deserved recess, our hard-working politicians.
[00:07:28.461 --> 00:07:34.168]  Well, Rand Paul actually is one, and he has now blocked NDAA over indefinite detention.
[00:07:34.568 --> 00:07:48.096]  Senator Rand Paul has blocked a motion by Majority Leader Mitch McConnell to advance the 2018 National Defense Authorization Act, the massive military spending bill, amongst other things, saying the bill should instead face debate and possible amendments.
[00:07:48.516 --> 00:08:00.324]  The bill is set back at least six weeks because of Rand Paul, and again, particularly he is against the indefinite detention of suspects and the use of military force
[00:08:01.516 --> 00:08:12.899]  Now, shocker, I know, Senate Armed Services Committee Chairman John McCain was critical of this delay and he thinks this bill needs to be passed without delay.
[00:08:13.119 --> 00:08:14.839]  Immediately, John McCain says.
[00:08:15.519 --> 00:08:18.940]  Shocker that John McCain wants to spend more on military.
[00:08:19.080 --> 00:08:23.121]  Shocker that John McCain goes against the Constitutionalist Rand Paul.
[00:08:23.181 --> 00:08:26.682]  I know, we're all shocked by John McCain being a swamp creature.
[00:08:26.762 --> 00:08:27.162]  Shocking.
[00:08:28.174 --> 00:08:29.515]  Now here's an interesting development.
[00:08:29.695 --> 00:08:34.698]  Former Maricopa County Sheriff Joe Arpaio found guilty of criminal contempt of court.
[00:08:34.778 --> 00:08:35.659]  So here's the deal.
[00:08:36.739 --> 00:08:42.183]  Some liberal judge doesn't like the fact that Sheriff Joe is going after illegal immigrants.
[00:08:42.743 --> 00:08:46.285]  The court says, you're not allowed to go after them.
[00:08:46.345 --> 00:08:47.746]  You're prosecuting Latinos.
[00:08:48.126 --> 00:08:49.627]  Well, he believes he had just cause.
[00:08:49.647 --> 00:08:50.688]  He went about it anyway.
[00:08:51.228 --> 00:08:55.151]  And he does plan on appealing the court for a jury.
[00:08:56.892 --> 00:09:02.957]  And again, this is Sheriff Joe who got the independent forensics on Barack Obama's fake birth certificate.
[00:09:03.317 --> 00:09:06.560]  But you read more into this story, and then it all makes sense.
[00:09:07.361 --> 00:09:09.963]  The ACLU is behind it again.
[00:09:10.643 --> 00:09:11.124]  Shocker!
[00:09:11.224 --> 00:09:12.044]  Another shocker!
[00:09:12.325 --> 00:09:13.766]  John McCain, a member of the Swamp.
[00:09:14.066 --> 00:09:16.848]  The ACLU targeting Sheriff Joe Arpaio.
[00:09:17.049 --> 00:09:19.731]  I mean, folks, you would have never seen any of this coming.
[00:09:20.848 --> 00:09:21.989]  Here's what we need.
[00:09:22.350 --> 00:09:25.292]  This is what this country desperately needs.
[00:09:25.513 --> 00:09:27.935]  This is some justice that is long overdue.
[00:09:28.456 --> 00:09:32.560]  House Judiciary asks for new special counsel for Clinton, Comey, and Lynch.
[00:09:32.980 --> 00:09:43.410]  Now I'm going to go through the 14 bullet points exactly for you to know because that's how important I think this is for the American people to know and for justice to be served.
[00:09:44.119 --> 00:09:51.108]  Number one, then Attorney General Loretta Lynch directing Mr. Comey to mislead the American people on the nature of the Clinton investigation.
[00:09:51.349 --> 00:09:54.313]  Well, or the fact that Loretta Lynch called it a matter.
