[00:00:13.092 --> 00:00:14.212]  Big Brother.
[00:00:14.212 --> 00:00:16.033]  Mainstream media.
[00:00:16.033 --> 00:00:17.954]  Government cover-up.
[00:00:17.954 --> 00:00:19.635]  You want to stop tyranny?
[00:00:19.635 --> 00:00:21.275]  Well, so does he.
[00:00:21.275 --> 00:00:25.937]  Live from the InfoWars.com studios, it's Alex Jones.
[00:00:29.520 --> 00:00:34.821]  We're going to do things a little bit different on this live Sunday Global Transmission.
[00:00:34.821 --> 00:00:37.262]  I'm going to open the phones up very, very early.
[00:00:37.262 --> 00:00:41.583]  In fact, to the third segment of the broadcast here in about 20 minutes.
[00:00:41.583 --> 00:00:44.944]  Macron, the youngest French president ever.
[00:00:44.944 --> 00:00:47.405]  Napoleon in makeup is what they're calling him.
[00:00:47.405 --> 00:00:50.945]  Just won by 65 to 35 percent, more than a 20 percent.
[00:00:55.029 --> 00:00:57.190]  Lead on Marie Le Pen.
[00:00:57.190 --> 00:00:58.051]  Now here's the deal.
[00:00:58.051 --> 00:01:03.174]  I looked at the scientific polls and I read the fine print on them.
[00:01:03.174 --> 00:01:04.495]  How they carry the polls out.
[00:01:04.495 --> 00:01:07.876]  The methodology as they call it.
[00:01:07.876 --> 00:01:16.481]  And she was dead heat behind or ahead of him in polls that were giving him 5, 10, 15, 20 points depending on the poll.
[00:01:16.481 --> 00:01:20.744]  So something is rotten in the state of the Parisian capital today.
[00:01:21.809 --> 00:01:30.952]  Now it's already basically midnight in Paris and they have announced that Macron has won the French presidency by an emphatic margin.
[00:01:30.952 --> 00:01:33.552]  Two things happened here.
[00:01:33.552 --> 00:01:38.954]  Either the French capitulated like they did to Hitler.
[00:01:38.954 --> 00:01:40.675]  Oh, you can search engine.
[00:01:40.675 --> 00:01:45.856]  Two weeks after the French lost to Hitler, their main military stood down on the Maginot Line.
[00:01:45.856 --> 00:01:48.577]  The British Expeditionary Force fled to the coast in Dunkirk.
[00:01:50.450 --> 00:01:54.474]  Most of the French military leadership just signed up as Nazis.
[00:01:54.474 --> 00:01:59.939]  They'd done it before the war even started, as covert agents, and became the Vichy French down in the south of France.
[00:01:59.939 --> 00:02:03.102]  That's how France was run by the Nazis so quickly.
[00:02:03.102 --> 00:02:06.306]  There wasn't a French resistance the last year or so of the war.
[00:02:06.306 --> 00:02:13.412]  So either France is just sold out to Germany again, as Le Pen said, you'll either be ruled by me as a woman or by Angela Merkel.
[00:02:13.412 --> 00:02:14.674]  She said that in last week's debate.
[00:02:16.135 --> 00:02:28.644]  Either they have just wanted to be trendy, they want their pension funds, they want to be ruled by the EU, they just believe the lie of going along with the system, and they're playing into the froggy penchant for surrender.
[00:02:28.644 --> 00:02:37.210]  Or, as the poll numbers show, there was massive election fraud up on Real Alex Jones on Twitter, also on our Prison Planet Live Twitter with Paul Watson.
[00:02:37.210 --> 00:02:42.794]  We have the news and the reports there where they were sending out ballots with no Marie Le Pen on them all over the country.
[00:02:44.133 --> 00:02:47.716]  So, this just got announced the last 45 minutes.
