[00:00:18.700 --> 00:00:20.461]  Welcome to the InfoWars Nightly News.
[00:00:20.662 --> 00:00:21.322]  I'm David Knight.
[00:00:21.482 --> 00:00:22.363]  It's Wednesday, March 22, 2017.
[00:00:23.284 --> 00:00:25.846]  Here are our top stories.
[00:00:28.888 --> 00:00:32.291]  Tonight, terror strikes London.
[00:00:32.571 --> 00:00:40.637]  Four people are dead in Westminster, including a police officer and the man believed to be behind the terrorist attack.
[00:00:41.238 --> 00:00:47.362]  InfoWars breaks down everything the mainstream media is not telling you about the attack.
[00:00:48.163 --> 00:01:04.790]  Then North Korea threatens war with the United States and then Kim Jong-un is humiliated as a missile explodes on his launch pad as North Korea attempts to show off their brute superior force.
[00:01:05.550 --> 00:01:16.382]  Reuters, the Associated Press and other Western media agencies are now reporting that the North Korean missile test might have been sabotaged by the U.S.
[00:01:16.502 --> 00:01:17.203]  military.
[00:01:17.724 --> 00:01:21.888]  All that plus much more up next on the InfoWars Nightly News.
[00:01:30.347 --> 00:01:36.952]  In case you haven't heard, InfoWars has become the most influential media outlet in America.
[00:01:37.052 --> 00:01:44.718]  We're making freedom go viral, and now we are proud to announce a new weapon in the epic battle against the globalists.
[00:01:45.039 --> 00:01:55.747]  InfoWars Prime, where you can watch live high-definition feeds of the Alex Jones Show, plus exclusive insider videos from the InfoWars crew and behind-the-scenes
[00:01:56.007 --> 00:01:56.387]  Action!
[00:01:56.427 --> 00:02:00.388]  Go to InfoWars.com forward slash app and download today.
[00:02:00.668 --> 00:02:04.870]  InfoWars Prime is available right now for your iPhone or Android.
[00:02:04.990 --> 00:02:09.511]  You will have access to exclusive videos that you can't see anywhere else.
[00:02:09.891 --> 00:02:15.173]  That means live coverage of events and breaking news on location as it happens.
[00:02:15.433 --> 00:02:22.343]  You can also take advantage of amazing deals from the InfoWars store that are only available for InfoWars Prime subscribers.
[00:02:22.503 --> 00:02:26.589]  That's InfoWars Prime at InfoWars.com forward slash app.
[00:02:26.850 --> 00:02:29.493]  If you can hear my voice, you are the resistance.
[00:03:04.124 --> 00:03:05.525]  We have a lot on the docket tonight.
[00:03:05.585 --> 00:03:13.031]  We have terror, we have preparation for war, we have the tools of terror, the state tools of terror, and of course that's surveillance and censorship.
[00:03:13.071 --> 00:03:14.151]  All that is coming up tonight.
[00:03:14.692 --> 00:03:17.114]  Let's start with the London terror attack.
[00:03:17.194 --> 00:03:24.079]  The BBC is reporting that four people have died, including an armed officer and a man believed to have been the attacker.
[00:03:24.799 --> 00:03:29.223]  These people have died in a terrorist incident near the UK's Houses of Parliament.
[00:03:29.303 --> 00:03:33.466]  At least 20 people were injured, including three other police officers.
[00:03:33.526 --> 00:03:43.215]  Now they point out that this alleged assailant drove a car into pedestrians on the Westminster Bridge, which is very close to the Houses of Parliament, before crashing it, trying to enter the complex.
[00:03:43.815 --> 00:03:50.601]  Armed with a knife, he attacked a police officer, stabbed him, and then turned to run towards Houses of Parliament and was shot.
[00:03:51.101 --> 00:03:55.064]  They're saying that they believe there's only one attacker, but they have now locked down the area.
[00:03:55.584 --> 00:03:57.546]  Two of the victims are thought to have died on the bridge.
[00:03:57.766 --> 00:04:05.691]  They had three French students who were seriously injured on the bridge, as well as three police officers returning from a ceremony who were also injured on the bridge.
[00:04:06.232 --> 00:04:09.154]  One woman was rescued from the Thames with serious injuries.
[00:04:09.254 --> 00:04:11.516]  She apparently jumped or fell from the bridge.
[00:04:12.423 --> 00:04:16.110]  Now it's interesting to see how CNN immediately reported this.
[00:04:16.530 --> 00:04:21.720]  People reported that they'd heard shots fired, so CNN focused on the gun.
[00:04:22.577 --> 00:04:24.018]  Not on radical Islam.
[00:04:24.058 --> 00:04:29.220]  Of course, we have all the hallmarks of the MOs of radical Islamist attacks.
[00:04:29.920 --> 00:04:34.762]  The running down of pedestrians with a vehicle, attacks with a knife or with an axe.
[00:04:35.423 --> 00:04:38.484]  The gun was actually used to stop the individual.
[00:04:38.544 --> 00:04:42.626]  But the headlines from CNN, as reported by Kit Daniels, captured this.
[00:04:43.046 --> 00:04:47.048]  CNN says this was a firearms incident near the parliament.
[00:04:47.808 --> 00:04:55.255]  Now, as they move on, and we've had other news outlets report that they thought that it was an Asian, said that he was armed with a stick.
[00:04:55.295 --> 00:04:57.317]  No, it was much more severe than that.
[00:04:57.357 --> 00:05:00.861]  It was an 8-inch knife, according to more detailed reports that have come out.
