[00:00:18.752 --> 00:00:20.353]  Welcome to the InfoWars Nightly News.
[00:00:20.593 --> 00:00:21.254]  I'm David Knight.
[00:00:21.474 --> 00:00:23.055]  It's Monday, February 27th, 2017.
[00:00:23.295 --> 00:00:25.736]  Here are our top stories.
[00:00:29.158 --> 00:00:30.979]  Tonight... Busted!
[00:00:31.840 --> 00:00:47.389]  Barack Obama robbed Fannie and Freddie to pay Obamacare as federal court litigation proves once and for all that the Obama administration illegally diverted taxpayer funds to keep Obamacare from imploding.
[00:00:47.830 --> 00:00:47.990]  Then...
[00:00:48.490 --> 00:01:03.723]  President Donald Trump has big plans for tomorrow, but that does not include big government, as he proposes $54 billion in cuts to most federal agencies and a huge increase in military spending.
[00:01:03.903 --> 00:01:13.751]  Plus, render unto the Pope the things which belong to Pope Francis, because the Vatican wants to copyright the Pope's merchandise.
[00:01:14.191 --> 00:01:20.503]  All that plus retinal scans for travel privileges, up next on the InfoWars Nightly News.
[00:01:30.327 --> 00:01:36.952]  In case you haven't heard, InfoWars has become the most influential media outlet in America.
[00:01:37.052 --> 00:01:44.718]  We're making freedom go viral, and now we are proud to announce a new weapon in the epic battle against the globalists.
[00:01:45.039 --> 00:01:55.747]  InfoWars Prime, where you can watch live high-definition feeds of the Alex Jones Show, plus exclusive insider videos from the InfoWars crew and behind-the-scenes
[00:01:56.007 --> 00:01:56.387]  Action!
[00:01:56.427 --> 00:02:00.388]  Go to InfoWars.com forward slash app and download today.
[00:02:00.668 --> 00:02:04.870]  InfoWars Prime is available right now for your iPhone or Android.
[00:02:04.990 --> 00:02:09.511]  You will have access to exclusive videos that you can't see anywhere else.
[00:02:09.891 --> 00:02:15.173]  That means live coverage of events and breaking news on location as it happens.
[00:02:15.433 --> 00:02:22.343]  You can also take advantage of amazing deals from the InfoWars store that are only available for InfoWars Prime subscribers.
[00:02:22.503 --> 00:02:26.589]  That's InfoWars Prime at InfoWars.com forward slash app.
[00:02:26.850 --> 00:02:29.493]  If you can hear my voice, you are the resistance.
[00:03:02.301 --> 00:03:04.663]  We've all heard about robbing Peter to pay Paul.
[00:03:04.703 --> 00:03:12.088]  We're going to tell you a story about how Obama robbed Fannie Mae and Freddie Mac to fund Obamacare.
[00:03:12.668 --> 00:03:16.411]  This is a story and exclusive from Jerome Corsi here at Infowars.com.
[00:03:16.991 --> 00:03:20.994]  And he lays it out, asks the question, will this be the final nail in the coffin for the
[00:03:21.434 --> 00:03:24.277]  So-called Affordable Care Act, commonly known as Obamacare.
[00:03:24.297 --> 00:03:35.909]  He said, federal court litigation provides evidence that the Obama administration illegally diverted taxpayer funds that had not been appropriated by Congress in an unconstitutional scheme to keep Obamacare from imploding.
[00:03:36.290 --> 00:03:41.235]  Now this all goes back to a decision by a judge back in May of 2016, May of last year.
[00:03:43.237 --> 00:03:51.282]  In that court case, you had Congress saying you're not going to divert funds from one area of Obamacare to another area of Obamacare.
[00:03:51.302 --> 00:04:03.451]  And if you look at that court decision there, it says the court will grant a summary judgment to the House of Representatives and will also enjoin any further reimbursements under Section 1402 until a valid appropriation is in place.
[00:04:03.891 --> 00:04:12.377]  Now, Section 1402 was the way that Obama was going to fund in Obamacare those who needed a subsidy for the ACA.
[00:04:13.337 --> 00:04:19.560]  Not to be deterred, not to allow the law to get in the way, the grifter-in-chief came up with another solution.
[00:04:20.120 --> 00:04:24.522]  And this is what Jerome Corsi has shown here in his research.
[00:04:24.802 --> 00:04:26.763]  After he was turned down by Judge Collier,
[00:04:27.862 --> 00:04:42.671]  And after she decided that Health and Human Services Secretary Burwell had no constitutional authority to divert funds that Congress appropriated to this section of the ACA to fund Obamacare subsidy payments to insurers under another section,
[00:04:43.311 --> 00:04:47.555]  They went to Freddie Mac and Fannie Mae.
[00:04:48.216 --> 00:04:54.642]  Forbidden by Judge Collier's decision from diverting money, Congress appropriated for other ACA provisions.
[00:04:55.083 --> 00:05:01.569]  The Obama administration faced the prospect that the government could not pay subsidies to permit lower income people to participate.
[00:05:02.310 --> 00:05:10.392]  In other words, it was dead in the water if Obama did not find another way to circumvent the court, to circumvent Congress.
[00:05:10.812 --> 00:05:11.552]  And so they did.
[00:05:11.572 --> 00:05:12.792]  And what did they do?
[00:05:13.652 --> 00:05:24.574]  They took what was supposed to be a 10% dividend from operating Freddie Mac and Fannie Mae, they changed that into a 100% of the profits that they swept into Obamacare.
[00:05:24.834 --> 00:05:26.234]  Now going back to 2008, when the government took over
[00:05:29.315 --> 00:05:31.697]  Freddie Mac and Fannie Mae because they had gone bankrupt.
[00:05:31.757 --> 00:05:37.160]  They decided at the time that in exchange for preferred stock they were going to get a 10% dividend.
[00:05:37.581 --> 00:05:45.606]  Gradually that would pay back the money that they had used to bail out these two organizations and then that would turn over back to the taxpayers.
[00:05:45.666 --> 00:05:56.433]  But instead what Obama did was they decided to change the terms of this agreement and to sweep all the profits of Fannie and Freddie into the general fund.
[00:05:56.493 --> 00:05:57.174]  It was those
[00:05:58.015 --> 00:06:04.264]  Uh, profits that they then use to divert to Obamacare to keep it alive a little while longer.
[00:06:04.705 --> 00:06:12.036]  So there you go, that's how the grifter-in-chief operates and it underscores the fact that we cannot maintain Obamacare.
[00:06:12.376 --> 00:06:13.338]  It just can't be maintained.
[00:06:13.818 --> 00:06:23.062]  It must be repealed and it should be replaced with market factors as we saw outlined in Trump's campaign promises as he was running for president.
[00:06:23.082 --> 00:06:28.045]  We'll see what that exact plan is going to be within the next couple of weeks Donald Trump is going to unveil it.
[00:06:28.445 --> 00:06:36.669]  And we're going to talk about what Trump is going to talk about tomorrow as he has for the first time as he addresses the joint session of Congress.
[00:06:37.568 --> 00:06:47.272]  We're going to look at what he has proposed and made public today, but of course we're going to also see that Trump is really between a rock and a hard place.
[00:06:47.312 --> 00:06:50.854]  A good example of that is an article that was on Infowars today from Michael Snyder.
[00:06:51.534 --> 00:06:54.956]  And he looks at, this is really two different sections of this article.
[00:06:54.976 --> 00:06:59.358]  The first one is to look at how these bricks and mortar companies are closing rapidly.
[00:06:59.378 --> 00:07:04.040]  We've got JCPenney and Family Christian Stores, and Family Christian Stores is one of the largest
[00:07:04.620 --> 00:07:08.001]  Actually, the largest Christian-themed merchandiser.
[00:07:08.041 --> 00:07:10.162]  They've been in business for 85 years.
[00:07:10.182 --> 00:07:12.864]  They've got 3,000 people, 240 stores, 36 states.
[00:07:12.924 --> 00:07:14.244]  They have gone bankrupt.
[00:07:14.304 --> 00:07:16.605]  But JCPenney is headed down the same path.
[00:07:17.245 --> 00:07:19.006]  But our government is bankrupt.
[00:07:19.466 --> 00:07:24.368]  And this is something that David Stockman talked about in a recent interview.
[00:07:24.448 --> 00:07:26.309]  He was interviewed about what's coming up.
[00:07:26.349 --> 00:07:29.590]  He said, this is all going to hit the fan on March 17th.
[00:07:30.911 --> 00:07:40.862]  Now he wrote a book called Trumped and he predicted a Trump victory back in September of 2016 when few people outside of Infowars really thought he could pull it off.
[00:07:41.183 --> 00:07:44.466]  We were pretty confident that he could, actually not 100% confident.
[00:07:44.506 --> 00:07:47.109]  I think he was even more confident than we were that Trump would win.
[00:07:47.169 --> 00:07:49.933]  We figured that they would rig the election in one way or the other.
[00:07:50.613 --> 00:07:55.058]  But he started talking about the stock rally that came in the aftermath of Trump's election.
[00:07:55.078 --> 00:08:04.388]  Of course there was a lot of optimism that we had a president who was going to reduce taxes, reduce regulation, reduce the heavy hand of government that had been on Main Street.
[00:08:05.289 --> 00:08:07.651]  And now we have seen a massive Wall Street rally.
[00:08:07.691 --> 00:08:10.454]  He calls it the greatest sucker rally of all time.
[00:08:10.494 --> 00:08:12.556]  He said it's based on pure popium.
[00:08:13.317 --> 00:08:17.643]  And it's not only analysis at all of what it'll take to push through a big tax cut.
[00:08:18.264 --> 00:08:19.666]  He said Donald Trump is in a trap.
[00:08:19.806 --> 00:08:21.348]  And here's the dangerous thing right now.
[00:08:21.428 --> 00:08:23.431]  The total debt today is $20 trillion.
[00:08:23.471 --> 00:08:25.213]  And it's 106% of the gross domestic product.
[00:08:28.698 --> 00:08:32.260]  Of course, David Stockman was head of the Office of Management and Budget under Ronald Reagan.
[00:08:32.580 --> 00:08:36.943]  He put that plan together and he talked about how they had a lot more, way more wiggle room there.
[00:08:37.003 --> 00:08:43.226]  We have now 106% of the gross domestic product is now our accumulative debt.
[00:08:43.386 --> 00:08:46.288]  That's the accumulation of all the annual deficits.
[00:08:46.388 --> 00:08:51.311]  He said Trump is inheriting a built-in deficit of $10 trillion more.
[00:08:51.331 --> 00:08:57.134]  In other words, another 50% increase over the next decade under current policies that are built in.
[00:08:57.734 --> 00:08:58.815]  And what is that, essentially?
[00:08:59.235 --> 00:09:01.476]  Well, that is the welfare warfare state.
[00:09:02.337 --> 00:09:09.721]  So we have a situation here where we're going to have to get serious about cutting both of those to really have a dent on what's going on.
[00:09:09.761 --> 00:09:10.801]  We'll talk more about that.
[00:09:11.301 --> 00:09:13.643]  But he said what I think people are missing is the date.
[00:09:13.743 --> 00:09:15.184]  March 15th, 2017.
[00:09:15.684 --> 00:09:22.147]  That's the day that this debt ceiling holiday that Obama and Boehner put together right before the last election of October 2015.
[00:09:22.187 --> 00:09:23.128]  He said by summer
[00:09:25.169 --> 00:09:25.409]  I think so.
[00:09:40.936 --> 00:09:45.119]  By the establishment Democrat and Republican into this massive debt.
[00:09:45.419 --> 00:09:50.382]  And we also have in the same time frame the Federal Reserve is going to be raising interest rates.
[00:09:50.462 --> 00:10:03.550]  And we've already seen a spike in the number of mortgage defaults because a lot of people have their interest rates, their mortgages tied to interest rates that have already gone up a quarter of a percent after being held down for a very long time by the Federal Reserve.
[00:10:03.991 --> 00:10:06.372]  Now what is Trump planning to do tomorrow?
[00:10:06.392 --> 00:10:08.173]  Well he's given us some indications already.
[00:10:08.233 --> 00:10:09.214]  He met with governors today.
[00:10:09.734 --> 00:10:11.716]  And he told them, you're going to get some authority back.
[00:10:12.337 --> 00:10:24.849]  And I think it's interesting because I've heard Mike Huckabee say, for example, that many times he and other governors have gone to the federal government, went to Obama and said, give us less in terms of federal grants.
[00:10:24.910 --> 00:10:28.153]  Give us less money, but give us more freedom about how we're going to spend it.
[00:10:28.553 --> 00:10:31.915]  Well, Trump said to the governors, you're going to get your authority back, you're going to get your freedom back.
[00:10:31.955 --> 00:10:38.778]  He's indicating that he's going to give them grants to do various things, whether that's going to be health care issues or whether it's going to be infrastructure.
[00:10:38.798 --> 00:10:42.780]  I hope that's the way that this would go with infrastructure rather than
[00:10:43.800 --> 00:10:55.302]  Setting up sweetheart deals for crony capitalist foreign multinational corporations like we've seen done so much lately with toll roads being set up with foreign multinational corporations.
[00:10:55.722 --> 00:11:00.943]  President Trump told the nation's governors today at the White House that they will have more authority under his administration.
[00:11:01.243 --> 00:11:07.064]  He said, whatever we can, we will do to restore authority to the states when that is the appropriate thing to do.
[00:11:07.504 --> 00:11:11.105]  We're aiming to give you back a lot of the powers that have been taken away.
[00:11:11.325 --> 00:11:12.405]  Well, let's hope that that happens.
[00:11:13.485 --> 00:11:21.131]  We have Nancy Pelosi pushing back against Donald Trump, saying that he hasn't introduced a single job creation bill.
[00:11:21.772 --> 00:11:23.834]  Well, there's a couple of reasons for that.
[00:11:23.874 --> 00:11:29.959]  Number one, it's not the President's job to introduce bills, and Nancy Pelosi should know that it's the Congress's job to introduce bills.
[00:11:30.699 --> 00:11:36.264]  But also that the Democrats, especially Pelosi, have been doing everything they can to delay Donald Trump.
[00:11:36.304 --> 00:11:38.686]  And then the other thing is that the government doesn't create jobs.
[00:11:39.346 --> 00:11:41.047]  The government gets out of the way.
[00:11:41.867 --> 00:11:46.970]  The types of things that Nancy Pelosi and others do, calling it job creation, is actually job destroying.
[00:11:47.391 --> 00:11:53.934]  The regulations, the taxes, the mandates that they put on people makes it more difficult for them to hire or to maintain their workforce.
[00:11:54.034 --> 00:11:58.577]  So Trump understands that that's what is necessary is to get government out of the way.
[00:11:58.637 --> 00:12:00.338]  That's why there's been so much optimism
[00:12:00.718 --> 00:12:04.921]  Excessive optimism, as Greenspan would say, irrational exuberance.
[00:12:05.761 --> 00:12:07.923]  That's why the stock market is so vulnerable.
[00:12:07.943 --> 00:12:09.964]  That's why we're so vulnerable in so many different ways.
[00:12:10.405 --> 00:12:11.966]  Federal Reserve can raise interest rates.
[00:12:12.626 --> 00:12:16.809]  Boehner and Obama put together a debt moratorium that's about to release.
[00:12:17.069 --> 00:12:21.332]  And then we also have the stock market, which could pop at any moment.
[00:12:21.472 --> 00:12:25.455]  All of that could affect real people, not just the Wall Street financiers.
[00:12:26.175 --> 00:12:27.896]  Now, what did Donald Trump say today?
[00:12:27.936 --> 00:12:30.238]  Well, he said he's going to increase defense spending.
[00:12:31.414 --> 00:12:39.517]  Ten percent, a ten percent spike in defense spending, but he's going to match this with massive cuts to other agencies.
[00:12:39.597 --> 00:12:47.781]  The Washington Post said that the increases in defense-related spending by about $54 billion while cutting other federal agencies by the same amount
[00:12:48.761 --> 00:12:52.984]  And they quote Trump as saying, we're going to make it easier for states to invest in infrastructure, just like I just said.
[00:12:53.024 --> 00:12:59.129]  We're going to spend, we spent six trillion dollars in the Middle East, and we have potholes all over our highways and our roads.
[00:12:59.149 --> 00:13:03.812]  It's almost as if we let the terrorists bomb us, but we let that happen to ourselves.
[00:13:03.892 --> 00:13:06.735]  It's years and years of neglect here at home.
[00:13:06.815 --> 00:13:09.517]  Infrastructure, he said, we're going to start spending on infrastructure big.
[00:13:10.337 --> 00:13:18.481]  And they point out in the Washington Post, Republicans in Congress expect the details to be released this week will be the first elements of a broader budget that will be rolled out next month.
[00:13:18.921 --> 00:13:28.566]  The Trump administration is expected to release a pared down skinny budget the week of March the 13th and a fuller list of budget requirements by the end of March or early April.
[00:13:28.626 --> 00:13:35.430]  So we're going to see a lot of details coming up in the next two to four weeks, not only about the budget, but about Obamacare.
