[00:00:18.683 --> 00:00:20.544]  Welcome to the InfoWars Nightly News.
[00:00:20.604 --> 00:00:24.165]  It's Friday, the 14th of April, 2017.
[00:00:24.305 --> 00:00:26.546]  I'm Leanne McAdoo, and here's what's coming up tonight.
[00:00:29.527 --> 00:00:33.829]  Tonight, wars and rumors of wars.
[00:00:34.589 --> 00:00:42.632]  As the Trump administration prepares to strike North Korea, China warns that World War III is inevitable.
[00:00:45.802 --> 00:00:52.805]  Meanwhile, Japan says they are ready to evacuate 60,000 citizens from South Korea.
[00:00:53.205 --> 00:00:58.808]  All this while at the same time, Trump edges even closer to Russia as U.S.
[00:00:58.888 --> 00:01:05.331]  soldiers land in Europe after dropping the mother of all bombs in Afghanistan.
[00:01:13.163 --> 00:01:20.142]  All that plus a look at the history of false flag attacks, up next on the Info Wars Nightly News.
[00:01:31.425 --> 00:01:36.730]  The reason InfoWarsLive has five-star ratings on major third-party sites is because I want products I'm gonna use for my family.
[00:01:36.910 --> 00:01:37.470]  I take this.
[00:01:37.750 --> 00:01:38.771]  My family takes this.
[00:01:38.871 --> 00:01:43.115]  And then it funds the operation with the most hardcore, truthful information you're gonna find anywhere.
[00:01:43.155 --> 00:01:47.619]  So what you find in our news is the same thing you find in our products at InfoWarsLive.com.
[00:01:47.759 --> 00:01:52.320]  If I ever forget to take them, I have a noticeable difference.
[00:01:52.400 --> 00:01:53.440]  I don't feel good.
[00:01:53.520 --> 00:01:57.041]  The nascent iodine is one of the ones that was life-changing for me.
[00:01:57.281 --> 00:01:59.922]  Yeah, I actually have just run out of my Super Female.
[00:01:59.982 --> 00:02:05.304]  I had a few bottles at my house and I've been taking it again, hitting the gym once again.
[00:02:05.764 --> 00:02:08.184]  Very exciting, feeling great, looking good.
[00:02:08.744 --> 00:02:12.145]  And I know my hair is luxurious once again.
[00:02:12.265 --> 00:02:14.446]  So, obviously, the Super Female is amazing.
[00:02:14.506 --> 00:02:14.866]  I love it.
[00:02:15.026 --> 00:02:17.629]  Nascent Iodine is essential.
[00:02:17.829 --> 00:02:18.810]  Survival Shield X2.
[00:02:18.851 --> 00:02:24.778]  If there's one product that I would say is life-changing that I would suggest, it's Nascent Iodine Survival Shield X2.
[00:02:24.798 --> 00:02:26.420]  It's got a five-star rating.
[00:02:26.680 --> 00:02:28.882]  It's a win-win in fullwarslife.com.
[00:03:01.823 --> 00:03:09.086]  Well, if the mother of all bombs was meant to send a message, most of the world hears you loud and clear, President Trump.
[00:03:09.106 --> 00:03:12.567]  But it remains to be seen if North Korea has gotten the message.
[00:03:12.927 --> 00:03:21.410]  Now, President Trump has said that he is very happy with the success of the strike on the ISIS terrorists there in Afghanistan.
[00:03:22.270 --> 00:03:22.710]  However, he
[00:03:40.882 --> 00:03:50.110]  Trump has suggested that he has done more in eight weeks than Obama has done in eight years because the Obama administration was really holding back the U.S.
[00:03:50.150 --> 00:03:59.657]  military and Trump has gone on to say that he has given the military, my military, he calls it his military, a total authorization.
[00:03:59.918 --> 00:04:00.618]  So there we go.
[00:04:01.859 --> 00:04:07.324]  He explained that North Korea is a problem and it's a problem that will be taken care of.
[00:04:07.864 --> 00:04:08.284]  I don't
[00:04:29.787 --> 00:04:43.736]  With North Korea, and they're actually threatening Pyongyang with a response of unprecedented ferocity if the government of Kim Jong-un goes ahead with a test of either an intercontinental ballistic missile or a nuclear device.
[00:04:44.356 --> 00:04:52.761]  So most of the time, China just sort of tells the US president, whomever they're meeting with at the time, oh, we'll take care of North Korea.
[00:04:53.362 --> 00:04:57.144]  You just keep on giving us these good deals and we'll take care of them.
[00:04:57.184 --> 00:04:58.185]  Well, now Trump is saying,
[00:04:58.965 --> 00:04:59.325]  You know what?
[00:04:59.765 --> 00:05:05.047]  It would be worth giving you a bit of a better trade deal if you just let us take care of North Korea.
[00:05:05.727 --> 00:05:14.110]  And the Chinese government has said that tension over North Korea has to be stopped from reaching an irreversible and unmanageable stage.
[00:05:14.770 --> 00:05:17.671]  So they are basically saying that World War III is imminent.
[00:05:17.711 --> 00:05:19.771]  They're warning their people of such.
[00:05:20.431 --> 00:05:29.493]  And now military sources, this is kind of a story that's in dispute, making the rounds, but military sources tell NBC News that the U.S.
[00:05:29.553 --> 00:05:38.514]  has positioned two Tomahawk missiles in the Korean Peninsula, approximately 300 miles from where North Korea is set to carry out their next nuclear test.
[00:05:39.595 --> 00:05:41.415]  These preparations are
[00:05:42.395 --> 00:05:43.375]  We're good to go.
[00:06:04.362 --> 00:06:09.686]  But of course they want to go off and fire their little missiles and show the world what they might be capable of.
[00:06:10.166 --> 00:06:21.434]  Now the country's state broadcasters there have declared the country would hit the US first with nuclear weapons at any sign of aggression or provocation.
[00:06:22.374 --> 00:06:33.782]  There were kind of some disputed reports that North Korea had already evacuated about 600,000 of its people because they don't have the ability to shelter them in the case of a nuclear attack.
[00:06:34.642 --> 00:06:36.043]  So, very interesting there.
[00:06:36.103 --> 00:06:42.084]  Now, President Trump has remained secretive about the plans that he is going to take with North Korea.
[00:06:42.444 --> 00:06:47.225]  However, he did say that he was sending an armada into the region.
[00:06:48.066 --> 00:06:57.008]  And Japan, as well, is finalizing plans to evacuate 60,000 of its citizens from South Korea in the event that a war
[00:06:57.848 --> 00:06:58.548]  We're good to go.
[00:07:24.837 --> 00:07:47.868]  Officials there in China are warning all of their people that North Korea could soon conduct a sixth nuclear test or more missile launches in defiance of UN sanctions and stark warnings from President Trump that its policy of strategic patience is over and so they are going to run around like little angry children and fire off some nuclear missiles.
[00:07:47.988 --> 00:07:48.788]  Isn't that wonderful?
[00:07:49.289 --> 00:07:51.670]  So there has been speculation that President Trump
[00:07:52.450 --> 00:07:52.951]  I think so.
[00:08:12.486 --> 00:08:14.087]  Easter weekend of all weekends.
[00:08:14.127 --> 00:08:17.588]  I mean, can we just get a break from World War Three?
[00:08:18.108 --> 00:08:26.271]  My goodness, the Pentagon is actually actively working to protect the power grid amid fears of an attack by North Korea.
[00:08:26.291 --> 00:08:29.632]  Now, this is DARPA and BAE Systems.
[00:08:29.672 --> 00:08:35.434]  They say they're developing alternative communication networks for use in the event of a cyber attack
[00:08:35.974 --> 00:08:36.034]  I'm
[00:08:52.873 --> 00:08:53.253]  I'm good.
[00:09:07.904 --> 00:09:08.985]  We're good to go.
[00:09:27.396 --> 00:09:31.817]  So, very real threat here, but they said their chief impediment is political.
[00:09:32.197 --> 00:09:37.898]  They know how to fix the grid, they know how to keep the country safe, but the politics is what we'll have to deal with.
[00:09:37.938 --> 00:09:52.702]  So, that right there makes me kind of question, because they're asking for millions, if not billions of dollars, fast-tracked directly to DARPA and these other systems to be able to develop alternative communication networks.
[00:09:53.682 --> 00:10:09.637]  And speaking of that, we now have the latest release and probably the most significant release yet by the Shadow Brokers, who are a mysterious person or group that over the past eight months has been leaking NSA documents.
[00:10:10.197 --> 00:10:11.619]  And so now these are
[00:10:13.220 --> 00:10:17.965]  They've actually leaked about a gigabyte worth of the NSA's weaponized software exploits.
[00:10:18.326 --> 00:10:21.549]  The most significant release was just released today.
[00:10:21.970 --> 00:10:34.404]  It contains potent exploits and hacking tools that target most versions of Microsoft Windows and evidence of sophisticated hacks on the swift banking systems of several banks across the world.
[00:10:34.904 --> 00:10:39.087]  So they are showing how the NSA has this malware.
[00:10:39.167 --> 00:10:41.149]  It's threatening Windows users around the world.
[00:10:41.429 --> 00:10:49.855]  The software could give nearly anyone with sufficient technical knowledge the ability to wreak havoc on millions of Microsoft users.
[00:10:50.416 --> 00:10:53.918]  And, lo and behold, it is now available to anyone
[00:10:54.799 --> 00:11:00.481]  Anyone out there who wants to download this software because it has been leaked on the internet.
[00:11:00.501 --> 00:11:03.402]  Now, The Intercept has a very good breakdown of how this works.
[00:11:03.422 --> 00:11:08.344]  They're kind of showing you the program as it's taking over someone's system.
[00:11:08.845 --> 00:11:22.530]  But according to security researcher and hacker Matthew Hickey, he's the co-founder of Hacker House, he says the significance of what's now publicly available, including zero-day attacks on previously undisclosed vulnerabilities, cannot be overstated.
[00:11:23.150 --> 00:11:30.573]  I don't think he's seen so much exploits and zero-day attacks released at one time in my entire life.
[00:11:31.014 --> 00:11:33.715]  He's been involved in computer hacking and security for 20 years.
[00:11:34.235 --> 00:11:40.838]  Affected computers will remain vulnerable until Microsoft releases patches for these zero-day vulnerabilities.
[00:11:41.358 --> 00:11:45.939]  And more crucially, until their owners then apply those patches.
[00:11:46.019 --> 00:11:50.501]  So many people won't even know how to apply the patches, so they'll just remain vulnerable.
[00:11:50.561 --> 00:11:55.342]  And he says, hackers will be exploiting these attacks for years to come.
[00:11:55.782 --> 00:11:59.643]  Microsoft, when The Intercept reached out, they said, we're looking into it.
[00:11:59.683 --> 00:12:00.784]  We'll look into the reports.
[00:12:01.304 --> 00:12:08.306]  And of course, we will update you all with any ways to patch and protect yourself as that information comes forward.
[00:12:09.066 --> 00:12:20.916]  But they also point out how this Windows hacking tool may have been used to target the SWIFT financial security system, specifically anti-money laundering financial institutions called EastNets.
[00:12:21.596 --> 00:12:22.537]  And the U.S.
[00:12:22.557 --> 00:12:35.188]  government has long been able to crack into financial data through SWIFT as part of their anti-terrorism effort, but according to some of these researchers that are looking at this latest release,
[00:12:35.848 --> 00:12:41.212]  It shows the methods the NSA was going beyond its official access.
[00:12:42.192 --> 00:12:42.753]  You don't say.
[00:12:42.813 --> 00:12:43.813]  Didn't see that one coming.
[00:12:44.214 --> 00:12:47.156]  Give people the means and of course they're going to get into it.
[00:12:48.156 --> 00:12:58.023]  Speaking of hacking, we have hackers now vowing to detonate several bombs at an anti-Islam march to prove that Islam is the religion of peace.
[00:12:58.443 --> 00:13:01.225]  This is the website and social media accounts of Britain First.
[00:13:01.245 --> 00:13:02.086]  They've all been hacked.
[00:13:02.106 --> 00:13:03.186]  They've all been taken over.
[00:13:03.787 --> 00:13:05.268]  They were prepared to march
[00:13:06.869 --> 00:13:14.694]  And this is the group's far-right supporters warned that they had better stop being racist to Muslims or they will die.
[00:13:14.714 --> 00:13:19.136]  They say several bombs will detonate and those who will march will be dead.
[00:13:19.737 --> 00:13:21.198]  Whoever goes to the march will die.
[00:13:21.258 --> 00:13:24.319]  So this is, you know, this is the way that they prove their religion of peace.
