[00:00:18.680 --> 00:00:20.524]  Welcome to Neverwhere's Nightly News.
[00:00:20.644 --> 00:00:21.286]  I'm David Knight.
[00:00:21.326 --> 00:00:22.208]  It's Monday, May 8th, 2017.
[00:00:22.248 --> 00:00:23.069]  Here are our top stories.
[00:00:23.130 --> 00:00:23.410]  Tonight...
[00:00:29.603 --> 00:00:32.966]  A world without Donald Trump.
[00:00:33.586 --> 00:00:40.872]  Barbara Streisand ponders what might have been with Hillary Clinton as president.
[00:00:41.473 --> 00:00:49.919]  Meanwhile, Bill Clinton teams up with a best-selling novelist to collaborate on a new action thriller.
[00:00:50.740 --> 00:00:53.103]  The President is missing.
[00:00:53.484 --> 00:00:57.930]  Then, what's the difference between Obamacare and Trumpcare?
[00:00:58.251 --> 00:01:01.956]  And which plan will pass the Jimmy Kimmel test?
[00:01:02.296 --> 00:01:03.117]  Thank you for coming.
[00:01:03.778 --> 00:01:04.740]  I'm Officer Jimmy.
[00:01:04.780 --> 00:01:06.182]  This is the Truth Ferry.
[00:01:07.830 --> 00:01:12.454]  All that plus the state of Texas says no to sanctuary cities.
[00:01:12.834 --> 00:01:16.257]  And hell no to sanctuary criminal sheriffs.
[00:01:16.597 --> 00:01:20.741]  All that plus much more up next on the Info Wars Nightly News.
[00:01:31.442 --> 00:01:36.748]  The reason InfoWarsLive has five-star ratings on major third-party sites is because I want products I'm gonna use for my family.
[00:01:36.908 --> 00:01:37.488]  I take this.
[00:01:37.749 --> 00:01:38.790]  My family takes this.
[00:01:38.890 --> 00:01:43.114]  And then it funds the operation with the most hardcore, truthful information you're gonna find anywhere.
[00:01:43.174 --> 00:01:47.619]  So what you find in our news is the same thing you find in our products at InfoWarsLive.com.
[00:01:47.779 --> 00:01:52.343]  If I ever forget to take them, I have a noticeable difference.
[00:01:52.423 --> 00:01:53.463]  I don't feel good.
[00:01:53.543 --> 00:01:57.066]  The nascent iodine is one of the ones that was life-changing for me.
[00:01:57.286 --> 00:01:59.948]  Yeah, I actually have just run out of my Super Female.
[00:01:59.988 --> 00:02:05.353]  I had a few bottles at my house and I've been taking it again, hitting the gym once again.
[00:02:05.793 --> 00:02:08.195]  Very exciting, feeling great, looking good.
[00:02:08.755 --> 00:02:12.178]  And I know my hair is luxurious once again.
[00:02:12.298 --> 00:02:14.480]  So, obviously, the Super Female is amazing.
[00:02:14.520 --> 00:02:14.880]  I love it.
[00:02:15.060 --> 00:02:17.644]  Nascent Iodine is essential.
[00:02:17.844 --> 00:02:18.805]  Survival Shield X2.
[00:02:18.865 --> 00:02:24.794]  If there's one product that I would say is life-changing that I would suggest, it's Nascent Iodine Survival Shield X2.
[00:02:24.814 --> 00:02:26.436]  It's got a five-star rating.
[00:02:26.696 --> 00:02:28.899]  It's a win-win in fullwarslife.com.
[00:03:05.575 --> 00:03:08.457]  This weekend, Barbra Streisand did something very important for us.
[00:03:08.537 --> 00:03:12.380]  Of course, we've all heard of the Barbra Streisand effect, or just the Streisand effect.
[00:03:12.681 --> 00:03:19.086]  Trying to hide something actually has the unintended consequences of making it more available to the public.
[00:03:19.486 --> 00:03:21.368]  That's what she did with pictures of her home.
[00:03:21.728 --> 00:03:26.292]  She had a concert on Saturday, and she reminded us of what might have been
[00:03:27.168 --> 00:03:29.049]  If Hillary had become president.
[00:03:29.329 --> 00:03:33.150]  And I say that this is also a Streisand effect.
[00:03:33.370 --> 00:03:39.193]  Trying to criticize Donald Trump had the unintended consequences of making us all count our blessings.
[00:03:39.633 --> 00:03:46.936]  She's at this concert, she says it makes us yearn for what could have been, what should have been, because her guests were Bill and Hillary at that concert.
[00:03:46.996 --> 00:03:48.136]  I'm going to tell you why.
[00:03:48.156 --> 00:03:50.097]  We're going to take a look at the absurd
[00:03:51.326 --> 00:04:02.533]  legacy of Obama that is so absurd that the only way they can promote it is now with late-night comics who've essentially become the court jesters promoting this Democrat agenda.
[00:04:03.433 --> 00:04:06.315]  But let's first take a look at some other Bill Clinton news.
[00:04:06.355 --> 00:04:13.679]  It turns out that he and James Patterson are going to be co-writing a thriller, interestingly enough, called The President is Missing.
[00:04:13.779 --> 00:04:15.820]  Now would that be Hillary that's missing?
[00:04:15.860 --> 00:04:20.063]  Because, you know, she's the president of the left even though she lost the election.
[00:04:20.643 --> 00:04:30.751]  I guess we should get his black book and start calling all the women in there to see if he's at one of their houses or see if there are any missing women who have been abducted or children who have been abducted.
[00:04:31.031 --> 00:04:38.657]  They say it will be a unique amalgam of intrigue, suspense, and behind-the-scenes global drama from the highest corridors of power.
[00:04:38.677 --> 00:04:42.760]  It will be informed by details that only the President can know.
[00:04:43.460 --> 00:04:44.982]  You know, like how'd that stain get there?
[00:04:45.582 --> 00:04:46.223]  That type of stuff.
[00:04:46.997 --> 00:04:55.584]  Meanwhile, we see the Business Coalition, and this is another reminder of why we're glad that Hillary hasn't won, saying the Trump tax plan will spark an economic boom.
[00:04:55.604 --> 00:05:01.048]  This is an organization called Reforming America's Taxes Equitably, the Rate Coalition.
[00:05:01.369 --> 00:05:08.294]  They argue that the current corporate tax rate is not competitive and has given its members a disadvantage over its competitors from other countries.
[00:05:08.334 --> 00:05:08.815]  Of course it has.
[00:05:08.875 --> 00:05:15.060]  If you have the highest corporate tax rates in your country, and they travel with your goods as they go abroad,
[00:05:15.700 --> 00:05:17.661]  Then of course you're going to be at a competitive disadvantage.
[00:05:17.721 --> 00:05:26.548]  As a matter of fact, even though our rates are higher than most other countries, the other countries take those rates off of their products when they come into our markets.
[00:05:26.728 --> 00:05:28.029]  You see how disadvantaged we are?
[00:05:28.783 --> 00:05:29.484]  They understand that.
[00:05:29.924 --> 00:05:34.528]  And of course, meanwhile, you've got people like Barbra Streisand saying, I still want to see Donald Trump's tax returns.
[00:05:34.628 --> 00:05:36.449]  I want to see his tax reforms.
[00:05:36.569 --> 00:05:39.352]  I want to see all the reforms that he promised as his candidate.
[00:05:39.772 --> 00:05:50.921]  But certainly, even though we don't see a repeal of Obamacare, and we'll talk about this, many people understand that what we are getting from Donald Trump is way better than what we would have gotten from a President Hillary.
[00:05:51.341 --> 00:05:52.983]  That's the Streisand effect that we see.
[00:05:53.363 --> 00:05:56.626]  And as they point out, we believe that your proposal will spark an economic boom.
[00:05:57.006 --> 00:06:00.367]  Make all American companies more competitive in the global marketplace.
[00:06:00.427 --> 00:06:01.427]  I think it will as well.
[00:06:01.807 --> 00:06:06.028]  There's much more that can be done, but at least it's a move in the right direction.
[00:06:06.048 --> 00:06:08.348]  Meanwhile, Barack Obama is very concerned.
[00:06:09.288 --> 00:06:15.229]  He's concerned that his legacy of socialism and crony capitalism called Obamacare.
[00:06:15.709 --> 00:06:20.510]  Obama voices fervent hope that Congress will tread carefully on health care.
[00:06:20.610 --> 00:06:21.870]  I don't want to see him tread carefully.
[00:06:22.070 --> 00:06:24.431]  I want to see them stomp it to death.
[00:06:25.091 --> 00:06:29.292]  I want to say it's been treading on our lives and treading on our freedoms.
[00:06:29.593 --> 00:06:32.053]  60% of small business owners want Obamacare repealed.
[00:06:32.153 --> 00:06:35.275]  It's not going to make health insurance more affordable.
[00:06:35.295 --> 00:06:38.216]  You know, whenever you tax something, what happens to the cost of it?
[00:06:38.416 --> 00:06:38.876]  It goes up.
[00:06:39.376 --> 00:06:41.056]  And they tax medical devices and insurance.
[00:06:41.097 --> 00:06:44.778]  What happens when you subsidize something, like college tuition?
[00:06:45.278 --> 00:06:46.838]  Well, the cost goes up with that as well.
[00:06:47.339 --> 00:06:51.500]  Obamacare is a mixture of taxes and subsidies.
[00:06:51.580 --> 00:06:53.781]  Subsidies funded by outright theft.
[00:06:54.448 --> 00:06:59.531]  And of course when you tax it and subsidize it, the cost is obviously going to go up, and we have seen it explode from the very beginning.
[00:07:00.112 --> 00:07:05.635]  Healthcare has become an ongoing source of pain, writes NBC, for many small business owners, you bet.
[00:07:06.236 --> 00:07:17.824]  It was the top issue that business owners wanted Trump to address in a survey of 700 owners and prospective buyers in late February by BizBuySell, a marketplace for small businesses.
[00:07:18.144 --> 00:07:23.748]  60% of them favored a repeal, a repeal, which we're not getting, but at least we're getting
[00:07:24.608 --> 00:07:26.550]  Things that are moving in that direction.
[00:07:27.150 --> 00:07:27.951]  And here's an example.
[00:07:28.551 --> 00:07:34.956]  Humana notified a couple, Ross Coulter and his wife, who run a two-person public relations business in Dallas, Texas.
[00:07:35.337 --> 00:07:40.381]  They were notified by their insurance company, Humana, that they were discontinuing their current policy.
[00:07:40.521 --> 00:07:45.865]  Their current policy is $900 a month for the couple and their three children.
[00:07:46.566 --> 00:07:47.386]  So that's $12,000 a year.
[00:07:49.648 --> 00:07:53.992]  And even with that, Humana cannot make a profit in the individual market, so they're getting out.
[00:07:54.012 --> 00:08:02.659]  And they're saying the only plans that are comparable would be a $400-$500 a month increase, an increase of another $6,000 a year.
[00:08:02.939 --> 00:08:07.503]  So this is a couple that would have to pay $18,000 a year just for health insurance?
[00:08:07.784 --> 00:08:09.085]  And of course they'll still have deductibles.
[00:08:09.653 --> 00:08:14.455]  And so they say they're looking at getting out of health insurance altogether, getting into something like MediShare.
[00:08:14.815 --> 00:08:19.836]  And of course there's three Christian ministries that get you out of Obamacare, even if Donald Trump won't.
[00:08:20.337 --> 00:08:25.378]  And that's MediShare, Samaritan Ministries, and Christian Healthcare Ministries.
[00:08:25.438 --> 00:08:29.320]  Take a look at those if you're struggling with that kind of situation.
[00:08:30.216 --> 00:08:31.157]  It's a great alternative.
[00:08:31.277 --> 00:08:37.001]  Meanwhile, we have a press gaggle that was run by the Deputy Press Secretary, Sarah Sanders.
[00:08:37.041 --> 00:08:39.923]  And as she was being asked about the current plan, she had this to say.
[00:08:39.963 --> 00:08:44.307]  She said, right now, Obamacare is collapsing under itself.
[00:08:44.987 --> 00:08:46.308]  It is simply not sustainable.
[00:08:47.109 --> 00:08:51.352]  I think everybody in the country, including Senator Graham, is well aware of that fact.
[00:08:51.432 --> 00:08:54.815]  We have to take drastic change to reform the healthcare system.
[00:08:54.855 --> 00:08:58.658]  And she's saying this in response to questions asking, well, what is the Senate going to do now?
[00:08:59.557 --> 00:09:02.300]  Senator Graham and others have said, well, I haven't really listened to this.
[00:09:02.360 --> 00:09:12.331]  We had Senator Bob Corker who, as we pointed out before at Infowars.com, he has profited immensely by blocking any reform of Obamacare, let alone repeal.
[00:09:12.411 --> 00:09:13.952]  And Lindsey Graham says, well, I don't really know.
[00:09:13.972 --> 00:09:16.215]  I really haven't looked at this thing very carefully.
[00:09:16.235 --> 00:09:17.156]  We're going to do our own thing.
[00:09:17.456 --> 00:09:18.858]  And so she says, Senator Graham knows.
[00:09:19.338 --> 00:09:21.640]  That this thing is unsustainable, it's collapsing under its own weight.
[00:09:21.660 --> 00:09:25.222]  She said, this is the first step in a process that the House is making today.
[00:09:25.283 --> 00:09:30.887]  And Senator Graham and his colleagues will have, I think, ample time to do what needs to be done when it comes to the Senate.
[00:09:31.427 --> 00:09:36.351]  They said, well, can you give us some kind of idea of the types of changes that he would like to see in the Senate?
[00:09:36.591 --> 00:09:39.013]  Again, talking about Senator Graham or the President.
[00:09:39.453 --> 00:09:46.418]  And she said, well, I think the biggest point on the health care bill is both the House and the Senate and the administration believe in these principles.
[00:09:47.455 --> 00:09:51.837]  Lower cost, create competition, state flexibility.
[00:09:51.937 --> 00:09:54.197]  Those principles we do not want to change.
[00:09:54.337 --> 00:09:56.538]  And see, that's moving in the right direction.
[00:09:56.718 --> 00:10:06.081]  Even though we're not getting repeal, creating competition, which will lower cost, and letting states have some of their Tenth Amendment rights.
[00:10:06.882 --> 00:10:10.803]  Remember, we're talking about only restoring a small portion of the Tenth Amendment.
[00:10:11.263 --> 00:10:16.745]  And that's a big problem for a lot of so-called moderate Republicans, centrist Republicans.
[00:10:17.808 --> 00:10:18.509]  And they're not.
[00:10:18.589 --> 00:10:24.515]  They are hardcore statist socialists if they're going to fight that type of movement.
[00:10:25.115 --> 00:10:29.860]  Meanwhile, President Obama, former President Obama, is now discussing climate change in Italy.
[00:10:29.880 --> 00:10:34.624]  He's talking about climate change and he's also talking about food security.
[00:10:35.509 --> 00:10:42.132]  He's going to do a keynote address to the Seeds and Chips Global Food Innovation Summit.
