[00:00:19.653 --> 00:00:21.553]  Welcome to the InfoWars Nightly News.
[00:00:21.593 --> 00:00:25.534]  It is Tuesday, August 12, 2014, and I'm Leanne McAdoo.
[00:00:26.014 --> 00:00:29.815]  Well, a second day of rioting took place in Ferguson, Missouri.
[00:00:30.075 --> 00:00:36.237]  This is all in the wake of the fatal shooting of unarmed teen Michael Brown by police over the weekend.
[00:00:36.637 --> 00:00:38.497]  Now, the video that we're seeing out of St.
[00:00:38.537 --> 00:00:47.239]  Louis shows what is being described by local police as a war zone, and cops in riot gear have attempted to shut down the entire town.
[00:00:47.799 --> 00:00:50.060]  In scenes that resemble martial law.
[00:00:50.481 --> 00:00:56.424]  Now hundreds of protesters were outside the Quick Trip store, which is directly involved in this fatal shooting.
[00:00:56.744 --> 00:00:59.946]  The store was looted and set fire to on Monday night.
[00:01:00.587 --> 00:01:07.371]  And we're seeing SWAT vehicles, LRAD sound cannons, dogs, tear gas, smoke grenades.
[00:01:07.551 --> 00:01:11.173]  All of this on show as police in full riot gear
[00:01:11.693 --> 00:01:12.274]  I think so.
[00:01:29.275 --> 00:01:37.398]  Ordering him to leave and according to French police have attempted to shut down the whole town in order to prevent the media from documenting events.
[00:01:37.918 --> 00:01:44.420]  And another photographer on scene confirmed that he too was threatened with arrest and ordered to leave the scene.
[00:01:45.100 --> 00:01:54.367]  So police are obviously trying to really control the situation there, make sure the media doesn't spin this story in a way that sheds a light on them, that they're not wanting.
[00:01:54.947 --> 00:01:59.470]  But the police are continuing to assert that Michael Brown was unarmed.
[00:02:00.030 --> 00:02:05.634]  He was shot dead after struggling with police and they say he attempted to seize an officer's gun.
[00:02:06.015 --> 00:02:10.858]  However, eyewitnesses say that Brown did not try to enter a police vehicle.
[00:02:11.238 --> 00:02:14.480]  And was holding his arms up in surrender during the incident.
[00:02:14.520 --> 00:02:21.285]  That's why you'll see a lot of the protesters walking around with their arms raised saying, stop, don't shoot.
[00:02:21.725 --> 00:02:34.434]  Now police say they aren't going to be releasing the name of the officer who was involved due to death threats, but there are already rumors swirling around on Facebook of who the police officer was who was involved in this shooting.
[00:02:34.474 --> 00:02:39.338]  They're releasing his children's names, but the police are saying this is not even the appropriate person.
[00:02:39.938 --> 00:02:45.983]  So of course that's quite frightening considering how quickly this whole situation has descended into chaos.
[00:02:46.323 --> 00:02:53.029]  It's just a real testament to how quickly America itself could descend into chaos practically overnight.
[00:02:53.349 --> 00:02:54.830]  This all happened in St.
[00:02:54.871 --> 00:02:56.412]  Louis in a matter of hours.
[00:02:56.972 --> 00:03:00.795]  Now scores of businesses of course have fallen victim to the looting.
[00:03:01.636 --> 00:03:02.016]  Yeah.
[00:03:19.947 --> 00:03:30.473]  Owners Mike Gutierrez and Adam Weinstein, they posted up outside of their businesses armed with assault rifles, pistols, tactical vests and a rifle.
[00:03:30.814 --> 00:03:43.301]  They were peacefully sitting outside of their business and it turns out that when looters come face to face with someone who's willing to protect their private property, they will move along and choose a safer target.
[00:03:43.701 --> 00:03:48.024]  And we got Adam Weinstein's take of the situation on the Alex Jones Show today.
[00:03:48.652 --> 00:03:54.817]  The media reported that you guys stood out front the business with your AR-15s and that the looters went on by.
[00:03:54.837 --> 00:03:59.742]  I mean, is it accurate to say, kind of like the Koreans and the famous L.A.
[00:03:59.802 --> 00:04:05.066]  riots, that the fact that you were there and armed may have stopped looting of your business?
[00:04:06.948 --> 00:04:16.316]  I truly believe that if we had not been out there, whether armed or not armed, I personally believe that that is a deterrent.
[00:04:16.917 --> 00:04:24.541]  But I believe that if we hadn't been out there, they would have looted and destroyed that entire strip mall where there's probably a dozen businesses.
