[00:00:19.431 --> 00:00:20.971]  Welcome to the InfoWars Nightly News.
[00:00:21.071 --> 00:00:21.812]  I'm David Knight.
[00:00:21.952 --> 00:00:24.452]  It's Thursday, September 4, 2014.
[00:00:25.172 --> 00:00:43.537]  Now, it's hard to believe that after decades of looking at Vietnam, what we've learned about that, what we've learned about the Gulf of Tonkin incident, that we would not only learn nothing from those experiences, from those revelations, that we would repeat them today, and not only repeat them, but times four.
[00:00:43.597 --> 00:00:47.678]  Look at this headline from the story on InfoWars.com, U.S.
[00:00:47.738 --> 00:00:48.538]  boots in Iraq.
[00:00:49.238 --> 00:00:53.320]  In the Baltics, in Syria, and troops in the Ukraine.
[00:00:53.340 --> 00:00:55.561]  Yes, it's been a busy week for U.S.
[00:00:55.621 --> 00:00:56.641]  military planners.
[00:00:57.301 --> 00:01:04.444]  They point out as the NATO summit in Wales is kicking off today with an expected agreement to create a spearhead force of up to 5,000 troops.
[00:01:05.765 --> 00:01:20.454]  To rapidly deploy to any, quote, hotspot in Eastern Europe, we find that these exercises, now called Rapid Trident, are said to be a sign of the commitment of NATO states to support non-NATO member Ukraine.
[00:01:20.934 --> 00:01:24.556]  And of course, in many other places, they're also anxious to go to war.
[00:01:24.876 --> 00:01:33.922]  We have a Democrat senator from Florida, Senator Bill Nelson, is pushing legislation to authorize the use of military force, but the Obama administration says, that's all right, we don't really need it.
[00:01:34.562 --> 00:01:51.198]  Remember we had that conversation before with Defense Secretary Leon Panetta, when he was quizzed by Senator Sessions, and Senator Sessions couldn't believe that he would say, you don't need to, we would talk to our NATO allies, we would talk to the UN, but Congress, probably not.
[00:01:51.458 --> 00:01:52.979]  We might inform you of what we're going to do.
[00:01:53.820 --> 00:02:01.387]  As the writer Daniel McAdams of the Ron Paul Institute points out, he says the peace president is clearly on war footing.
[00:02:01.968 --> 00:02:02.208]  U.S.
[00:02:02.248 --> 00:02:09.135]  bombs are also going off in Africa and in Pakistan, and no one at home is now talking about NSA spying.
[00:02:09.776 --> 00:02:11.737]  NATO has a new mission.
[00:02:12.742 --> 00:02:16.385]  Well, let's hope that the new mission does not blow up in their faces.
[00:02:16.465 --> 00:02:21.069]  This exercise right at the Russian border doesn't blow up in their faces like their sanctions have.
[00:02:21.109 --> 00:02:22.831]  Look at this article from the New American.
[00:02:23.291 --> 00:02:25.653]  Sanctions boomerang and threaten the U.S.
[00:02:25.693 --> 00:02:27.335]  supply of Russian rocket engines.
[00:02:27.375 --> 00:02:29.737]  Well, why would we need Russian rocket engines?
[00:02:29.757 --> 00:02:31.799]  Well, that's for our spy satellites.
[00:02:32.199 --> 00:02:44.823]  They point out that in response to sanctions from Obama in March and then escalating those in July, the Russian deputy minister has threatened to cut off all supplies of RD-180 rocket engines to the United States.
[00:02:45.623 --> 00:02:46.764]  Listen to this quote here.
[00:02:47.264 --> 00:02:56.847]  It's noteworthy that even though a group of school children probably could have forecast the consequences of making Russia our supplier of these critical rocket engines,
[00:02:57.447 --> 00:02:58.468]  All the wisdom of the U.S.
[00:02:58.508 --> 00:03:03.692]  government missed it, and one of those aware of the decision to deal exclusively with Russia for the U.S.
[00:03:03.712 --> 00:03:10.477]  supply of engines was Michael Hayden during his stint as director of the NSA from 1999 to 2005.
[00:03:10.997 --> 00:03:16.722]  Now, Hayden is now putting himself out as a very highly paid consultant.
[00:03:17.202 --> 00:03:21.164]  You know, for a few hundred thousand dollars, he can come in and give you some inside information.
[00:03:21.464 --> 00:03:23.225]  He might even tell you how to fix your security.
[00:03:23.725 --> 00:03:25.586]  But this is what he had to say about those times.
[00:03:25.626 --> 00:03:27.947]  He says, well, what were we thinking?
[00:03:28.708 --> 00:03:34.791]  It's clear now that relying on Russia for rocket engines was a policy based on hope and not good judgment.
[00:03:35.251 --> 00:03:39.013]  Well, actually, our policies today are based on hubris.
[00:03:39.693 --> 00:03:56.679]  When we outsource even our military equipment, even the NSA's equipment is outsourced to Russia, to China, we have no way to enforce these kinds of sanctions or this kind of aggressive foreign policy that we're now engaged in.
[00:03:57.339 --> 00:03:58.900]  But talk about bad judgment.
[00:03:59.600 --> 00:04:07.145]  We have the former senator of Massachusetts, Senator Brown, who's now running for senator in New Hampshire.
[00:04:07.725 --> 00:04:11.007]  This is the senator who posed for a centerfold, if you remember.
[00:04:11.027 --> 00:04:12.948]  Maybe we should call him Senator Fold.
[00:04:13.488 --> 00:04:15.469]  Well, he's got a great idea.
[00:04:15.529 --> 00:04:24.375]  He's trying to piggyback on all this unrest about ISIS, and he thinks that the way we could fix this is by revoking the citizenship of people that
[00:04:24.915 --> 00:04:26.876]  The government accuses of terrorism.
[00:04:27.257 --> 00:04:31.499]  And even better, we can have Obama do it by executive order.
[00:04:31.819 --> 00:04:32.640]  Here's that report.
[00:04:33.821 --> 00:04:42.006]  Former Senator, model, and centerfold Scott Brown now wants to strip you of your rights and due process.
[00:04:42.847 --> 00:04:47.530]  Former Massachusetts Senator Scott Brown is now running for Senator in New Hampshire.
[00:04:47.750 --> 00:04:52.413]  But he sounds like he's auditioning to become a prostitute for the military-industrial complex.
[00:04:54.428 --> 00:04:56.710]  Right now we have a situation with ISIS.
[00:04:57.191 --> 00:05:00.154]  Scott Brown actually says he's worried about U.S.
[00:05:00.214 --> 00:05:07.562]  citizens working with foreign terrorists coming home, marching down Pennsylvania Avenue, and planting their flag at the White House.
[00:05:08.183 --> 00:05:13.369]  His common-sense solution is to take away their citizenship to keep them from returning to the U.S.
[00:05:14.904 --> 00:05:18.786]  Seriously, how stupid does Brown think New Hampshire voters are?
[00:05:19.226 --> 00:05:23.488]  Millions of people are coming at will through our open borders without permission.
[00:05:23.808 --> 00:05:29.210]  The feds are even telling us to expect terrorists to come across the border, and there's nothing that they can or will do about it.
[00:05:29.731 --> 00:05:34.273]  So why would a terrorist be stopped by not having permission to come in?
[00:05:35.089 --> 00:05:47.541]  Scott Brown voted for the NDAA's indefinite detention without trial, and he now says that it's common sense that anyone accused by the government of terrorism would have their rights as citizens stripped without trial.
[00:05:48.102 --> 00:05:50.084]  He offered two bills to do just that.
[00:05:50.364 --> 00:05:51.485]  Both were rejected.
[00:05:51.765 --> 00:05:58.352]  But just like Obama, Brown doesn't want the legislative process or the Constitution to get in the way of the militarized police state.
[00:05:58.792 --> 00:06:01.038]  Just use executive orders.
[00:06:01.600 --> 00:06:06.152]  Al Qaeda and ISIS were created, trained, and equipped by the federal government.
[00:06:07.076 --> 00:06:17.720]  People like Obama and Brown want to make it as easy and as expedient as possible to punish, to imprison, to kill anyone they declare a terrorist.
[00:06:18.380 --> 00:06:20.161]  This is what tyrants have always done.
[00:06:20.641 --> 00:06:26.763]  The whole point of the Bill of Rights was to constrain government from taking away our due process.
[00:06:26.883 --> 00:06:29.904]  They want to be able to hold you without a conviction, without a trial.
[00:06:30.224 --> 00:06:34.886]  And if it sounds draconian to do that to citizens, then just revoke their citizenship first.
[00:06:35.546 --> 00:06:47.379]  Political prostitutes like Scott Brown use Islamic terrorists to sell fear to the American public so that they give up their rights and liberties and buy war machines from the military and police state industrial complex.
[00:06:48.040 --> 00:06:53.606]  Homeland Security has made it abundantly clear that it's more worried about domestic terrorists than foreign terrorists.
[00:06:54.187 --> 00:06:56.028]  And look at who they're defining as terrorists.
