[00:00:20.430 --> 00:00:22.171]  Welcome to the InfoWars Nightly News.
[00:00:22.251 --> 00:00:25.593]  It's January 3rd, 2014, and I'm Leanne McAdoo.
[00:00:26.113 --> 00:00:34.758]  Well, if you were one of those people that raced to encrypt all your computer files after the Snowden revelations, well, you might have to be a little bit faster to beat the NSA.
[00:00:35.598 --> 00:00:45.041]  The agency is racing to build a computer that could break nearly every kind of encryption that's used to protect banking, medical, business, and government records around the world.
[00:00:45.582 --> 00:00:57.026]  A cryptologically useful quantum computer, a machine that's exponentially faster than classical computers, is part of a $79 million research program titled Penetrating Hard Targets.
[00:00:57.526 --> 00:01:07.828]  With such technology, all current forms of public key encryption will be broken, including those that are used on many secure websites, as well as the type that's used to protect state secrets.
[00:01:08.328 --> 00:01:15.690]  But as we reported earlier this year, that's one of the reasons that they're storing so much of that useless metadata at the Utah Data Facility.
[00:01:16.110 --> 00:01:20.471]  It's because even though they can't decrypt it now, they will be able to later.
[00:01:20.671 --> 00:01:21.391]  And that's the plan.
[00:01:21.431 --> 00:01:23.912]  It's going to help them figure out these algorithms so they'll
[00:01:24.332 --> 00:01:24.612]  I don't
[00:01:40.629 --> 00:01:41.950]  May he rest in peace.
[00:01:42.330 --> 00:01:46.692]  But of course, if the NSA does it, they're just protecting their interests.
[00:01:47.093 --> 00:01:51.055]  The bottom line of all this, though, Greg, is that no one has found any violations.
[00:01:51.115 --> 00:02:00.380]  I mean, for these billions and billions of phone calls, of phone numbers that are collected, there's been no violations, no phone calls are being listened to, no emails are being read.
[00:02:00.620 --> 00:02:09.865]  The fact is, I think right now there's approximately 60 American citizens around the world whose phone calls are being monitored, and that's only an exhaustive court process.
[00:02:10.165 --> 00:02:13.847]  This is monitored by the courts, monitored by the Justice Department, monitored by the Congress.
[00:02:13.867 --> 00:02:14.647]  There's no abuses.
[00:02:15.288 --> 00:02:18.730]  That was warmonger Congressman Peter King on Fox News.
[00:02:18.810 --> 00:02:22.111]  He was there to call out NSA whistleblower Edward Snowden.
[00:02:22.171 --> 00:02:24.533]  He called him a terrorist appeaser.
[00:02:25.233 --> 00:02:38.440]  He was again floating the unproven notion that Snowden deliberately infiltrated the NSA to expose its secrets, rather than being an employee who discovered unconstitutional practices he believed to be detrimental to the American public.
[00:02:39.215 --> 00:02:45.040]  But what is Peter King talking about that they have to go through an exhaustive court process?
[00:02:45.460 --> 00:02:52.285]  But what is King talking about that the NSA has to go through an exhaustive court process and has congressional oversight?
[00:02:52.746 --> 00:03:01.693]  Is he talking about the secretive FISA court that most members of Congress have been denied access to even basic information regarding the NSA?
[00:03:02.233 --> 00:03:04.134]  There is no congressional oversight.
[00:03:04.174 --> 00:03:09.418]  There is no oversight on the domestic surveillance program and its unconstitutionality.
[00:03:09.478 --> 00:03:12.260]  And that's why this is breaking here now.
[00:03:13.001 --> 00:03:19.806]  Rand Paul is going to lead a class action lawsuit against President Obama over NSA spying.
[00:03:21.107 --> 00:03:23.850]  But I thought the NSA wasn't violating the Constitution?
[00:03:24.490 --> 00:03:29.495]  Well, Breitbart reports that Paul will file the class action lawsuit soon in the D.C.
[00:03:29.575 --> 00:03:33.680]  District Court, and that he will be filing it as an individual, not as a U.S.
[00:03:33.700 --> 00:03:34.040]  Senator.
[00:03:34.621 --> 00:03:35.782]  Because obviously, you know, a U.S.
[00:03:35.822 --> 00:03:41.527]  Senator filing such a class action lawsuit against the President of the United States would be extremely rare.
[00:03:42.168 --> 00:03:52.712]  Now this is the first class action lawsuit against NSA spying and it will focus on the NSA violation of the Fourth Amendment to the Constitution targeting the metadata program.
[00:03:53.553 --> 00:04:06.178]  Now this allows the American people to join together in a grassroots manner against President Obama's NSA for the first time in the legal system and Americans can join the lawsuit by visiting Paul's website.
[00:04:06.858 --> 00:04:08.399]  Now the case comes on the heels of
[00:04:09.239 --> 00:04:18.126]  Conflicting court rulings with one saying the NSA was within its bounds to spy and the other saying that the NSA's actions weren't constitutional.
[00:04:18.286 --> 00:04:25.091]  And of course these conflicting decisions all but guarantee that there is going to be a Supreme Court level case on the matter.
[00:04:25.751 --> 00:04:40.924]  But this is a very refreshing turn of events because according to some other leaked NSA documents, they just believe that Americans are totally zombies and that we won't mind giving up our privacy in exchange for security.
[00:04:44.947 --> 00:04:49.871]  As we begin 2014, we need to understand that the NSA is celebrating 1984.
[00:04:50.432 --> 00:04:53.935]  Remember that iconic Apple commercial from 1984 where they introduced the Mac?
[00:04:56.858 --> 00:04:58.660]  We are far more powerful a weapon than any fleet.
[00:04:58.740 --> 00:05:00.562]  What are we on earth?
[00:05:00.642 --> 00:05:02.003]  We are one people.
[00:05:02.023 --> 00:05:02.603]  With one will.
[00:05:02.704 --> 00:05:03.104]  One resolve.
[00:05:03.144 --> 00:05:03.464]  One cause.
[00:05:03.564 --> 00:05:05.366]  Our enemies shall talk themselves to death.
[00:05:05.406 --> 00:05:08.909]  And we will ride in them with their own confusion.
[00:05:08.929 --> 00:05:09.770]  We shall prevail.
[00:05:20.441 --> 00:05:25.685]  Recently, secret slides from the NSA surfaced bragging about how they could hack iPhones.
[00:05:25.885 --> 00:05:30.868]  And they say, who knew in 1984 that this would be Big Brother?
[00:05:31.488 --> 00:05:33.970]  And that the zombies would be paying customers.
[00:05:34.490 --> 00:05:38.253]  That's right, the people doing this to you see this as Orwellian.
[00:05:38.533 --> 00:05:40.274]  Yet, they identify with Big Brother.
[00:05:40.655 --> 00:05:43.757]  They gloat about what they're doing to you, the zombies.
[00:05:44.137 --> 00:05:50.061]  You buy a piece of technology that has private personal uses, and they turn it into a tool of surveillance.
[00:05:50.481 --> 00:05:51.502]  Should we be surprised?
[00:05:52.062 --> 00:05:58.188]  We see a major contractor for the Orwellian state that names itself after Palantir from the Lord of the Rings.
[00:05:58.808 --> 00:06:01.911]  They identify with the evil all-seeing eye.
[00:06:02.332 --> 00:06:10.339]  And decades ago, the NSA had people like Michael Aquino, open Satan worshiper, satanic cult leader, who wrote Mind War.
[00:06:10.999 --> 00:06:16.944]  And when allegations of child molestation surfaced, the NSA paid off the families of the alleged victims and relocated him.
[00:06:17.793 --> 00:06:31.968]  What emerges is that the NSA rake and file, brag about the Orwellian state they've created, while they have leadership that uses satanic cult leaders to push mind control, openly lies to the public, threatens to kill anyone who exposes their agenda.
[00:06:32.269 --> 00:06:38.576]  The NSA calls the American public zombies because the American public has not been able to believe that this kind of technology existed
[00:06:39.136 --> 00:06:48.164]  Or they naively trusted the government, thinking that the American government would never aspire to be Big Brother, to create a totalitarian surveillance state.
[00:06:48.465 --> 00:06:51.407]  They promise us security if we'll only give up our liberty.
[00:06:51.467 --> 00:06:54.390]  They promise us security if we'll give up our privacy.
[00:06:54.590 --> 00:06:56.031]  It's a trade I would be willing to make.
[00:06:56.071 --> 00:06:56.792]  Security and liberty.
[00:06:58.093 --> 00:06:59.174]  Uh, security and privacy.
[00:06:59.194 --> 00:06:59.615]  Privacy.
[00:06:59.675 --> 00:07:02.097]  But do you know what they call the harshest prisons in the country?
[00:07:04.299 --> 00:07:05.360]  Maximum security.
[00:07:08.030 --> 00:07:20.339]  And to just make sure that future Americans are comfortable with having their every move tracked by the Church of Satan-affiliated NSA, pro-New World Order Disney is going to be indoctrinating your kids.
[00:07:20.879 --> 00:07:25.623]  Well, they actually already are indoctrinating your kids, but now they're going to track them.
[00:07:26.752 --> 00:07:32.036]  They are introducing Magic Bands, which will track your family's every move throughout the park.
[00:07:32.436 --> 00:07:36.078]  It'll act as a room key, a credit card, and an entry ticket.
[00:07:36.499 --> 00:07:43.503]  And it'll even let costume characters get access to information that'll allow them to walk up to your children and say,
[00:07:58.195 --> 00:08:05.128]  Party people in Germany were implanting microchips and doing finger scans in order to get VIP access to nightclubs.
[00:08:06.368 --> 00:08:10.889]  Man, I bet those guys felt so cool getting those VIP microchips.
[00:08:11.110 --> 00:08:13.350]  I wonder what they're up to now.
[00:08:13.970 --> 00:08:27.455]  Well, stick around, because coming up, we're going to have even more on the Obamacare unraveling of 2014, and then we'll tell you how some autonomous drones are going to be equipped with even stronger chemical weapons.
[00:08:36.292 --> 00:08:40.698]  Symbols are powerful, and the globalists have hijacked the symbols of America.
[00:08:40.999 --> 00:08:43.262]  They've turned them into their own symbols.
[00:08:43.582 --> 00:08:53.276]  Well, we are restoring the idea of the true republic, not the counterfeit globalist empire, by promoting the icon George Washington and others.
[00:08:53.596 --> 00:09:01.801]  That's why we're rolling out on a 100% Made in America line of incredible pro-liberty apparel.
[00:09:02.022 --> 00:09:04.563]  We are re-popularizing liberty.
[00:09:04.983 --> 00:09:09.226]  We are helping fellow Americans rediscover what made this country great.
[00:09:09.586 --> 00:09:10.487]  We are the spirit of 1776.
[00:09:11.988 --> 00:09:14.269]  We are 1776 worldwide.
[00:09:14.329 --> 00:09:19.553]  We are all brothers and sisters in arms in the animating contest of liberty.
[00:09:19.833 --> 00:09:24.017]  In the long march towards humanity's ultimate destiny of freedom.
[00:09:24.437 --> 00:09:36.127]  Visit MadeIn1776.com today and vote with your dollars to promote truly made in America high quality products and promote the ideals of liberty.
[00:09:40.794 --> 00:09:49.819]  Alex Jones here to tell you about how you can help spread liberty worldwide while also enjoying what I have found to be the best-tasting, 100% organic coffee on the planet.
[00:09:49.899 --> 00:09:58.123]  For more than a decade, my favorite coffee has come from the high mountains of southern Mexico, where the Chiapas farmers grow their unique shade-grown Arabica beans.
[00:09:58.303 --> 00:10:02.966]  We have now managed to secure the sought-after beans in a highly customized blend.
[00:10:03.166 --> 00:10:09.888]  Discover and try a bag of the Patriot Blend 100% Organic Coffee at Infowarslife.com.
[00:10:09.948 --> 00:10:17.030]  This coffee gives you a long, smooth pick-me-up for hours without the headaches and heartburn that so many other coffees give me personally.
[00:10:17.130 --> 00:10:24.012]  Hands down, this is my favorite coffee, and it's taken us years to secure connections directly to the Chiapas Mexican farmers.
[00:10:24.152 --> 00:10:28.493]  Drop by the site today, order a bag or two, and I don't think you're going to be disappointed.
[00:10:28.633 --> 00:10:31.854]  Available in original or with our immune support infusion blend.
[00:10:32.034 --> 00:10:38.164]  You will be supporting a free press, all the while enjoying a truly great tasting cup of my favorite coffee.
[00:10:38.324 --> 00:10:40.007]  Available at Infowarslife.com
[00:10:48.786 --> 00:10:49.446]  Welcome back.
[00:10:49.967 --> 00:10:56.831]  Well, it's 2014, so we're just now hearing the first reports of how patients are being affected by their new Obamacare coverage.
[00:10:57.291 --> 00:11:02.315]  And I'm sorry, Obama, but we don't have anything nice to report about your new plan.
[00:11:03.075 --> 00:11:07.378]  Patients report walking out of the hospitals because their coverage can't be verified.
[00:11:07.958 --> 00:11:15.080]  Mail Online spoke with patients who were told that they would have to pay their bills in full if they couldn't prove that they had insurance.
[00:11:15.701 --> 00:11:23.363]  One person was faced with a $3,000 hospital room charge and opted to leave the hospital after experiencing chest pains.
[00:11:23.823 --> 00:11:29.205]  And another person, coughing in the cold, walked out without receiving a needed chest x-ray.
[00:11:30.100 --> 00:11:38.747]  There's already sticker shock for medical costs under the new Obamacare system, which are only made worse if consumers can't prove that they're insured.
[00:11:38.767 --> 00:11:45.652]  A doctor's office reportedly spent two hours on hold with a health insurer to authorize a patient's surgery.
[00:11:46.173 --> 00:11:53.739]  The office manager finally gave up, and the doctor just went through with the surgery anyway without a routine go-ahead from the insurance company.
[00:11:54.099 --> 00:12:01.661]  Dr. Venitos said, we may end up stuck holding the bag and not getting paid on these claims, but we feel it's the right thing to do.
[00:12:02.321 --> 00:12:07.323]  But what about other doctors and hospitals who don't have a heart, like Dr. Venitos?
[00:12:07.403 --> 00:12:18.946]  Because of the faulty Obamacare rollout, Obama allowed insurers to just make up whatever they felt that they deserved to be paid, and then he'd work it out later with the federal government with
[00:12:19.406 --> 00:12:20.727]  Our taxpayer dollars.
[00:12:21.127 --> 00:12:31.095]  But Obama didn't offer a safety net for patients or doctors who might have issues with a claim while we're dealing with these website glitches.
[00:12:31.475 --> 00:12:37.819]  But one patient summed it up best when she said, my biggest concern is how long is this going to last?
[00:12:38.200 --> 00:12:40.221]  How long can our country bear this expense?
[00:12:40.842 --> 00:12:45.165]  It's a benefit for us right now, but I don't see how it can possibly be sustainable.
[00:12:45.845 --> 00:12:46.766]  Am I going to use it?
[00:12:47.187 --> 00:12:48.028]  You bet I am!
[00:12:48.369 --> 00:12:51.173]  For one thing, it's a law, and I don't have a choice.
[00:12:52.492 --> 00:12:58.357]  And companies like Walgreens are also trying to soften the blow of the faulty Obamacare rollout.
[00:12:58.757 --> 00:13:02.440]  They're giving patients a 30-day free prescription.
[00:13:02.880 --> 00:13:12.768]  And companies like Walgreens are also trying to soften the blow of the faulty Obamacare rollout by providing a 30-day supply of some generic prescriptions with no upfront costs.
[00:13:13.228 --> 00:13:17.672]  This will be for the people who haven't yet received an insurance identification number.
[00:13:18.372 --> 00:13:20.494]  So, so many people are just having faith
[00:13:21.147 --> 00:13:28.591]  That the money will come, and the exchanges will work, and we will keep you posted if there is any good news to come.
[00:13:29.772 --> 00:13:37.756]  Now, a Dallas attorney was shot dead by Dallas police, and his family believes that prescription pills were involved.
[00:13:37.916 --> 00:13:39.317]  Now, Ja'Kari Jackson has more.
[00:13:39.337 --> 00:13:41.678]  Go ahead and get Swat rolling.
[00:13:43.439 --> 00:13:44.900]  I can shoot her.
[00:13:45.120 --> 00:13:47.681]  Get back!
[00:13:47.741 --> 00:13:48.401]  Get back!
[00:13:48.501 --> 00:13:49.122]  Get back!
[00:13:58.371 --> 00:14:05.673]  That was dispatch audio from Dallas Police, where Michael Edward Schmidt, a Dallas attorney, was killed in a shootout with police.
[00:14:06.414 --> 00:14:16.217]  Details are still sketchy as to why, but the Dallas News reported that when officers arrived, Schmidt had barricaded himself in a hallway and opened fire on the officers.
[00:14:17.068 --> 00:14:21.269]  Reports also claim that Schmidt's 11-year-old daughter was present during the incident.
[00:14:22.090 --> 00:14:30.292]  And while a motive for Schmidt is still unknown at this hour, My Fox Dallas reports that Schmidt was taking prescription pills at the time of the shootout.
[00:14:30.713 --> 00:14:36.654]  The report also claims that his family believes the prescription pills had something to do with his violent confrontation.
[00:14:37.275 --> 00:14:43.857]  In the Natural News article, every mass shooting over the last 20 years has one thing in common, and it's not guns.
[00:14:44.597 --> 00:14:52.241]  Numerous examples are shown of both suicidal and homicidal activity where the perpetrator was on prescription pills at the time of the incident.
[00:14:52.821 --> 00:14:57.103]  The long list includes but definitely is not limited to the Columbine shooters.
[00:14:57.763 --> 00:15:01.765]  More recent reports show that Aaron Alexis was not an exception to the rule.
[00:15:02.225 --> 00:15:11.455]  And while we await more details on this latest shooting in Dallas, it can definitely not be denied that prescription drugs do have a correlation with violent behavior.
[00:15:11.756 --> 00:15:14.138]  Even the man's family believes that is the case.
[00:15:14.478 --> 00:15:17.382]  You can find more reports at InfoWars.com.
[00:15:18.507 --> 00:15:19.287]  Thank you, Jakari.
[00:15:19.888 --> 00:15:28.012]  Well, with record-setting freezing temperatures happening around the globe, this whole global warming theory is really getting smashed by critics.
[00:15:28.532 --> 00:15:34.935]  And one of the big stories that happened in December was when that Russian research ship that became trapped in ice in Antarctica.
[00:15:35.296 --> 00:15:39.298]  But what 98% of media outlets have failed to report is that the ship
[00:15:39.958 --> 00:15:44.581]  Stranded in the ice while on a climate change research expedition.
[00:15:44.641 --> 00:15:48.544]  The ship was on the hunt for proof of global warming.
[00:15:49.404 --> 00:16:03.414]  But in fact, rather than point out that the mission was to find evidence of climate change, the networks often referred to the stranded researchers as passengers, trackers, and even tourists, without a word about climate change or global warming.
[00:16:03.974 --> 00:16:09.558]  Now, rescue attempts have failed when the rescue ship also became trapped in the ice.
[00:16:10.279 --> 00:16:14.044]  The expedition's leader admitted, we're stuck in our own experiment.
[00:16:14.585 --> 00:16:22.676]  They reported on December 30th that a statement from the Australasian Antarctic Expedition said, sea ice is disappearing due to climate change.
[00:16:23.137 --> 00:16:25.580]  But here, ice is building up.
[00:16:27.062 --> 00:16:43.053]  Now even with faulty science like that, American taxpayers have spent seven and a half billion dollars in three years paying other countries to help them with the effects of climate change, according to a federal government report submitted to the UN.
[00:16:43.533 --> 00:16:51.719]  In a cover letter accompanying the report, John Kerry underlined the high priority the administration and himself personally accords to the issue.
[00:16:52.179 --> 00:16:57.103]  He says climate change is one of the most urgent and profoundly complex challenges we face.
