[00:00:19.454 --> 00:00:21.355]  Welcome to the InfoWars Nightly News.
[00:00:21.416 --> 00:00:25.118]  It is Friday, April 11, 2014, and I'm Leanne McAdoo.
[00:00:25.198 --> 00:00:26.880]  Here's a look at our top story tonight.
[00:00:31.078 --> 00:00:32.279]  Look at that piece of trash.
[00:00:32.620 --> 00:00:38.325]  BLM attempted cover-up of Senator Reid's Chinese government takeover of Ranch for Solar Farm.
[00:00:38.905 --> 00:00:44.150]  This is a Death Star level destruction event, okay?
[00:00:44.371 --> 00:00:46.192]  People get excited when they win the Super Bowl, folks.
[00:00:46.232 --> 00:00:47.413]  You know, their team does.
[00:00:47.493 --> 00:00:53.299]  I get excited when we are literally... I'm sorry.
[00:00:53.559 --> 00:00:54.320]  Folks, help us God.
[00:00:58.848 --> 00:01:01.209]  Well, the battle in Nevada is still ongoing.
[00:01:01.249 --> 00:01:05.792]  The Bureau of Land Management, the agents there, have assaulted protesters once again.
[00:01:06.232 --> 00:01:12.416]  They threw several to the ground, handcuffed them, threatened them with tasers, and then they detained them for hours.
[00:01:12.876 --> 00:01:17.499]  Protesters there reported that the First Amendment area was taken down.
[00:01:17.880 --> 00:01:27.966]  They hooked a truck up onto the fence that was surrounding the First Amendment area, and then boom, just like that, they removed the ludicrous First Amendment area.
[00:01:28.686 --> 00:01:38.269]  We're also getting reports that the Bureau of Land Management has brought in ranchers from out of state to deal with the emergency to help assist with the security issues there.
[00:01:38.649 --> 00:01:50.873]  Now we're also getting reports of an armed militia moving in, but curiously these reports coincide with the mainstream media also swooping into Nevada there to cover this story.
[00:01:51.373 --> 00:01:53.254]  Now of course they've tried to take it over and
[00:01:54.654 --> 00:01:55.214]  We're good to go.
[00:02:20.922 --> 00:02:30.769]  But meanwhile, according to Article 1, Section 8, Clause 17 of the Constitution, it's the Bureau of Land Management who are occupying the land illegally.
[00:02:30.789 --> 00:02:40.976]  Now the founders were opposed to providing a centralized federal government with unlimited authority to purchase and seize state and private land.
[00:02:41.696 --> 00:02:44.620]  And that's right there according to the Constitution.
[00:02:44.660 --> 00:02:45.822]  You can look that up.
[00:02:46.223 --> 00:02:53.773]  But like I said, the mainstream media swooped in at the same time as the reports of hundreds of militia moving into the area.
[00:02:54.980 --> 00:02:59.903]  Heading for the standoff, so it's crystal clear how the mainstream media is going to try and spin this.
[00:03:00.423 --> 00:03:06.146]  And that's why, through divine intervention, this broke at InfoWars today.
[00:03:06.466 --> 00:03:10.889]  Senator Harry Reid behind BLM land grab of Bundy Ranch.
[00:03:11.249 --> 00:03:12.970]  Now, the truth is all out there online.
[00:03:12.990 --> 00:03:14.451]  You can research it for yourself.
[00:03:14.791 --> 00:03:16.432]  Kit Daniels pieced it all together.
[00:03:16.852 --> 00:03:28.198]  Senator Harry Reid and his son are involved in an effort by a Chinese energy company to build a five billion dollar solar farm and panel manufacturing plant in the southern Nevada desert.
[00:03:28.538 --> 00:03:36.362]  Now the area of land in question is the exact swath of land that all the ranchers were ousted from because of the desert tortoise.
[00:03:36.702 --> 00:03:41.825]  And the exact spot where Cliven Bundy's land lies is where they want these solar panels.
[00:03:42.245 --> 00:03:48.107]  Now, Cliven Bundy's name is even listed in these BLM documents.
[00:03:48.647 --> 00:04:01.570]  Now, Harry Reid's son used to chair the county commission in Clark County, and Senator Harry Reid's former senior advisor is now the director of the Bureau of Land Management.
[00:04:02.150 --> 00:04:04.591]  So that's a smoking gun right here, folks.
[00:04:04.651 --> 00:04:08.754]  What we're seeing is Agenda 21 basically robbing the U.S.
[00:04:08.914 --> 00:04:13.196]  land, our rights, and selling it to foreign companies.
[00:04:13.417 --> 00:04:15.638]  Selling it to the Chinese.
[00:04:15.938 --> 00:04:17.299]  So we're gonna, it's gonna be...
[00:04:17.739 --> 00:04:22.581]  It's very interesting to see how the mainstream media spins this, because that was breaking at InfoWars today.
[00:04:22.941 --> 00:04:30.804]  We've got a bunch of trucks out there of the mainstream news that are trying to spin this story, and they're not going to be able to spin this one.
[00:04:30.844 --> 00:04:32.625]  This is a doozy for Harry Reid.
[00:04:32.925 --> 00:04:44.530]  Now, Alex Jones will be joining me in studio later to break this down, but here is breaking video of David Knight confronting the sheriff's office there in Clark County.
[00:04:47.108 --> 00:04:48.128]  Hey, how you doing?
[00:04:48.148 --> 00:04:48.708]  Hey, how you doing?
[00:04:48.828 --> 00:04:49.269]  Good, good.
[00:04:49.489 --> 00:04:49.969]  David Nye.
[00:04:50.269 --> 00:04:51.209]  Jose Hernandez, nice to meet you.
[00:04:51.269 --> 00:04:51.889]  Hi, nice to meet you.
[00:04:52.789 --> 00:04:53.770]  I have some questions.
[00:04:54.590 --> 00:04:56.250]  I'm with the... Regarding?
[00:04:57.091 --> 00:05:08.533]  Well, I'm with the Alex Jones Show, and we're following the ranching situation up there, but in a related matter, we had come across some research that showed that there was a large solar project.
[00:05:09.254 --> 00:05:11.954]  Let me back up here before we get into anything.
[00:05:12.394 --> 00:05:14.475]  Okay, give us a call.
[00:05:15.290 --> 00:05:17.191]  Submit your request through our office.
[00:05:18.012 --> 00:05:21.274]  You showing up like this, unannounced, we really can't help you.
[00:05:21.855 --> 00:05:26.658]  Do you have any kind of a media release about the ranching situation?
[00:05:26.818 --> 00:05:28.099]  Give us a call if you want.
[00:05:28.899 --> 00:05:32.182]  Nobody else has asked you about what's going on at the ranch?
[00:05:32.342 --> 00:05:34.623]  You're totally unprepared to answer questions about that situation?
[00:05:34.683 --> 00:05:35.704]  Actually, you know what?
[00:05:35.724 --> 00:05:36.324]  Let's go outside.
[00:05:37.165 --> 00:05:42.851]  You know what's going on up there, and you won't talk to people, you don't even have a prepared statement?
[00:05:42.891 --> 00:05:43.812]  Shame on you!
