[00:00:19.178 --> 00:00:20.699]  Welcome to the InfoWars Nightly News.
[00:00:20.799 --> 00:00:21.399]  I'm David Knight.
[00:00:21.439 --> 00:00:22.320]  It's Tuesday, August 26, 2014.
[00:00:23.340 --> 00:00:25.541]  And here are our top stories.
[00:00:27.983 --> 00:00:32.805]  Tonight, the push for national ID cards is on.
[00:00:33.846 --> 00:00:37.928]  Then, a white Marine falls victim to a black hate crime.
[00:00:38.708 --> 00:00:42.490]  And a Utah rep questions the use of militarized police.
[00:00:43.071 --> 00:00:46.693]  That's next on the InfoWars Nightly News.
[00:00:48.771 --> 00:01:02.561]  Well, not a day goes by that we're not being prepared for the executive amnesty of Obama.
[00:01:02.861 --> 00:01:14.870]  Today, we see Illinois Democrat Louise Gutierrez, who, if you remember, just recently went before La Raza, the racist group The Race, and said, we are going to stop the deportation of our people.
[00:01:15.350 --> 00:01:23.295]  Now he's saying that it's music to his ears, that someone would have a source at the White House that say that it's 5 million people that are going to be given amnesty.
[00:01:23.315 --> 00:01:28.018]  He said, let me say tomorrow, the next day, and all of this week, we're getting ready.
[00:01:28.598 --> 00:01:30.059]  Well, how is he getting ready?
[00:01:30.099 --> 00:01:33.081]  He says, so I've been going around meeting with other
[00:01:33.721 --> 00:01:39.346]  With major news organizations, newspaper editorial boards, columnists and others here in Chicago.
[00:01:39.386 --> 00:01:43.509]  In other words, he's meeting with people that are going to shape public opinion.
[00:01:43.829 --> 00:01:48.994]  He's meeting with people who are going to propagandize the public and spin this in the way that they want to spin it.
[00:01:49.574 --> 00:01:56.199]  He said, together with all these news organizations and editorial boards and columnists, he said, we're going to prepare a model for the nation.
[00:01:56.259 --> 00:02:04.685]  Because when five million people are allowed the opportunity to come out from under the shadows, come out from under the shadows, what are they doing in the shadows?
[00:02:05.106 --> 00:02:07.388]  And into the light of day and get legalized.
[00:02:07.428 --> 00:02:08.689]  Hey, I thought they were...
[00:02:09.449 --> 00:02:10.170]  Undocumented.
[00:02:10.190 --> 00:02:11.472]  I didn't think they were illegals.
[00:02:11.712 --> 00:02:13.955]  He's admitting that what they're doing is illegal.
[00:02:14.456 --> 00:02:21.225]  Now they also were saying that they expect Obama to make a move next week after he returns from Estonia and Wales.
[00:02:22.082 --> 00:02:28.824]  Now, the Mexican president is visiting America, and he's lecturing us on what we should do with our immigration laws.
[00:02:28.864 --> 00:02:35.065]  He was visiting Jerry Brown in California, and this is part of a two-day trip through California.
[00:02:35.105 --> 00:02:38.506]  They say, in Politico, to immigrant-friendly California.
[00:02:38.906 --> 00:02:44.388]  And of course, Jerry Brown is going out of his way to be friendly to the president and to illegal immigrants.
[00:02:44.408 --> 00:02:46.048]  He says, it wasn't very long ago.
[00:02:46.348 --> 00:02:55.233]  This is Jerry Brown talking, governor of California, that the governor of California was outlawing driver's licenses for people who were undocumented from Mexico.
[00:02:55.913 --> 00:02:57.594]  That's not the law anymore, he brags.
[00:02:58.014 --> 00:02:59.075]  Wait a minute, wait a minute.
[00:02:59.835 --> 00:03:14.503]  Undocumented people were not getting licenses, but now we're going to give people that don't have any documents, that don't have any legal basis for a driver's license issued by the state of California, if they're Mexican citizens, let them get a Mexican driver's license.
[00:03:15.063 --> 00:03:18.267]  And Jerry Brown has the audacity to say that that's not the law anymore.
[00:03:18.287 --> 00:03:20.129]  Why does he care what the law is?
[00:03:20.890 --> 00:03:22.051]  He just looks the other way.
[00:03:22.492 --> 00:03:26.797]  Now, he signed a bill last year that will enable immigrants to get driver's licenses.
[00:03:27.277 --> 00:03:30.461]  And California voters, they note in Politico, voted in 1994 in Proposition 187
[00:03:33.044 --> 00:03:39.828]  That immigrants who are in this country illegally would not get social services, things like health care or education.
[00:03:40.228 --> 00:03:53.356]  But of course, that was overthrown by our own courts, because our politicians, our courts, are going to ram through the North American Union and the welfare state, the Cloward and Piven strategy, regardless of what Americans want.
[00:03:54.383 --> 00:03:58.646]  Politico points out that Hispanics have now become a force to be reckoned with in California.
[00:03:58.686 --> 00:04:06.130]  They now make up the largest of any racial or ethnic group in the state, though their voter registration numbers still lag behind whites.
[00:04:06.351 --> 00:04:07.631]  Well, they're going to take care of that.
[00:04:08.052 --> 00:04:14.596]  They're going to grant them amnesty, they're going to give them driver's licenses, and they're going to let them vote because that's what this is really about.
[00:04:14.756 --> 00:04:19.299]  It's about selecting the voters that are going to keep them in office and give them carte blanche
[00:04:19.639 --> 00:04:20.659]  For a socialist state.
[00:04:20.919 --> 00:04:29.041]  Now this is what the Mexican president said as he lectured us on how we should allow people who are flaunting our laws to stay here.
[00:04:29.441 --> 00:04:33.082]  He says there are still states that have not evolved as much as California.
[00:04:33.422 --> 00:04:35.103]  That still skimp on recognition.
[00:04:35.483 --> 00:04:38.083]  And even worse, on the rights of immigrants.
[00:04:38.603 --> 00:04:40.624]  The rights of illegal immigrants.
[00:04:41.164 --> 00:04:52.508]  He said, those who still believe and bet for the exclusion and the discrimination and the rejection of diversity, I only have one thing to say, the future, and a very near future, will demonstrate your ethical mistakes.
[00:04:52.989 --> 00:04:59.551]  So he spends this as exclusion, as discrimination, as a rejection of diversity.
[00:04:59.931 --> 00:05:04.433]  No, it's actually standing for the legal process that immigrants have traditionally gone through.
