[00:00:06.331 --> 00:00:07.632]  Big Brother.
[00:00:07.632 --> 00:00:09.393]  Mainstream media.
[00:00:09.393 --> 00:00:11.154]  Government cover-ups.
[00:00:11.154 --> 00:00:12.735]  You want answers?
[00:00:12.735 --> 00:00:14.296]  Well, so does he.
[00:00:14.296 --> 00:00:18.479]  He's Alex Jones on the GCN Radio Network.
[00:00:18.479 --> 00:00:22.541]  And now, live from Austin, Texas, Alex Jones.
[00:00:33.254 --> 00:00:47.676]  Syndicated radio host and three-time Emmy Award winning newsman and filmmaker, George Norrie, better known for his giant radio show, arguably the second most listened to in the United States, Coast to Coast AM.
[00:00:47.676 --> 00:00:58.898]  He'll be joining us coming up in the third hour to talk Ebola, election 2014, as Matt Drudge said two years ago, in a tweet, 2014 is everything.
[00:00:58.898 --> 00:00:59.618]  I agree with that.
[00:00:59.618 --> 00:01:02.059]  We're going to be breaking it all down in detail.
[00:01:03.120 --> 00:01:04.341]  Today.
[00:01:04.341 --> 00:01:16.949]  But getting into all these new studies, mainline studies coming out about humans, pigs, honeybees, you name it, what GMO corn, particularly BT corn, is doing.
[00:01:16.949 --> 00:01:30.458]  I've been harping on this since Monday when a new study came out in a prestigious journal showing a 65% increase in children just in 10 years with irritable bowel, which just means bleeding, destroyed intestines.
[00:01:31.138 --> 00:01:34.421]  And guess what they linked it to in a double-blind study?
[00:01:34.421 --> 00:01:36.363]  BT corn.
[00:01:36.363 --> 00:01:42.087]  It kills bugs that eat it, but it's supposedly okay for us.
[00:01:42.087 --> 00:01:43.689]  Bill Gates, we love ya.
[00:01:43.689 --> 00:01:45.350]  You know, he's involved in it.
[00:01:45.350 --> 00:01:57.821]  Thank you for all you do in financing the private research, before he became White House Science Czar, of John P. Holdren.
[00:02:00.410 --> 00:02:12.920]  And people like that, you are so nice for all the little gifts you give us and you think that we're too stupid and you're too smart that we'll never figure it out.
[00:02:12.920 --> 00:02:13.661]  Well, guess what?
[00:02:13.661 --> 00:02:15.082]  We have figured it out.
[00:02:15.082 --> 00:02:17.885]  And the numbers show the population is figuring it out.
[00:02:17.885 --> 00:02:21.468]  And what do you think is going to happen to you guys once we reach critical mass?
[00:02:22.605 --> 00:02:43.937]  And all these foreign microbiologists and geneticists are now looking deeply into what you've been trojan-horsing into all this so-called food that you want to give the Africans, and give American schoolchildren, and give the Asians, and give the Europeans, and give the Russians, and give the Latin Americans.
[00:02:43.937 --> 00:02:47.339]  The Latin Americans for 20 years have said no, hell no.
[00:02:50.006 --> 00:02:54.287]  Asia's been saying no, Africa's been saying no, even when they're starving.
[00:02:54.287 --> 00:02:56.968]  The only place that says yes is the United States.
[00:02:56.968 --> 00:02:57.948]  Europe tried some of it.
[00:02:57.948 --> 00:02:59.589]  Their pigs and sheep died when they ate it.
[00:02:59.589 --> 00:03:07.851]  They said, you know, I'm not a microbiologist or anything or a geneticist, but that might not be a good idea for my oinkers.
[00:03:11.880 --> 00:03:13.741]  And the same thing happened in Latin America.
[00:03:13.741 --> 00:03:17.462]  Brazil tried some of it in the last 15 years and had devastating effects.
[00:03:17.462 --> 00:03:19.343]  They said, you know, something's in that.
[00:03:19.343 --> 00:03:25.606]  The Russians went and actually looked at the GMO we ship over there and they said, in the Russian news, it's a bioweapon.
[00:03:25.606 --> 00:03:28.667]  Did you know our meat is banned in Russia?
[00:03:28.667 --> 00:03:32.129]  Because it's so full of toxins and poisons and GMO?
[00:03:36.186 --> 00:03:40.188]  And it's not that the Russians are angels or anything, but they know weapons when they see them.
[00:03:40.188 --> 00:03:41.909]  They understand.
[00:03:41.909 --> 00:03:43.870]  They can look at our cancer numbers.
[00:03:43.870 --> 00:03:44.910]  They understand.
[00:03:44.910 --> 00:03:47.231]  They can see our neurological disorders off the chart.
[00:03:47.231 --> 00:03:49.492]  They understand.
[00:03:49.492 --> 00:04:04.600]  And all over the world, the only place Mickey D's had a growing market was in Japan, Russia, China, but the word's gotten out there, so the bottom's dropped out on McDonald's, and every other Western, so-called fast food, weaponized food is in free fall right now.
[00:04:05.882 --> 00:04:11.765]  And that's another great indicator, because it's going to happen on every front.
[00:04:11.765 --> 00:04:19.209]  Now, I'm going to reset, go to break, and come back, and hold on to your hat, because I'm going over the election news.
[00:04:19.209 --> 00:04:21.310]  It is clear.
[00:04:21.310 --> 00:04:27.794]  In every state in the Union, the Democrats have the illegals voting en masse.
[00:04:27.794 --> 00:04:31.076]  Obama's making jokes about, you can only vote once, this isn't Chicago.
[00:04:32.076 --> 00:04:35.558]  We've got votes for Republican switch to Democrats in Illinois.
[00:04:35.558 --> 00:04:37.620]  What a surprise.
[00:04:37.620 --> 00:04:40.281]  Al Capone area.
[00:04:40.281 --> 00:04:43.644]  We've got it also happening in Maryland and other states.
[00:04:43.644 --> 00:04:45.705]  Meanwhile, shocking Harvard poll.
[00:04:45.705 --> 00:04:48.226]  Millennial voters want GOP in charge.
[00:04:48.226 --> 00:04:50.048]  Abandon Obama.
[00:04:50.048 --> 00:04:53.590]  That's good news, but not in the rest of the story.
[00:04:53.590 --> 00:04:55.431]  We'll break it down on the other side.
[00:04:55.431 --> 00:04:56.232]  Stay with us.
[00:05:00.831 --> 00:05:07.497]  When you're out on the road, the last place you want to be is on the road.
[00:05:07.497 --> 00:05:12.641]  But if the unfortunate happens, you'll be glad you were wearing diamond gussets.
[00:05:12.641 --> 00:05:21.369]  There's a place down in Tennessee, where they make blue diamond gusset jeans.
[00:05:21.369 --> 00:05:25.433]  They sew pride in every stitch.
[00:05:25.433 --> 00:05:27.675]  Guarantee you'll love the way they fit.
[00:05:29.833 --> 00:05:41.656]  We turn jeans inside out.
[00:05:41.656 --> 00:05:43.436]  Diamond Gusset Jeans.
[00:05:43.436 --> 00:05:46.317]  Made in the USA with unparalleled quality.
[00:05:46.317 --> 00:05:50.378]  Our Defender Motorcycle Jeans combine Gusset comfort with Kevlar protection.
[00:05:50.378 --> 00:05:52.938]  So you can ride all day with confidence.
[00:05:52.938 --> 00:05:55.639]  Order yours at gusset.com.
[00:05:55.639 --> 00:05:57.240]  Diamond Gusset Jeans.
[00:05:57.240 --> 00:05:58.020]  Got it.
[00:05:58.020 --> 00:05:58.800]  Others don't.
[00:06:00.253 --> 00:06:01.574]  The experts are clear.
[00:06:01.574 --> 00:06:08.679]  Sunlight, purified water, healthy non-GMO food, and having a good attitude is essential to a healthy immune system.
[00:06:08.679 --> 00:06:14.963]  But I go further with Super Nascent Iodine X2 from InfoWarsLive.com.
[00:06:14.963 --> 00:06:18.546]  50% stronger than our original and revolutionary Nascent Iodine formula.
[00:06:18.686 --> 00:06:22.888]  Coming from a deep earth crystal source that no other supplier has.
[00:06:22.888 --> 00:06:28.209]  Most other forms of iodine come from seaweed in areas plagued by Fukushima and other contaminants.
[00:06:28.209 --> 00:06:29.230]  Not our iodine.
[00:06:29.230 --> 00:06:35.352]  It comes from over 200 million year old crystal salt deposits and is tested and proven to be completely pure.
[00:06:35.572 --> 00:06:37.594]  Visit InfoWarsLife.com today.
[00:06:37.594 --> 00:06:50.505]  See the informational videos, read the information they're compiled, and for a limited time, when you use promo code NOW at checkout, you get an additional 5% off the entire family of InfoWarsLife.com products.
[00:06:50.505 --> 00:06:55.969]  Secure your Survival Shield X2 today at InfoWarsLife.com or call toll-free 888-253-3139.
[00:07:00.393 --> 00:07:10.057]  Using unparalleled research in the development of a synergistic formulation based around the key concepts of super oxygenation, the next level in cleansing is here.
[00:07:10.057 --> 00:07:19.982]  With key ingredients backed by real clinical studies, the new oxy powder, available through InfoWars Life, was invented during Dr. Group's research on the toxification of our bodies.
[00:07:19.982 --> 00:07:22.903]  Many herbal colon cleansers are harsh on the body.
[00:07:23.063 --> 00:07:23.523]  We're good to go!
[00:07:45.862 --> 00:07:51.006]  Experience the astonishing cleansing power of superoxide and ozonide technology.
[00:07:51.006 --> 00:07:56.971]  Go to InfoWarsLife.com or InfoWarsStore.com to get started with OxyPowder or call 1-888-253-3139.
[00:08:29.310 --> 00:08:35.833]  We now take you live to the Central Texas Command Center in the heart of the resistance.
[00:08:35.833 --> 00:08:38.095]  You're listening to Alex Jones.
[00:08:47.876 --> 00:08:54.940]  Well, we're in the middle of 2014 midterm election coverage and it is explosive.
[00:08:54.940 --> 00:09:04.906]  And quite frankly, horrifyingly sensational how many instances of Democratic Party corruption and fraud that we have we're going to be going over.
[00:09:06.240 --> 00:09:08.241]  We also have the latest on Ebola.
[00:09:08.241 --> 00:09:15.342]  Meanwhile, Lowe's is testing robots as customer helpers, replacing more humans.
[00:09:15.342 --> 00:09:17.843]  The Times-Dispatch reports.
[00:09:17.843 --> 00:09:21.544]  That ties into the Time Magazine article last week.
[00:09:21.544 --> 00:09:24.965]  Let's end human driving within 10 years.
[00:09:24.965 --> 00:09:29.666]  You have to understand, I ended the broadcast yesterday with an NBC News story.
[00:09:31.658 --> 00:09:39.380]  Saying, guess what, your car's got one of these, and the good news is it'll tax you by the mile and save you money.
[00:09:39.380 --> 00:09:43.902]  Good news if you chop your hand off with a hatchet, your hand'll work better.
[00:09:43.902 --> 00:09:46.382]  Good news, two plus two equals five.
[00:09:46.382 --> 00:09:48.863]  No it doesn't.
[00:09:48.863 --> 00:09:58.986]  The government premeditatedly, globally, the globalist corporate governance through regulatory agencies that governments then rubber stamp.
[00:10:00.014 --> 00:10:29.415]  Has had everybody from Ford to Toyota, from Chevy to Nissan, Mercedes, Saab, Ferrari, Lamborghini, you name it, they all have a box in them that you pay for as part of the sticker price that tracks you by the mile, that is wireless, that has a whole record of where you've gone and what you've done, and that will then transmit, whenever it gets near a transmitter, how far you've driven from the last reader, and will charge and debit you.
[00:10:30.728 --> 00:10:35.152]  And they're going to keep the gas tax, boys and girls, state and federal.
[00:10:35.152 --> 00:10:44.161]  But they push it like, oh, it's a one, it's just, this machine just happened to fall into your vehicle.
[00:10:44.161 --> 00:10:46.383]  This is what's so frustrating.
[00:10:46.383 --> 00:10:52.189]  We knew in 96 about the $10 billion that was publicly spent to put NSA snoop hubs into everything Lifetime.
[00:10:53.442 --> 00:10:57.825]  They were already listening to most of it, but this was public, it was funded, it was illegal.
[00:10:57.825 --> 00:11:04.690]  Engineers I knew that worked at telecoms freaked out, gave me the intel, and their response was to say you're a crazy conspiracy theorist.
[00:11:04.690 --> 00:11:16.018]  No, it was not my opinion, it was 100% documented fact, and for the next 18 years I laid out what was really going on, and now it's all admitted, exactly as I said.
[00:11:16.018 --> 00:11:19.780]  Because I interviewed all the NSA whistleblowers on and off air.
[00:11:19.780 --> 00:11:20.661]  James Bamford.
[00:11:21.812 --> 00:11:22.813]  And countless others.
[00:11:22.813 --> 00:11:23.614]  Wayne Madsen.
[00:11:23.614 --> 00:11:25.636]  The list goes on and on.
[00:11:25.636 --> 00:11:34.403]  We've had the former director of NSA operations on, what, five times now on this show and on the nightly news?
[00:11:34.403 --> 00:11:35.925]  Saying exactly what I'm saying.
[00:11:35.925 --> 00:11:37.226]  There's no debating.
[00:11:37.226 --> 00:11:38.087]  It's going on.
[00:11:38.087 --> 00:11:39.368]  Premeditatedly.
[00:11:39.368 --> 00:11:40.109]  Worldwide.
[00:11:41.089 --> 00:11:58.853]  Tracker boxes in all the cars to track you, to tax you, and to control everything you do and then gather data claiming you're dangerous so you can have your insurance taken away and then forced to accept a computer box that you'll pay for that is a robot that will now drive you.
[00:11:58.853 --> 00:12:00.353]  They've admitted all this.
[00:12:00.353 --> 00:12:04.554]  I read stuff out of MIT ten years ago admitting all this.
[00:12:05.856 --> 00:12:07.657]  Everything I was already told by engineers.
[00:12:07.657 --> 00:12:09.037]  This is a plan.
[00:12:09.037 --> 00:12:10.798]  There won't be humans going to space.
[00:12:10.798 --> 00:12:12.419]  There won't be humans undersea.
[00:12:12.419 --> 00:12:13.659]  There won't be humans in combat.
[00:12:13.659 --> 00:12:15.080]  It'll be all drones.
[00:12:15.080 --> 00:12:17.421]  There won't be humans at the grocery store.
[00:12:17.421 --> 00:12:19.702]  There won't be humans picking the strawberries.
[00:12:19.702 --> 00:12:22.063]  There won't be humans doing jack squat.
[00:12:22.063 --> 00:12:25.644]  Jakari Jackson last year when Obamacare came in.
[00:12:25.644 --> 00:12:26.645]  It's a powerful report.
[00:12:26.645 --> 00:12:28.666]  We should go back and do another one.
[00:12:28.666 --> 00:12:30.286]  He did it with a hidden camera.
[00:12:30.286 --> 00:12:33.408]  And he goes in and tries to get Obamacare from the robot.
[00:12:34.164 --> 00:12:41.490]  And it tells him he's obese when he looks like he has 2% body fat.
[00:12:41.490 --> 00:12:43.671]  Looks like a Calvin Klein model.
[00:12:43.671 --> 00:12:44.572]  Okay?
[00:12:44.572 --> 00:12:49.095]  And it told him he was obese and had diabetes.
[00:12:49.095 --> 00:12:51.017]  Talk about misdiagnosis.
[00:12:51.017 --> 00:12:51.817]  Directly out
[00:12:55.106 --> 00:13:05.952]  of the movie Elysium where Matt Damon goes up to the robot and it tells him he gets two more years of probation and his heart rate gets elevated and he says, you're getting, you know, angry.
[00:13:05.952 --> 00:13:07.953]  Would you like a pill?
[00:13:07.953 --> 00:13:11.415]  You're not going to have to wait 50, 60, 100 years for that.
[00:13:11.415 --> 00:13:13.616]  It's coming now.
[00:13:13.616 --> 00:13:15.057]  Near future.
[00:13:15.057 --> 00:13:17.578]  You're already living it.
[00:13:17.578 --> 00:13:21.040]  I've got all this news to cover but I see a story out of the Times-Dispatch
[00:13:22.805 --> 00:13:26.986]  Lowe's tests robots as customer helpers.
[00:13:26.986 --> 00:13:28.986]  Do not use these robots.
[00:13:28.986 --> 00:13:30.407]  Do not go in line.
[00:13:30.407 --> 00:13:33.847]  Do not use them.
[00:13:33.847 --> 00:13:39.088]  It's not that I'm against technology.
[00:13:39.088 --> 00:13:48.210]  I'm not against gold rings, but if I lived in the fictitious fantasy world of Lord of the Rings of J.R.R.
[00:13:48.210 --> 00:13:51.091]  Tolkien, I would not want that ring.
[00:13:52.679 --> 00:13:56.442]  See, because the ring has a Trojan horse built into it.
[00:13:56.442 --> 00:14:01.245]  It's actually the spirit and the consciousness of Sauron.
[00:14:01.245 --> 00:14:03.767]  Now, let's use that analogy and understand.
[00:14:03.767 --> 00:14:09.651]  The drones are now already, and I knew this 10 years ago, I was told by high-level engineers, that Alex, they're already autonomous.
[00:14:09.651 --> 00:14:13.353]  We've got ground robots, undersea robots, hunter-killer robots.
[00:14:13.353 --> 00:14:17.756]  We've got cruise missiles that open up and release hundreds of little killer robots.
[00:14:17.756 --> 00:14:20.158]  I was told by a Marine Corps colonel about all this, actually.
[00:14:24.379 --> 00:14:26.121]  15 years ago.
[00:14:26.121 --> 00:14:34.368]  And then now DARPA comes out last year and shows the exact cruise missile I was told about opening up and releasing the kill bots.
[00:14:34.368 --> 00:14:41.513]  They actually have that.
[00:14:41.513 --> 00:14:49.260]  And I go tell the public about it and they look at me and they go... I still get emails saying there's no such thing as spider guts to create body armor.
[00:14:50.094 --> 00:14:57.537]  And there's no such thing as glowing dogs and cats you can buy for 15, 16, 17 years in Hong Kong or South Korea or China.
[00:14:57.537 --> 00:15:02.599]  You can buy them here in the U.S., part jellyfish dogs that glow blue in the dark.
[00:15:02.599 --> 00:15:03.079]  Listen!
[00:15:03.079 --> 00:15:04.440]  I'm not the one that did all this!
[00:15:04.440 --> 00:15:05.940]  I'm not making any of it up!
[00:15:05.940 --> 00:15:13.924]  There's a public plan to set up world government, put in a robot grid, and then release bioweapons to kill everybody!
[00:15:13.924 --> 00:15:19.626]  And Obama thinks you're so dumb, he gets up there and says,
[00:15:21.957 --> 00:15:31.480]  That this is a dry run, a test run for a more deadlier airborne in the future.
[00:15:31.480 --> 00:15:35.941]  We've done a bunch of reports on it and Watson wrote a story about it last year.
[00:15:35.941 --> 00:15:37.702]  We've got video of it.
[00:15:37.702 --> 00:15:38.962]  It's released by DARPA and the Pentagon.
[00:15:38.962 --> 00:15:40.423]  It shows the cruise missile flyover.
[00:15:40.423 --> 00:15:45.625]  It releases little robots that have the rifle scope on them and they just kill you.
[00:15:45.625 --> 00:15:46.665]  They're about six inches long.
[00:15:49.099 --> 00:16:00.383]  When Homeland Security last year released its drone footage for internal usage, it showed it tracking gun owners selling each other, good old boys, selling each other rifles in a field.
[00:16:00.383 --> 00:16:16.048]  This is what the whole architecture of the next big war is against individuals, against families, against the Amish, against self-sufficiency, against the farmers markets, against the lemonade stands, against gun ownership, against being human.
[00:16:18.087 --> 00:16:22.955]  It is a complete and total takeover.
[00:16:22.955 --> 00:16:29.766]  And that's the announcement that I'm trying to get at here for everybody.
[00:16:37.213 --> 00:16:38.855]  And I want to just say, the team gets frustrated.
[00:16:38.855 --> 00:16:42.098]  They do an incredible job, as I just mentioned things here on air.
[00:16:42.098 --> 00:16:46.403]  And within a minute or two, they'll actually find them and put them on screen for TV viewers.
[00:16:46.403 --> 00:16:49.166]  Because I know if you're a radio listener, a lot of this sounds fantastical.
[00:16:49.166 --> 00:16:54.953]  You have to understand that if you're watching at PrisonPlanet.tv or on the free feed at Infowars.com forward slash show.
[00:16:56.755 --> 00:17:04.038]  That for people that aren't awake and think we're making this up, this is so essential so that you understand we're not making this up.
[00:17:04.038 --> 00:17:14.443]  They can real time type in what I'm saying and pull up mainstream news, government documents to back up everything we're claiming here.
[00:17:14.443 --> 00:17:20.126]  The White House Ebola czar says the number one problem is too many black people in Africa.
[00:17:20.126 --> 00:17:22.307]  We played the video last week.
[00:17:22.307 --> 00:17:25.869]  He's a eugenicist that works with Al Gore on population reduction.
[00:17:27.639 --> 00:17:29.241]  Do I think this Ebola is the big one?
[00:17:29.241 --> 00:17:30.442]  Probably not.
[00:17:30.442 --> 00:17:38.891]  But we won't find out until the election is over.
[00:17:38.891 --> 00:17:47.800]  But unless this is a fake Ebola simulant, a real bio weapon but not really Ebola, like Steve Quayle and CIA people are saying,
[00:17:49.284 --> 00:17:51.685]  Then undoubtedly it is spreading in the U.S.
[00:17:51.685 --> 00:17:52.965]  I don't know how virally.
[00:17:52.965 --> 00:17:56.666]  I don't know how airborne it is, but it is airborne in cold temperatures.
[00:17:56.666 --> 00:17:58.747]  That's the Army's own manuals.
[00:17:58.747 --> 00:18:04.268]  And look, they can have the New York Times or CBS News attack me for saying that, but it's the truth.
[00:18:04.268 --> 00:18:09.309]  It's the Army's own public documents, the CDC and the World Health Organization.
[00:18:09.309 --> 00:18:12.750]  And when we show those articles, we have links to it.
[00:18:12.750 --> 00:18:14.511]  And that's why you're losing credibility.
[00:18:15.271 --> 00:18:16.532]  In the system!
[00:18:16.532 --> 00:18:18.593]  It's because people know you deceive.
[00:18:18.593 --> 00:18:25.177]  They know we at least try to tell the truth and are accurate 95 plus percent of the time.
