[00:00:19.508 --> 00:00:21.309]  Welcome to the InfoWars Nightly News.
[00:00:21.369 --> 00:00:25.231]  It is Tuesday, June 10th, 2014, and I'm Leanne McAdoo.
[00:00:25.531 --> 00:00:26.492]  Here's what's coming up tonight.
[00:00:29.013 --> 00:00:29.453]  Tonight.
[00:00:30.373 --> 00:00:33.215]  Where does the responsibility lie with the Alex Joneses of the world?
[00:00:33.235 --> 00:00:39.118]  The zealotry of the far, far right fringe, and Alex Jones is unbowed.
[00:00:39.198 --> 00:00:40.098]  That's right, witch!
[00:00:40.118 --> 00:00:47.222]  I don't believe no certified liars that say the Klan founded the NRA when it's the opposite.
[00:00:48.217 --> 00:00:49.800]  I've heard that come out of your fat mouth.
[00:00:50.301 --> 00:00:57.233]  This show is scary because we're a mirror for MSNBC and Media Matters and the White House to look at who you are.
[00:00:58.271 --> 00:01:05.354]  Well, we knew that the Vegas cop killers would be exploited to go ahead and jumpstart the right-wing extremist meme.
[00:01:05.654 --> 00:01:11.816]  Well, right on time, CNN has now said that the Liberty Movement is more of a threat than Al-Qaeda.
[00:01:12.236 --> 00:01:13.877]  Now, this is coming from Peter Bergen.
[00:01:13.957 --> 00:01:16.318]  He's CNN's national security analyst.
[00:01:16.778 --> 00:01:22.580]  He writes that the attack in Vegas is far from the only incident of violence by the American far-right.
[00:01:23.001 --> 00:01:25.982]  According to data collected by the New America Foundation,
[00:01:26.562 --> 00:01:31.625]  Right-wing extremists have killed 37 people in 16 violent incidents in the U.S.
[00:01:32.025 --> 00:01:32.886]  since 9-11.
[00:01:33.366 --> 00:01:40.890]  That number is more than the 21 people killed by militants motivated by Al-Qaeda's ideology in the post-9-11 era.
[00:01:41.391 --> 00:01:49.555]  Now, CNN is basically in no uncertain terms insisting that right-wing extremism is a threat more lethal than Al-Qaeda.
[00:01:50.816 --> 00:01:56.180]  Pointing out that the New American Foundation is a think tank that's lorded over by Eric Schmidt of Google.
[00:01:56.560 --> 00:01:59.523]  It's funded by George Soros and the State Department.
[00:02:00.103 --> 00:02:05.587]  But basically what's actually happening here is a concentrated effort to demonize criminal opponents.
[00:02:05.947 --> 00:02:10.811]  Now we reported, you know, the standoff with Cliven Bundy, that that was a small victory.
[00:02:10.871 --> 00:02:13.193]  They didn't, definitely did not win the war.
[00:02:13.273 --> 00:02:15.655]  And of course the establishment is never going to
[00:02:16.235 --> 00:02:16.676]  All right.
[00:02:31.658 --> 00:02:40.504]  They're using this situation with a deranged cop killer, cop killers, to demonize the entire patriot movement and liberty movement.
[00:02:41.064 --> 00:02:49.750]  But others are now pointing to the fact that this guy, Jared Miller, was conveniently interviewed by NBC and Al Jazeera.
[00:02:50.310 --> 00:02:52.312]  While he was at the Bundy Ranch.
[00:02:52.412 --> 00:03:02.400]  Now, all of this was prior to this weekend's shooting, of course, and they're saying that maybe this is proof of some sort of staged event or that he was an agent provocateur.
[00:03:03.141 --> 00:03:04.922]  Here's how that interview ran then.
[00:03:04.942 --> 00:03:11.247]  I feel sorry for any federal agents that want to come in here and try to push us around or anything like that.
[00:03:11.908 --> 00:03:19.214]  I really don't want violence toward them, but if they're going to come bring violence to us, well, if that's the language they want to speak, we'll learn it.
[00:03:19.861 --> 00:03:26.244]  Now I remember seeing that clip when it aired and I thought of course the mainstream media would use that particular part of the interview.
[00:03:26.324 --> 00:03:33.527]  It's very menacing and it fits the agenda that these people out there were dangerous and unhinged but that's exactly what I thought.
[00:03:33.567 --> 00:03:36.149]  This guy does not represent the Bundy supporters.
[00:03:36.189 --> 00:03:44.853]  He doesn't represent the whole movement that was there and he seemed a little unhinged or like an agent provocateur and indeed
[00:03:45.413 --> 00:03:46.533]  You know, that made me cringe.
[00:03:46.573 --> 00:03:50.895]  You didn't hear anyone out there at Bundy Ranch saying those same type of things.
[00:03:51.375 --> 00:03:57.237]  And he was actually, him and his girlfriend were kicked off of Bundy's ranch for having those kind of views.
[00:03:57.657 --> 00:04:13.842]  Now, the Daily Mail reports on Miller and his girlfriend's ouster from the ranch saying they were quoting Ammon Bundy who said, many of the Bundy supporters asked for Miller and his girlfriend to be ejected for being very radical and that they did not align themselves with the other protests.
[00:04:14.383 --> 00:04:17.368]  And Ammon said that not very many people were asked to leave.
[00:04:17.528 --> 00:04:19.993]  I think they may have been the only ones.
[00:04:23.200 --> 00:04:25.142]  Agent provocateur type behavior.
[00:04:25.162 --> 00:04:31.527]  It's what we hear that they, you know, they were very radical, didn't align themselves with the actual protests that were going on.
[00:04:32.167 --> 00:04:34.990]  And that's the same sense that I got from the NBC interview.
[00:04:35.330 --> 00:04:46.179]  But it's interesting how the Daily Mail calls them out and says that they're white supremacists, which of course is not how the left-leaning liberal media here is only referring to them as these right-wing extremists.
[00:04:47.259 --> 00:04:48.480]  It's a different spin.
[00:04:49.875 --> 00:04:54.759]  But, you know, what we're hearing, the guy clearly was making a lot of Facebook posts.
[00:04:55.199 --> 00:04:59.803]  The girlfriend's family seems to think that she was somehow brainwashed by him believing these things.
[00:05:00.984 --> 00:05:05.708]  And his Facebook posts sort of point to this sort of unhinged rambling.
[00:05:05.748 --> 00:05:08.770]  You could tell that he really was wanting to start something.
[00:05:09.171 --> 00:05:17.558]  And it's interesting how the Daily Mail calls them white supremacists and not using the right-wing extremist meme that we are having here in the West.
[00:05:18.298 --> 00:05:20.899]  But clearly, you know, the guy was unstable.
[00:05:20.959 --> 00:05:33.322]  He appears to have brainwashed his wife, and he had some rambling posts on Facebook, and that's exactly what the establishment needed to demonize the Patriot movement.
[00:05:33.362 --> 00:05:34.142]  So, you know what?
[00:05:34.342 --> 00:05:34.782]  Who knows?
[00:05:34.862 --> 00:05:36.602]  Maybe they did have their eye on this guy.
[00:05:36.622 --> 00:05:43.104]  I'm sure he was on an FBI watch list for quite some time based on his Facebook posts that he's been making for years.
[00:05:43.624 --> 00:05:44.505]  So, who knows?
[00:05:44.625 --> 00:05:47.967]  I mean, they could have very well used him as an agent provocateur.
[00:05:48.648 --> 00:05:52.010]  Maybe that's why they interviewed him on NBC, to sort of have all of this.
[00:05:52.611 --> 00:05:53.932]  I mean, he was definitely on their radar.
[00:05:54.172 --> 00:05:57.894]  So, I'm not saying it was a false flag or staged event or anything, but...
