[00:00:19.352 --> 00:00:21.233]  Welcome to the InfoWars Nightly News.
[00:00:21.293 --> 00:00:25.955]  It is Tuesday, January 21st, 2014, and I'm Leigh Ann McAdoo.
[00:00:26.535 --> 00:00:48.246]  Well, following an influential think tank's call for a humanitarian real politics stunt to be pulled in order to weaken President Assad's position, well, miraculously, a report has emerged just 24 hours before the Geneva 2 conference, which alleges to show systematic torture and abuse by the Assad regime.
[00:00:48.866 --> 00:01:03.011]  If you have 11,000 bodies dealt with in a systematic way, then you can reasonably infer that this is a pattern of behaviour which has to have higher authority.
[00:01:03.390 --> 00:01:04.371]  That was Jeffrey Nice.
[00:01:04.471 --> 00:01:17.157]  He was on the legal team that inspected the authenticity of this report, which includes 55,000 digital images alleged to show evidence of 11,000 Syrian detainees tortured, starved, and executed.
[00:01:17.177 --> 00:01:22.340]  Now, the images were reportedly smuggled out of Syria by a defector named Caesar.
[00:01:22.800 --> 00:01:32.845]  He was a military police photographer who worked for the government for 13 years, and his job was to photograph bodies of detainees that were believed to have died under torture.
[00:01:34.315 --> 00:01:38.460]  Now, some are saying that the images are proof of abuse by the Assad regime.
[00:01:38.821 --> 00:01:50.975]  But the report raises questions, not only considering the timing of the release, but also the fact that the report was commissioned by Qatar, which has been an enthusiastic backer of the opposition rebels since day one.
[00:01:51.636 --> 00:02:10.616]  A spokesman for the Syrian Ministry of Information questioned the report's evidence, telling the BBC it was unclear where the information had come from, or if the photographs were from Syria or from outside Syria, and he added that he was astonished at the figure of 11,000 victims, saying that it had not been raised before this report.
[00:02:11.397 --> 00:02:16.540]  This report also arrives just days after the results of an MIT study were published.
[00:02:17.000 --> 00:02:25.085]  They concluded that the chemical weapons attack on Ghouta could not possibly have been launched from government-controlled areas.
[00:02:26.215 --> 00:02:32.539]  Now, you'll recall that that whole chemical weapons attack was about to serve as the pretext for going to war with Syria.
[00:02:32.919 --> 00:02:42.704]  We told you the day it happened that it was most likely the chemical weapons were launched by the Western-backed Syrian rebels who are aligned with Al-Qaeda.
[00:02:43.044 --> 00:02:46.826]  And now here, MIT is backing that up with their study.
[00:02:46.866 --> 00:02:48.567]  They say it's basic math.
[00:02:48.607 --> 00:02:52.730]  You can just see the trajectory that this is where the weapons came from.
[00:02:53.470 --> 00:03:10.259]  And so, here we have a clear political agenda with the release of this Qatar report, but the MIT study is being completely ignored by the mainstream media because it doesn't fit their agenda, which is, once again, the US government trying to gear up and get us
[00:03:10.939 --> 00:03:11.299]  We're good.
[00:03:28.354 --> 00:03:36.760]  And now, while these think tanks are calling for this humanitarian invasion of Syria, they're also calling for an extraordinary crisis here in America.
[00:03:37.321 --> 00:03:46.968]  They said that they needed to regain control over those of us who have become awakened, and they need to regain control over our minds with some extraordinary crisis.
