[00:00:19.446 --> 00:00:21.087]  Welcome to the InfoWars Nightly News.
[00:00:21.167 --> 00:00:21.787]  I'm David Knight.
[00:00:21.867 --> 00:00:26.208]  It's Monday, January 13th, 2014, and here are our top stories.
[00:00:28.369 --> 00:00:33.030]  Tonight, China is set to seize an island in the South China Sea by force.
[00:00:33.931 --> 00:00:37.532]  Governor Christie's personal tab continues to grow at the taxpayer's expense.
[00:00:38.352 --> 00:00:43.134]  And David Knight checks in with Larry Klayman as he continues the fight against the NSA spy network.
[00:00:44.394 --> 00:00:47.055]  All this and more on the InfoWars Nightly News.
[00:00:53.729 --> 00:00:56.750]  Well there's a lot of talk in the news today about war.
[00:00:57.311 --> 00:01:04.514]  And coming out of China we see in an article from Paul Joseph Watson, China is set to seize the South China Sea island by force.
[00:01:05.114 --> 00:01:12.217]  Official Chinese state media had this headline, sudden major move of Chinese troops this year to recover an island by force.
[00:01:12.237 --> 00:01:16.839]  Now this is an island that was taken 40 years ago and has been held ever since by the Philippines.
[00:01:17.299 --> 00:01:19.701]  But listen to what they say in the Chinese newspaper.
[00:01:19.721 --> 00:01:28.209]  They say, according to experts, the Chinese Navy has drawn a detailed combat plan to seize the island and the battle will be restricted within the South China Sea.
[00:01:28.870 --> 00:01:32.954]  Well, I don't think that's necessarily going to be restricted if they start something like that.
[00:01:33.254 --> 00:01:39.560]  And we've seen bizarre and bellicose statements from the Chinese for the last several months from the official Chinese press.
[00:01:40.060 --> 00:01:41.922]  As Paul Joseph Watson points out in the story,
[00:01:42.142 --> 00:01:45.386]  There's been strident rhetoric about Beijing's ability to attack U.S.
[00:01:45.426 --> 00:01:50.992]  military bases in the Western Pacific, as well as a release of a map showing locations of major U.S.
[00:01:51.032 --> 00:01:56.458]  cities and how they would be impacted by a nuclear strike launched from the PLA Strategic Submarine Force.
[00:01:57.119 --> 00:01:59.161]  And these things are getting people concerned.
[00:01:59.181 --> 00:02:02.764]  And so you have to ask yourself, is this just internal saber rattling?
[00:02:03.384 --> 00:02:09.790]  Or is this kind of what Joel Skousen has pointed out, that after using the Chinese to take down the U.S.
[00:02:09.910 --> 00:02:15.575]  economically, will they try to use China to take us down physically with a war?
[00:02:16.196 --> 00:02:20.059]  Or is it really something else that's maybe just a repeat of history?
[00:02:20.219 --> 00:02:24.322]  In this article from Washington's blog, they ask, can we avoid the Thucydides trap with China?
[00:02:24.803 --> 00:02:27.345]  And they point out that historically, this has happened.
[00:02:27.465 --> 00:02:30.428]  Countries start wars to distract their population from lousy economies.
[00:02:30.968 --> 00:02:33.971]  Currency and trade wars end up turning into shooting wars.
[00:02:34.311 --> 00:02:36.213]  And this was pointed out by the New York Times back in 2011.
[00:02:37.113 --> 00:02:44.319]  They point out that the Peloponnesian War was made inevitable because of the growth of Athenian power and the fear that it caused in Sparta.
[00:02:45.200 --> 00:02:48.941]  As they say, history doesn't repeat itself, but it certainly does rhyme.
[00:02:49.501 --> 00:02:52.722]  Now there's rumors of war coming from another area as well.
[00:02:53.222 --> 00:03:01.283]  It's not just a question of whether or not the Chinese, after we built them up economically, after we transferred military secrets to them, will they be the ones to attack America?
[00:03:01.323 --> 00:03:03.524]  Will they be the ones that the globalists use to attack us?
[00:03:03.884 --> 00:03:07.745]  Or will it be Al-Qaeda that we created, that we funded, that we trained?
[00:03:07.885 --> 00:03:09.785]  And now this is what we see happening today.
[00:03:09.825 --> 00:03:12.085]  We've got neocons calling for U.S.
[00:03:12.125 --> 00:03:14.466]  military action against Al-Qaeda in Iraq.
[00:03:15.126 --> 00:03:16.927]  And this is what they have to say.
[00:03:17.507 --> 00:03:25.289]  I'm not saying that we ought to have American troops in thousands of numbers back there, but the withdrawal that occurred in December of 2011 brought this about.
[00:03:25.629 --> 00:03:35.812]  The end result of the failure of this administration in Iraq is a symbol of what's to come in Afghanistan if we turn tail and run from there just like we did in December 11 in Iraq.
[00:03:36.912 --> 00:03:37.413]  Well, there you go.
[00:03:37.433 --> 00:03:40.295]  It's the usual suspects again, promoting endless war.
[00:03:40.716 --> 00:03:45.480]  You know, every time the government fails, they just use that as an excuse to do more of what caused the failure.
[00:03:45.940 --> 00:03:52.366]  Now, Kurt Nemo has an excellent article where he breaks down the revolving door and the nepotism between these different neocon think tanks.
[00:03:52.706 --> 00:03:53.387]  It's worth a read.
[00:03:54.568 --> 00:03:58.930]  Now, there's not just going to be war abroad, perhaps, but perhaps at home as well.
[00:03:58.970 --> 00:04:02.792]  That's what we're concerned about when we see the military build up within our police force.
[00:04:02.912 --> 00:04:10.076]  And now we have a future cop attacking Copwatch and says that protesters should be exterminated in gas chambers.
[00:04:10.536 --> 00:04:12.897]  You know, out of the abundance of the heart, the mouth speaks.
[00:04:12.937 --> 00:04:17.179]  And that's exactly what we see from this fellow, who is Darren Redding, a former U.S.
[00:04:17.239 --> 00:04:21.141]  Marine and a current cadet in training with the Washoe County Sheriff's Police Department.
[00:04:21.421 --> 00:04:22.862]  He said, if I had my way,
[00:04:23.342 --> 00:04:29.206]  There would be another holocaust with camps and gas chambers full of effing scabs like you.
[00:04:29.226 --> 00:04:30.587]  I hope you die.
[00:04:30.867 --> 00:04:35.470]  I hope some cop beats your ass next time you're protesting or filming them or whatever.
[00:04:35.911 --> 00:04:43.996]  In fact, I'm about to start the training academy for the Washoe County Sheriff's Department in Reno, Nevada, and I can't wait to deal with punk ass bitches like you.
[00:04:44.016 --> 00:04:47.699]  I would beat your effing ass just for the sheer joy of it.
[00:04:47.939 --> 00:04:49.140]  Yeah, we've seen a lot of cops.
[00:04:49.600 --> 00:04:49.860]  We're good.
[00:05:07.603 --> 00:05:08.344]  We're good to go.
[00:05:28.644 --> 00:05:36.208]  Well, he's a former Marine, and we're seeing a lot of very dark information about what the military is training people as to who their enemies are.
[00:05:36.608 --> 00:05:37.829]  We are not the enemies.
[00:05:38.129 --> 00:05:42.912]  The American public is not the enemy of the police, like the government is trying to pretend that's the case.
[00:05:43.392 --> 00:05:45.373]  But there's other ways that the police can be corrupted.
[00:05:45.413 --> 00:05:46.534]  We see out of England.
[00:05:47.114 --> 00:05:49.216]  Another report from the Independent.
[00:05:49.336 --> 00:05:56.320]  Now this is amazing because I find it amazing that they're actually talking about this openly in the mainstream media, but it's kind of hard to ignore.
[00:05:56.360 --> 00:06:04.326]  We have good police and we have good media that are revealing this because they're actually tired of seeing the corruption and the cover-ups that are going on.
[00:06:04.546 --> 00:06:05.587]  There's been two studies.
[00:06:06.047 --> 00:06:06.647]  We're good to go.
[00:06:26.661 --> 00:06:28.641]  To recruit corrupted officers.
[00:06:28.701 --> 00:06:34.163]  Now Scotland Yard says that this is the most difficult aspects of organized crime to protect against.
[00:06:34.263 --> 00:06:36.423]  It's also the most difficult one to expose.
[00:06:36.963 --> 00:06:43.425]  And the article here says, the political establishment and much of the media often dismisses such ideas as the work of conspiracy theorists.
[00:06:43.745 --> 00:06:49.026]  And yet, these are investigations, two major operations and investigations conducted in England.
[00:06:49.426 --> 00:06:51.347]  As well as, look at this, back in 1998.
[00:06:52.987 --> 00:07:05.351]  Home Secretary Jack Straw was concerned over the influence of Freemasons on the criminal justice system and he tried to order that all police officers and judges should declare whether or not they were members of the Freemasons.
[00:07:05.451 --> 00:07:11.694]  And of course that was blocked by about a quarter of the police departments there who refused to abide by that law.
[00:07:12.782 --> 00:07:22.546]  Now there's another investigation that's coming out about Chris Christie, and this looks to be even more incriminating than the bridge shutdown, bridge gate, or I guess you could call it the Bridget gate.
[00:07:23.386 --> 00:07:29.389]  This is about misuse of funds in the aftermath of the Sandy hurricane.
[00:07:30.029 --> 00:07:35.950]  It says, just days after dismissing two advisors, Chris Christie faced questions over the use of Superstorm Sandy relief funds.
[00:07:36.350 --> 00:07:40.911]  They find out that he gave money to produce tourism ads that starred him and his family.
[00:07:41.192 --> 00:07:43.372]  And he even gave it to a higher bidder.
