[00:00:19.454 --> 00:00:21.437]  Welcome to the InfoWars Nightly News.
[00:00:21.517 --> 00:00:22.819]  I'm your host, Jakari Jackson.
[00:00:23.159 --> 00:00:26.384]  It's September 3rd, 2014, and let's get straight into our news tonight.
[00:00:26.884 --> 00:00:34.455]  Our top story, instead of monitoring ISIS, Obama spied on Americans, and that very much is the case with the NSA data mining centers.
[00:00:34.815 --> 00:00:45.039]  But the thing about these issues is that even though President Obama will come out and address the nation and tell everybody about NSA data mining, people still think it's a conspiracy theory that the government is spying on you.
[00:00:45.399 --> 00:00:58.344]  Even though we've talked to whistleblowers like Wayne Madsen, we've heard the revelations from people like Edward Snowden, saying that the guys at the NSA are so busy looking at your naked selfies and reading your sextings, they don't have much time to do anything else, anything of relevance.
[00:00:58.704 --> 00:01:01.466]  So now we have top pundits coming out, Judge Napolitano.
[00:01:01.766 --> 00:01:06.728]  He comes out on Fox News, on Fox & Friends, and he does not mince words when he talks about this very important issue.
[00:01:07.269 --> 00:01:19.615]  I think that the president, and this is just my opinion, is more concerned with wanting to know what Americans are doing rather than dispatching our intelligence agencies to find out what people who really can cause us harm are doing.
[00:01:19.695 --> 00:01:22.317]  And that doesn't keep us safe, it just keeps us less free.
[00:01:22.717 --> 00:01:24.197]  Couldn't have said it better myself.
[00:01:24.278 --> 00:01:28.099]  I also want to point out something in the article, the tweet from Fox & Friends.
[00:01:28.179 --> 00:01:34.921]  It says, President Obama received detailed and specific intelligence about the rise of ISIS in his daily briefings for at least a year.
[00:01:35.261 --> 00:01:41.123]  Because you always hear about the plausible deniability, oh, I didn't know, or I have a big government, or I have all these moving parts.
[00:01:41.163 --> 00:01:41.843]  And yes, he does.
[00:01:42.203 --> 00:01:45.384]  That's one of the reasons why he may consider downsizing his government.
[00:01:45.444 --> 00:01:48.365]  It seems like he has more people that he can take care of.
[00:01:48.785 --> 00:01:51.286]  Now, but something that is being taken care of to an extent
[00:01:51.886 --> 00:01:55.270]  It's finding out who is releasing these ISIS terrorism activity videos.
[00:01:55.770 --> 00:02:00.055]  Sotloff video found by group responsible for releasing fake Osama Bin Laden video.
[00:02:00.655 --> 00:02:13.028]  The video was first obtained by Sight Intelligence Group, also known as Sight Intel Group, a relatively under-the-radar, yet apparently very powerful non-profit research body that monitors jihadist movements, reports USA Today.
[00:02:13.689 --> 00:02:21.539]  One of Cite's founders, Rita Katz, is a government insider with close connections to former terrorism czar Richard Clark and his staff in the White House.
[00:02:22.159 --> 00:02:29.148]  In 2007, Katz and Cite allegedly discovered and sent the Bush administration an unreleased Osama Bin Laden video.
[00:02:30.168 --> 00:02:40.300]  Previous Osama Bin Laden videos were released and exploited for their propaganda value by Intel Center, a private contractor working for the intelligence agencies based in Virginia.
[00:02:41.081 --> 00:02:48.069]  So, you know, you guys hear about all these Osama Bin Laden videos, and I'll say that some of these things were very suspicious and looked very theatrical.
[00:02:48.490 --> 00:03:04.584]  And what I mean by that is you see a video, and they say it's Osama Bin Laden, but you've seen a previous video of a guy who is, you know, very tall, Middle Eastern gentleman, has a gray beard, and then you see this video of somebody who's like 10, 15 years younger, must have been using Just For Men because he doesn't have any gray in his beard.
[00:03:05.225 --> 00:03:10.649]  But the whole thing stems from the more recent video about the beheading from ISIS, one of the more recent beheadings.
[00:03:11.049 --> 00:03:16.813]  Because you guys remember last week, the week before, we saw the beheading or the alleged beheading of James Foley.
[00:03:16.833 --> 00:03:17.934]  I have not seen the video.
[00:03:18.194 --> 00:03:19.715]  It's the same thing with this most recent thing.
[00:03:19.756 --> 00:03:21.417]  I haven't had a chance to see the full thing.
[00:03:22.117 --> 00:03:25.140]  Some people say they've seen it, other people saying it's fake from the jump.
[00:03:25.540 --> 00:03:38.009]  I don't know, I can't really comment on something I haven't seen, but as far as Sotloff, they've been caught in dealings with the Bush administration, pushing some things that were not exactly accurate to the official narrative.
[00:03:38.310 --> 00:03:43.834]  But something that is accurate, a straight shooter, General McIrney, we helped build ISIS.
[00:03:44.514 --> 00:03:50.419]  Some of those weapons from Benghazi ended up in the hands of ISIS, so we helped build ISIS.
[00:03:50.859 --> 00:03:56.765]  But people just can't seem to understand how we're funding and creating our own enemies here in the United States of America.
[00:03:57.085 --> 00:04:09.817]  Now, understand, I'm not saying every threat everybody we face is somebody that we created, but we've seen Mrs. Clinton talk about the Mujahideen, say we created these guys for a particular task, and then when we didn't know what else to do with them, they just became our enemies.
[00:04:10.117 --> 00:04:15.923]  We've seen the hashtag I Didn't Join campaign, when soldiers said, hey, I'm not going to be part of a military that
[00:04:16.323 --> 00:04:23.067]  Funds the Al-Qaeda rebels on Monday, fights them on Tuesday, and then becomes their air force on Wednesday to go out and fight Assad.
[00:04:23.107 --> 00:04:30.011]  And I'm not saying Assad's a good guy, but the guys in the military had enough foresight to realize they were being used as pawns in this larger scheme.
[00:04:30.331 --> 00:04:31.552]  So good luck to them.
[00:04:31.872 --> 00:04:33.813]  But this is something that you definitely need to understand.
[00:04:34.133 --> 00:04:40.877]  And if you ever see Obama or anybody who's in charge of these operations, say, why do you have us funding and then fighting our own enemies?
[00:04:41.437 --> 00:04:44.742]  And now with the most important geopolitical news of the day, we have this.
[00:04:45.262 --> 00:04:45.543]  U.S.
[00:04:45.643 --> 00:04:49.768]  and allies stage exercises in West Ukraine as battles rage in the east.
[00:04:50.289 --> 00:04:51.431]  Alex Jones has more.
[00:04:53.513 --> 00:04:58.821]  Geopolitically, internationally, today, the top story is this.
[00:05:03.757 --> 00:05:11.299]  Reuters, US allies to stage exercises in West Ukraine as battles rage in the East.
[00:05:15.580 --> 00:05:18.401]  This is exactly what all the experts have said would start to happen.
[00:05:18.421 --> 00:05:19.161]  It's what I've said.
[00:05:21.542 --> 00:05:28.924]  Six months to go, the Ukrainians vote to not join the EU and be sucked dry by that tyranny.
[00:05:31.488 --> 00:05:39.073]  Soros activates neo-Nazi paramilitary groups that overthrow the government, the elected government, which certainly wasn't perfect.
[00:05:39.153 --> 00:05:40.414]  I'm not saying that, but it was elected.
[00:05:40.954 --> 00:05:42.395]  No one disputed it was freely elected.
[00:05:43.356 --> 00:05:50.720]  They overthrow it, run all the way into the Russian pipelines, refineries, and oil fields that have been owned, leased, and run by Russia for 100 years.
[00:05:51.361 --> 00:05:53.522]  Russia's been there for 500, basically.
[00:05:57.565 --> 00:05:59.206]  And they try to take the Russian port,
[00:06:00.077 --> 00:06:02.279]  They're only Black Sea port and other strategic areas.
[00:06:02.639 --> 00:06:05.401]  Russia sends in forces to protect them for their interests.
[00:06:07.203 --> 00:06:10.366]  The issue is the West initiated this.
[00:06:11.527 --> 00:06:14.930]  Just like they initiated ISIS, which is really Al-Qaeda, in Iraq.
[00:06:17.492 --> 00:06:18.252]  It went into Syria.
[00:06:20.134 --> 00:06:21.955]  Just like our government backs the Muslim Brotherhood.
[00:06:22.216 --> 00:06:24.438]  Just like they backed the jihadis taking down Gaddafi.
[00:06:24.758 --> 00:06:28.161]  Just like they're backing trying to... Al-Qaeda's been attacking Jordan.
[00:06:29.232 --> 00:06:34.953]  And Soros came out and admitted responsibility in the New York Times for the coup and mass murder in Ukraine.
[00:06:40.334 --> 00:06:47.935]  And so as things escalate, notice you heard yesterday, oh, NATO's going to send a rapid reaction force in the next few months in case Russia invades.
[00:06:48.776 --> 00:06:53.176]  NATO is already in Ukraine, already in Poland, already has advisors.
[00:06:53.236 --> 00:06:53.877]  It's come out.
[00:06:53.897 --> 00:06:55.657]  There's already mercenaries.
[00:06:56.897 --> 00:07:01.862]  A lot of people that don't want war with Russia are trying to de-escalate it, saying, oh, Russia doesn't really have troops in eastern Ukraine.
[00:07:02.182 --> 00:07:02.763]  Yes, they do.
[00:07:04.104 --> 00:07:09.650]  And there's battles going on, a proxy war, directly with Russia right now.
[00:07:09.950 --> 00:07:12.553]  It's not like we're having a proxy war with Russia through Vietnam.
[00:07:13.934 --> 00:07:16.397]  Or a proxy war with Russia in Angola.
[00:07:18.479 --> 00:07:19.220]  Or Rhodesia.
[00:07:23.871 --> 00:07:33.836]  The United States of America and NATO is now in a proxy war directly with mercenaries and CIA advisors with Russian troops.
[00:07:35.977 --> 00:07:41.279]  There's a steady stream of body bags going back to Russia of Russian troops and funerals all over the country.
[00:07:41.819 --> 00:07:42.620]  I've gone and checked.
[00:07:43.740 --> 00:07:46.922]  And yes, ladies and gentlemen, there are dead mercs and others coming back here.
[00:07:48.775 --> 00:07:56.879]  And with our final story of the evening before we head to our special reports, 15-year-old gang members shot by victim during attempted robbery for the second time in a month.
[00:07:56.899 --> 00:07:59.040]  That's right, for the second time in a month.
[00:07:59.660 --> 00:08:05.463]  According to a local ABC affiliate, a group of employees were leaving a local tavern around 5.30 a.m.
[00:08:05.843 --> 00:08:08.545]  when they were approached by several teens attempting to rob them.
[00:08:09.045 --> 00:08:15.708]  However, one of the would-be victims produced a handgun and opened fire, striking one of the suspects and sending the others fleeing.
[00:08:16.088 --> 00:08:21.211]  The injured suspect, who police describe as a known gang member, died as a result of the gunshot wound.
