[00:00:19.508 --> 00:00:21.508]  Welcome to the InfoWars Nightly News.
[00:00:21.588 --> 00:00:22.809]  It is Tuesday, January 28, 2014.
[00:00:23.309 --> 00:00:27.409]  I'm Leanne McAdoo, and here's a look at what's coming up tonight.
[00:00:29.490 --> 00:00:33.070]  Tonight, Obama warms up to using executive orders.
[00:00:34.031 --> 00:00:36.371]  The police state gets ready for Super Bowl XLVIII.
[00:00:37.411 --> 00:00:43.612]  And we sit down to talk to anti-TSA activist John Corbett about his new TSA pre-check status.
[00:00:44.212 --> 00:00:46.853]  All this and more on the InfoWars Nightly News.
[00:00:52.659 --> 00:01:00.364]  Mr. Speaker, Mr. Vice President, members of Congress, fellow Americans.
[00:01:02.906 --> 00:01:15.695]  Fifty-one years ago, John F. Kennedy declared to this chamber that the Constitution makes us not rivals for power, but partners for progress.
[00:01:23.084 --> 00:01:26.566]  Oh man, that was Obama just one year ago.
[00:01:26.686 --> 00:01:37.670]  Quoting JFK, mind you, those definitely were not his words because the tone of his administration has changed entirely in just 365 days.
[00:01:38.311 --> 00:01:50.216]  Tonight, we can't await the State of the Regime address when Obama announces his assertion of his unilateral agenda and lets the country know that it's moving into a dictatorship.
[00:01:50.856 --> 00:01:51.316]  That's right.
[00:01:51.676 --> 00:02:00.879]  The man that once criticized George W. Bush for abusing his executive authority will now go ahead.
[00:02:00.999 --> 00:02:03.760]  He's admitted that he's warmed up to the idea.
[00:02:04.200 --> 00:02:14.463]  That's according to his White House advisor, John Podesta, who says that when Obama believes he has the authority to make progress without action by Congress, he will do it.
[00:02:15.103 --> 00:02:24.129]  Now, he says there's a lot of authority that's vested to Obama under the laws of the United States, and he thinks that Obama's really looking forward to a year of action.
[00:02:24.569 --> 00:02:37.998]  And to tonight, when he gives his State of the Union speech, it'll be a breakthrough year where he can lay out some of these practical, concrete ideas that will get people on board a stable economic footing and see their wages going up for the first
[00:02:38.618 --> 00:02:40.119]  Time in a long time.
[00:02:40.839 --> 00:02:50.002]  And while they're leaving us powerless to fight against any of these pandemics that might be popping up, they're also leaving us powerless to take any money out of the bank.
[00:02:50.062 --> 00:02:54.324]  We've been previously reporting that they've been doing a lot of capital controls.
[00:02:54.724 --> 00:02:59.946]  Just Saturday it emerged that HSBC was restricting large cash withdrawals from the UK up to £5,000.
[00:03:00.066 --> 00:03:02.587]  Now, Russian's MyBank, which
[00:03:05.808 --> 00:03:17.294]  Bloomberg reports that MyBank is one of Russia's top 200 lenders by assets, has introduced a complete ban on cash withdrawals until next week.
[00:03:18.154 --> 00:03:22.016]  So of course, here we go, just another form of capital controls.
[00:03:22.417 --> 00:03:25.138]  So we've got Obama announcing his dictatorship tonight.
[00:03:25.158 --> 00:03:30.621]  The bubonic plague is set to be released and FEMA's preparing for a motor coach evacuation.
[00:03:31.261 --> 00:03:34.543]  They're capital controls, you can't take your money out of the bank.
[00:03:35.123 --> 00:03:42.407]  But while all this is going on, all anyone can talk about is the Illuma Grammys, and now this week it's the Super Bowl.
[00:03:42.867 --> 00:03:52.633]  And I guarantee no one is going to be there worrying about this mass distraction and how the world stage has been set for all eyes to be on how the U.S.
[00:03:53.033 --> 00:03:54.754]  is fighting against terrorism.
[00:03:54.834 --> 00:03:57.836]  Just take a look at what's going to be happening there at Super Bowl Central.
[00:03:58.556 --> 00:04:12.623]  They've already declared it a level one national security event, which basically that means Homeland Security's Presidential Directive 5 kicks in, which means the feds will take the lead in any security operations in New Jersey and New York.
[00:04:13.263 --> 00:04:13.843]  Incredible!
[00:04:14.204 --> 00:04:17.125]  And then the priority order for any possible threats would include a
[00:04:17.345 --> 00:04:23.969]  Suicide bombing, vehicles laden with explosives, or of course, you know, another mass shooting.
[00:04:24.390 --> 00:04:38.879]  In addition to these traditional terrorists, officials are anticipating the possibility of hacktivists with political and social messages to take advantage of social media to spread disinformation and sow confusion, much like the
[00:04:39.699 --> 00:04:49.722]  Syrian Electronic Army hacked into CNN's Twitter and sowed mass confusion about the Al-Syiedah backing the rebels in Syria.
[00:04:50.062 --> 00:04:55.224]  But they also go on to say that they're going to be x-raying every single thing that comes in and out of the stadium.
