[00:00:01.218 --> 00:00:06.400]  You're listening to The Alex Jones Show.
[00:00:13.023 --> 00:00:14.544]  We are on the march.
[00:00:14.884 --> 00:00:17.325]  The Empire is on the run.
[00:00:18.065 --> 00:00:21.767]  Alex Jones and the GCN Radio Network.
[00:00:24.943 --> 00:00:26.104]  Welcome to the Alex Jones Show.
[00:00:26.164 --> 00:00:30.729]  I'm David Knight, your host today on this Sunday, October the 26th, 2014.
[00:00:31.871 --> 00:00:34.654]  We have an amazing conspiracy theory for you.
[00:00:34.674 --> 00:00:36.716]  And this one doesn't come from the internet.
[00:00:36.936 --> 00:00:40.139]  This one actually comes from AT&T and FEMA.
[00:00:41.022 --> 00:00:47.107]  We reported on Friday that the White House emergency alert system had interrupted TV viewers across America.
[00:00:47.227 --> 00:00:50.009]  Austin, across North Carolina, many other places.
[00:00:50.069 --> 00:00:55.293]  They got a message on their screen telling them not to use their phones.
[00:00:56.053 --> 00:01:00.054]  And mentioning something about Ebola, and evidently they lost their service for quite some time.
[00:01:00.094 --> 00:01:11.996]  Now, AT&T has put up on Facebook, this is an update to the story, has put up on Facebook that earlier today an emergency message was carried on our networks as well as some other providers.
[00:01:12.476 --> 00:01:25.118]  And then here's what they say, a FEMA investigation indicates that a nationally syndicated radio show, not affiliated with AT&T, accidentally sent a message over the National Emergency Alert System.
[00:01:26.553 --> 00:01:28.554]  Now that raises a lot of questions.
[00:01:28.694 --> 00:01:30.114]  Each one of those clauses there.
[00:01:30.474 --> 00:01:38.557]  First of all, how could a radio show that is not affiliated with AT&T take over their system and accidentally put out a message?
[00:01:38.597 --> 00:01:42.459]  As one person said, for close to two hours they took this over?
[00:01:42.499 --> 00:01:44.259]  They're not even affiliated with you and they took it over?
[00:01:44.619 --> 00:01:48.381]  I don't know if they're referring to us, because we're the ones who broke the story.
[00:01:49.141 --> 00:01:51.482]  It was Paul Joseph Watson's story on Friday.
[00:01:52.282 --> 00:02:13.964]  basically uh... showing pictures of what people had put up uh... had happened to their television sets this is absolutely amazing that this would be AT&T saying that FEMA told them that uh... a radio show accidentally put this message out over their U-verse system that's uh... that's pretty amazing revelation but uh... we've got something
[00:02:14.645 --> 00:02:17.007]  Just as amazing, from Hillary Clinton.
[00:02:17.047 --> 00:02:18.147]  Listen to this soundbite.
[00:02:18.187 --> 00:02:19.388]  This came out over this last week.
