[00:00:19.687 --> 00:00:21.228]  Welcome to the InfoWars Nightly News.
[00:00:21.348 --> 00:00:24.469]  I'm David Knight and it's Monday, December 29th, 2014.
[00:00:25.310 --> 00:00:26.450]  Here are our top stories.
[00:00:28.471 --> 00:00:34.915]  Tonight, the Supreme Court rules against Fourth Amendment protections.
[00:00:35.615 --> 00:00:39.537]  Then, the Pope throws his hat into the ring on climate change.
[00:00:40.337 --> 00:00:42.919]  And get ready for the toilet troopers.
[00:00:43.479 --> 00:00:47.381]  That's next on the InfoWars Nightly News.
[00:00:48.891 --> 00:00:49.872]  I want to throw up.
[00:00:51.253 --> 00:00:52.493]  What a cult of fruits!
[00:00:58.017 --> 00:01:06.162]  Well, this year the government continued on a long tradition of doing underhanded, unpopular things on the holidays when nobody's paying attention.
[00:01:06.182 --> 00:01:13.187]  Of course, that began back in 1913 with the Federal Reserve Act being passed on December 23rd when most people were away.
[00:01:13.687 --> 00:01:18.151]  We also saw the Senate passing Obamacare on Christmas Eve in 2009.
[00:01:18.632 --> 00:01:24.797]  And then Obama signed on New Year's Eve the first indefinite detention act that was part of the NDAA.
[00:01:24.837 --> 00:01:27.640]  He signed that into law on a New Year's Eve when people weren't looking.
[00:01:28.080 --> 00:01:30.823]  This year it's the NSA doing a data dump.
[00:01:31.323 --> 00:01:35.047]  Showing their decades worth of surveillance reports.
[00:01:35.107 --> 00:01:37.409]  Now this is something that was put out by the ACLU.
[00:01:38.070 --> 00:01:44.757]  They had a freedom of information request due to a lawsuit that they were trying to get information about what the NSA was doing.
[00:01:45.117 --> 00:01:47.179]  And this covered activities from mid-2001 to 2013.
[00:01:47.219 --> 00:01:50.162]  Very heavily redacted reports and all we see here
[00:01:53.826 --> 00:02:09.116]  There's really just a few incidences of saying that we looked at somebody's data by accident, or the worst thing that I saw out of this was an NSA analyst searched her spouse's personal telephone directory, and that's not really the issue.
[00:02:09.677 --> 00:02:23.306]  You see, it was back in 2001 when this all began, as we know from NSA whistleblowers like William Binney and Thomas Drake, others, that they were deliberately changing the structure there so that they could spy on Americans.
[00:02:23.826 --> 00:02:30.853]  The internally developed software called ThinThread would not allow them to do any of this, even if it were innocent mistakes.
[00:02:31.373 --> 00:02:43.826]  Instead, Michael Hayden, then the director of the NSA, deliberately went with an outsourced version that was called Trailblazer that allowed them to blanket search Americans, not keeping those kind of protections in.
[00:02:44.406 --> 00:02:57.289]  I think that dumping this out on Christmas Day not only provides a way for them to hide any information or to keep it under the cover that they are, yes, in fact, spying on Americans, but also to minimize any discussion of it.
[00:02:57.669 --> 00:03:01.270]  And it's a report that is very much like the Senate Intelligence Committee.
[00:03:01.370 --> 00:03:04.811]  It is a whitewashing of what this government is doing to us.
[00:03:05.131 --> 00:03:11.293]  It is far worse than any of the information that's revealed in here, even in this heavily redacted report, just as the torture
[00:03:11.773 --> 00:03:12.173]  We're good to go.
[00:03:35.123 --> 00:03:38.585]  Who they say are ignorant of the law and so therefore it should be excused.
[00:03:38.605 --> 00:03:46.031]  Now this is a press release from the Rutherford Institute that filed a brief to the court protesting this action in this particular case.
[00:03:46.491 --> 00:03:54.216]  It's a traffic case in North Carolina where they used information that they really didn't have a reason to pull this person over.
[00:03:54.477 --> 00:04:01.261]  They didn't have a search warrant of course because with a search warrant you need to produce a reason and I think that's the fundamental issue here.
[00:04:01.481 --> 00:04:03.263]  What is a reasonable search?
[00:04:03.723 --> 00:04:16.770]  Well certainly a reasonable search would be something that doesn't violate the law, but of course it was excused by the Supreme Court saying it doesn't matter that this guy was pulled over for no reason, that the police officer didn't need to know the law.
[00:04:17.450 --> 00:04:20.692]  Now that's another important step that they've taken.
[00:04:20.792 --> 00:04:26.475]  Not just violating our Fourth Amendment rights, but saying that the police don't have to be constrained at all by their ignorance.
[00:04:26.795 --> 00:04:32.799]  Why should we assume that the police would be trained in what the law is when they're law enforcement?
[00:04:33.578 --> 00:04:44.563]  The article states, by refusing to hold police accountable to knowing and abiding by the rule of law, the Supreme Court has given government officials a green light to routinely violate the law.
[00:04:45.384 --> 00:04:56.049]  The attorneys for the Rutherford Institute also warn against allowing government agents to benefit from their mistakes of law, deliberate or otherwise, they say it will become an incentive for abuse.
[00:04:57.062 --> 00:04:59.523]  But how much more abusive can the government get?
[00:05:00.043 --> 00:05:07.646]  There seems to be no limit to the kinds of intrusions, the kind of paranoid surveillance that the government will perform on the public.
