[00:00:19.560 --> 00:00:21.582]  Welcome to the InfoWars Nightly News.
[00:00:21.682 --> 00:00:22.902]  I'm your host, Jakari Jackson.
[00:00:23.223 --> 00:00:24.063]  It's July 2nd, 2014.
[00:00:24.564 --> 00:00:26.865]  Let's get straight into our news tonight.
[00:00:27.205 --> 00:00:34.410]  Our top story, Obama's civilian security force takes control of migrant internment camps, abide by brown shirt laws.
[00:00:34.951 --> 00:00:43.736]  In the run-up to the 2008 presidential election, Barack Obama promised he would work to implement a domestic security force which would rival that of the U.S.
[00:00:43.777 --> 00:00:44.257]  military.
[00:00:44.810 --> 00:00:51.953]  We cannot continue to rely only on our military in order to achieve the national security objectives that we've set.
[00:00:52.774 --> 00:00:59.817]  We've got to have a civilian national security force that's just as powerful, just as strong, just as well-funded.
[00:01:00.711 --> 00:01:04.352]  That was the president back in 2008 saying that in his own words.
[00:01:04.833 --> 00:01:15.537]  Many dubbed Obama's proposed force the Brown Shirts, a term often used to describe a Nazi assault force and one that was repeatedly associated with extremist nationalists.
[00:01:16.437 --> 00:01:29.827]  And if there ever was an emergency that required a military-level response in the United States, many believe it's happening right now on the southern border, as hundreds of thousands of immigrants make their way illegally into the United States of America.
[00:01:30.508 --> 00:01:41.316]  And according to an unnamed source who cannot provide video documentation of these events because cell phones were not allowed in the facility, a security force is reportedly calling itself the Brown Shirts.
[00:01:41.776 --> 00:01:51.761]  The insider says they have been given orders to arrest anyone speaking to the public or using cell phones and have implemented what is being referred to as brown shirts law.
[00:01:52.481 --> 00:02:06.388]  So that was from Max Lavo of the when it hits the fan report and you know he can't so much disclose the identity of this whistleblower but I can believe what these things are going on because we've seen these these facilities with our own eyes.
[00:02:06.708 --> 00:02:07.529]  Now personally the
[00:02:08.269 --> 00:02:08.469]  It's
[00:02:28.266 --> 00:02:28.586]  I think so.
[00:02:45.902 --> 00:02:49.885]  So there it is, right back then, Obama wants this domestic security force.
[00:02:50.286 --> 00:02:56.070]  And when we have the most powerful military on the planet, why do we so much need a domestic security force?
[00:02:56.471 --> 00:02:58.933]  Why do we need homeland security buying billions of bullets?
[00:02:59.273 --> 00:03:02.376]  Why do we need homeland security shooting targets of little children?
[00:03:03.096 --> 00:03:06.618]  It doesn't make any sense to me, but I guess that makes sense in Obama's America.
[00:03:06.978 --> 00:03:09.100]  So it's not enough to have these internment camps.
[00:03:09.420 --> 00:03:12.541]  It's not enough to have these people training to take on the American people.
[00:03:12.862 --> 00:03:14.142]  Now they have to demonize you.
[00:03:14.543 --> 00:03:18.625]  Media characterizes anti-illegal immigration protesters as racist.
[00:03:19.198 --> 00:03:23.401]  A hundred or more protesters blocked the road into the Murrieta Border Patrol Station.
[00:03:23.541 --> 00:03:30.046]  The immigrants, many of them children, arrived by plane in San Diego from overcrowded holding facilities in South Texas.
[00:03:30.667 --> 00:03:38.813]  We've been told that the immigrants will come in 140 every 72 hour shift for several weeks with no definitive end point.
[00:03:39.454 --> 00:03:43.881]  Lynn Sparacino lives in Murrieta and is an immigrant from Central America herself.
[00:03:44.241 --> 00:03:48.007]  But her family came here legally, and she says others should too.
[00:03:48.267 --> 00:03:54.596]  And the thing that stuck out to me about that clip was you see somebody who said, hey, I came from these Central American countries, I understand.
[00:03:55.017 --> 00:03:56.018]  What's going on down there?
[00:03:56.078 --> 00:03:58.501]  But you have to come the legal way just like I did.
[00:03:58.561 --> 00:04:07.349]  And as we were talking about earlier, the prison-like conditions of these facilities, you see in the video, it seemed like very much a prison to me that these people were walking into.
[00:04:07.710 --> 00:04:17.880]  So you go from a country where I guess you still have your freedom, then you come here to the United States only to be housed in these facilities where disease is rampant and you have other conditions as well.
[00:04:18.200 --> 00:04:21.503]  And I'm not saying that everybody who's coming here illegally is diseased.
[00:04:21.823 --> 00:04:24.585]  I'm not saying everybody who comes here illegally is a criminal.
[00:04:24.925 --> 00:04:29.469]  But you are not a criminal like an MS-13 criminal, let me make that very clear.
[00:04:29.769 --> 00:04:32.011]  But you do have these concerns that you have to contend with.
[00:04:32.331 --> 00:04:34.893]  Just like we see Border Patrol agents routinely getting sick.
[00:04:35.313 --> 00:04:42.098]  More and more reports coming out regularly about these guys contracting these illnesses that they didn't really have at their facilities before.
[00:04:42.438 --> 00:04:46.562]  So it is a very serious issue and I hope people will get over this political correctness.
[00:04:46.862 --> 00:04:48.623]  And no, it's not just the Central Americans.
[00:04:48.903 --> 00:04:52.886]  We'll have a special report later on tonight talking about how it's not just these people.
[00:04:52.926 --> 00:04:57.069]  We have people coming in from China, people coming in from Middle Eastern countries as well.
[00:04:57.450 --> 00:04:58.250]  And how do they get here?
[00:04:58.310 --> 00:05:00.392]  They go to Mexico, they go to Central America.
[00:05:00.692 --> 00:05:05.458]  Then they come up here and surrender themselves to the Border Patrol or even the more wealthy ones.
[00:05:05.498 --> 00:05:08.661]  They can pay to have the coyotes ship them into the country.
[00:05:08.961 --> 00:05:11.044]  And we'll be talking about all that here in a little bit.
[00:05:11.665 --> 00:05:16.270]  Now, people have decided that they want their liberty, their security and their privacy.
[00:05:16.590 --> 00:05:21.753]  We have 74% of Americans don't believe they have to give up privacy for security.
[00:05:22.253 --> 00:05:32.939]  Americans across the ideological spectrum believe they do not have to give up their privacy and freedom in order to be safe from terrorism, according to a new report from the Pew Research Center.
[00:05:33.419 --> 00:05:44.083]  Which has always been true, but you know, in this post 9-11 world, and let me give you guys a little hint out there, the younger viewers, terrorism did not originate on September 11th, 2001.
[00:05:44.484 --> 00:05:45.584]  It's always been there.
[00:05:45.884 --> 00:05:50.126]  It's been there in this country, it's been in other countries around the world, so it's nothing new.
[00:05:50.526 --> 00:05:58.069]  Gangs, by definition, the Crips, the Bloods, the MS-13 groups, those people are terrorist organizations by definition.
[00:05:58.109 --> 00:06:02.311]  So terrorism is nothing new, but they say, we have to keep you safe, we have to
[00:06:02.711 --> 00:06:03.251]  We're good to go.
[00:06:24.358 --> 00:06:24.978]  That's all it does.
[00:06:25.038 --> 00:06:27.180]  It does not keep you safe in the least bit.
[00:06:27.200 --> 00:06:34.444]  Because you can notice, think about the Christopher Dorner situation, regardless if you agree with the complete official narrative or not.
[00:06:34.764 --> 00:06:39.727]  Think about how one guy supposedly just shell-shocked an entire police department.
[00:06:39.747 --> 00:06:40.708]  They didn't know what to do.
[00:06:40.748 --> 00:06:46.351]  They were shooting at suspects that didn't match his physical description, shooting at vehicles that didn't match his car.
[00:06:46.631 --> 00:06:50.814]  They didn't know what to do, and the only thing they could do was burn that mother-effer down.
[00:06:51.434 --> 00:06:54.517]  So let's talk about burning down the propaganda surrounding ISIS.
