[00:00:19.332 --> 00:00:20.892]  Welcome to the InfoWars Nightly News.
[00:00:21.012 --> 00:00:24.973]  It's Thursday, February 13th, 2014, and here are our top stories.
[00:00:27.474 --> 00:00:32.335]  Tonight, experts agree TSA scanners can be easily hacked.
[00:00:33.596 --> 00:00:36.456]  And Steve Pachinik exposes the spy state.
[00:00:37.016 --> 00:00:40.197]  That's next on the InfoWars Nightly News.
[00:00:41.358 --> 00:00:46.679]  And when we take America back, you Nazis are going to prison!
[00:00:51.451 --> 00:00:52.352]  And then there was one.
[00:00:52.792 --> 00:00:59.379]  We see now bankster-style mergers to create an information monopoly happening here in the U.S.
[00:00:59.760 --> 00:01:06.267]  We have, and globally actually, as Kurt Nemo points out, monopolizing the Internet, Comcast gobbles up Time Warner.
[00:01:06.307 --> 00:01:08.149]  Now Comcast is the largest
[00:01:08.769 --> 00:01:18.536]  Media and Communications Transnational Corporation in the world, and it announced today that it will absorb Time Warner, the world's second largest media and entertainment conglomerate.
[00:01:19.077 --> 00:01:20.878]  We saw this thing happen with banks.
[00:01:21.098 --> 00:01:32.747]  Back in 1998, Bank of America and NCNB merged, and it looked like they were not going to get approval from the government because it was the merger of two of the largest banks.
[00:01:32.787 --> 00:01:35.709]  It is unprecedented in what it was going to create.
[00:01:36.329 --> 00:01:47.593]  When they got approval and they merged in 1998, it set off a wave of consolidation, and ten years later we had the failures that everybody knows, the too-big-to-fail banks.
[00:01:47.673 --> 00:01:49.854]  They are now also too big to jail.
[00:01:50.574 --> 00:01:53.575]  Well, this is what is happening already in media companies.
[00:01:53.815 --> 00:01:56.836]  Already we only had about five large media companies.
[00:01:56.916 --> 00:01:59.457]  Now the two largest ones are going to consolidate.
[00:01:59.898 --> 00:02:00.698]  And what does that mean?
[00:02:00.718 --> 00:02:02.719]  Look at some of the companies that this involves.
[00:02:03.119 --> 00:02:10.282]  In Time, Warner, AOL, that includes companies like CNN, Warner Brothers, Turner Broadcasting, New Line Cinema, Castle Rock Entertainment.
[00:02:10.542 --> 00:02:12.443]  Those are some of the content providers.
[00:02:12.763 --> 00:02:19.586]  We also see in Comcast then, they have NBC, Universal, Universal Pictures of course, MGM, United Artists.
[00:02:19.966 --> 00:02:22.168]  They nearly took over Disney a few years ago.
[00:02:22.208 --> 00:02:25.290]  Now, all those content providers are going to combine.
[00:02:25.490 --> 00:02:29.874]  That's going to have some impact on the free flow of information, you can bet.
[00:02:30.314 --> 00:02:35.018]  The mainstream media is going to get even more controlled, more monopolistic in its voice.
[00:02:35.479 --> 00:02:41.704]  But the other thing that's going to affect everybody is the control on the Internet, because they are the biggest
[00:02:42.304 --> 00:02:44.445]  Controller of Internet Service Providers.
[00:02:44.646 --> 00:02:49.829]  We saw this with AT&T's broadband services were consumed into Comcast earlier.
[00:02:50.249 --> 00:02:58.214]  Now Time, Warner, AOL, all of that is going to be combined together into one large controlled company.
[00:02:58.715 --> 00:03:05.259]  And that's going to have an impact on the cost that you pay for your Internet as well as whether or not you see that getting any faster.
[00:03:05.299 --> 00:03:07.460]  There's not going to be any competition to push that along.
[00:03:07.941 --> 00:03:09.742]  But it also has concern for
[00:03:10.242 --> 00:03:12.363]  What is going to mean for the information that goes out there?
[00:03:12.383 --> 00:03:17.747]  I mean, who needs CISPA if you've got a company who is so closely joined to Washington at the hip?
[00:03:18.127 --> 00:03:26.293]  It's well known, as Kurt Nemo points out, that Comcast has, quote, a wealth of connections in Washington that essentially they own the FCC.
[00:03:26.393 --> 00:03:28.334]  So that's something to be very concerned about.
[00:03:28.774 --> 00:03:38.361]  The prospect that we're going to have hand-picked political apparatchiks deciding the fate of the Internet without bias, on a par with a government-sanctioned monopoly doing basically the same thing.
[00:03:38.421 --> 00:03:40.002]  That's from Kurt Nemo's article.
[00:03:41.044 --> 00:03:43.410]  Now Paul Joseph Watson has the story on InfoWars today.
[00:03:43.831 --> 00:03:48.643]  Homeland Security is now going to activate a national license plate recognition database.
[00:03:49.537 --> 00:04:03.502]  He says the Department of Homeland Security is going to activate a national license plate tracking system, and that's going to create a hot list of target vehicles, so that they can scoop all this information up and look for what they call, quote, criminal aliens and absconders.
[00:04:03.903 --> 00:04:04.403]  Absconders.
[00:04:04.623 --> 00:04:08.584]  You know, those are people who, according to the dictionary, leave hurriedly in order to avoid detection.
[00:04:08.885 --> 00:04:11.165]  You're not going to be able to avoid detection from these people.
[00:04:11.185 --> 00:04:12.606]  They're going to keep it in their database.
[00:04:13.306 --> 00:04:17.188]  But, of course, why should we worry about them creating a hot list of target vehicles?
[00:04:17.668 --> 00:04:24.209]  Well, we've just seen the government kill a lot of innocent people just this last week with drone strikes that were based on metadata.
[00:04:24.710 --> 00:04:27.650]  And, of course, your license plate is metadata about you.
[00:04:28.330 --> 00:04:36.372]  And the troubling concern about that is not just that they're going to use this in a way to target political activists, but that they're also going to have mistakes with this.
[00:04:36.392 --> 00:04:44.174]  Can you imagine, with all the shootings that we've seen of the police, if you're on a hot target list and they pull you over something, they're going to be very trigger happy.
[00:04:44.694 --> 00:04:48.075]  Now, Paul Joseph Watson points out how this has worked in the UK and elsewhere.
[00:04:48.115 --> 00:04:55.197]  He says, in the UK, political activists have been targeted by having their vehicles added to the hot list after just attending protests.
[00:04:55.637 --> 00:05:01.538]  One person was questioned under anti-terrorism laws after he traveled to take part in an anti-war demonstration.
[00:05:01.839 --> 00:05:10.421]  And critics of the system in Australia have condemned it as a Pandora's box for an abuse of power, mistakes and illegal disclosure.
[00:05:11.221 --> 00:05:14.863]  Now, speaking of illegal disclosure, look at this article from Steve Watson.
