[00:00:00.289 --> 00:00:04.635]  The Department of Homeland Security is apparently on a huge ammo buying spree.
[00:00:04.695 --> 00:00:07.438]  It comes out to like 1.6 billion rounds.
[00:00:07.598 --> 00:00:13.145]  One thing that has unified Democrats and Republicans, everybody in between, is that we all hated the bank bailout.
[00:00:13.325 --> 00:00:16.589]  Either you are with us, or you are with the terrorists.
[00:00:16.829 --> 00:00:18.651]  Time to choose sides is now.
[00:00:23.922 --> 00:00:26.104]  Welcome to the InfoWars Nightly News.
[00:00:26.144 --> 00:00:30.288]  It is Friday, August 8th, 2014 and I'm Leanne McAdoo.
[00:00:30.568 --> 00:00:31.669]  Here's what's coming up tonight.
[00:00:34.912 --> 00:00:45.918]  Tonight, the Obama administration's policy of backing jihadist militants now threatens to inflame a new war that could engulf the entire Middle East.
[00:00:46.398 --> 00:00:51.481]  Meanwhile, ISIS says they will raise the flag of Allah in the White House.
[00:00:51.821 --> 00:01:00.186]  Then, the CDC goes on high alert over the Ebola outbreak, and the mainstream media says if you don't want open borders,
[00:01:00.526 --> 00:01:03.248]  Well you guessed it, you are a racist.
[00:01:03.608 --> 00:01:07.811]  All that plus much more up next on the Info Wars Nightly News.
[00:01:10.811 --> 00:01:21.598]  Well late yesterday, the Obama administration authorized military strikes to prevent what they say was a potential act of genocide against a religious minority, as well as to protect U.S.
[00:01:21.759 --> 00:01:22.779]  interests in Iraq.
[00:01:23.160 --> 00:01:31.725]  Now, a Kurdish news agency reported that hundreds of IS terrorists were killed in the Pentagon operation that took place there early this morning.
[00:01:32.146 --> 00:01:36.369]  Now, of course, the administration has been under intense scrutiny for the president's
[00:01:36.889 --> 00:01:44.253]  Foreign policy failures, with many people pointing a finger at his decision to pull the troops out of Iraq in the first place.
[00:01:45.054 --> 00:01:50.257]  Earlier this week, one Iraqi in the area cried to the world, there is no one coming to help.
[00:01:51.518 --> 00:01:53.579]  Well, today America is coming to help.
[00:01:54.840 --> 00:02:01.464]  We're also consulting with other countries and the United Nations who have called for action to address this humanitarian crisis.
[00:02:01.874 --> 00:02:06.276]  Now, flash forward two years, and we see that that statement wasn't entirely true.
[00:02:06.517 --> 00:02:13.120]  ISIS has been able to, just in a matter of months, destroy all of the gains made by our troops there in Iraq.
[00:02:13.400 --> 00:02:17.443]  And of course, perfectly timed with Obama announcing these strikes.
[00:02:17.503 --> 00:02:18.743]  He goes on vacation.
[00:02:19.144 --> 00:02:21.745]  Trust in government is at an all-time low.
[00:02:22.125 --> 00:02:29.970]  Only 13% of Americans trust the government to do what is right, always or most of the time, with more than three quarters saying,
[00:02:30.470 --> 00:02:38.614]  Maybe they can be trusted some of the time and 10%, 10% of the population says the government can never be trusted.
[00:02:39.015 --> 00:02:41.996]  Now this is just, these are insane numbers.
[00:02:42.036 --> 00:02:46.339]  We don't even remember a time that trust in the government has been this low and now we have
[00:02:47.319 --> 00:02:48.200]  I'm good.
[00:03:02.216 --> 00:03:06.160]  No one is talking about the literal terrorists that are taking over Iraq.
[00:03:06.560 --> 00:03:09.924]  Now ISIS is directing threats directly to America.
[00:03:10.324 --> 00:03:13.808]  They say that they're going to raise the flag of Allah in the White House.
[00:03:14.148 --> 00:03:19.213]  And then they go on taunting America, saying, don't be cowards and attack us with drones.
[00:03:19.634 --> 00:03:23.618]  Instead, send your soldiers, the ones we humiliated in Iraq.
[00:03:24.058 --> 00:03:25.260]  See, so they're basically saying,
[00:03:25.780 --> 00:03:29.221]  You know, come on with your don't bring your drones, bring your troops.
[00:03:29.661 --> 00:03:33.882]  And this is one of those situations where America can actually say, bring the drones.
[00:03:33.922 --> 00:03:35.782]  We've been watching them driving in.
[00:03:36.182 --> 00:03:41.324]  But, you know, the president just wants to go drone people in Pakistan and big wedding parties in Yemen.
[00:03:41.824 --> 00:03:46.845]  Now, this administration has been itching to go to war, first with Syria, then with Russia.
[00:03:47.245 --> 00:03:51.708]  Meanwhile, we have been watching literal terrorists take over Iraq.
[00:03:51.728 --> 00:03:53.869]  They've taken over large swaths of Iraq.
[00:03:53.889 --> 00:03:58.092]  There have been public executions, beheadings, killing Christians.
[00:03:58.572 --> 00:04:03.756]  Why did it take the president so long to say, you know, maybe we might strike these guys?
[00:04:03.816 --> 00:04:09.680]  In fact, he's talking to terrorists, saying, if you guys get a little too close, then we're gonna drone you.
[00:04:11.301 --> 00:04:12.501]  We've ended the war in Iraq.
[00:04:14.383 --> 00:04:16.304]  I've kept the commitments that I've made.
[00:04:17.668 --> 00:04:19.049]  I told you we'd end the war in Iraq.
[00:04:19.590 --> 00:04:20.010]  We did.
[00:04:20.271 --> 00:04:23.814]  Remind them that this is the president that ended the war in Iraq.
[00:04:24.655 --> 00:04:33.383]  Joining me now in studio to further break down this current bombing campaign Obama is embarking upon in Iraq against ISIS, Alex Jones.
[00:04:34.244 --> 00:04:39.308]  Leanne, this is one of the biggest stories of our age, because it's hiding in plain view.
[00:04:39.388 --> 00:04:41.710]  It's even hiding in the front page of major newspapers.
[00:04:42.211 --> 00:04:59.946]  But the media won't point out how sensationally evil this is, that the West, the United States, Saudi Arabia, Israel, and so many other groups, through NATO and others, are arming IS, Islamic State, or ISIS, as it was known.
[00:05:00.546 --> 00:05:07.753]  This is simply a branding change from Al-Qaeda, because the West was caught funding them in Syria the last three years, to IS.
[00:05:08.274 --> 00:05:18.184]  So we're going to show people the mainline documentation that it is our government at the front of the line with France and so many others, England's involved as well,
[00:05:19.352 --> 00:05:27.774]  Turkey's involved, literally turning loose a group that is murdering Christians from Africa to Iraq to Syria to Egypt.
[00:05:28.474 --> 00:05:31.515]  And now Obama has the nerve to claim he's bombing them.
[00:05:31.815 --> 00:05:34.896]  So we're going to break down exactly what's behind all of this.
[00:05:35.156 --> 00:05:41.918]  First off, here is a map of the ethnic breakdown and religious breakdown currently in Iraq.
[00:05:42.378 --> 00:05:42.458]  Yes.
[00:06:01.972 --> 00:06:08.854]  Syria to the West and then you have the Kurdish area in this area of northern Iraq.
[00:06:09.454 --> 00:06:27.899]  Now the Pentagon, the globalists, have been on record for a long time saying that the takedown of Saddam in 1991, the second takedown in 2003, was about destabilizing a stable country and bringing in destabilization forces and breaking the country in three parts.
[00:06:28.999 --> 00:06:49.088]  Why is IS now being bombed after three plus years of being given weapons from Benghazi and other areas by the Pentagon, by NATO, by Qatar, by Saudi Arabia, and by all these other factors to literally kill more than 300,000 people, launch chemical attacks, you name it, against the Assad regime who did nothing to anybody in Syria?
[00:06:50.253 --> 00:06:55.280]  They were allowed to come in the last six months, invade Iraq, take major cities.
[00:06:55.720 --> 00:07:01.909]  The entire time this was happening, even months ago, the Pentagon would not bomb their convoys with their predator drones.
[00:07:02.149 --> 00:07:04.552]  They would leave them be, claiming, oh, we don't know what to do.
[00:07:05.293 --> 00:07:06.894]  They were armed to begin with.
[00:07:07.194 --> 00:07:18.438]  You remember about a year ago, whenever Rand Paul and others said we're not Al Qaeda's air force, in Syria, just neighboring, that that was about our military saying no to openly arming Al Qaeda.
[00:07:18.718 --> 00:07:24.160]  So when the public got upset about that, they named it ISIS, or now IS, to confuse people.
[00:07:24.200 --> 00:07:26.761]  But it's the black flag of Al Qaeda, it's the same people.
[00:07:27.082 --> 00:07:28.202]  So why are they bombing now?
[00:07:28.642 --> 00:07:30.243]  Two reasons, then we'll go over the proof.
[00:07:31.443 --> 00:07:43.972]  Number one, Obama and the globalists are getting a lot of heat for openly being behind radical Sunni Islam with Saudi Arabia that is financing the entire destabilization so they can take over.
[00:07:44.453 --> 00:07:51.118]  And they're the big western ally and the most radical form of Islam and the people that reportedly attacked us on 9-11, if you believe the official story.
[00:07:51.658 --> 00:07:53.118]  So who do we attack on 9-11?
[00:07:53.319 --> 00:07:56.800]  Do we attack the Sunni country that supplied 15 of the 19 hijackers?
[00:07:57.180 --> 00:08:06.522]  No, we attack Iraq with a secular leader, formerly CIA, put in in 1979 during a more reasonable policy of stabilization of the region.
[00:08:07.002 --> 00:08:11.964]  Though they moved to destabilization and had him attack Iran in that seven-year war in the 1980s.
[00:08:12.704 --> 00:08:18.326]  So it's an ongoing destabilization campaign that gets more and more morally bankrupt, more and more evil.
[00:08:20.199 --> 00:08:22.881]  First off, he has to act like he's getting tough on these terrorists.
