[00:00:05.046 --> 00:00:09.892]  Big Brother, Mainstream Media, Government Cover-Ups.
[00:00:09.892 --> 00:00:11.474]  You want answers?
[00:00:11.474 --> 00:00:13.016]  Well, so does he.
[00:00:13.016 --> 00:00:17.221]  He's Alex Jones on the GCN Radio Network.
[00:00:17.221 --> 00:00:19.564]  And now, live from Austin, Texas,
[00:00:20.445 --> 00:00:21.986]  Welcome to the Alex Jones Show.
[00:00:21.986 --> 00:00:28.269]  I'm David Knight on this Friday, April 4th, 2014, and we're going to be covering a lot of news.
[00:00:28.269 --> 00:00:35.772]  Now, of course, Captain America previewed last night, and I'm probably about the only person here at InfoWars that didn't see it.
[00:00:35.772 --> 00:00:42.636]  It's a tough job, but somebody's got to go see the movies, and we've got some reports on that from Jakari Jackson and Leanne McAdoo.
[00:00:42.636 --> 00:00:45.257]  We promise we're not going to have any spoilers in there.
[00:00:45.964 --> 00:00:49.387]  We've also got a couple of special reports from Alex Jones.
[00:00:49.387 --> 00:00:53.650]  Instructions on, from the government actually, on how to deal with tyranny.
[00:00:53.650 --> 00:00:56.893]  Also another special report on climate change.
[00:00:56.893 --> 00:00:59.515]  And we've got a lot of breaking news.
[00:00:59.515 --> 00:01:10.825]  One of the top stories on InfoWars that just came out this morning was on the Constitutional Convention and the specter that we could have a new Constitutional Convention to go back and revisit
[00:01:11.485 --> 00:01:13.146]  Everything, essentially.
[00:01:13.146 --> 00:01:14.407]  Is that the problem?
[00:01:14.407 --> 00:01:15.688]  Is that a solution?
[00:01:15.688 --> 00:01:16.569]  Is that a solution?
[00:01:16.569 --> 00:01:22.793]  Is the Constitution the problem, or is it maybe the people who are in government that's the problem?
[00:01:22.793 --> 00:01:35.682]  And what happens if we replace the Constitution, we take out the law that is really very good, and we replace it with something else that essentially gives them cover for their illegal activities?
[00:01:35.682 --> 00:01:39.165]  Can we trust the people in charge now to run a constitutional convention?
[00:01:39.765 --> 00:01:48.827]  If we make it better, if we make it more explicit, if we take out some of the wiggle room that they've inserted, because there really isn't wiggle room.
[00:01:48.827 --> 00:01:51.448]  It's really their interpretations of it.
[00:01:51.448 --> 00:01:52.528]  It's really pretty clear.
[00:01:52.528 --> 00:01:53.508]  Is it going to get worse?
[00:01:53.508 --> 00:01:54.489]  Well, we're going to talk about that.
[00:01:54.489 --> 00:01:57.309]  We're also going to talk about, of course, the Fort Hood shooting.
[00:01:57.309 --> 00:02:04.971]  There's a story up on Drudge Report about the common connection with this shooting and with other shootings, and that is SSRI drugs.
[00:02:04.971 --> 00:02:08.132]  Not PTSD, but the government has a long history
[00:02:08.932 --> 00:02:11.774]  Of how they deal with veterans with PTSD.
