[00:00:19.378 --> 00:00:20.918]  Welcome to the InfoWars Nightly News.
[00:00:20.998 --> 00:00:25.880]  I'm David Knight, and it's Thursday, January the 9th, 2014, and here are our top stories.
[00:00:28.120 --> 00:00:33.862]  Tonight, the Pentagon admits to stockpiling potassium iodide due to Fukushima.
[00:00:34.562 --> 00:00:38.163]  A Ford exec promises not to share the data they collect on you.
[00:00:38.963 --> 00:00:43.584]  And we sit down with a concerned West Coaster who has kept a close eye on PlumeGate.
[00:00:44.244 --> 00:00:47.205]  All this and more on the InfoWars Nightly News.
[00:00:53.874 --> 00:01:04.642]  Well, our own Kit Daniels began looking into Pentagon requisitions and he found out that the Pentagon admitted that they started stockpiling potassium iodide as protection against Fukushima.
[00:01:05.123 --> 00:01:05.923]  This is what he found.
[00:01:05.963 --> 00:01:21.496]  He said a federal bid notice revealed that a Pentagon agency began stockpiling potassium iodide in 2012 due to its concerns over Fukushima nuclear crisis shedding light on why the Department of Health and Human Services is now ordering 14 million doses of iodide.
[00:01:22.096 --> 00:01:31.579]  The Defense Logistics Agency posted a solicitation on FedBizOpps in 2012 asking contractors for 75,000 packages of potassium iodide tablets.
[00:01:31.599 --> 00:01:32.619]  Now this is the reason they gave.
[00:01:33.099 --> 00:01:40.402]  Because of recent earthquake in Japan in March of 2011 and the resultant nuclear crisis has renewed interest in this item.
[00:01:40.722 --> 00:01:42.002]  And they went on to say that the U.S.
[00:01:42.102 --> 00:01:50.865]  Army Medical Material Agency has submitted a requisition for this item to ensure that critical operational forces are protected in the event of nuclear fallout.
[00:01:51.385 --> 00:02:05.422]  And so then the question comes back to this large solicitation that just came out that Paul Joseph Watson noticed in the FedBizOpps publications of 14 million doses in one month, wanted by the Department of Health and Human Services.
[00:02:05.923 --> 00:02:07.004]  Why would they wait until now?
[00:02:07.813 --> 00:02:17.000]  Well, it's because oceanographers have pointed out that they expect that the radioactive plume working its way across the ocean will be arriving on the west coast of the U.S.
[00:02:17.360 --> 00:02:19.502]  about this time, about this time this year.
[00:02:20.443 --> 00:02:27.768]  And that's the reason that our crew is in California, taking readings and reporting on what the mainstream media will not report on.
[00:02:28.229 --> 00:02:30.831]  And yet, Arianna Huffington thinks that
[00:02:31.491 --> 00:02:33.612]  The elite are not getting their message out.
[00:02:33.672 --> 00:02:38.413]  She's worried that Bill Gates and others just aren't able to communicate what they want to communicate with you.
[00:02:38.773 --> 00:02:43.335]  So she is going to court the global elite in an effort to undermine alternative media.
[00:02:43.355 --> 00:02:54.759]  This is from a story by Kurt Nemo, and he says that this new site that she's creating, this new news organization, will exploit unpaid citizen journalists who will serve as bunting on a stage.
[00:02:54.779 --> 00:02:56.740]  That's a great phrase, kind of like window dressing.
[00:02:57.280 --> 00:03:00.821]  Dominated by the likes of former British Prime Minister Tony Blair,
[00:03:01.201 --> 00:03:04.043]  Microsoft's Bill Gates and Google's Eric Schmidt.
[00:03:04.884 --> 00:03:12.610]  She said, you can have all of those heads of state and major business people, etc, etc, writing right next to an unemployed man from Spain.
[00:03:12.630 --> 00:03:13.171]  Yeah, that's right.
[00:03:13.551 --> 00:03:14.612]  And a student from Brazil.
[00:03:14.692 --> 00:03:18.595]  And she's not going to pay the unemployed man from Spain or the student from Brazil.
[00:03:19.236 --> 00:03:23.639]  She said, the great heart of Huffington Post is that there is no hierarchy.
[00:03:24.520 --> 00:03:26.361]  I wonder if she could say that with a straight face.
[00:03:26.381 --> 00:03:32.544]  There's not really going to be any hierarchy, and yet you have people like Bill Gates and Tony Blair that are going to be writing articles there.
[00:03:32.564 --> 00:03:39.948]  Of course, they don't need to be paid, but they've already got plenty of mouthpieces in the mainstream media, but they're looking to try to rebrand themselves.
[00:03:39.988 --> 00:03:48.273]  They want to pretend that they're the new alternative media, because quite frankly, the old media is losing its credibility at a rapidly increasing pace.
[00:03:48.553 --> 00:03:49.634]  Look at this story that came out.
[00:03:49.674 --> 00:03:53.416]  Now, if you remember a couple of weeks ago on CBS 60 Minutes,
[00:03:54.056 --> 00:03:59.938]  John Miller, a reporter there, in a puff piece interviewed Keith Alexander from the NSA.
[00:04:00.178 --> 00:04:04.320]  And he asked him one softball question after the other, never followed up on anything.
