[00:00:19.534 --> 00:00:21.615]  Welcome to the InfoWars Nightly News.
[00:00:21.755 --> 00:00:22.975]  I'm your host, Jakari Jackson.
[00:00:23.275 --> 00:00:27.076]  It's June 23rd, 2014, and let's get straight into the news tonight.
[00:00:27.116 --> 00:00:29.336]  Our top story, Obama on Iraq.
[00:00:29.636 --> 00:00:34.117]  There's no amount of American firepower that's going to be able to hold this country together.
[00:00:34.578 --> 00:00:43.680]  And the test now, not just for Mr. Maliki, but for all the leadership in Iraq is, are they able to set aside their suspicions,
[00:00:45.385 --> 00:00:49.508]  Their preferences for the good of the whole.
[00:00:50.009 --> 00:00:50.609]  And we don't know.
[00:00:51.289 --> 00:01:02.658]  The one thing I do know is that if they fail to do that, then no amount of military action by the United States can hold that country together.
[00:01:03.206 --> 00:01:12.675]  But as the editor of this piece points out, the idea is not to hold Iraq together, but rather to break it down into constituent components along religious and sectarian lines.
[00:01:13.016 --> 00:01:14.337]  And I could not agree more.
[00:01:14.837 --> 00:01:17.180]  But Obama isn't the only one talking about Iraq.
[00:01:17.460 --> 00:01:23.866]  Tony Blair is getting in on the action, where he admits taking out Saddam is partly to blame for the crisis in Iraq.
[00:01:23.886 --> 00:01:25.107]  You know, who would have thunk it?
[00:01:25.448 --> 00:01:26.489]  Let's take a look at the article.
[00:01:26.849 --> 00:01:36.075]  Writing in the Financial Times today, Mr. Blair said, of course the Iraq of 2014 bears in part the imprint of the removal of Saddam Hussein 11 years ago.
[00:01:36.235 --> 00:01:41.599]  To say otherwise, as a recent editorial in this newspaper implies that I do, would be absurd.
[00:01:42.219 --> 00:01:48.183]  So the moral of this story is that if you're going to remove somebody from power, you have to know what you're going to replace that person with.
[00:01:48.503 --> 00:01:53.086]  Just like here in the States, I hear people talk about all the time, let's impeach Obama, let's impeach Obama.
[00:01:53.447 --> 00:02:03.533]  And I'm not saying that's a bad idea, because you know, you see the drones, you see the wiretapping, you see the unaccountability for things like Benghazi and Fast and Furious, and not just Obama-Bush.
[00:02:03.874 --> 00:02:04.494]  You have the Iraq
[00:02:04.614 --> 00:02:05.274]  We're good to go.
[00:02:29.810 --> 00:02:37.652]  According to the Water Department spokeswoman Kurtis Garner, nearly half of the residents of the bankrupt city cannot or do not pay their water bills.
[00:02:38.112 --> 00:02:44.173]  This has led activists to declare access to water a human right that should be guarded by the United Nations.
[00:02:44.693 --> 00:02:50.815]  Garner said that although she believes access to water is a God-given right, the fact remains that somebody has to pay.
