[00:00:19.574 --> 00:00:21.478]  Welcome to the InfoWars Nightly News.
[00:00:21.558 --> 00:00:22.801]  I'm your host, Jakari Jackson.
[00:00:23.142 --> 00:00:24.484]  It's July 23, 2014, and here are our top stories.
[00:00:29.616 --> 00:00:38.503]  Tonight, as mainstream media builds war hysteria, CNN surveys the public and finds they've already convinced 10% to go to war.
[00:00:39.183 --> 00:00:49.230]  And, a Border Patrol veteran points out that opening the border to terrorists and gangs is asymmetric warfare conducted against the American people by its own government.
[00:00:49.731 --> 00:00:52.593]  All that and more on tonight's InfoWars Nightly News.
[00:00:58.635 --> 00:00:59.296]  And welcome back.
[00:00:59.676 --> 00:01:01.538]  Our top story tonight, insane.
[00:01:01.898 --> 00:01:05.861]  One in ten Americans wants war with Russia over downed airliner.
[00:01:06.662 --> 00:01:20.234]  In a new poll on CNN and ORC, almost one in ten Americans have expressed a desire to take military action against Russia should it be confirmed that Vladimir Putin's government was somehow involved with the downing of Malaysian Airlines flight MH17.
[00:01:21.755 --> 00:01:29.977]  The number may seem low at first, but it translates to one in every ten Americans believing that a war with a nuclear superpower is a good idea.
[00:01:30.458 --> 00:01:38.360]  And if you go to conflict with anybody, especially somebody like Russia, you need to know what you're getting into, and also you need to have a very good reason to go in there in the first place.
[00:01:38.780 --> 00:01:49.042]  And as the article also points out, there are 85% of Americans of those polled believe what they've seen and read in the media concerning Russia and how Russia is definitively behind the attack.
[00:01:49.442 --> 00:01:58.564]  But the issue about this is, is we've seen a rep for the State Department come out and say that they use social media as a tool to get to this conclusion that it was Russia's fault.
[00:01:58.945 --> 00:02:05.246]  Which is a really big deal to me because you can go on YouTube, you can go on Twitter, and you can find pretty much anybody saying anything.
[00:02:05.606 --> 00:02:13.630]  So the State Department is very, it's a very big deal to me that we have a country that has the NSA, the FBI, the CIA, all these alphabet agencies.
[00:02:13.650 --> 00:02:16.672]  And that's not to say that I'm vouching for them spying on people.
[00:02:16.692 --> 00:02:18.553]  I'm not saying that at all.
[00:02:18.893 --> 00:02:24.636]  But if they have all these organizations, why on earth would you use something like Twitter or YouTube to make your point?
[00:02:24.936 --> 00:02:26.356]  And I'm not saying Russia's innocent.
[00:02:26.396 --> 00:02:27.337]  I'm not saying they're guilty.
[00:02:27.717 --> 00:02:40.186]  I'm not saying they did or did not do it, but you need to have better information than this before you go and make a decision as big as saying, hey, this person definitively did it, before you accuse somebody of murder, especially if war is soon to follow.
[00:02:40.586 --> 00:02:42.867]  And somebody else who was concerned about this, Michael Savage.
[00:02:43.208 --> 00:02:47.871]  That's why he had Paul Joseph Watson on his show, The Savage Nation, to discuss this very important issue.
[00:02:48.251 --> 00:02:53.775]  And we'll give you this full report, this special interview at the end of our show if you're a member of PrisonPlanet.TV.
[00:02:53.795 --> 00:02:56.577]  So this is another goodie for all you guys at PPTV.
[00:02:56.937 --> 00:02:59.799]  If you're not a member of PrisonPlanet.TV, consider becoming one.
[00:03:00.099 --> 00:03:03.681]  If you're watching this on YouTube or some other source, you can get a 15-day free trial.
[00:03:03.701 --> 00:03:08.204]  You get the nightly news, the Alex Jones Show, the special reports, the rants, all there at PrisonPlanet.TV.
[00:03:08.544 --> 00:03:14.488]  So listen to Michael Savage and also Paul Joseph Watson talk about the MH17 cover-up on PrisonPlanet.TV.
[00:03:15.709 --> 00:03:16.169]  Moving on.
[00:03:16.530 --> 00:03:19.251]  Islamic State bolstered by large cash of U.S.
[00:03:19.331 --> 00:03:19.672]  weapons.
[00:03:19.972 --> 00:03:21.733]  Just more weapons going to the terrorists.
[00:03:22.293 --> 00:03:28.697]  In addition to combat ground vehicles and artillery previously acquired from the Iraqi military, the new trove taken from U.S.
[00:03:28.777 --> 00:03:32.319]  bases includes more than 50 155mm M198 artillery batteries and 4,000 PKC machine guns.
[00:03:38.243 --> 00:03:41.484]  The M198 has a range of up to 25 miles.
[00:03:41.904 --> 00:03:46.045]  The PKC machine gun is a Soviet-era belt-fed Kalashnikov PK.
[00:03:46.426 --> 00:03:52.467]  The PK version can fire 650 rounds per minute and the PKMT 800 rounds per minute.
[00:03:53.008 --> 00:03:59.970]  IS has threatened to attack and destroy Shia Muslim holy sites in southern Iraq's cities of Karbala and Najaf.
[00:04:00.510 --> 00:04:03.471]  It has destroyed Christian and other holy sites in northern Iraq.
[00:04:04.051 --> 00:04:07.653]  So you have a group like ISIS, IS, whatever they want to call themselves this week.
[00:04:07.993 --> 00:04:13.875]  They go around to these abandoned military bases, these military facilities, and they're pretty much picking up whatever they want to get.
[00:04:14.215 --> 00:04:20.218]  And this is a big deal because you have all this military industrial complex hardware out there that's just right for the pickings.
[00:04:20.518 --> 00:04:27.103]  No, it's one thing, you know, if a Humvee gets attacked and the guys have to leave the Humvee and then the rebels or whoever come and strip it, that's understandable.
[00:04:27.343 --> 00:04:34.048]  But when you have pretty much complete facilities full of all these vehicles, full of all these weapons that you just leave there, that's a really big issue.
[00:04:34.329 --> 00:04:40.033]  So these guys aren't even just getting things, you know, directly shipped over from the Obama administration, like, you know, the people in Syria.
[00:04:40.333 --> 00:04:44.294]  No, they're saying, hey, we're just going to leave it all out here and you can just come get whatever that you need.
[00:04:44.314 --> 00:04:45.394]  And this is a big deal.
[00:04:45.714 --> 00:04:48.714]  And this is why they say that you need to bring these things back to the United States.
[00:04:49.015 --> 00:04:53.355]  This is why they say you need to bring the MRAP vehicles and all these other things here and give them to the SWAT teams.
[00:04:53.675 --> 00:04:54.896]  I don't want the SWAT teams to have them.
[00:04:54.996 --> 00:04:56.756]  I don't want the militants to have them.
[00:04:56.776 --> 00:04:58.136]  Just nobody needs to have this stuff.
