[00:00:19.662 --> 00:00:21.443]  Welcome to the InfoWars Nightly News.
[00:00:21.483 --> 00:00:25.346]  It is Friday, March 14, 2014, and I'm Leanne McAdoo.
[00:00:25.766 --> 00:00:29.148]  Well, today, the Russians reported that they intercepted a U.S.
[00:00:29.309 --> 00:00:31.930]  surveillance drone flying over Crimea.
[00:00:32.331 --> 00:00:42.177]  Now, according to a Russian state arms and technology group, they were able to technologically hijack this drone using complex radio-electronic technology.
[00:00:42.678 --> 00:00:47.541]  The drone was flying at about 12,000 feet, and it was virtually invisible from the ground.
[00:00:48.241 --> 00:00:51.603]  But the Russian technology was able to break the link with U.S.
[00:00:51.803 --> 00:00:52.324]  operators.
[00:00:52.884 --> 00:01:02.789]  Now, according to the company who manufactured the equipment that was used to take down the aircraft, the drone fell almost completely intact into the hands of self-defense forces.
[00:01:03.290 --> 00:01:10.614]  They said, judging by its identification number, it belonged to the 66th American Reconnaissance Brigade that was based in Bavaria.
[00:01:11.314 --> 00:01:13.675]  Now, this is after unknown hackers
[00:01:14.616 --> 00:01:14.796]  Yes.
[00:01:31.926 --> 00:01:35.449]  Hack into these websites and put surveillance drones over their airspace.
[00:01:35.909 --> 00:01:41.233]  But, unfortunately, this is going to be seen as an act of aggression, an act of war.
[00:01:41.753 --> 00:01:49.458]  Older Russians will probably remember the case of the U-2 surveillance drone that was shot down over Soviet airspace in 1962.
[00:01:50.079 --> 00:01:52.300]  This was an unfortunate thing.
[00:01:52.341 --> 00:01:54.822]  It was a huge embarrassment for the United States.
[00:01:55.283 --> 00:01:56.704]  They lied about being there.
[00:01:57.424 --> 00:02:05.131]  And that completely wrecked a planned summit where the Soviets and the West were supposed to meet for the first time in five years and have peaceful talks.
[00:02:05.652 --> 00:02:07.573]  Of course, that didn't happen.
[00:02:07.593 --> 00:02:16.381]  And it's probably going to have the same sort of ill effect on this referendum that Putin is supposed to be deciding upon this weekend or else.
[00:02:16.842 --> 00:02:21.145]  John Kerry has given Russia until Monday to reverse course on the Ukraine.
[00:02:21.926 --> 00:02:23.367]  That remains to be seen, of course.
[00:02:23.427 --> 00:02:29.909]  Kerry's saying that they broke international law by invading the Ukraine, but Ron Paul disagrees.
[00:02:30.049 --> 00:02:34.710]  He says that Russia's Crimea invasion actually has the law on its side.
[00:02:35.150 --> 00:02:37.331]  And they say everything that Putin does is illegal.
[00:02:37.551 --> 00:02:41.212]  He's no angel, but actually he has some law on his side.
[00:02:41.472 --> 00:02:48.035]  They have contracts and agreements and treaties for a naval base there and a permission to go by that area.
[00:02:49.235 --> 00:03:01.140]  You know, it reminds me a little bit about what would happen if all of a sudden they said that the Americans are occupying Guantanamo illegally and that we just invaded Guantanamo.
[00:03:01.220 --> 00:03:05.002]  So, you know, it's such a facade and hiding the truth.
[00:03:05.302 --> 00:03:11.186]  So Kerry has delivered an ultimatum and of course this could escalate very quickly and now the U.S.
[00:03:11.246 --> 00:03:13.928]  is having to prepare for retaliation from Russia.
