[00:00:01.912 --> 00:00:04.818]  Coast to coast, direct from Austin.
[00:00:05.519 --> 00:00:08.725]  You're listening to the Alex Jones Broadcasting Network.
[00:00:16.485 --> 00:00:17.126]  Big Brother.
[00:00:17.787 --> 00:00:18.828]  Mainstream media.
[00:00:19.549 --> 00:00:20.650]  Government cover-ups.
[00:00:21.311 --> 00:00:22.112]  You want answers?
[00:00:22.913 --> 00:00:23.834]  Well, so does he.
[00:00:24.455 --> 00:00:28.080]  He's Alex Jones on the GCN Radio Network.
[00:00:28.640 --> 00:00:32.706]  And now, live from Austin, Texas, Alex Jones.
[00:00:34.076 --> 00:00:35.257]  Welcome to the Alex Jones Show.
[00:00:35.317 --> 00:00:36.697]  I'm David Knight, your host today.
[00:00:37.158 --> 00:00:41.060]  We have a jam-packed show on this 1st of July, 2014.
[00:00:41.100 --> 00:00:47.984]  You know, we're coming up to the 4th of July this weekend, and I just saw a story on the BBC.
[00:00:48.124 --> 00:00:51.966]  Internet billionaire Nick Hanauer warns of a coming revolution.
[00:00:52.026 --> 00:00:52.526]  That's right.
[00:00:52.546 --> 00:00:57.049]  It wasn't just 1776, it's going to be coming again.
[00:00:57.109 --> 00:01:00.851]  The question is, will it be a peaceful or a violent revolution?
[00:01:01.431 --> 00:01:07.637]  Will it be a revolution that results in more individual freedom or an authoritarian police state?
[00:01:08.138 --> 00:01:09.660]  Now, he had some interesting things to say.
[00:01:09.700 --> 00:01:10.881]  We're going to talk about that.
[00:01:11.481 --> 00:01:16.827]  He says that if they don't fix some of the problems, the pitchforks are going to come out.
[00:01:17.267 --> 00:01:17.828]  They certainly are.
[00:01:17.848 --> 00:01:21.231]  I don't necessarily agree with his solution, but we're going to talk about that.
[00:01:21.852 --> 00:01:28.174]  And of course we're going to also have in this edition today, we're going to be talking to author Peter Van Buren.
[00:01:28.214 --> 00:01:33.836]  Now he's not only an author of a couple of books, he was somebody who worked at the State Department for a couple of decades.
[00:01:34.396 --> 00:01:40.678]  And so we want to talk to him about his book, which is The Ghost of Tom Jode, The Story of the 99%.
[00:01:42.559 --> 00:01:45.220]  You may remember that name, Tom Jode?
[00:01:45.700 --> 00:01:48.081]  That's the main character from The Grapes of Wrath.
[00:01:48.161 --> 00:01:51.882]  If you remember the movie, that was the character that was played by Henry Fonda.
[00:01:52.902 --> 00:01:57.304]  And so he kind of brings that into a more contemporary setting.
[00:01:58.044 --> 00:02:06.707]  Instead of it being set in the Depression, it's set in Middle America, going into the, from the 1950s to the current day.
