[00:00:06.755 --> 00:00:11.580]  Big Brother, Mainstream Media, Government Cover-Ups.
[00:00:11.580 --> 00:00:13.181]  You want answers?
[00:00:13.181 --> 00:00:14.723]  Well, so does he.
[00:00:14.723 --> 00:00:18.927]  He's Alex Jones on the GCN Radio Network.
[00:00:18.927 --> 00:00:23.031]  And now, live from Austin, Texas, Alex Jones.
[00:00:33.855 --> 00:00:37.060]  It's October 13th and it's the Alex Jones Show live.
[00:00:37.060 --> 00:00:40.505]  I'm Paul Joseph Watson filling in for Alex Jones today.
[00:00:40.505 --> 00:00:41.987]  Again, huge show lined up.
[00:00:41.987 --> 00:00:49.037]  We've got Wayne Madsen coming up in the next hour to talk about the NSA, ISIS and the Ukraine-Russia situation.
[00:00:49.838 --> 00:00:50.979]  David Knight in studio.
[00:00:50.979 --> 00:00:55.183]  He's going to pop in on a couple of occasions with the latest breaking news.
[00:00:55.183 --> 00:00:59.667]  We've also got Anthony Gucciardi on his experience this weekend.
[00:00:59.667 --> 00:01:06.814]  He went to an Alice Cooper concert in Houston and basically was faced with TSA style grope down procedures.
[00:01:06.814 --> 00:01:10.978]  We're going to get into that and a lot more as well as your calls.
[00:01:10.978 --> 00:01:12.859]  Top story on Drudge Report right now.
[00:01:13.960 --> 00:01:19.261]  WHO says Ebola is most severe acute health emergency in modern times.
[00:01:19.261 --> 00:01:22.142]  This has just been posted up on the Drudge Report.
[00:01:22.142 --> 00:01:25.943]  The Ebola outbreak is the most severe acute modern health emergency.
[00:01:25.943 --> 00:01:27.863]  The World Health Organization has warned.
[00:01:27.863 --> 00:01:36.645]  The agency's Director General, Margaret Chan, said the epidemic has proved the world is ill-prepared to respond to any severe, sustained and threatening public health emergency.
[00:01:37.205 --> 00:01:45.808]  She added that new cases of Ebola are now rising exponentially in the three hardest hit countries, Guinea, Liberia and Sierra Leone.
[00:01:45.808 --> 00:02:03.374]  So, the WHO again, which has treated this outbreak with the seriousness it deserves, in contrast to the CDC, is sounding the alarm bells, but that doesn't seem to be much of a concern for NBC chief medical correspondent Nancy Snyderman.
[00:02:03.914 --> 00:02:09.077]  Now this is the woman, if you remember, back in 2009 during the swine flu outbreak.
[00:02:09.077 --> 00:02:14.321]  She went on MSNBC and said, quote, get your damn vaccine.
[00:02:14.321 --> 00:02:18.363]  Now she's being caught violating a quarantine order.
[00:02:18.363 --> 00:02:24.247]  She was in contact, worked directly with cameraman Ashoka Mukpo, who has Ebola.
[00:02:24.247 --> 00:02:25.428]  He's an Ebola victim.
[00:02:25.428 --> 00:02:26.929]  She worked directly with him.
[00:02:27.938 --> 00:02:34.066]  Now she's violating a quarantine order in New York to go and fetch her favourite soup.
[00:02:34.066 --> 00:02:34.967]  So we're going to get into that.
[00:02:34.967 --> 00:02:45.560]  We're going to play the clip from back in 2009 where she pimped vehemently for the pharmaceutical industry and said, get your damn vaccine, stop questioning the government.
[00:02:45.560 --> 00:02:47.202]  There you see the article out of the Daily Mail.
[00:02:47.742 --> 00:02:55.811]  Now she's violating the quarantine having been in contact with an Ebola victim to go and fetch her favourite soup.
[00:02:55.811 --> 00:02:57.673]  Stunning hypocrisy.
[00:02:57.673 --> 00:03:00.637]  We're going to get into that clip in the next segment.
[00:03:00.637 --> 00:03:01.838]  Reuters is reporting
[00:03:02.799 --> 00:03:07.965]  Doctors are furious at the CDC for blaming the Texas nurse who got Ebola from a patient.
[00:03:07.965 --> 00:03:12.291]  Of course, yesterday it emerged that there was a second case of Ebola in Dallas.
[00:03:12.291 --> 00:03:14.093]  We covered that on the show yesterday.
[00:03:14.093 --> 00:03:17.016]  But now again the CDC, it seems, is passing the buck.
[00:03:17.637 --> 00:03:24.780]  Blaming the Texas nurse who contracted the virus from Duncan Patient Zero there in Dallas.
[00:03:24.780 --> 00:03:33.304]  Of course, we know that she was wearing the full protective gear, that she should not have contracted the virus if proper precautions were taken.
[00:03:33.304 --> 00:03:38.147]  The CDC is basically blaming the hospital, blaming the nursing question.
[00:03:38.147 --> 00:03:40.388]  And again, no questions are being asked about
[00:03:40.948 --> 00:03:49.756]  If this hospital received the proper training to deal with Ebola, we know that they did receive some level of training before patient zero arrived.
[00:03:49.756 --> 00:03:54.681]  Whether that was enough to cope with that situation, obviously not in this case.
[00:03:54.681 --> 00:03:57.263]  And again, more questions about has the virus mutated?
[00:03:58.180 --> 00:04:02.765]  Is it being communicated more easily than we're being told?
[00:04:02.765 --> 00:04:09.412]  The more questions we ask of the CDC, the more the CDC seems to pass the buck and blame other people.
[00:04:09.412 --> 00:04:17.180]  Of course, we had the story on Friday where doctors were desperately calling the CDC to report potential Ebola cases.
[00:04:18.782 --> 00:04:23.205]  50% of the time, they were getting the runaround or being ignored completely.
[00:04:23.205 --> 00:04:33.393]  So again, as the CDC fails forward in its mission to control this Ebola outbreak, it's now blaming other people, blaming the hospital, blaming the nurse.
[00:04:34.133 --> 00:04:38.114]  We're going to get into more news about Ebola, the economy as well.
[00:04:38.114 --> 00:04:42.655]  David Knight in studio is going to throw some fresh perspective on other news issues.
[00:04:42.655 --> 00:04:53.438]  We've got NSA whistleblower Wayne Madsen coming up in the second hour, and Anthony Gucciardi to talk about his experience in Houston this past weekend, getting broke down by the security.
[00:04:53.438 --> 00:04:54.778]  It's the Alex Jones Show Live.
[00:04:54.778 --> 00:04:56.218]  I'm Paul Joseph Watson.
[00:04:56.218 --> 00:04:57.719]  Stay tuned, InfoWars.com.
[00:04:57.719 --> 00:04:58.399]  We'll be back.
[00:05:00.737 --> 00:05:04.240]  When cells become toxic, they die early and aging sets in.
[00:05:04.240 --> 00:05:12.506]  No one has put together a formula that focuses directly on brain health, nerve growth factors, and optimizing your cellular energy at the same time.
[00:05:12.506 --> 00:05:17.931]  Just one of the key compounds, BioPQQ, is backed by major clinical studies.
[00:05:17.931 --> 00:05:20.453]  You want the best that's out there at the lowest price anywhere?
[00:05:20.453 --> 00:05:22.535]  We now have the synergistic solution.
[00:05:22.535 --> 00:05:26.758]  Secure your DNA force today at InfoWarsLife.com or call toll-free 888-253-3139.
[00:05:30.953 --> 00:05:34.594]  The government's Department of Homeland Security is buying up loads of ammo.
[00:05:34.594 --> 00:05:38.875]  At the same time, they're restricting civilians' rights to own and purchase firearms.
[00:05:38.875 --> 00:05:40.675]  Can you put two and two together?
[00:05:40.675 --> 00:05:48.517]  Infidel Body Armor can stop every round, including hollow points and .308 sniper rounds, is reasonably priced, and fully legal.
[00:05:48.517 --> 00:05:49.658]  But for how long?
[00:05:49.658 --> 00:05:56.299]  Go to InfidelBodyArmor.com, spelled I-N-F-I-D-E-L BodyArmor.com.
[00:05:56.299 --> 00:05:59.120]  Infidel Body Armor just won't quit.
[00:06:01.132 --> 00:06:07.294]  I began to get into iodine a few years ago because it was helping me and my family so much get healthy and detoxify.
[00:06:07.294 --> 00:06:11.856]  Most people know that iodine deficiency has been a crisis around the world.
[00:06:11.856 --> 00:06:16.418]  Iodine is key to so many of the body's functions, especially the thyroid.
[00:06:16.818 --> 00:06:19.760]  I discovered a product being developed by Dr. Group.
[00:06:19.760 --> 00:06:25.202]  You now know it as Survival Shield True Nascent Iodine that your body can really absorb.
[00:06:25.202 --> 00:06:32.586]  Then, about a year ago, he said, listen, if you think this is powerful, I'm going to come out with rare-earth, deep-earth crystals.
[00:06:32.586 --> 00:06:36.728]  And the results that I personally have had have been life-changing.
[00:06:36.728 --> 00:06:41.490]  Nobody else has got iodine based on these pure crystals, ladies and gentlemen.
[00:06:41.830 --> 00:06:50.295]  This is innovating and the best part is it helps fund InfoWars.com, the radio show, the TV show, the whole media operation promoting true libertarian ideas.
[00:06:50.295 --> 00:06:54.718]  For a limited time, experience the ancient power of Survival Shield X2.
[00:06:54.718 --> 00:06:59.921]  Take advantage of this unprecedented 30% off super detox special at InfoWarsLive.com.
[00:07:00.786 --> 00:07:10.454]  Using unparalleled research and the development of a synergistic formulation based around the key concepts of super oxygenation, the next level in cleansing is here.
[00:07:10.454 --> 00:07:20.162]  With key ingredients backed by real clinical studies, the new Oxy Powder, available through InfoWars Life, was invented during Dr. Group's research on the toxification of our bodies.
[00:07:20.362 --> 00:07:30.749]  Many herbal colon cleansers are harsh on the body and contain cheap and potentially dangerous ingredients, oftentimes full of synthetic fillers, GMOs, additives or worse.
[00:07:30.749 --> 00:07:35.412]  Gently start cleaning your body with easy capsules that start working while you sleep.
