[00:00:19.625 --> 00:00:21.369]  Welcome to the InfoWars Nightly News.
[00:00:21.449 --> 00:00:25.617]  It's Thursday, May 22, 2014, and I'm Leigh Ann McAdoo.
[00:00:25.818 --> 00:00:26.740]  Here's what's coming up tonight.
[00:00:28.904 --> 00:00:29.365]  Tonight...
[00:00:30.762 --> 00:00:33.444]  Foreign troops practice invading a U.S.
[00:00:33.544 --> 00:00:33.885]  city.
[00:00:34.685 --> 00:00:40.310]  Then, the TSA is set to purchase 24 million rounds of duty ammunition.
[00:00:40.990 --> 00:00:44.253]  And police use Twitter for pre-crime investigations.
[00:00:44.813 --> 00:00:48.136]  That's next on the InfoWars Nightly News.
[00:00:49.117 --> 00:00:54.782]  Again, it's all about, we're all off balance, we have no free speech, but government can do whatever it wants.
[00:00:58.404 --> 00:01:03.486]  Well, there was another urban warfare training exercise this week, but this one was a little bit different.
[00:01:03.686 --> 00:01:05.487]  It was international.
[00:01:05.927 --> 00:01:11.290]  Just underscoring even further how the military is now under UN-NATO control.
[00:01:11.770 --> 00:01:12.831]  Now, this was a U.S.
[00:01:12.991 --> 00:01:19.394]  Special Forces and Commandos from 16 foreign nations practice invading Tampa.
[00:01:20.174 --> 00:01:24.657]  They were there during an unprecedented drill at the Tampa Convention Center in Florida.
[00:01:25.297 --> 00:01:27.579]  Service members from every branch of the U.S.
[00:01:27.639 --> 00:01:37.085]  military ran drills alongside commandos from Belgium, Canada, Colombia, the Czech Republic, Jordan, Poland, Thailand, and other countries.
[00:01:37.565 --> 00:01:40.447]  And the Tampa Tribune there tried to reassure residents who
[00:01:41.127 --> 00:01:54.457]  Some might have been leading up to the event saying, if you see military helicopters flying over downtown Tampa next Tuesday, it's not a sign that we are under attack by the Russians, the North Koreans, or the New World Order.
[00:01:54.717 --> 00:01:56.398]  They just had to throw that in there.
[00:01:56.859 --> 00:02:02.343]  Now, commandos were tasked with rescuing the Tampa mayor from violent extremists.
[00:02:02.763 --> 00:02:10.029]  They had helicopters, boats, military vehicles, and all were unloading blanks as teams worked to rescue the mayor.
[00:02:10.509 --> 00:02:12.510]  Now you can see the onlookers there.
[00:02:12.930 --> 00:02:17.992]  The crowds were gathered around, you know, cheering on the special forces.
[00:02:18.612 --> 00:02:21.793]  And, you know, not to say that I wouldn't have wanted to see that either.
[00:02:21.833 --> 00:02:28.296]  I mean, the special forces are pretty badass, but basically it's just saying, look, look at all the foreign troops here.
