[00:00:05.714 --> 00:00:10.537]  Big Brother, Mainstream Media, Government Cover-Ups.
[00:00:10.537 --> 00:00:12.117]  You want answers?
[00:00:12.117 --> 00:00:13.678]  Well, so does he.
[00:00:13.678 --> 00:00:17.861]  He's Alex Jones on the GCN Radio Network.
[00:00:17.861 --> 00:00:21.923]  And now, live from Austin, Texas, Alex Jones.
[00:00:23.393 --> 00:00:24.794]  Welcome to the Alex Jones Show.
[00:00:24.794 --> 00:00:25.374]  I'm David Knight.
[00:00:25.374 --> 00:00:28.397]  I'll be your host on this Friday, June 27, 2014.
[00:00:28.397 --> 00:00:33.760]  We have a story that just went up on InfoWars.
[00:00:33.760 --> 00:00:43.127]  Border Patrol says that cartels are using de facto amnesty to smuggle, quote, whatever they want, unquote, into the U.S.
[00:00:43.127 --> 00:00:48.451]  That's a report from Rob Dew and Staff Sergeant Joe Biggs, working with Kit Daniels.
[00:00:48.451 --> 00:00:50.232]  Rob Dew and Joe Biggs are at the border.
[00:00:50.572 --> 00:00:52.733]  In El Paso, that's where they did that exclusive interview.
[00:00:52.733 --> 00:00:55.535]  They're going to be joining us later in the show.
[00:00:55.535 --> 00:01:01.879]  We're also going to be joined at the bottom of the hour with Paul Joseph Watson and Alex Jones is going to be coming in with a special report.
[00:01:01.879 --> 00:01:07.703]  You know, on Fridays is the day that new releases come out at the movie theaters and there's not a...
[00:01:08.203 --> 00:01:14.927]  This is not a movie that's coming out today, but this is a movie that is going to be coming out, the sequel to Prometheus.
[00:01:14.927 --> 00:01:18.008]  And Alex Jones is going to break that down with what he knows about it.
[00:01:18.008 --> 00:01:22.371]  And we're also going to have on the show today a psychiatrist, Peter Bregan.
[00:01:22.371 --> 00:01:31.435]  This is someone who has been, he's a practicing psychiatrist, a very extensive resume, an author of many books about the negative effects of SSRIs, of
[00:01:32.756 --> 00:01:33.376]  We're good to go.
[00:01:59.895 --> 00:02:05.177]  DARPA and Obama's Brain Project, they're looking at other ways to deal with PTSD.
[00:02:05.177 --> 00:02:10.019]  They're looking at ways to selectively delete memories.
[00:02:10.019 --> 00:02:11.400]  Think about that.
[00:02:11.400 --> 00:02:18.402]  That brings Orwell's predictions about putting stuff down the memory hole into a very literal interpretation.
[00:02:18.402 --> 00:02:21.624]  So, I want to talk to him about these new technological
[00:02:23.024 --> 00:02:26.645]  ...approaches to essentially doing lobotomies, the danger of that.
[00:02:26.645 --> 00:02:31.027]  And certainly he is someone who is aware of civil liberties issues as well.
[00:02:31.027 --> 00:02:33.948]  So we're going to have Dr. Peter Bregan on with us later in the show.
[00:02:33.948 --> 00:02:35.588]  It's a very packed show.
[00:02:35.588 --> 00:02:40.830]  Now, this article that just went up about what's going on at the border of El Paso...
[00:02:41.897 --> 00:02:50.539]  This is Stu Harris of the National Border Patrol Council, and he said that the cartels are pushing groups across the river to tie up our agents.
[00:02:50.539 --> 00:03:01.981]  He said, meanwhile, our agents are tied up processing and feeding these people, changing diapers, and the drug cartels are running whoever and whatever they want across the border and other places.
[00:03:01.981 --> 00:03:04.261]  He said, who or what is coming in, we don't know.
[00:03:04.261 --> 00:03:07.382]  And we won't know until something bad happens.
[00:03:08.632 --> 00:03:36.784]  Now that is something we should really focus on because as we look at what's going on in Iraq, as we look at the total failure of what we have done, the cost that we have suffered in terms of lives lost, 4,000 American lives, more than that, who knows how many Iraqis have died there, the massive amount of money that has been spent there for people who are political, companies who are politically connected with their no big contracts.
[00:03:37.830 --> 00:03:46.052]  We look at the collapse of Iraq and we understand that the destruction of that nation came about when buildings collapsed.
[00:03:46.052 --> 00:03:49.552]  The original lie was not the Iraq lie.
[00:03:49.552 --> 00:03:52.273]  The original lie was the buildings collapsing.
[00:03:52.273 --> 00:03:55.734]  And now we have people who are pushing back against that in New York.
[00:03:55.734 --> 00:03:57.574]  And I want to play this clip real quickly here.
[00:03:57.574 --> 00:03:58.934]  Go ahead and play that clip, guys.
[00:03:58.934 --> 00:04:01.955]  It was almost as if it were a planned implosion.
[00:04:01.955 --> 00:04:03.795]  It just pancaked.
[00:04:03.795 --> 00:04:06.296]  Well, pancaking almost like a precision implosion.
[00:04:10.725 --> 00:04:14.450]  It's reminiscent of those pictures we've all seen too much on television before.
[00:04:14.450 --> 00:04:15.331]  It's Building 7.
[00:04:15.331 --> 00:04:16.272]  It wasn't hit.
[00:04:16.272 --> 00:04:19.095]  It was destroyed by well-placed dynamite to knock it down.
[00:04:27.924 --> 00:04:39.289]  Okay, now that's, uh, I brought that up because there's a new measure on the New York City ballot that would force a probe of World Trade Center Building 7, which was never hit.
[00:04:39.289 --> 00:04:40.810]  And they talk about conspiracy theorists.
[00:04:40.810 --> 00:04:43.651]  Well, they're actually skeptics and investigators.
[00:04:43.651 --> 00:04:47.573]  They've collected 53,000 signatures to get that on the ballot.
[00:04:47.573 --> 00:04:49.494]  And we're going to talk about that when we come back.
[00:04:49.494 --> 00:04:55.257]  Why is it that they don't want to investigate it if they said it was something that happened because of structural defects?
[00:04:55.257 --> 00:04:57.018]  Wouldn't they want to know what those structural defects were?
[00:04:57.718 --> 00:04:58.279]  Stay with us.
[00:04:58.279 --> 00:04:59.860]  We're going to be right back.
[00:04:59.860 --> 00:05:06.006]  What do you think about the FBI saying that there's a terror alert on Monday about a potential Fort Hood situation?
[00:05:06.006 --> 00:05:09.429]  The police are shoving people, shoving Alex, shoving the crowd.
[00:05:09.429 --> 00:05:10.190]  Here we go, folks.
[00:05:10.190 --> 00:05:11.091]  I'm being assaulted.
[00:05:11.091 --> 00:05:17.456]  Whether it's the radio show, the news websites, documentary films, or the nightly news, Info Wars is the tip of the spear.
[00:05:17.456 --> 00:05:23.362]  Is this another false flag stage attack to take our civil liberties and put more homeless security by sticking their hands down on the streets?
[00:05:23.482 --> 00:05:27.444]  It's up to us to set brush fires in the minds of men and women everywhere.
[00:05:27.444 --> 00:05:30.526]  And that's what PrisonPlanet.TV is designed to do.
[00:05:30.526 --> 00:05:38.791]  You watch the Assad regime is going to be blamed or accused of using chemical weapons against the so-called rebels.
[00:05:38.791 --> 00:05:40.892]  What we see now is a war against reality.
[00:05:40.892 --> 00:05:41.933]  It's a war against the truth.
[00:05:42.293 --> 00:05:51.257]  It's more vital than ever that supporters of freedom become members of PrisonPlanet.tv and share their membership with up to 11 friends and family.
[00:05:51.257 --> 00:05:53.899]  Visit InfoWarsNews.com today.
[00:05:53.899 --> 00:05:58.201]  Become a member, share your membership, and help take the info war to the next level.
[00:05:59.870 --> 00:06:06.039]  I began to get into iodine a few years ago because it was helping me and my family so much get healthy and detoxify.
[00:06:06.039 --> 00:06:10.606]  Most people know that iodine deficiency has been a crisis around the world.
[00:06:10.606 --> 00:06:15.173]  Iodine is key to so many of the body's functions, especially the thyroid.
[00:06:15.573 --> 00:06:18.495]  I discovered a product being developed by Dr. Group.
[00:06:18.495 --> 00:06:23.938]  You now know it as Survival Shield True Nascent Iodine that your body can really absorb.
[00:06:23.938 --> 00:06:31.322]  Then, about a year ago, he said, listen, if you think this is powerful, I'm going to come out with rare earth, deep earth crystals.
[00:06:31.322 --> 00:06:35.464]  And the results that I personally have had have been life-changing.
[00:06:35.464 --> 00:06:40.586]  Nobody else has got iodine based on these pure crystals, ladies and gentlemen.
[00:06:40.586 --> 00:06:41.427]  This is innovating.
[00:06:41.707 --> 00:06:49.190]  And the best part is it helps fund InfoWars.com, the radio show, the TV show, the whole media operation promoting true libertarian ideas.
[00:06:49.190 --> 00:06:53.452]  For a limited time, experience the ancient power of Survival Shield X2.
[00:06:53.452 --> 00:06:58.915]  Take advantage of this unprecedented 30% off super detox special at InfoWarsLive.com.
[00:06:59.628 --> 00:07:01.870]  I've always believed in nutrition and herbs.
[00:07:01.870 --> 00:07:09.939]  Super Mill Vitality was developed to activate your body's own natural processes instead of using synthetic chemicals.
[00:07:09.939 --> 00:07:17.066]  Sourced from powerful organic herbs harvested around the planet and then concentrated for maximum potency.
[00:07:17.446 --> 00:07:22.050]  I just received my male vitality about three days ago, and I must say, that is good stuff.
[00:07:22.050 --> 00:07:32.679]  After consulting top doctors, nutritionists, pharmacists, and others, we have developed what I believe is the ultimate non-GMO, organic, super male vitality formula.
[00:07:32.679 --> 00:07:39.184]  Super male vitality by InfoWars Life is so powerful that I only take half the recommended dose.
[00:07:39.184 --> 00:07:41.746]  I jump out of bed ready to fight these criminals every day.
[00:07:41.746 --> 00:07:45.389]  I look forward to waking up and taking my super male vitality and get the day started.
[00:07:45.549 --> 00:07:47.491]  It's not just the super male vitality.
[00:07:47.491 --> 00:07:51.655]  All the products in InfoWarsLife.com are simply amazing.
[00:07:51.655 --> 00:07:58.622]  Visit InfoWarsLife.com today to secure your super male vitality and other powerful products from InfoWarsLife.
[00:08:17.085 --> 00:08:23.414]  We now take you live to the Central Texas Command Center, in the heart of the resistance.
[00:08:23.414 --> 00:08:25.076]  It's Alex Jones!
[00:08:27.526 --> 00:08:28.927]  Welcome back to the Alex Jones Show.
[00:08:28.927 --> 00:08:32.029]  I'm David Knight, your host for this Friday, June 27, 2014.
[00:08:32.029 --> 00:08:37.573]  As I mentioned in the last segment, Paul Joseph Watson is going to be joining us at the bottom of the hour.
[00:08:37.573 --> 00:08:40.154]  He has some very good news again.
[00:08:40.154 --> 00:08:53.223]  Yesterday he had a, we talked about an article that he found where a former CIA agent was talking about the hope that he had that we were going to have a peaceful revolution that would result in greater freedom
[00:08:53.903 --> 00:08:58.988]  Not a violent revolution that's going to result in a totalitarian state.
[00:08:58.988 --> 00:09:05.414]  Today we have some very good news on another front about a sheriff who actually stood up for people's constitutional rights in a big way.
[00:09:05.414 --> 00:09:07.816]  So he's going to be joining us at the bottom of the hour.
[00:09:07.816 --> 00:09:10.438]  We also have reports coming from the border.
[00:09:10.438 --> 00:09:15.003]  We're going to be joined by Rob Dew and Staff Sergeant Joe Biggs who are in El Paso.
[00:09:15.623 --> 00:09:30.571]  Looking at the border situation there, and they have interviewed one of the Border Patrol agents, actually he's with the National Border Patrol Union, I think he's vice president, yes, vice president of that union in El Paso.
[00:09:31.505 --> 00:09:44.642]  He gave them an exclusive interview, that's up on Infowars.com right now, and he was talking about how dangerous it is that the cartels are using de facto amnesty to smuggle whatever they want to into the United States.
