[00:00:19.582 --> 00:00:21.503]  Welcome to the InfoWars Nightly News.
[00:00:21.623 --> 00:00:22.884]  I'm your host, Jakari Jackson.
[00:00:23.164 --> 00:00:26.746]  It's April 24th, 2014, and here are our top stories.
[00:00:30.288 --> 00:00:39.933]  Tonight, more fake news from the mainstream media, as the New York Times publishes fabricated evidence of Russian troops in the Ukraine.
[00:00:40.233 --> 00:00:46.556]  Then, a Texas deputy sheriff responds to a burglary by killing the victim's dog.
[00:00:49.516 --> 00:00:57.579]  And the Hate Crime Reporting Act.
[00:00:58.059 --> 00:01:00.620]  It's a dangerous threat to free speech.
[00:01:01.020 --> 00:01:04.282]  That's up next on the InfoWars Nightly News.
[00:01:04.382 --> 00:01:05.022]  And welcome back.
[00:01:05.442 --> 00:01:10.804]  Our top story tonight, the New York Times publishes fabricated evidence of Russian troops in eastern Ukraine.
[00:01:13.374 --> 00:01:16.576]  This article appeared in the New York Times a couple of days ago.
[00:01:16.616 --> 00:01:19.958]  Scrutiny over photos said to tie Russian units to Ukraine.
[00:01:20.398 --> 00:01:31.845]  They're desperate to portray the anti-government protests in eastern Ukraine as being completely orchestrated and in fact carried out by Russian special forces.
[00:01:32.226 --> 00:01:36.128]  Now it would be naive to think that Russians were not having some kind of influence
[00:01:36.588 --> 00:01:38.850]  In what's currently unfolding in Eastern Ukraine.
[00:01:39.211 --> 00:01:53.983]  But that slam dunk of proof that Russian forces are actually involved in directing the opposition in seizing government buildings has proved to be elusive for the Kiev government, the Obama administration and the mainstream media.
[00:01:54.504 --> 00:02:02.050]  So instead of finding actual evidence to back up that claim, they decided just to make it up out of fresh air.
[00:02:02.751 --> 00:02:12.594]  So, the New York Times published these photos, amongst others, which show Russian special forces here operating in Georgia in 2008.
[00:02:12.634 --> 00:02:27.340]  And then they show pictures from the recent uprising, the anti-government protests in eastern Ukraine, claiming that this individual is the same Russian special forces soldier seen in Georgia in 2008.
[00:02:29.420 --> 00:02:43.654]  As you can see from this image, the New York Times, if I just scroll up here, they actually chose to use a pixelated image of this Special Forces soldier, when there's a clear image of him fully available.
[00:02:44.555 --> 00:02:53.483]  And again with this image here, supposedly shot in Ukraine, this individual, they use a very badly pixelated image.
[00:02:54.284 --> 00:02:57.786]  When a perfectly clear image was available.
[00:02:58.407 --> 00:02:59.107]  And why is that?
[00:02:59.127 --> 00:03:03.310]  Well, it's because, obviously, they're claiming it's the same guy.
[00:03:04.131 --> 00:03:07.173]  To all appearances, it's not the same individual.
[00:03:07.253 --> 00:03:08.614]  Yes, they look similar.
[00:03:09.214 --> 00:03:19.141]  But as the BBC notes, in this 2008 image, the Special Forces soldier has a red, ginger, greying beard.
[00:03:19.841 --> 00:03:22.243]  Whereas, in the image from 2014, from Ukraine,
[00:03:25.025 --> 00:03:32.009]  This individual obviously has a black beard that's graying and it appears that he also has black hair.
[00:03:32.929 --> 00:03:37.773]  Although they look reasonably similar, you can see that the face is somewhat different.
[00:03:38.632 --> 00:03:44.114]  And the colour of the beard, the hair, suggests that it is indeed an entirely different person.
[00:03:44.534 --> 00:03:55.297]  Here's the next piece of damning evidence contrived by the post-coup Kiev government, authorised for release by the Obama administration and blithely regurgitated by the New York Times.
[00:03:56.177 --> 00:04:06.881]  Apparently, this Russian soldier seen in Crimea is the same individual as this person seen in Eastern Ukraine.
[00:04:09.332 --> 00:04:22.519]  Forgive me for not having some kind of x-ray see-through vision, but how on earth can you make the assumption that these two are the same guy when you can't even see this guy's face because he's got a full balaclava on?
[00:04:22.879 --> 00:04:33.305]  Yeah, this is what was printed in the New York Times as bombshell loctite evidence of Russian troops directing the activities in eastern Ukraine.
[00:04:33.645 --> 00:04:35.186]  Completely ridiculous.
[00:04:37.665 --> 00:04:40.907]  And you can see Paul's full report on Infowars.com.
[00:04:41.308 --> 00:04:44.270]  Hate Crime Reporting Act, a dangerous threat to free speech.
[00:04:45.010 --> 00:05:02.263]  Introduced earlier this week by Senator Ed Markey of Massachusetts, the Hate Crime Reporting Act of 2014 would task the National Telecommunications and Information Administration with filing reports on internet, radio and television content that seeks to advocate and encourage violent acts and the commission of hate crimes.
[00:05:02.603 --> 00:05:09.188]  But as the Boston Herald points out, all it's going to do is have people scouring the internet, TV and radio for speech that it finds threatening.
[00:05:09.568 --> 00:05:11.289]  So they say your speech is hateful.
[00:05:11.349 --> 00:05:17.913]  So if you say, I don't like the drone strikes killing 80% of the combatant, non-combatants over there in Pakistan.
[00:05:17.933 --> 00:05:19.615]  That's what the Pakistan interior minister said.
[00:05:19.635 --> 00:05:22.917]  80% of the people killed by the strikes are not enemy combatants.
[00:05:23.197 --> 00:05:25.318]  You're a racist because you're against the Obama administration.
[00:05:25.618 --> 00:05:34.624]  If you don't like Mrs. Clinton, then you're sexist because you don't support Hillary Clinton 2016 because of the Benghazi situation and her lack of accountability on that.
[00:05:34.964 --> 00:05:39.987]  Or if you say, hey, I'm going to point out all the inconsistencies in the Boston bombing marathon narrative.
[00:05:40.367 --> 00:05:41.488]  Now you're deeply racist.
[00:05:41.508 --> 00:05:43.569]  They'll just label you whatever they want to label you.
[00:05:43.869 --> 00:05:47.452]  So this is going to be a dire, dire strike against your free speech.
[00:05:47.492 --> 00:05:50.894]  Not just people in the mainstream media, but also people in alternative media.
[00:05:51.154 --> 00:05:51.855]  People who have blogs.
[00:05:51.875 --> 00:05:52.475]  Just anybody.
[00:05:52.735 --> 00:05:58.539]  Don't let this draconian measure of legislation pass through your state, the state of Massachusetts.
[00:05:58.559 --> 00:06:00.580]  Tell them, no, we don't want this in our state.
[00:06:00.680 --> 00:06:04.583]  And hopefully you can get rid of this guy, Senator Ed Markey.
[00:06:04.623 --> 00:06:05.784]  Tell him to hit the bricks.
[00:06:06.224 --> 00:06:11.749]  And somebody hit the bricks, hit the streets that is, and was out on the streets educating people about the surveillance state.
[00:06:11.929 --> 00:06:12.850]  And we have the headline here.
[00:06:13.250 --> 00:06:17.654]  Artists create street lights that monitor conversations, but it already exists for real.
[00:06:18.115 --> 00:06:26.762]  Wired Magazine reports that Kyle McDonald and Brian House created the Converse Niche, a device out of household objects and a miniature computer, for under $100.
