[00:00:19.508 --> 00:00:21.250]  Welcome to the InfoWars Nightly News.
[00:00:21.290 --> 00:00:24.995]  It is Friday, April 18, 2014, and I'm Leanne McAdoo.
[00:00:25.055 --> 00:00:25.996]  Here's what's coming up tonight.
[00:00:28.319 --> 00:00:31.783]  Tonight... So these people who pull themselves out...
[00:00:32.719 --> 00:00:35.781]  Domestic terrorist rhetoric kicks into high gear.
[00:00:36.022 --> 00:00:38.103]  That's next on the InfoWars Nightly News.
[00:00:57.669 --> 00:01:05.152]  Parents might see sudden personality changes in their children at home, becoming more confrontational than usual.
[00:01:05.992 --> 00:01:11.875]  That was Obama's Homeland Security Advisor warning parents that they need to be suspicious of their own children.
[00:01:12.275 --> 00:01:17.198]  Because as far as the state's concerned, your children are now potential terrorists.
[00:01:17.918 --> 00:01:29.607]  That was Lisa Monaco, she's the White House Counter Terror Chief, and she says confrontational children could be terrorists, urging parents to look for warning signs that could indicate a future terrorism suspect.
[00:01:30.127 --> 00:01:41.336]  Now, she replaced John Brennan last year in overseeing Homeland Security's activities, and she says parents need to be suspicious of sudden personality changes in their children at home.
[00:01:41.876 --> 00:01:44.457]  So, basically, this is every teenager in America.
[00:01:44.757 --> 00:01:50.898]  Now, she laments the fact that the government is rarely in a position to observe these early signals.
[00:01:51.098 --> 00:01:52.058]  Ooh, not for long.
[00:01:52.118 --> 00:01:59.560]  They can't wait to be able to get into your home and get their little nanny state watching over your kids as they grow, like they're doing in the UK.
[00:01:59.900 --> 00:02:09.822]  Now, she encourages parents to act as watchdogs to detect radicalization in line with President Obama's goal of combating homegrown extremism.
[00:02:10.402 --> 00:02:11.903]  But that's just it.
[00:02:11.983 --> 00:02:18.567]  I mean, this label that they're using of domestic terrorism is painted with such a broad brush.
[00:02:19.007 --> 00:02:26.871]  Basically, your children are being suspended from school for pointing their finger like a gun or for chewing their Pop-Tart in the shape of a gun.
[00:02:27.291 --> 00:02:29.012]  And they're being suspended or expelled.
[00:02:29.052 --> 00:02:31.774]  They're being socially conditioned to accept the
[00:02:31.934 --> 00:02:33.254]  They are the criminals.
[00:02:33.354 --> 00:02:35.735]  We are all now domestic terrorists.
[00:02:36.035 --> 00:02:42.337]  The only people who aren't the criminals are those who are running the empire, making up these arbitrary laws.
[00:02:42.637 --> 00:02:51.460]  We have the MIAC report a few years ago, which was labeling Ron Paul supporters and libertarians and gun owners, Christians, returning veterans.
[00:02:51.900 --> 00:02:53.381]  All those people are terrorists.
[00:02:53.741 --> 00:02:56.062]  A Homeland Security study went even further in 2012.
[00:02:57.142 --> 00:03:01.787]  Demonizing Americans who are suspicious of centralized federal authority.
[00:03:02.288 --> 00:03:06.673]  And if you're a reverend of individual liberty, you are an extremist.
[00:03:07.093 --> 00:03:14.962]  So if you are a person who believes that you are free, that we have such a thing as individual liberty, you are an extremist.
[00:03:15.282 --> 00:03:16.783]  And this is where they're going with this.
[00:03:16.803 --> 00:03:17.924]  This is where they're conditioning.
[00:03:17.964 --> 00:03:21.967]  It's part of the plan to make everyone a criminal except the state.
[00:03:22.227 --> 00:03:24.408]  They're really upping the ante here with this.
[00:03:24.808 --> 00:03:30.993]  And Homeland Security, which was supposed to help fight against Al-Qaeda, it's now turned inward.
[00:03:31.053 --> 00:03:37.317]  It's been converted into a system that's going to be waging a domestic war against political enemies.
[00:03:37.757 --> 00:03:39.659]  These are the enemies right here.
[00:03:39.699 --> 00:03:40.900]  It's not Al Qaeda.
[00:03:41.220 --> 00:03:44.883]  It's people who oppose the politics that are taking place in the country.
[00:03:45.043 --> 00:03:46.325]  We, the people.
[00:03:46.645 --> 00:03:54.472]  And they're going to use this culture of intimidation in order to condition people to obey whatever laws they set in place.
[00:03:54.852 --> 00:03:59.476]  And at least that's what they tried to do in Nevada with the standoff with Bundy.
[00:03:59.796 --> 00:04:07.180]  They hauled in a fully militarized Bureau of Land Management, surrounded his property with assault rifles.
[00:04:07.200 --> 00:04:13.823]  I mean, they could have went through the court, but instead they wanted to use this culture of intimidation to force him to stand down.
[00:04:13.863 --> 00:04:15.464]  They wanted to steal his property.
[00:04:15.804 --> 00:04:22.428]  And then when Bundy and a whole bunch of supporters didn't back down, they label them domestic terrorists.
[00:04:22.788 --> 00:04:26.330]  And this is coming straight from Harry Reid, who we exposed
[00:04:26.650 --> 00:04:29.812]  ...as being directly involved with the land grab there.
[00:04:30.512 --> 00:04:43.698]  He has to spin it around and use this huge, threatening language of domestic terrorism, saying that Bundy and all of his supporters were people who wanted to get women and children killed.
[00:04:43.978 --> 00:04:53.983]  They had automatic weapons, and as one of the former sheriffs in Arizona said, and we had children and women lined up because if anyone got hurt, we wanted to make sure they got hurt first.
[00:04:54.564 --> 00:04:57.110]  Because we want the federal government hurting women and children.
[00:04:57.592 --> 00:04:59.717]  This is the deal and it's not a good one.
[00:04:59.978 --> 00:05:02.484]  So these people who hold themselves out
[00:05:12.120 --> 00:05:16.022]  So is there any reason for Harry Reid to be using such loaded language?
[00:05:16.082 --> 00:05:22.125]  He knows exactly what he's doing by calling them domestic terrorists and reiterating that term, domestic terrorists.
[00:05:22.505 --> 00:05:29.989]  He is basically a straight up mob boss who just put a hit out on the rancher's head by calling him a domestic terrorist.
[00:05:30.309 --> 00:05:30.690]  I think so.
[00:05:52.432 --> 00:05:52.952]  This law.
[00:05:53.012 --> 00:05:54.573]  They just say, oh, well, it's the law.
[00:05:54.653 --> 00:06:01.756]  Nobody disputes how this law came about or, you know, why Bundy decided to fight against it for all these years in court.
[00:06:02.436 --> 00:06:08.619]  They want everyone else to be subject to the laws while they themselves want to be a law unto themselves.
[00:06:08.659 --> 00:06:11.600]  They destroyed Bundy's property and they bragged about it.
[00:06:11.880 --> 00:06:14.781]  They pointed assault weapons at peaceful protesters.
[00:06:15.181 --> 00:06:18.643]  And rather than take it up with the courts, which is what they could have done,
[00:06:19.483 --> 00:06:21.804]  They use this culture of intimidation.
[00:06:22.404 --> 00:06:29.425]  And, you know, they're not the only federal agency that's ready to use these SWAT tactics to take their political enemies out.
[00:06:30.105 --> 00:06:34.386]  In fact, we had a story of a California man who was raided.
[00:06:34.406 --> 00:06:38.127]  A SWAT came into his home to raid his family.
[00:06:38.167 --> 00:06:46.249]  They put his children, 3, 5, and 11, in the cop car because his ex-wife wasn't current on her student loan bills.
[00:06:46.789 --> 00:06:51.130]  They sent in a full SWAT team in riot gear over student loan bills.
[00:06:51.251 --> 00:06:54.272]  And this is why people are afraid.
[00:06:54.332 --> 00:06:56.092]  This is why people don't trust the government.
[00:06:56.272 --> 00:06:59.533]  Why are these agencies in full-on SWAT gear?
[00:07:00.133 --> 00:07:06.616]  Now here's what Rand Paul told Fox News about Harry Reid using this dangerous rhetoric and government overreach.
[00:07:07.216 --> 00:07:10.337]  Is there any reason to call Americans domestic terrorists?
[00:07:11.917 --> 00:07:16.978]  No, I think what we should all be calling for is for calmer heads to prevail.
[00:07:17.518 --> 00:07:19.759]  I don't want to see violence on either side.
[00:07:20.359 --> 00:07:28.441]  There is a legitimate constitutional question here about whether the state should be in charge of endangered species or whether the federal government should be.
[00:07:28.941 --> 00:07:32.342]  But I don't think calling people's names is going to calm this down.
[00:07:32.682 --> 00:07:34.202]  I think it's liable to stir it up.
[00:07:34.571 --> 00:07:45.282]  And then we also reported earlier this week about Glenn Beck using even more dangerous language to describe Cliven Bundy and those peaceful protesters and all the supporters that came out.
[00:07:45.322 --> 00:07:49.225]  He interviewed Cliven Bundy and said, oh, were you one of those sovereign citizens?
[00:07:49.606 --> 00:07:52.048]  And Bundy didn't even know what he was talking about.
[00:07:52.128 --> 00:07:54.931]  He thinks that, you know, if you say, are you a domestic terrorist?
[00:07:55.271 --> 00:08:00.254]  He's almost taking it as a compliment because here he's feeling like he stood up against tyranny.
