[00:00:19.670 --> 00:00:21.271]  Welcome to the InfoWars Nightly News.
[00:00:21.371 --> 00:00:22.811]  It's Monday, July 21st, 2014.
[00:00:23.931 --> 00:00:26.292]  I'm David Knight, and here are our top stories.
[00:00:29.213 --> 00:00:35.115]  Tonight, Border Patrol agents are kept in the dark about recent cartel violence.
[00:00:36.252 --> 00:00:40.316]  Then, what you're not being told about Flight MH17.
[00:00:41.077 --> 00:00:44.301]  And Verizon makes it trendy to surrender your privacy.
[00:00:44.681 --> 00:00:48.045]  That's next on the InfoWars Nightly News.
[00:00:58.223 --> 00:01:05.170]  Now, if mainstream media was not functioning in a purely propaganda mode, it would be asking the typical kind of questions that you ask in journalism.
[00:01:05.630 --> 00:01:05.870]  Who?
[00:01:06.071 --> 00:01:06.371]  What?
[00:01:06.691 --> 00:01:06.991]  Where?
[00:01:07.111 --> 00:01:07.412]  Why?
[00:01:07.932 --> 00:01:11.656]  Now, we immediately got some implausible answers about who.
[00:01:12.236 --> 00:01:18.002]  We were told what it was, and although that was reasonable that it was a Buk missile system, we were not shown any photographs.
[00:01:18.022 --> 00:01:21.605]  We're going to have some stories about that later on, but the real question is,
[00:01:22.486 --> 00:01:25.127]  Why was the airplane where it was?
[00:01:25.207 --> 00:01:32.730]  Now, earlier today on the Alex Jones Radio Show, he took some calls from airline pilots and air traffic controllers, and they raised these same questions.
[00:01:32.750 --> 00:01:35.110]  And we're going to have a report about that at the end of the show.
[00:01:35.631 --> 00:01:36.431]  But let's remember...
[00:01:37.386 --> 00:01:49.653]  That it wasn't just that this flight MH17 was over a Ukrainian war zone, it was also the height that it was told to fly by the Ukrainian air traffic controllers.
[00:01:50.153 --> 00:01:55.456]  It was requested, after they put it into that airspace, to fly at only 35,000 feet.
[00:01:55.856 --> 00:02:04.281]  Then they were told to go lower to 33,000 feet, which was right at the level that the European controllers had warned people not to go below.
[00:02:04.301 --> 00:02:04.721]  And of course,
[00:02:04.861 --> 00:02:13.447]  The FAA had given hard prohibitions to all American airlines and American pilots, and now we see something even more bizarre in Syria.
[00:02:13.507 --> 00:02:15.929]  This also involves a Malaysian airliner.
[00:02:16.309 --> 00:02:18.911]  It was diverted over Syrian airspace.
[00:02:19.531 --> 00:02:25.476]  Now on Robert Perry's site, ConsortiumNews.com, this is the question that he says his source raised to him.
[00:02:25.516 --> 00:02:31.400]  He said, the dog not barking question, and that's a Sherlock Holmes analogy of course, on the catastrophe over the Ukraine is,
[00:02:31.920 --> 00:02:32.841]  What did the U.S.
[00:02:32.861 --> 00:02:34.782]  surveillance satellite imagery show?
[00:02:35.262 --> 00:02:37.484]  It's hard to believe that with the attention of the U.S.
[00:02:37.504 --> 00:02:49.671]  intelligence concentrated on eastern Ukraine for the past half year, that the alleged trucking of several large Buk anti-aircraft missile systems from Russia to the Ukraine, then back to Russia, didn't show up somewhere.
[00:02:49.691 --> 00:02:55.715]  And he points out that the Buk missiles are about 16 feet long, they're trucked around on large trucks or on top of tanks.
[00:02:56.135 --> 00:03:04.417]  And then he asked the question, how can the Washington Post run front page stories, like the one it did on Sunday, which gives a definitive title, the U.S.
[00:03:04.577 --> 00:03:06.917]  official says that Russia gave these systems.
[00:03:06.937 --> 00:03:10.738]  He says, how can they do that without demanding from these same U.S.
[00:03:10.778 --> 00:03:14.338]  officials details about what the satellite images, the U.S.
[00:03:14.358 --> 00:03:15.659]  satellite images disclose?
[00:03:15.679 --> 00:03:18.779]  In other words, they would see these large systems.
[00:03:18.839 --> 00:03:23.480]  And if they're making these claims, clearly they have some pictures to back this up.
[00:03:23.800 --> 00:03:28.604]  We even got pictures before Iraq, or after Iraq, when we were being lied to about that.
[00:03:28.964 --> 00:03:32.086]  And then he points out this interesting revelation from his source.
