[00:00:19.645 --> 00:00:21.166]  Welcome to the InfoWars Nightly News.
[00:00:21.246 --> 00:00:21.926]  I'm David Knight.
[00:00:22.046 --> 00:00:26.168]  It's Wednesday, April the 16th, 2014, and here are our top stories.
[00:00:28.229 --> 00:00:33.632]  Tonight, FBI documents prove the agency is profiling U.S.
[00:00:33.692 --> 00:00:34.252]  gun owners.
[00:00:35.753 --> 00:00:39.255]  Then, NATO announces it will deploy on Russia's border.
[00:00:40.495 --> 00:00:42.096]  And more on the Bundy Ranch.
[00:00:42.696 --> 00:00:45.798]  That's next, on the InfoWars Nightly News.
[00:00:50.598 --> 00:01:06.603]  Well, in confirmation of what we've been telling you for years, Homeland Security and the massive security state, the Patriot Act, is not there to protect us against Al Qaeda.
[00:01:07.083 --> 00:01:09.924]  It's to protect the government from people who think that it's too big.
[00:01:10.796 --> 00:01:12.737]  We have a story today from Paul Joseph Watson.
[00:01:13.117 --> 00:01:18.578]  The FBI is visiting gun shops to investigate quote, people who are talking about big government.
[00:01:18.958 --> 00:01:28.381]  Now this is Brandon Turbeville and he was approached by an individual who works in a Columbia, South Carolina gun shop, told him a story about how the FBI entered his store on Monday and said
[00:01:28.641 --> 00:01:37.166]  Tell the gun worker that he was tasked with visiting all the local firearm outlets in the area to check on quote suspicious purchases for counterterrorism purposes.
[00:01:37.546 --> 00:01:41.889]  The agent then began discussing what actual facts were completely normal transaction.
[00:01:42.209 --> 00:01:50.653]  The agent then began discussing what an actual fact were completely normal transactions, things like paying with cash or purchasing long guns, things like that.
[00:01:50.734 --> 00:01:52.054]  But this is the key quote here.
[00:01:52.494 --> 00:01:56.497]  He said, if you see some Middle Eastern guy come in, you don't have to be so worried about that.
[00:01:57.037 --> 00:02:05.285]  What we're really looking for are people who are talking about being sovereign, such as sovereign citizens, or people who are talking about big government.
[00:02:06.366 --> 00:02:08.067]  This is what we've been telling you for a long time.
[00:02:08.108 --> 00:02:11.010]  This was exposed in the MIAC report of 2009.
[00:02:11.471 --> 00:02:20.539]  They were telling law enforcement officers that the people they had to be concerned with were people who had bumper stickers on their cars for candidates like Ron Paul or Bob Barr.
[00:02:21.440 --> 00:02:28.605]  This is what they're doing with the no hesitation targets, where they show people who are just ordinary American citizens.
[00:02:28.945 --> 00:02:31.987]  This is why they're buying billions of rounds of ammunition.
[00:02:32.348 --> 00:02:39.653]  And notice that what they're talking about is people who are saying that they think government is too large, but also this key word about sovereign citizen.
[00:02:40.413 --> 00:02:47.780]  This came up in Glenn Beck's interview with Cliven Bundy about the Nevada Ranch standoff and we're going to have more on that later in a special report.
[00:02:48.121 --> 00:02:56.188]  That is a key word to get law enforcement trained to recognize that as someone that is an immediate threat to their life.
[00:02:56.629 --> 00:02:58.451]  Someone who is a domestic terrorist.
[00:02:58.951 --> 00:03:03.716]  Again, the term sovereign citizen is a very dangerous label to hang on somebody.
[00:03:04.137 --> 00:03:09.522]  It has a very particular meaning to law enforcement, and we're going to be showing you that report right after the break.
[00:03:09.943 --> 00:03:16.130]  Now, Bloomberg is saying that he thinks he's got his way set to go to heaven based on gun control.
[00:03:16.690 --> 00:03:19.511]  He says, I've earned my place in heaven and it's not even close.
[00:03:19.551 --> 00:03:28.955]  The New York Times reported Tuesday that because he's going to spend $50 million of his estimated $31 billion fortune, he thinks that he's going to go straight to heaven.
[00:03:28.975 --> 00:03:31.756]  He said, I'm telling you, if there is a God, if.
[00:03:32.456 --> 00:03:35.217]  When I go to heaven, I'm not stopping to be interviewed.
[00:03:35.277 --> 00:03:36.757]  I'm going, heading straight in.
[00:03:36.898 --> 00:03:38.658]  I've earned my place in heaven.
[00:03:38.818 --> 00:03:40.119]  It's not even close.
[00:03:41.178 --> 00:03:47.623]  That's about the most pathetic, self-righteous, God-complex thing I've ever seen, and unfortunately, we should feel sorry for him.
[00:03:47.723 --> 00:03:53.327]  He doesn't understand that no one earns their way into heaven, and he also obviously doesn't understand that there's a God.
[00:03:53.367 --> 00:04:00.632]  And of course, he's only giving 0.1% of his fortune for this, but it's still a very large amount.
[00:04:01.112 --> 00:04:01.532]  Look at this.
[00:04:01.592 --> 00:04:05.935]  The $50 million commitment, however, takes his anti-gun advocacy to the next level.
[00:04:06.415 --> 00:04:14.139]  By comparison, the Times reports that the NRA spent less than half that much on its gun rights advocacy last year.
[00:04:14.219 --> 00:04:20.783]  So, one billionaire here is going to spend twice as much as the NRA did last year.
[00:04:21.977 --> 00:04:27.179]  Now, Ron Paul is telling the IRS that he's not going to provide information they want.
[00:04:27.199 --> 00:04:29.500]  You know, the IRS thanks their God, too.
[00:04:30.161 --> 00:04:33.242]  They want to be omniscient as well as omnipotent.
[00:04:33.282 --> 00:04:35.583]  They want to know everything about everybody.
[00:04:36.064 --> 00:04:45.088]  Ron Paul's non-profit campaign for liberty will fight the IRS's demand that it reveal its donor list, despite having already been fined for refusing to do so.
[00:04:45.908 --> 00:04:51.310]  Megan Stiles said there is no legitimate reason for the IRS to know who donates to the Campaign for Liberty.
[00:04:51.350 --> 00:05:06.336]  And Ron Paul wrote, paying this outrageous extortionist fine just to exercise our rights as American citizens to petition our government may be cheaper in the short run, but it'll just embolden the alphabet soup of other federal agencies to come after us.
[00:05:06.656 --> 00:05:21.548]  Now the Campaign for Liberty pointed out that the IRS can require that information, but the reason they don't want to give it out is because historically the IRS has mistakenly released that information and made it public, and usually they do so to the opponents of the conservative groups.
[00:05:21.948 --> 00:05:25.631]  This is part of what we've seen from the IRS's political activism.
[00:05:25.691 --> 00:05:33.678]  The fact that they've targeted Tea Party groups and the fact that they have, in the past, released the information of conservative groups to their very opponents.
[00:05:34.338 --> 00:05:37.682]  Now we see something very dangerous going on in Russia now.
[00:05:38.322 --> 00:05:41.406]  NATO is announcing that it will deploy on Russia's border.
[00:05:41.446 --> 00:05:43.448]  This is an amazing escalation.
