[00:00:19.918 --> 00:00:21.958]  Welcome to the Info Wars Nightly News.
[00:00:22.038 --> 00:00:23.239]  I'm your host, Jakari Jackson.
[00:00:23.519 --> 00:00:24.899]  It's September 11th, 2014.
[00:00:24.959 --> 00:00:27.059]  Let's get straight into our news tonight.
[00:00:27.679 --> 00:00:29.520]  ISIS threat to America a farce.
[00:00:29.880 --> 00:00:32.060]  Now let me be very clear when I bring up this article.
[00:00:32.340 --> 00:00:34.021]  I'm not saying that ISIS doesn't exist.
[00:00:34.181 --> 00:00:35.701]  ISIS is a very real threat.
[00:00:36.001 --> 00:00:42.702]  They do have real extremists out there killing people on foreign soil, making threats to us here in the United States of America.
[00:00:42.742 --> 00:00:47.023]  So yes, they are real and they are definitely an imminent threat.
[00:00:47.503 --> 00:00:54.588]  Now, with that said, the article points out, as I would like to point out to you, is that ISIS is a manufactured threat.
[00:00:54.908 --> 00:00:56.169]  It's controlled opposition.
[00:00:56.550 --> 00:00:57.610]  And let's take this example.
[00:00:57.630 --> 00:01:07.097]  You guys probably heard the old anecdote about the guy who lived in New York years ago, and he'd run around with a hammer and bust out people's windshields, you know, their side mirrors or whatever.
[00:01:07.418 --> 00:01:12.121]  But he'd always do this right under a big sign that said, you know, Bob's Auto Repair, or whatever the guy's name was.
[00:01:12.481 --> 00:01:14.323]  It just so happened that Bob, the guy with the hammer,
[00:01:15.043 --> 00:01:15.504]  We're good to go.
[00:01:37.443 --> 00:01:44.289]  So we have the, we're running around busting people's windows with Al-Qaeda, and now we have the auto repair shop being the U.S.
[00:01:44.329 --> 00:01:46.450]  military to go in there and clean up the problem.
[00:01:46.710 --> 00:01:48.812]  And that's what's happening in the United States of America.
[00:01:48.852 --> 00:01:52.475]  That's what our foreign policy has degraded to.
[00:01:52.895 --> 00:01:55.878]  Now let's hear what Obama had to say about this very important issue.
[00:01:56.398 --> 00:02:02.183]  I want the American people to understand how this effort will be different from the wars in Iraq and Afghanistan.
[00:02:03.368 --> 00:02:06.972]  It will not involve American combat troops fighting on foreign soil.
[00:02:07.673 --> 00:02:12.217]  And you heard him say there, it will not involve American combat troops fighting on foreign soil.
[00:02:12.458 --> 00:02:15.561]  Well, that is in direct contradiction to what an NBC reporter put out.
[00:02:15.861 --> 00:02:18.104]  He says boots are already on the ground in Iraq.
[00:02:18.604 --> 00:02:23.969]  And this is NBC's Chief Foreign Correspondent Richard Ingall, who says boots are already on the ground in Iraq.
[00:02:24.410 --> 00:02:30.275]  He says, I know there are already American boots on the ground where I am now, Ingall told MSNBC News.
[00:02:30.635 --> 00:02:37.142]  And he's saying that the troops out there are doing everything possible to avoid the American cameras because you can't have troops on camera.
[00:02:37.662 --> 00:02:38.322]  We're good to go.
[00:02:56.109 --> 00:02:58.670]  Now let's move on to something else, something else ISIS related.
[00:02:59.010 --> 00:03:05.873]  There's this picture floating around the internet, maybe you guys have seen it, and it claims to show an ISIS militant with an apparent U.S.
[00:03:06.013 --> 00:03:06.793]  Army tattoo.
[00:03:07.273 --> 00:03:11.334]  Now I took the Photoshop challenge and I zoomed in on this image as far as I could go.
[00:03:11.415 --> 00:03:14.296]  As you can see from the image, it's already kind of pixelated.
[00:03:14.636 --> 00:03:19.858]  So I zoomed in and I found out that it's definitely not the image that you see to the right of the gentleman.
[00:03:19.898 --> 00:03:20.338]  It's not the
[00:03:21.158 --> 00:03:22.718]  The clear picture that you see there.
[00:03:23.078 --> 00:03:28.219]  So you zoom in all the way in using Photoshop or whatever you have, and you find out it's a very similar logo.
[00:03:28.299 --> 00:03:35.021]  It looks to me kind of more like the Punisher logo, that black skull logo, than the one to the right.
[00:03:35.461 --> 00:03:39.082]  But when I zoomed in on it, I could not make out what the text said in the tattoo.
[00:03:39.202 --> 00:03:41.142]  So could it potentially be a U.S.
[00:03:41.222 --> 00:03:41.882]  Army tattoo?
[00:03:42.022 --> 00:03:44.083]  Yes, that is potentially what it could be.
[00:03:44.143 --> 00:03:47.943]  But the skull, to me, looked to be different, and I also could not read the text at all.
[00:03:47.983 --> 00:03:50.624]  So if you guys have a clearer image of this, you can send that to
[00:03:51.104 --> 00:03:53.366]  Infowars.com forward slash show.
[00:03:53.906 --> 00:03:59.550]  And something that the people in San Diego need is a clearer picture of militarization of the police.
[00:03:59.890 --> 00:04:05.935]  Because we see the schools in San Diego are now being given MRAPs, the military mine-resistant vehicles.
[00:04:06.215 --> 00:04:07.055]  And this is in Wake.
