[00:00:19.744 --> 00:00:21.307]  Welcome to the InfoWars Nightly News.
[00:00:21.407 --> 00:00:22.069]  I'm David Knight.
[00:00:22.109 --> 00:00:24.273]  It's Monday, October 27, 2014, and here are our top stories.
[00:00:24.313 --> 00:00:24.554]  Tonight...
[00:00:31.300 --> 00:00:35.801]  A new poll shows that more Americans view the Afghan war as a mistake.
[00:00:36.261 --> 00:00:41.423]  Then, the nurse quarantined for Ebola concerns is a CDC employee.
[00:00:42.023 --> 00:00:46.264]  And the CIA denies it's intentionally withholding torture evidence.
[00:00:46.724 --> 00:00:50.385]  That's next on the InfoWars Nightly News.
[00:00:50.725 --> 00:00:58.327]  They rape the Muslim men while they're on drugs with high dollar prostitutes flown in in devil outfits.
[00:00:58.575 --> 00:01:02.557]  Well, what does a nation without borders do with doctors without borders?
[00:01:02.597 --> 00:01:04.718]  That's what we've been considering over this last weekend.
[00:01:05.318 --> 00:01:10.000]  First, we learned on Friday that a doctor who had been treating people in West Africa returned.
[00:01:10.520 --> 00:01:13.282]  A doctor from the organization Doctors Without Borders.
[00:01:13.922 --> 00:01:20.865]  And while he was symptomatic, he traveled on the subway several times, on a taxi, went to a public area, went bowling.
[00:01:21.385 --> 00:01:22.926]  The public was outraged.
[00:01:23.621 --> 00:01:36.025]  We had mandatory quarantines enacted by some Northeastern governors, and we saw another person from the same organization, Doctors Without Borders, a nurse, who was subjected to that quarantine when she tested positive.
[00:01:36.585 --> 00:01:39.186]  Now that test turned out to be a false positive.
[00:01:39.646 --> 00:01:42.567]  Subsequent tests showed that she did not have Ebola.
[00:01:42.947 --> 00:01:46.028]  Nevertheless, she was outraged that she was quarantined.
[00:01:46.528 --> 00:01:48.950]  And she wrote an article about it in the Dallas News.
[00:01:49.010 --> 00:01:56.216]  Now here's the interesting thing I think about this, is they haven't focused on the fact that she worked for the CDC.
[00:01:56.976 --> 00:02:02.841]  And she says that she's scared, she says that many people might be subject to the same types of things that she was.
[00:02:03.021 --> 00:02:09.687]  She said she's worried that they'll arrive and see a frenzy of disorganization, of fear, and most frighteningly,
[00:02:10.267 --> 00:02:11.128]  Quarantine.
[00:02:11.568 --> 00:02:15.450]  Now, it is that disorganization that concerns all of us.
[00:02:15.810 --> 00:02:19.633]  And so if we're going to err, shouldn't we err on the side of caution?
[00:02:20.370 --> 00:02:25.735]  That's all we heard on Friday in the congressional testimony that out of an abundance of caution they were going to do such and such.
[00:02:25.795 --> 00:02:29.598]  They really didn't need to, but just to be cautious they were going to do that.
[00:02:30.259 --> 00:02:39.787]  If you get confusing, contradictory readings on whether or not someone has a fever, shouldn't you, out of an abundance of caution, shouldn't you put that person into quarantine?
[00:02:40.248 --> 00:02:42.490]  That's what they did, but there's a lot of criticism about that.
[00:02:43.010 --> 00:02:44.410]  And she said this in her essay.
[00:02:44.470 --> 00:02:48.531]  She said, I recalled my last night in the Ebola management team in Sierra Leone.
[00:02:49.011 --> 00:02:52.692]  I was called in at midnight because a 10-year-old girl was having seizures.
[00:02:52.792 --> 00:02:59.814]  I coaxed crushed tablets of Tylenol as an anti-seizure medicine into her mouth as her body jolted in bed.
[00:03:00.354 --> 00:03:02.114]  It was the hardest night of my life.
[00:03:02.214 --> 00:03:05.695]  I watched a young girl die in a tent away from her family.
[00:03:06.395 --> 00:03:08.676]  Now, hold that thought for a moment.
[00:03:09.744 --> 00:03:11.925]  None of us wants to see that happen to any child.
[00:03:12.326 --> 00:03:16.028]  We don't want to see it happen to our children in this country.
[00:03:16.408 --> 00:03:17.829]  That's why we have quarantines.
[00:03:18.230 --> 00:03:21.092]  That's why a doctor, a nurse, should understand that.
[00:03:21.132 --> 00:03:22.112]  They should respect that.
[00:03:22.453 --> 00:03:39.184]  We see a doctor coming back with that organization, not respecting quarantine, going out in public, just as we saw the doctor who said, get your damn vaccines, go out in public, even as she was quarantined because she traveled to the country with a camera crew, one of whom got Ebola.
[00:03:39.824 --> 00:03:43.787]  They're not immune from getting the disease, neither are the rest of us.
[00:03:44.207 --> 00:03:47.950]  The first rule of medical care should be to do no harm.
[00:03:49.031 --> 00:03:55.216]  The virus doesn't care if you're a hero, it doesn't care if you're a doctor, it doesn't care if you're an American or an African.
[00:03:55.796 --> 00:03:57.498]  We have to exercise that caution.
[00:03:57.838 --> 00:04:06.164]  And certainly, I'm concerned, as anyone else would be, certainly I'm concerned about the abuse that could be done with these quarantines.
[00:04:06.204 --> 00:04:07.686]  We've talked about that from the very beginning.
[00:04:08.226 --> 00:04:24.602]  We're very concerned that if this is allowed to get out of control, and we believe that may be what the CDC is up to, they are so incredibly and repetitively lax about their procedures, we're very concerned that they want this to get out in America so they can enact a medical martial law.
[00:04:25.063 --> 00:04:25.883]  But understand this.
[00:04:26.644 --> 00:04:37.272]  If you've got a SWAT team that kicks in the door of an innocent person's home, starts shooting people, throwing grenades in a baby's crib, that's not the kind of America we want to live in.
[00:04:37.352 --> 00:04:43.797]  But there is a role if a SWAT team is trying to rescue somebody that is in a hostage situation or in a bank robbery.
[00:04:44.158 --> 00:04:50.062]  We have to be able to distinguish between the legitimate use of a SWAT team and the illegitimate use of a SWAT team.
[00:04:50.323 --> 00:04:55.527]  In the same way, we have to be able to distinguish between the legitimate and illegitimate use of quarantine.
[00:04:56.127 --> 00:04:59.371]  And of course we see this again from other doctors chiming in.
[00:04:59.431 --> 00:05:06.960]  We have the one of the doctors who was also abroad treating people who did get Ebola say that he's worried that it's going to create a police state.
[00:05:07.420 --> 00:05:12.646]  He says we should view doctors the same way we view firefighters and police officers.
[00:05:12.706 --> 00:05:15.429]  People who are putting themselves in harm's way to make a difference.
[00:05:16.090 --> 00:05:16.910]  I agree with that.
[00:05:17.451 --> 00:05:21.172]  Let's not make the quarantine any more difficult than it has to be.
[00:05:21.232 --> 00:05:26.974]  Perhaps we could treat them at least as well as we do the illegal immigrants who are coming across our open borders.
[00:05:27.054 --> 00:05:32.476]  Put them up in very nice hotels, as they were doing with the younger children who were coming across.
[00:05:33.176 --> 00:05:38.178]  Nevertheless, we don't see, necessarily, our returning soldiers being treated that way.
