[00:00:19.619 --> 00:00:21.100]  Welcome to the Infowars Nightly News.
[00:00:21.180 --> 00:00:21.820]  I'm David Knight.
[00:00:21.921 --> 00:00:25.503]  It's Monday, August 4th, 2014, and here are our top stories.
[00:00:28.705 --> 00:00:35.950]  Tonight, a secret Border Patrol report shows that Ebola may have already crossed the border.
[00:00:36.190 --> 00:00:39.572]  Is it too late to stop a major pandemic in the U.S.?
[00:00:39.912 --> 00:00:45.596]  Alex Jones connects the Ebola outbreak with the open border and the homegrown terrorist threat.
[00:00:45.896 --> 00:00:47.317]  A government operation.
[00:00:47.618 --> 00:00:54.144]  Then, a Border Patrol agent admits that citizenship doesn't really exist under Obama.
[00:00:54.504 --> 00:00:59.990]  And the DHS is warning Americans about the number one domestic terror threat.
[00:01:00.450 --> 00:01:02.072]  Are you on top of the list?
[00:01:02.652 --> 00:01:06.016]  Find out next on the InfoWars Nightly News.
[00:01:11.087 --> 00:01:16.874]  Well, we've seen over and over again that the Border Patrol rank and file are angry about what's going on at the border.
[00:01:16.994 --> 00:01:19.197]  They understand the dangers involved.
[00:01:19.217 --> 00:01:20.459]  They've been doing this for a long time.
[00:01:20.799 --> 00:01:27.207]  And so we increasingly see them acting as whistleblowers, giving us information that contradicts or exposes
[00:01:27.808 --> 00:01:34.376]  What the leaders are doing in Washington, what Homeland Security and those who control Customs and Border Patrol are doing.
[00:01:34.816 --> 00:01:42.425]  Now, there was a story that was a top link on Drudge today, and it was exclusive from Breitbart with a document that was leaked to them by a Border Patrol agent.
[00:01:42.885 --> 00:01:47.851]  And they say leaked CPB report shows the entire world is exploiting the open U.S.
[00:01:47.891 --> 00:01:48.151]  border.
[00:01:48.191 --> 00:01:48.571]  That's right.
[00:01:48.711 --> 00:01:51.955]  We are equal opportunity smugglers, the federal government is.
[00:01:51.995 --> 00:01:54.518]  They're bringing in people from any and every nation.
[00:01:54.558 --> 00:02:02.366]  And we reported just a couple of days ago how the signs down at the border, many of them are now in Chinese as well as in English and Spanish.
[00:02:02.406 --> 00:02:04.709]  So it's not any one particular nation.
[00:02:05.089 --> 00:02:05.169]  Yes.
[00:02:22.350 --> 00:02:26.935]  Dozens from Ebola-struck countries are caught sneaking into the USA.
[00:02:27.455 --> 00:02:29.578]  Now that was in the report from Breitbart.
[00:02:29.598 --> 00:02:39.648]  They pointed out that at least 71 individuals from the three nations affected by the current Ebola outbreak have either turned themselves in or been caught attempting to illegally enter the U.S.
[00:02:39.948 --> 00:02:41.330]  by authorities in the U.S.
[00:02:41.370 --> 00:02:42.951]  between January and July of 2014.
[00:02:44.893 --> 00:02:46.914]  Now, you notice they say three nations affected.
[00:02:46.974 --> 00:02:50.896]  Actually, there's been five nations where people have died from Ebola.
[00:02:51.336 --> 00:02:57.920]  And if you include those nations, as Kit Daniels noticed in our article, Ebola may have already crossed the border.
[00:02:57.960 --> 00:02:59.761]  Secret Border Patrol report shows.
[00:03:00.121 --> 00:03:13.548]  He points out that if you count the nations where people have died and where there have been cases where it's been contracted, all of the nations, not just the ones where we've had hundreds of people die, but the ones where it is now broken into, like Nigeria,
[00:03:14.068 --> 00:03:16.390]  That number goes up to over a thousand.
[00:03:16.450 --> 00:03:22.956]  He said, nearly a thousand illegals from Ebola-struck countries this year, meaning many more, have not been apprehended.
[00:03:22.976 --> 00:03:24.778]  That's what he says in the top of the article.
[00:03:24.818 --> 00:03:32.686]  And yet, he points out, and this is key, because although the article says that Ebola may have already crossed, it is definitely crossed.
[00:03:33.146 --> 00:03:47.159]  Because if it hasn't come across from people coming through our open borders that the Feds have purposely opened up, that they've told the Border Patrol agents to stand down and not arrest people, not interdict people, if it hasn't come across that way, they've actually brought people in, of course.
[00:03:47.440 --> 00:03:58.130]  He says, instead of stopping illegal immigration, the Obama administration is outright encouraging it, and has even gone so far as allowing Ebola patients to enter the United States, which is an unprecedented move.
[00:03:58.730 --> 00:04:07.806]  It raises the risk of an outbreak even higher as the hospital in Atlanta, Georgia, where the patients are being treated, doesn't follow a high level of biocontainment precautions.
[00:04:08.760 --> 00:04:17.163]  And as Alex Jones pointed out, that hospital is only a level two biocontainment center, and they have four levels of biocontainment.
[00:04:17.203 --> 00:04:23.365]  So, it's not the highest, it's not the next to the highest, it's the third from the highest level of containment.
[00:04:24.066 --> 00:04:33.649]  Now, on WorldNetDaily, WND.com, Michael Savage wrote an article, and of course, he has a PhD in epidemiology, and he asked, what's behind this?
[00:04:33.729 --> 00:04:35.130]  Why would they do something like this?
[00:04:35.170 --> 00:04:37.811]  He asked the question, he says, let's start with common sense.
[00:04:38.371 --> 00:04:43.775]  If a member of your family has a viral illness known as the common cold, what do you normally do?
[00:04:43.815 --> 00:04:45.716]  Well, you try to avoid contact with that person.
[00:04:46.237 --> 00:04:53.582]  Certainly, you want to avoid them sneezing on you or droplets from their cough spreading anywhere in the house, so you isolate and avoid an infected patient.
[00:04:53.622 --> 00:04:57.185]  Well, Ebola is a viral illness, like a cold.
[00:04:57.245 --> 00:05:01.028]  And so he says, common sense would dictate that you isolate and avoid contact with patients.
[00:05:01.548 --> 00:05:06.672]  Because in this case, this is a fatal disease for which we do not have a treatment yet.
[00:05:06.733 --> 00:05:07.813]  But what does the government do?
[00:05:08.374 --> 00:05:16.080]  He says the morons who are running America are bringing infected patients to America, allegedly to treat them, but we all know that this is untreatable.
[00:05:16.161 --> 00:05:16.961]  It can only be managed.
[00:05:16.981 --> 00:05:18.402]  Well, maybe they're not just morons.
[00:05:18.863 --> 00:05:19.904]  Maybe they're minions.
[00:05:19.984 --> 00:05:24.688]  And what Michael Savage does is he looks at it and he says, let's take a look at the money.
[00:05:24.748 --> 00:05:26.069]  Let's follow the money behind this.
[00:05:26.229 --> 00:05:28.090]  Why would they bring these people here?
[00:05:29.131 --> 00:05:38.196]  They say that we have to fight our fears, we have to remain compassionate, and yet the FDA is making exceptions to its protocols in bringing these people in.
[00:05:38.836 --> 00:05:41.097]  A very serious exception to those protocols.
[00:05:41.498 --> 00:05:53.885]  They say that previously it wasn't widespread enough and there wasn't enough fear about people being infected with Ebola, but now if they hype it up, now if they bring people into the country, and if they are able to cure them,
[00:05:54.525 --> 00:06:01.112]  They could conceivably make billions of dollars by requiring this vaccine from everyone.
[00:06:01.212 --> 00:06:02.814]  That is a possible explanation.
[00:06:02.854 --> 00:06:07.618]  Of course, we know that they would like to have a crisis, a pandemic, any kind of crisis.
[00:06:07.739 --> 00:06:15.326]  Every crisis for them is an opportunity, an opportunity to grow the footprint and the intrusion of the government, perhaps to create martial law.
[00:06:15.967 --> 00:06:16.667]  Well, stay with us.
[00:06:16.827 --> 00:06:25.630]  At the end of the show, we're going to have a special report from Alex Jones, and he's going to look at what's going on behind this collapse of the border, and now we see the possibility of pandemics coming in.
[00:06:26.391 --> 00:06:29.132]  Now, this shock video that we were sent, take a look at this.
[00:06:29.352 --> 00:06:34.794]  A border patrol admitting that a citizen doesn't really, citizenship doesn't really exist under Obama.
[00:06:35.934 --> 00:06:37.815]  How are you doing, U.S.
[00:06:38.035 --> 00:06:38.715]  Border Patrol?
[00:06:39.055 --> 00:06:40.396]  How many people on board?
[00:06:40.456 --> 00:06:40.696]  Me?
[00:06:40.756 --> 00:06:42.576]  You're a citizen.
[00:06:42.596 --> 00:06:43.837]  Yeah, but does it really matter?
[00:06:44.957 --> 00:06:46.019]  Maybe more, unfortunately.
[00:06:48.089 --> 00:06:48.529]  You do.
[00:06:49.250 --> 00:06:49.910]  So you catch that?
[00:06:49.930 --> 00:06:51.872]  The guy asks him, does it really matter if I'm a U.S.
[00:06:51.892 --> 00:06:52.292]  citizen?
[00:06:52.332 --> 00:06:53.953]  And he says, unfortunately not.
[00:06:54.494 --> 00:07:04.701]  You see, the federal government doesn't really care if someone comes across into the border, if they're going to essentially force you to support them, if perhaps they're going to come across and commit acts of violence.
[00:07:05.041 --> 00:07:14.788]  No, what they're really concerned about are not illegals, but they're concerned about citizens who question whether or not they're violating the law, who question their authority.
[00:07:15.669 --> 00:07:18.951]  This is an article from Kurt Nemo on Infowars.com today.
[00:07:19.071 --> 00:07:24.494]  DHS-funded consortium warns that sovereign citizens are the number one domestic terror threat.
[00:07:25.074 --> 00:07:35.540]  It says that a University of Maryland project funded by the Department of Homeland Security has designated the so-called sovereign citizen movement as the number one terrorist threat in America.
[00:07:35.680 --> 00:07:40.823]  And as Kurt Nemo points out, sovereign citizens don't constitute a cohesive movement.
[00:07:41.323 --> 00:07:43.044]  Although the government characterizes it as such.
[00:07:43.084 --> 00:07:50.527]  In other words, there's not any organization where you go and join up as a sovereign citizen, like you would join the Ku Klux Klan or something like that.
[00:07:50.567 --> 00:07:57.150]  But of course, the Southern Poverty Law Center likes to portray it as such, and essentially what they are are terrorist pimps.
[00:07:57.870 --> 00:08:04.035]  The SPLC works with the DHS to formulate the terrorist threat posed by citizens that allegedly belong to this movement.
[00:08:04.395 --> 00:08:19.147]  And according to the report that was issued last month, quote, sovereign citizens were the top concern of law enforcement and ranked ahead of neo-Nazis, of the KKK, the Patriot movement, other idiosyncratic sectarians, as they put it, including survivalists.
[00:08:19.167 --> 00:08:21.549]  Now, how is a survivalist a threat to the government?
[00:08:22.029 --> 00:08:25.272]  Well, I guess it does threaten the police state.
[00:08:25.312 --> 00:08:26.773]  Certainly they seem to be threatened by it.
[00:08:27.133 --> 00:08:29.295]  And if you look at this table here, look at that.
[00:08:29.335 --> 00:08:32.077]  You can see sovereign citizens up at the top, the potential threat.
[00:08:32.117 --> 00:08:36.840]  They're a 3.2 versus Islamic extremists who are ranked as only a 2.89.
[00:08:36.981 --> 00:08:39.442]  There you go.
[00:08:39.503 --> 00:08:42.085]  Now, I think it's kind of significant, frankly, that
[00:08:42.805 --> 00:08:55.280]  When we came back from the Bundy Ranch, of course, that happened on a Saturday, and on Monday, Glenn Beck had Mr. Bundy on his program, and they were pushing him, asking him, gee, you sound an awful lot like a sovereign citizen.
[00:08:55.320 --> 00:08:56.402]  Are you a sovereign citizen?
[00:08:56.422 --> 00:08:58.764]  He had no idea what they were talking about.
[00:08:58.784 --> 00:08:59.806]  It's a very vague term.
[00:09:00.206 --> 00:09:05.710]  It's something like an assault rifle, which essentially means whatever they wish it to mean at any given time.
[00:09:05.750 --> 00:09:09.393]  It's something that sounds scary, and they do scare law enforcement about it.
[00:09:09.754 --> 00:09:12.095]  It is the FBI that is scaring people about it.
[00:09:12.215 --> 00:09:19.421]  And as Kurt Nemo points out in his article, the FBI has been the source of most of the domestic terror threats that have happened.
[00:09:19.441 --> 00:09:21.322]  And we've shown this over and over again.
[00:09:21.342 --> 00:09:26.927]  We've had Judge Napolitano has spoken at length about most of the threats coming from the FBI.
[00:09:27.347 --> 00:09:37.272]  So the FBI is concerned about their image, and they have hired a firm, now we learn according to a request for a proposal, to rate positive and negative stories about the agency.
[00:09:37.292 --> 00:09:45.556]  This is from the Washington Times, and they say the FBI is hiring a contractor to grade news stories about the agency as either positive, neutral, or negative.
[00:09:45.936 --> 00:09:54.240]  They want them to score the news coverage as part of a new daily news briefing service that the agency is seeking as part of a contract that could last
[00:09:54.620 --> 00:09:55.040]  I think so.
[00:10:10.126 --> 00:10:12.327]  This is what we keep telling you over and over again.
[00:10:12.407 --> 00:10:16.868]  The government, the federal government is rapidly moving into propaganda mode.
[00:10:16.928 --> 00:10:22.630]  They have legalized things that have been prohibited, activities that they've been prohibited from since the Cold War.
[00:10:22.950 --> 00:10:25.391]  They propagandized communist countries.
[00:10:25.911 --> 00:10:28.796]  In Eastern Europe, they were prohibited from doing that here domestically.
[00:10:28.836 --> 00:10:30.238]  They've lifted that prohibition.
[00:10:30.518 --> 00:10:33.723]  They have consistently talked about how no one believes them anymore.
[00:10:34.064 --> 00:10:35.626]  They have to monitor public opinion.
[00:10:35.867 --> 00:10:37.690]  They have to manipulate public opinion.
[00:10:37.730 --> 00:10:40.314]  We see this increasingly on Facebook.
[00:10:40.334 --> 00:10:40.715]  We see
[00:10:41.155 --> 00:10:48.518]  That Palantir, which is a large contractor for data mining for the federal government, has now acquired someone who does that with Twitter.
[00:10:48.778 --> 00:10:53.359]  They want to monitor public opinion constantly so they can then alter it.
[00:10:53.719 --> 00:10:55.400]  And they want to know what people are doing about it.
[00:10:55.420 --> 00:11:01.862]  But of course, a journalism professor also points out that this has another aspect besides just manipulating the public.
[00:11:02.162 --> 00:11:07.788]  Journalism professor at Northwestern University, Dan Kennedy, says it raises troubling questions for journalism.
[00:11:07.828 --> 00:11:11.312]  He said, you would certainly worry that this could affect your access.
[00:11:11.773 --> 00:11:19.161]  It might affect the way they're going to approach your questions, whether they're going to be extra careful not to make the news if you're on the bad list.
[00:11:19.201 --> 00:11:19.661]  In other words,
[00:11:20.202 --> 00:11:23.623]  You've got to be careful with these guys or they're not going to give you access.
[00:11:23.663 --> 00:11:25.503]  They will punish you by removing access.
[00:11:25.583 --> 00:11:30.564]  And that is the thing that really pulls back and destroys freedom of the press.
[00:11:31.084 --> 00:11:37.785]  Look at this report that just came out today about what the New York Times has been doing regarding the reporting in Gaza.
[00:11:37.825 --> 00:11:43.486]  Now, this is from Greg Mitchell, who is someone who works for The Nation or used to be a writer for The Nation.
[00:11:43.986 --> 00:11:47.547]  And he points out what happened in the narrative in Gaza.
[00:11:47.587 --> 00:11:49.107]  He says, The New York Times today
[00:11:49.767 --> 00:11:55.512]  Casually mentions one specific thing that was axed by Israeli censors in the wake of the soldier's alleged capture.
[00:11:55.532 --> 00:12:00.376]  And of course, that was portrayed as him being kidnapped, as him being seized.
[00:12:00.896 --> 00:12:04.219]  But of course, soldiers have traditionally been captured.
[00:12:04.259 --> 00:12:06.981]  And so you have to start asking a question right there when they start using
[00:12:07.501 --> 00:12:07.982]  We're good.
[00:12:22.597 --> 00:12:25.880]  In other words, this would be like the Secretary of Defense in our country.
[00:12:26.181 --> 00:12:33.728]  They were not allowed to say that the guy that was captured was related to, equivalent to the Secretary of Defense.
[00:12:33.948 --> 00:12:41.736]  He said, of course, such a detail would have also informed the New York Times readers about one reason for Israel's fury, which resulted in over 200 deaths.
[00:12:42.737 --> 00:12:49.980]  He said, Israel at that time already suspected that the soldier might have been killed and not captured, because it was already testing remains for DNA.
[00:12:50.020 --> 00:12:55.763]  Yet they stated flatly, and the New York Times focused on this, that the soldier was captured and not killed.
[00:12:56.183 --> 00:12:58.364]  Now, he has several updates to the story.
[00:12:58.764 --> 00:13:10.270]  In his second update, he had said, the New York Times publishes the first story since the quote-unquote censorship order, and it complies by reading a section of the story over the phone to Israeli officials.
[00:13:11.030 --> 00:13:12.632]  Now here's the interesting thing about that.
[00:13:13.112 --> 00:13:24.023]  Just a couple of hours before they read this article to the Israeli government to get their approval for how they had worded it, what they had said, just a couple of hours before that, the New York Times editor had said this.
[00:13:24.544 --> 00:13:30.409]  He said, the very idea of censorship or gag orders by a foreign government is a disturbing one.
[00:13:30.950 --> 00:13:34.474]  Not only for journalists, but all of those who value the free flow of information.
[00:13:35.094 --> 00:13:43.659]  And it's heartening to hear that the New York Times has not submitted any articles for review, and I hope it will remain the case as the situation develops.
[00:13:44.119 --> 00:13:45.800]  Well, that isn't what happened.
