[00:00:19.545 --> 00:00:21.086]  Welcome to the InfoWars Nightly News.
[00:00:21.166 --> 00:00:23.067]  I'm David Knight, and it's May 23rd, 2014.
[00:00:23.608 --> 00:00:38.838]  Now, it was only about a week ago that Staff Sergeant Joe Biggs and I were walking through an American mock city where our military was planning on taking over small American towns in a counterinsurgency operation.
[00:00:39.499 --> 00:00:45.403]  Now, just yesterday, a former three-star general, General Daniel Bolger,
[00:00:46.451 --> 00:00:56.914]  Had a press conference where he talked about an upcoming book that's coming out on November 11th, where he writes the first after-action report on the wars in Afghanistan and Iraq, why we lost.
[00:00:57.494 --> 00:01:02.475]  And as Time Magazine points out here, they don't use the word lost lightly.
[00:01:02.915 --> 00:01:04.516]  And he doesn't use it lightly either.
[00:01:05.176 --> 00:01:09.877]  Listen to the statistics that he mentioned in the interview, of course, about what these two wars cost us.
[00:01:09.917 --> 00:01:10.678]  He said 6,800 US troops,
[00:01:13.527 --> 00:01:19.310]  Two trillion dollars and rising, and who knows how many Afghans and Iraqis have died in that.
[00:01:19.710 --> 00:01:24.313]  And he says, by next Memorial Day, who is going to say that we won these two wars?
[00:01:24.613 --> 00:01:29.796]  We committed ourselves to counterinsurgency, there's that word again, without having a real discussion.
[00:01:29.816 --> 00:01:30.697]  And what does he mean by that?
[00:01:30.737 --> 00:01:30.977]  He says,
[00:01:31.517 --> 00:01:37.741]  They should have talked to the military and civilian leadership and the American public and said, hey, are you good with this?
[00:01:37.761 --> 00:01:41.083]  Do you want to stay here for 30 or 40 years like we did in Korea?
[00:01:41.643 --> 00:01:42.884]  Or are we going to run out of energy?
[00:01:42.904 --> 00:01:44.745]  And he says it's obvious that we ran out of energy.
[00:01:45.205 --> 00:01:46.186]  And this is what he said.
[00:01:46.226 --> 00:01:56.331]  He said, once you get past the initial knockout shot of invading a country, let's put it that way, and decide that you're going to stay a while, you better define what a while means.
[00:01:56.412 --> 00:02:00.334]  Because in counterinsurgency, you're talking about decades.
[00:02:00.734 --> 00:02:04.176]  He said, I was in the military that was planning for deployments forever, basically.
[00:02:04.997 --> 00:02:21.588]  That's exactly what I learned in my research when I looked at the asymmetric warfare group at the conferences that they were having eight years ago, talking about what had happened in Iraq and Afghanistan, what they had learned in fighting wars against an indigenous population for the last 40, 50, 60 years, ever since World War II.
[00:02:23.089 --> 00:02:26.593]  They say that it's going to take decades, that it's a very long-term strategy.
[00:02:26.613 --> 00:02:31.679]  Well, the bottom line is, as the guy from the Rand Corporation pointed out, they have yet to win one of these.
[00:02:32.039 --> 00:02:34.662]  How many decades do they have to stay before they win?
[00:02:35.483 --> 00:02:37.986]  I believe that oppressors will never win.
[00:02:38.346 --> 00:02:41.209]  And as they pointed out, it was not about religion.
[00:02:41.489 --> 00:02:48.295]  It was about people who had been invaded, who had lost their self-determination, who had lost their freedom, who had no economic future.
[00:02:48.735 --> 00:02:52.478]  They coalesced around religious groups because that's where they were looking for security.
[00:02:52.779 --> 00:02:54.000]  But the fundamental thing
[00:02:54.420 --> 00:02:58.761]  That people are fighting about in Islamic countries is the same thing people will fight about in any country.
[00:02:58.781 --> 00:03:03.043]  And that is, you have taken away their freedom and made them slaves.
[00:03:03.523 --> 00:03:05.923]  He basically said, let me read one more quote from this article.
[00:03:05.983 --> 00:03:09.744]  He says, what we've done is basically installed authoritarian dictators.
[00:03:10.465 --> 00:03:12.125]  That's the fundamental problem.
[00:03:12.545 --> 00:03:14.846]  That's the fundamental problem with American foreign policy.
[00:03:15.286 --> 00:03:21.568]  And the problem in America is that we basically are installing a dictatorship, at least the framework for a dictatorship.
[00:03:22.498 --> 00:03:25.479]  And we understand, as well as they do, where this is going.
[00:03:25.739 --> 00:03:36.083]  They're preparing for a war that is going to force that dictatorship down our throats and is going to respond to people when they inevitably rise against it.
[00:03:36.503 --> 00:03:45.146]  It was just yesterday, while he was giving this interview, there was training going on in Tampa with special forces, as we reported yesterday.
[00:03:47.011 --> 00:03:49.332]  They were training, not just with U.S.
[00:03:49.352 --> 00:03:53.573]  special forces, but with 16 foreign nations' special forces.
[00:03:53.633 --> 00:03:54.193]  And guess what?
[00:03:54.814 --> 00:03:58.475]  One of those nations, the last one they mentioned, was Thailand.
[00:03:58.755 --> 00:04:04.817]  Guess what else happened yesterday as the Thai troops were training for counterinsurgency?
[00:04:05.237 --> 00:04:07.358]  They had a military coup in Thailand.
[00:04:07.378 --> 00:04:08.999]  Look at this headline from The Guardian.
[00:04:09.379 --> 00:04:13.060]  Thai military detains politicians and activists.
[00:04:13.300 --> 00:04:15.521]  You want to know what this is going to look like when it comes to America?
[00:04:15.601 --> 00:04:17.701]  Take a look at what happened in Thailand.
[00:04:18.062 --> 00:04:25.724]  Thailand's military has detained more than 150 politicians and activists and banned them from leaving the country.
[00:04:26.224 --> 00:04:31.486]  It was unclear what the army's summons entailed, as media were not allowed inside the base.
[00:04:31.906 --> 00:04:41.809]  They told these politicians, the prime minister, the ex-prime minister, the cabinet, and many others, both pro-government and anti-government, report to a military base.
[00:04:42.429 --> 00:04:43.510]  That's what it's going to look like.
[00:04:43.550 --> 00:04:44.852]  We've said this over and over again.
[00:04:44.972 --> 00:04:52.139]  Alex has said the first people up against the wall are going to be people that they perceive to be competitors to them when they seize power.
[00:04:52.459 --> 00:05:03.230]  So if we have an executive who becomes a dictatorship, or if we have the military that does a military coup, either way we are treading on some very dangerous ground here.
[00:05:04.011 --> 00:05:13.714]  It says that they have restricted these people from the military bases, they still did not know where their whereabouts were, and they are being detained indefinitely.
[00:05:13.774 --> 00:05:14.634]  Does that sound familiar?
[00:05:15.314 --> 00:05:15.774]  Guess what?
[00:05:16.054 --> 00:05:26.477]  Yesterday, they reauthorized the NDAA with its indefinite provision plans with the fact that the military can arrest American citizens on American soil
[00:05:27.217 --> 00:05:29.198]  Whenever they wish, essentially.
[00:05:29.558 --> 00:05:42.205]  Now, of course, the executive that signed that, Obama, said he was not going to use that, and yet we see that Obama and the Republican House continue to pass these provisions.
[00:05:42.265 --> 00:05:43.046]  What does that tell us?
[00:05:43.746 --> 00:05:46.348]  It tells us that this is not just coming from Obama.
[00:05:46.768 --> 00:05:50.030]  This is something the Republicans want very badly as well.
[00:05:50.371 --> 00:06:05.121]  The only people who came out against this essentially were, and there was some bipartisan opposition to this, but we saw that Adam Smith, Democrat of Washington, as well as a Georgia Republican, Paul Brown, offered opposition amendments to get rid of the indefinite detention provisions.
[00:06:05.741 --> 00:06:07.864]  And this is what the New American says.
[00:06:07.904 --> 00:06:18.898]  It says, one of the most noxious elements of the NDAA is that it places the American military at the disposal of the President for the apprehension, arrest and detention.
[00:06:19.921 --> 00:06:24.424]  Of those suspected of posing a danger to the homeland, either inside the borders of the U.S.
[00:06:24.464 --> 00:06:28.247]  or outside, whether the suspect is a citizen or a foreigner.
[00:06:28.927 --> 00:06:34.511]  And there is a frightening grant of immense and unconstitutional power to the executive branch.
[00:06:34.971 --> 00:06:40.234]  The president is afforded the absolute power to arrest and detain citizens of the U.S.
[00:06:40.595 --> 00:06:48.380]  without them being informed of any criminal charges, without a trial on the merits of those charges, and without any due process safeguards.
[00:06:49.520 --> 00:06:51.621]  That's exactly what is happening in Thailand.
[00:06:51.941 --> 00:06:53.681]  Do you think that that's impossible?
[00:06:53.861 --> 00:06:55.742]  That it can't happen here in America?
[00:06:56.062 --> 00:07:05.025]  We were warned by our founders that this is exactly what would happen if we allowed ourselves to have a permanent standing military.
[00:07:05.305 --> 00:07:08.686]  If we allowed power to be consolidated into the federal government.
[00:07:08.966 --> 00:07:13.567]  And now it's not just consolidated into the federal government, it's being consolidated into one branch.
[00:07:13.927 --> 00:07:16.788]  And the Republican Congress is fine with that.
[00:07:17.268 --> 00:07:24.797]  It was Madison who told us that if oppression and tyranny ever comes to this country, it will come in the guise of fighting a foreign enemy.
[00:07:24.817 --> 00:07:27.039]  And historically, that's the way it has come.
[00:07:27.560 --> 00:07:30.663]  And we see just this week yet another example of this.
[00:07:31.064 --> 00:07:36.390]  We saw Rand Paul rose to oppose the confirmation of David Barron.
[00:07:37.119 --> 00:07:46.429]  Because David Barron had written the memos that the Obama administration said gave them legal justification to kill an American citizen abroad using drones.
