[00:00:19.679 --> 00:00:21.561]  Welcome to the InfoWars Nightly News.
[00:00:21.621 --> 00:00:25.424]  It is Friday, July 11, 2014, and I'm Leigh Ann McAdoo.
[00:00:25.985 --> 00:00:35.994]  Well, if you needed any more proof that the TSA is nothing more than contrived security theater, look no further than what's happening at the border.
[00:00:36.714 --> 00:00:43.118]  You know, if you want to fly into the USA, you've got to subject yourself to radiation and groping by the TSA.
[00:00:43.518 --> 00:00:48.861]  But if you're a terrorist and you don't mind walking, you know, you can just walk right in through the border.
[00:00:49.221 --> 00:00:53.063]  And then when you get here, the TSA will allow you to fly.
[00:00:53.383 --> 00:00:55.564]  No identification necessary.
[00:00:55.964 --> 00:00:58.706]  And this is according to the National Border Patrol Council.
[00:00:59.326 --> 00:01:09.330]  They say the aliens who are getting released on their own recognizance are being allowed to board and travel commercial airliners by simply showing their notice-to-appear forms.
[00:01:09.830 --> 00:01:12.431]  Now, of course, this just adds insult to injury.
[00:01:12.931 --> 00:01:26.156]  Not only are we releasing unknown illegal aliens onto American streets, but we are allowing them to travel commercially using paperwork that could easily be reproduced or manipulated on any home computer.
[00:01:26.576 --> 00:01:29.837]  It has no security features, no watermark, nothing.
[00:01:30.357 --> 00:01:36.779]  Now, the spokesman Garza highlights the significance of the security threats that this is posing to the American public saying,
[00:01:47.082 --> 00:02:03.906]  Does anyone actually think that cartels and other criminal or possible terrorist organizations are not taking advantage of the fact that we are having to leave our borders wide open while reassigning the majority of our agents to process family units and minors?
[00:02:04.427 --> 00:02:08.848]  So, of course, this situation is being exploited by such threats.
[00:02:10.288 --> 00:02:13.871]  His ideas echo a report from the UN that was issued in 2012.
[00:02:15.112 --> 00:02:29.905]  It states that irregular migrants from the Horn of Africa, which includes Eritrea, Somalia, and Ethiopia, as well as Bangladesh, Nepal, India, China, and other African and Asian states, are being smuggled through Central America.
[00:02:31.226 --> 00:02:32.607]  So this is what we've been telling you.
[00:02:32.707 --> 00:02:34.768]  It's not just Central Americans.
[00:02:34.908 --> 00:02:36.969]  We really have no idea who's coming through.
[00:02:36.989 --> 00:02:39.310]  They're not having to show any identification.
[00:02:39.610 --> 00:02:50.316]  Here, city officials in Massachusetts are reporting that adult illegal immigrants posing as unaccompanied alien children appear to be attempting to enroll at public high schools.
[00:02:50.916 --> 00:02:56.697]  They say they have gray hairs, saying they're 17, and they have no documentation.
[00:02:57.037 --> 00:03:05.639]  Now, federal policy prohibits city officials from inquiring into any child's immigration or citizenship status and background.
[00:03:06.179 --> 00:03:08.460]  So clearly, this is an issue.
[00:03:08.740 --> 00:03:19.882]  Not only do you not know what kind of potential pedophiles are there in the classroom with your children, we're not allowed to ask them for citizenship status or identification, but
[00:03:20.282 --> 00:03:24.325]  There could also be gang recruiters in the classroom with your children.
[00:03:24.365 --> 00:03:29.988]  We've already reported how MS-13 gang members have been found to be at these border facilities.
[00:03:30.348 --> 00:03:37.193]  Of course, high school students and middle school students are very susceptible to being pulled into gangs by their peers.
[00:03:37.833 --> 00:03:43.377]  And there's also another group that recruits students on campus, La Raza.
[00:03:44.117 --> 00:03:45.298]  Alex Jones has more on that.
[00:03:47.332 --> 00:03:48.112]  Thank you, Leanne.
[00:03:49.053 --> 00:03:54.956]  Folks, it is absolutely essential to not be manipulated by the globalists with this open borders situation.
[00:03:55.356 --> 00:03:56.897]  We're all designed to be tribal.
[00:03:56.957 --> 00:03:58.278]  We're all designed to be racial.
[00:03:59.358 --> 00:04:00.419]  At one level or another.
[00:04:00.959 --> 00:04:04.022]  And that's why the social engineers use it to control us.
[00:04:04.662 --> 00:04:12.089]  Of course it's wrong to have our borders open and to have to pay for tens of millions of people to come here and be put on welfare to be part of a new political class.
[00:04:12.769 --> 00:04:19.135]  But it's key to understand these are desperate people from nations that are languishing under incredible tyranny.
[00:04:19.875 --> 00:04:22.898]  And they are only seeking a better life.
[00:04:23.178 --> 00:04:33.968]  And I really agree with Glenn Beck that we should bring them soccer balls and teddy bears and things because these are upset children, many of them, who are desperate and afraid.
[00:04:35.046 --> 00:04:41.228]  But it's also important to understand the federal government is smuggling these people in under La Raza's orders.
[00:04:42.309 --> 00:04:50.011]  And they are exploiting and using these children to manipulate the public for blanket amnesty that will end this country as we know it.
[00:04:50.351 --> 00:04:53.913]  There's seven billion plus people outside this nation, most of them third world.
[00:04:54.353 --> 00:04:57.974]  And they will all try to come here and all try to be put on welfare if this happens.
[00:04:58.334 --> 00:05:00.215]  And this country will implode even faster.
[00:05:01.075 --> 00:05:03.156]  That's why socialists out in California
[00:05:04.266 --> 00:05:07.469]  Have been going to town halls saying, yes, it's Cloward and Piven.
[00:05:07.769 --> 00:05:11.913]  We want to bankrupt America and collapse the country into the federal government.
[00:05:12.294 --> 00:05:13.615]  This is about ending the states.
[00:05:14.115 --> 00:05:18.539]  But we need to understand that the children are pawns in all of this.
[00:05:19.060 --> 00:05:25.966]  And I had first seen what Glenn Beck was doing as just a cruel stunt and, you know, just something to make himself look like a good guy.
[00:05:26.007 --> 00:05:27.048]  But the more I thought about it,
[00:05:27.828 --> 00:05:33.769]  He really is right in what he's doing, and we need to treat these people like human beings.
[00:05:34.190 --> 00:05:56.815]  But I will assure you, Bill and Melinda Gates Foundation and Warren Buffett, who are publicly funding La Raza and Mecha, which in my view is nothing more than a Hispanic Ku Klux Klan, want this for cheap labor, and a voting bloc, they're giving them voter IDs and driver's licenses, to be able to vote for gun control, globalism, and more banker bailouts to the biggest recipients of it, people like Warren Buffett.
[00:05:57.515 --> 00:05:59.277]  Undoubtedly, this is a globalist takeover.
