[00:00:20.458 --> 00:00:22.340]  Welcome to the InfoWars Nightly News.
[00:00:22.420 --> 00:00:26.505]  It is Tuesday, September 2nd, 2014 and I'm Leigh-Anne McAdoo.
[00:00:26.605 --> 00:00:27.566]  Here's what's coming up tonight.
[00:00:32.589 --> 00:00:35.291]  ISIS claims beheading of another journalist.
[00:00:36.072 --> 00:00:40.475]  Then, the border is wide open as a terror attack is imminent.
[00:00:41.275 --> 00:00:44.357]  And, the secrets behind the celebrity sex hack.
[00:00:44.998 --> 00:00:48.620]  That's next on the InfoWars Nightly News.
[00:00:49.521 --> 00:00:55.085]  All you had to do was get into the cloud, search by their names, find their accounts, and download it.
[00:00:58.118 --> 00:01:03.000]  ISIS has reportedly released a video showing the second beheading of a U.S.
[00:01:03.040 --> 00:01:05.561]  hostage, journalist Stephen Sotloff.
[00:01:05.941 --> 00:01:13.224]  The video reportedly warns the government to back off from the evil alliance of America against the Islamic State.
[00:01:13.524 --> 00:01:18.626]  The video ends threatening the life of British journalist, captive David Haynes.
[00:01:19.066 --> 00:01:25.649]  There was no immediate confirmation of this video, however ISIS did tweet out to some of its
[00:01:26.089 --> 00:01:33.195]  Followers an apology letter saying that the video had been released prior to them giving the go-ahead.
[00:01:33.215 --> 00:01:39.301]  I don't know if that means they were still working on some snazzy editing techniques for this video.
[00:01:39.741 --> 00:01:48.149]  Some people thought the first video looked fake, so ISIS has apparently tried to improve the look of their video with this second
[00:01:48.803 --> 00:01:51.465]  Beheading captured on film now.
[00:01:51.585 --> 00:01:58.109]  To me, it's just more horrendous and bringing the threat of ISIS into our collective consciousness.
[00:01:58.589 --> 00:02:00.130]  This is at the top of Drudge now.
[00:02:05.393 --> 00:02:21.576]  Following the takeover of Tripoli International Airport in late August, Islamist militias in Libya took control of nearly a dozen commercial jetliners, and Western intelligence agencies have issued a warning that the jets could be used in terrorist attacks across North Africa.
[00:02:21.896 --> 00:02:31.738]  They've also included a warning that one or more of the aircraft could be used in an attack later this month, on the date marking the anniversary of the September 11, 2001 attacks.
[00:02:34.318 --> 00:02:50.388]  Now, for all of you who are really into numbers, this has been floating around for a few weeks now, but today it is nine days before September 11th, and there were 11 jetliners supposedly taken control of by the Islamic militias.
[00:02:50.428 --> 00:02:55.290]  So, this is of course just all getting it really embedded in our collective consciousness.
[00:02:55.330 --> 00:02:59.033]  Of course, they're using those same numbers and imagery, but if
[00:02:59.973 --> 00:03:07.280]  ISIS is really wanting to use this video and all of this as a threat to get the government to step off.
[00:03:07.720 --> 00:03:08.461]  It's not working.
[00:03:08.761 --> 00:03:14.307]  And in fact, this propaganda video is actually helping to raise public support for going to war.
[00:03:14.867 --> 00:03:14.947]  Yes.
[00:03:35.195 --> 00:03:35.635]  I think so.
[00:03:55.521 --> 00:04:04.264]  So you'll recall that last year when news of the missing journalist James Foley was first reported, his kidnapping was blamed on the Assad regime.
