[00:00:05.131 --> 00:00:06.431]  Big Brother.
[00:00:06.431 --> 00:00:08.192]  Mainstream media.
[00:00:08.192 --> 00:00:09.953]  Government cover-ups.
[00:00:09.953 --> 00:00:11.553]  You want answers?
[00:00:11.553 --> 00:00:13.094]  Well, so does he.
[00:00:13.094 --> 00:00:17.275]  He's Alex Jones on the GCN Radio Network.
[00:00:17.275 --> 00:00:21.357]  And now, live from Austin, Texas, Alex Jones.
[00:00:24.127 --> 00:00:27.188]  I'll tell you why I love DrudgeReport.com.
[00:00:27.188 --> 00:00:37.573]  I'm sitting in here, with my writers and reporters that are in the US, and my writers in England, in a conference call, ten minutes before the show.
[00:00:37.573 --> 00:00:45.576]  And I was said, look at this Breitbart article on drudge, with the secret document confirmed, accurate, out of the US Border Patrol's secret committee.
[00:00:48.041 --> 00:00:54.425]  Leaked CBP report, the highest level of the Border Patrol, showing entire world exploiting open U.S.
[00:00:54.425 --> 00:00:54.885]  border.
[00:00:54.885 --> 00:01:03.190]  Buried in the report is dozens of people caught in the last month sneaking in from Ebola-stricken countries.
[00:01:03.190 --> 00:01:15.218]  I literally look at Kit Daniels, Adan Salazar, and this is normal to have in a newsroom, we have a newsroom here as well, and Kurt Nemo,
[00:01:17.266 --> 00:01:22.388]  And I said, here's a bunch of the important news and angles here that no one's reporting on.
[00:01:22.388 --> 00:01:24.909]  Who wants to go with A, B, and C?
[00:01:24.909 --> 00:01:33.852]  And Kent Daniels said, I want to go with scores of illegals from Ebola countries caught crossing border.
[00:01:35.302 --> 00:01:47.649]  Drudge refreshes in front of me as we go live and he changed the headline linking from Breitbart that said leaked CBC report shows entire world exploiting open U.S.
[00:01:47.649 --> 00:01:48.470]  border.
[00:01:48.470 --> 00:01:49.790]  What did I see in this article?
[00:01:49.790 --> 00:01:56.274]  What did Kit Daniels see in the Border Patrol report that I have in full right here?
[00:01:56.274 --> 00:01:59.416]  The secret report that came out last week that Drudge got, Breitbart got.
[00:02:01.013 --> 00:02:07.979]  I see the Ebola countries, Drudge sees the Ebola countries, and gives the Breitbart headline what it should be.
[00:02:07.979 --> 00:02:10.542]  And will now make their article go mega-viral, which it should.
[00:02:10.542 --> 00:02:16.207]  We need to expose the fact that the border's wide open, while the police state's being used against us.
[00:02:16.207 --> 00:02:19.329]  But see, that's why I like the Drudge report.
[00:02:19.329 --> 00:02:24.094]  Because Drudge is probably twice as good as I am at understanding what's important.
[00:02:24.915 --> 00:02:28.516]  And I, actor Drudge, I have to say probably no more than most people.
[00:02:28.516 --> 00:02:34.078]  I mean, I can look at an article, see what's really important in it to me and my family, and then that's what I go with.
[00:02:34.078 --> 00:02:36.839]  My bias is justice.
[00:02:36.839 --> 00:02:38.259]  My bias is telling the truth.
[00:02:38.259 --> 00:02:45.281]  My bias is the borders are wide open and they've got people from Ebola countries able to get in.
[00:02:45.281 --> 00:02:49.422]  And so many times I see an article and buried in it is the big enchilada.
[00:02:49.422 --> 00:02:52.423]  Buried in it is the $64 million answer.
[00:02:52.423 --> 00:02:54.404]  Buried in it is the bombshell info.
[00:02:56.323 --> 00:03:03.389]  I told Watson yesterday, Big Bombshell Info, that he raised on air, and I said, dude, that's the headline.
[00:03:03.389 --> 00:03:09.834]  And the story isn't up on InfoWars.com yet, but it will be.
[00:03:09.834 --> 00:03:13.397]  So by the end of the show today, we're going to have some big breaking news.
[00:03:13.397 --> 00:03:14.938]  I would announce a lot of this now.
[00:03:14.938 --> 00:03:16.219]  It's not that I even want the scoop.
[00:03:18.487 --> 00:03:26.617]  It's that if I give this info out now, disinfo operatives, even from the White House on record, will come out with spin.
[00:03:28.067 --> 00:03:34.592]  ahead of what we're about to put out trying to stop us trying to save this country and secure our borders and secure our Republic.
[00:03:34.592 --> 00:03:37.855]  So we're going to launch major truth bombshells.
[00:03:37.855 --> 00:03:39.556]  We were going to launch that one.
[00:03:39.556 --> 00:03:54.007]  I said, look, give the Breitbart article credit, give the credit to the report, and then just rewrite it with our headline that we've got dozens and dozens and dozens of illegals crossing at the southern border from Ebola countries.
[00:03:54.007 --> 00:03:55.448]  Boom!
[00:03:55.448 --> 00:03:56.589]  Five minutes later, it pops up.
[00:03:57.746 --> 00:03:58.426]  What's the saying?
[00:03:58.426 --> 00:03:59.707]  Great minds think alike?
[00:03:59.707 --> 00:04:15.152]  I'm not saying I have some great mind, but boy, I tell you, compared to the average person, I guess I do, that's quite a scary thing to come to grips with when you realize when it comes to street savvy and news savvy and basic understanding that you know more than almost anybody.
[00:04:15.152 --> 00:04:25.315]  And in your field, it's a creepy feeling, and you want to teach others, and you want to see others excel past you and become greater than you are.
[00:04:26.561 --> 00:04:43.068]  It's like that line in Full Metal Jacket, just based on real training in the 1960s in the Marine Corps, where it said, you know, in the final days of boot camp, our instructors were very happy to see that we were, you know, our youthful energy basically raging past them and even surpassing them.
[00:04:43.068 --> 00:04:46.370]  Because, of course, they're 35, 40 years old.
[00:04:46.370 --> 00:04:48.311]  They're not as young and vicious anymore.
[00:04:48.311 --> 00:04:51.212]  And so now the instructors are in awe of what they've created.
[00:04:51.212 --> 00:04:52.232]  We'll be right back!
[00:04:52.232 --> 00:04:53.273]  That's what I'm looking for!
[00:04:54.383 --> 00:04:55.503]  That's true leadership.
[00:04:55.503 --> 00:04:59.724]  It's creating another generation to promote liberty.
[00:04:59.724 --> 00:05:05.866]  General, what do you think about the FBI saying that there's a terror alert on Monday about a potential forklift situation?
[00:05:05.866 --> 00:05:09.147]  The police are shoving people, shoving Alex, shoving the crowd.
[00:05:09.147 --> 00:05:10.948]  Here we go, folks, I'm being assaulted!
[00:05:10.948 --> 00:05:17.289]  Whether it's the radio show, the news websites, documentary films, or the nightly news, InfoWars is the tip of the spear.
[00:05:17.289 --> 00:05:23.171]  Is this another false flag stage attack to take our civil liberties and put more homeless security, uh, sticking their hands down on the streets?
[00:05:23.351 --> 00:05:27.312]  It's up to us to set brush fires in the minds of men and women everywhere.
[00:05:27.312 --> 00:05:30.213]  And that's what PrisonPlanet.TV is designed to do.
[00:05:30.213 --> 00:05:38.655]  If you watch, the Assad regime is going to be blamed or accused of using chemical weapons against the so-called rebels.
[00:05:38.655 --> 00:05:40.736]  What we see now is a war against reality.
[00:05:40.736 --> 00:05:41.796]  It's a war against the truth.
[00:05:42.156 --> 00:05:51.099]  It's more vital than ever that supporters of freedom become members of PrisonPlanet.tv and share their membership with up to 11 friends and family.
[00:05:51.099 --> 00:05:53.760]  Visit InfoWarsNews.com today.
[00:05:53.760 --> 00:05:58.062]  Become a member, share your membership, and help take the info war to the next level.
[00:05:59.471 --> 00:06:01.714]  I've always believed in nutrition and herbs.
[00:06:01.714 --> 00:06:09.784]  Super Mill Vitality was developed to activate your body's own natural processes instead of using synthetic chemicals.
[00:06:09.784 --> 00:06:16.893]  Sourced from powerful organic herbs harvested around the planet and then concentrated for maximum potency.
[00:06:17.293 --> 00:06:21.917]  I just received my male vitality about three days ago, and I must say, that is good stuff.
[00:06:21.917 --> 00:06:32.546]  After consulting top doctors, nutritionists, pharmacists, and others, we have developed what I believe is the ultimate, non-GMO, organic, super male vitality formula.
[00:06:32.546 --> 00:06:39.031]  Super male vitality by InfoWars Life is so powerful that I only take half the recommended dose.
[00:06:39.031 --> 00:06:41.373]  I jump out of bed ready to fight these criminals every day.
[00:06:41.373 --> 00:06:45.256]  I look forward to waking up and taking my super male vitality and get the day started.
[00:06:45.396 --> 00:06:47.357]  It's not just the super male vitality.
[00:06:47.357 --> 00:06:51.518]  All the products in Infowarslife.com are simply amazing.
[00:06:51.518 --> 00:06:59.601]  Visit Infowarslife.com today to secure your super male vitality and other powerful products from Infowarslife.
[00:06:59.601 --> 00:07:05.763]  I began to get into iodine a few years ago because it was helping me and my family so much get healthy and detoxify.
[00:07:05.763 --> 00:07:10.324]  Most people know that iodine deficiency has been a crisis around the world.
[00:07:10.324 --> 00:07:14.866]  Iodine is key to so many of the body's functions, especially the thyroid.
[00:07:15.286 --> 00:07:18.207]  I discovered a product being developed by Dr. Group.
[00:07:18.207 --> 00:07:23.648]  You now know it as Survival Shield True Nascent Iodine that your body can really absorb.
[00:07:23.648 --> 00:07:31.049]  Then, about a year ago, he said, listen, if you think this is powerful, I'm going to come out with rare earth, deep earth crystals.
[00:07:31.049 --> 00:07:35.170]  And the results that I personally have had have been life-changing.
[00:07:35.170 --> 00:07:40.291]  Nobody else has got iodine based on these pure crystals, ladies and gentlemen.
[00:07:40.291 --> 00:07:41.131]  This is innovating.
[00:07:41.431 --> 00:07:48.738]  And the best part is, it helps fund InfoWars.com, the radio show, the TV show, the whole media operation promoting true libertarian ideas.
[00:07:48.738 --> 00:07:53.182]  For a limited time, experience the ancient power of Survival Shield X2.
[00:07:53.182 --> 00:07:58.387]  Take advantage of this unprecedented 30% off super detox special at InfoWarsLive.com.
[00:08:06.770 --> 00:08:11.151]  Waging war on corruption.
[00:08:11.151 --> 00:08:20.313]  It's Alex Jones, coming to you live from the front lines of the Infowar.
[00:08:20.313 --> 00:08:32.415]  Ladies and gentlemen, it is unprecedented for any major western government to openly take someone with something as deadly as Ebola into their country.
[00:08:33.208 --> 00:08:36.212]  Germany has now done it with Ebola patients.
[00:08:36.212 --> 00:08:38.935]  So has the United States.
[00:08:38.935 --> 00:08:45.043]  Ladies and gentlemen, this is a PSYOP to create terror and to fearmonger and to bring in a greater medical tyranny.
[00:08:45.043 --> 00:08:46.365]  Bottom line.
[00:08:46.365 --> 00:08:50.450]  But the issue is even old bioweapons labs that were off the U.S.
[00:08:50.450 --> 00:08:51.392]  coast, like
[00:08:52.537 --> 00:09:00.764]  Plum Island infected the United States with weaponized, tick-borne syphilis that the public knows as Lyme's disease.
[00:09:00.764 --> 00:09:02.726]  It's in the syphilis family on record.
[00:09:02.726 --> 00:09:08.090]  And that's where it came from, that zoological bioweapons lab.
[00:09:08.090 --> 00:09:11.093]  So the point is, this stuff can and will get out.
[00:09:11.093 --> 00:09:15.737]  But now, they're just bringing it directly to a hospital, and I looked the hospital up.
[00:09:15.737 --> 00:09:19.140]  It's got level 2 containment, where they have a special wing.
[00:09:20.871 --> 00:09:25.194]  Level 4 is what bioweapon hazards like Ebola are supposed to be in.
[00:09:25.194 --> 00:09:28.656]  Underground, with minefields around it, machine gun nests.
[00:09:28.656 --> 00:09:33.819]  If it gets out inside the facility, they hit a button and the place burns down.
[00:09:33.819 --> 00:09:39.722]  Huge canisters of natural gas are released, like torches, and everything is burned to the ground.
[00:09:39.722 --> 00:09:39.982]  Okay?
[00:09:39.982 --> 00:09:42.304]  It's supposed to be underground.
[00:09:42.304 --> 00:09:47.307]  Now, this is about a government and a political system that doesn't care about the people as well.
[00:09:48.154 --> 00:09:49.415]  that are flooding with disaster.
[00:09:49.415 --> 00:09:58.522]  You've all seen the headlines about a FedEx truck crashing and it had weaponized flu on it that kills over 90% of people that come in contact with it seven years ago.
[00:09:58.522 --> 00:10:01.684]  You see headlines where universities in the U.S.
[00:10:01.684 --> 00:10:13.493]  and Europe release the ingredients list on how to produce airborne mousepox for humans that kills 97 to 98% of people, even worse than Ebola that kills about 91%.
[00:10:15.154 --> 00:10:22.760]  So again, why are the elites suddenly just putting the designs for stuff like this out on the internet?
[00:10:22.760 --> 00:10:29.445]  They want plausible deniability down the road when the eugenicists, the globalists, carry out a 12 monkeys type scenario.
[00:10:29.445 --> 00:10:31.166]  And they're on record talking about that.
[00:10:31.166 --> 00:10:38.952]  Dr. Eric Pianca right here in UT in Austin talks about how they need airborne Ebola to kill 90% of the world's population to save the Earth.
[00:10:38.952 --> 00:10:40.353]  So that's clearly what's happening.
[00:10:40.353 --> 00:10:43.656]  But regardless of why they're doing it, this is endangering the public.
[00:10:44.176 --> 00:10:49.757]  This is in precedent setting and they never acted like this or did this before.
[00:10:49.757 --> 00:10:51.898]  So you've got to ask yourself, why is that happening?
[00:10:51.898 --> 00:10:53.318]  Let's look at these headlines.
[00:10:53.318 --> 00:10:58.379]  Ebola patient walks into Atlanta hospital, CNN.
[00:10:58.379 --> 00:11:02.280]  American physician with Ebola virus arrives in Atlanta for treatment.
[00:11:02.280 --> 00:11:03.540]  What's it really all about?
[00:11:03.540 --> 00:11:05.981]  Well, this story we put out last week went viral.
[00:11:05.981 --> 00:11:08.002]  You'd think mainstream media would want to point it out.
[00:11:08.002 --> 00:11:09.542]  Obama signed an executive order.
[00:11:10.342 --> 00:11:18.366]  To disappear American citizens if you even have a cough and to basically lock you up in a prison.
[00:11:18.366 --> 00:11:22.228]  So they're using this to set the precedent for medical tyranny.
[00:11:22.228 --> 00:11:23.589]  That's one of the reasons.
[00:11:23.589 --> 00:11:24.349]  Here's another one.
[00:11:24.349 --> 00:11:28.612]  Possible evacuation of Americans infected with Ebola triggers fears in the U.S.
[00:11:29.753 --> 00:11:30.613]  Okay.
[00:11:30.613 --> 00:11:33.035]  And that's breaking down our report.
[00:11:33.035 --> 00:11:38.417]  They mentioned InfoWars.com in this report posted on the Fox site.
[00:11:38.417 --> 00:11:42.919]  If Ebola hits U.S., even healthy Americans will be quarantined.
[00:11:42.919 --> 00:11:46.881]  Well persons who do not show symptoms would be forcibly detained.
[00:11:46.881 --> 00:11:55.705]  Again, ladies and gentlemen, our southern border is wide open right now, but we're being told that that's okay and they're releasing sick people.
[00:11:56.656 --> 00:12:01.379]  But the American people themselves can be secretly locked up and disappeared.
[00:12:01.379 --> 00:12:07.202]  This is all about a power grab, all about a sigh off of the Ebola to set up the medical tyranny state.
[00:12:07.202 --> 00:12:11.464]  We'll report on all this tomorrow on the Sunday transmission, 4 to 6 p.m.
[00:12:11.464 --> 00:12:14.566]  Central, Infowars.com, PrisonPlanet.com.
[00:12:14.566 --> 00:12:17.647]  Follow us on Twitter at RealAlexJones.
[00:12:17.647 --> 00:12:20.809]  And finally, this is all about the insanity
[00:12:21.349 --> 00:12:22.770]  Alright, I shot that Saturday afternoon.
[00:12:49.554 --> 00:13:01.660]  Then of course we had the syndicated Sunday broadcast yesterday where we broke down the latest developments, but I thought it was important to play that four and a half minute breakdown before we got into the latest information.
[00:13:01.660 --> 00:13:08.704]  I wanted to give you some of the background on exactly what we are facing and dealing with.
[00:13:08.704 --> 00:13:13.046]  Now the report is up on InfoWars.com and PrisonPlanet.com.
[00:13:13.046 --> 00:13:17.248]  It's up on DrugsReport.com as the top big super link.
[00:13:19.266 --> 00:13:20.947]  It's Breitbart that obtained it.
[00:13:20.947 --> 00:13:23.988]  It has been confirmed to be from the highest levels of the U.S.
[00:13:23.988 --> 00:13:46.678]  Border Patrol, Customs and Border Enforcement, Office of Intelligent and Investigative Liaison, Trafficking and Smuggling Branch, finds a giant increase in illegals of all types, 17%, just as our former head of the Border Patrol Union, now head of the Retiree Union,
[00:13:47.694 --> 00:13:58.762]  Just as he said on the show Friday, showing he's got access to the current intelligence, 17% are the minors under 18.
[00:13:58.762 --> 00:14:05.347]  The rest are adults and the minors are the flood to tie down the response.
[00:14:05.347 --> 00:14:13.073]  But Breitbart went with the angle of leaked CPB report shows entire world exploiting open US border.
[00:14:15.194 --> 00:14:32.509]  No, ladies and gentlemen, that's important, but the big issue is the communicable diseases like drug-resistant TB, drug-resistant staph, drug-resistant strep, Ebola, and things like that, that are already ravaging U.S.
[00:14:32.509 --> 00:14:36.613]  hospitals and ravaging world hospitals.
[00:14:36.613 --> 00:14:40.616]  And again, it's already killed millions over the years in Latin America.
[00:14:41.357 --> 00:14:45.540]  And so they have basically survived it, the people that are going to survive it.
[00:14:45.540 --> 00:14:49.823]  Now we're being introduced to things that many of us are not going to survive.
[00:14:49.823 --> 00:14:53.686]  I don't care if you're black, white, Hispanic, or Asian.
[00:14:53.686 --> 00:15:05.334]  Again, this year, December into this year, December through January, I lost three close family members.
[00:15:05.334 --> 00:15:09.317]  Pat Lynn Simmons, William Hammond,
[00:15:11.304 --> 00:15:18.066]  And Peter Hammond.
[00:15:18.066 --> 00:15:27.809]  And I called Pat Lynn my granduncle because he always lived across the street from my grandmother and was my grandmother's sister's firstborn son, like best friends with my dad.
[00:15:27.809 --> 00:15:31.790]  So I just called him Uncle Leonard, but he wasn't my uncle.
[00:15:31.790 --> 00:15:37.732]  But then my uncle, my mom's brother, and her son died this year of drug-resistant
[00:15:39.119 --> 00:15:41.441]  Standard bacteria in their lungs.
[00:15:41.441 --> 00:15:47.607]  And my uncle was not a smoker and played football for LSU and was in Vietnam and in really good shape.
[00:15:47.607 --> 00:15:52.871]  And it killed him better than a hammer.
[00:15:52.871 --> 00:15:59.677]  And so when Geraldo Rivera says these diseases don't matter and that it's race baiting, pure bull.
[00:15:59.677 --> 00:16:00.038]  Pure bull.
[00:16:00.899 --> 00:16:03.480]  They're now in the news saying, is the backlash against Ebola.
[00:16:03.480 --> 00:16:04.661]  I saw this last night.
[00:16:04.661 --> 00:16:06.142]  Anti-African.
[00:16:06.142 --> 00:16:09.284]  I guess we should all drink Ebola or we're against black people.
[00:16:09.284 --> 00:16:14.406]  There is no end to how political correctness can be used.
[00:16:14.406 --> 00:16:15.967]  Don't like Obamacare and death panels?
[00:16:15.967 --> 00:16:16.548]  You're racist.
[00:16:16.548 --> 00:16:17.308]  Oh, I love it.
