[00:00:25.248 --> 00:00:26.749]  Welcome to the InfoWars Nightly News.
[00:00:26.829 --> 00:00:27.449]  I'm David Knight.
[00:00:27.549 --> 00:00:31.512]  It's Monday, March 17, 2014, and here are our top stories.
[00:00:33.613 --> 00:00:38.276]  Tonight, the US spy state has turned against itself.
[00:00:39.216 --> 00:00:42.758]  Then, the EU's stunning hypocrisy on Crimea.
[00:00:43.519 --> 00:00:48.662]  And what part of shall not be infringed does the HEF not understand?
[00:00:49.142 --> 00:00:52.424]  That's next on the InfoWars Nightly News.
[00:00:53.772 --> 00:00:57.833]  I don't get scared when I see black ski masks and black helicopters and checkpoints.
[00:00:58.073 --> 00:00:59.674]  That's our darling government.
[00:00:59.934 --> 00:01:02.674]  I like a proctology exam by the SWAT team commander.
[00:01:02.954 --> 00:01:05.095]  Well, there's an amazing turn of events this weekend.
[00:01:05.295 --> 00:01:13.357]  As the Crimea declared its independence from Ukraine, the US and the EU demonized them for doing the same thing that Ukraine did.
[00:01:13.897 --> 00:01:18.798]  And then we see that Ukraine is threatening Crimea for doing what they just did from Russia.
[00:01:18.818 --> 00:01:24.819]  Meanwhile, we see that it's going to be no price is too great to pay to get what the U.S.
[00:01:24.879 --> 00:01:26.239]  and the EU governments want.
[00:01:26.619 --> 00:01:29.560]  And pro-Russian Crimeans toast the future with Moscow after a vote.
[00:01:29.600 --> 00:01:40.122]  They say flags, chants, music and plenty of alcohol filled the streets of Crimea's main cities after voters backed joining Russia and breaking away from Ukraine in a disputed referendum.
[00:01:40.842 --> 00:01:48.406]  Now we see that there are independence movements, secession movements going on in Scotland from the UK and Quebec from Canada.
[00:01:48.446 --> 00:01:58.132]  There's talk about Venice wanting to secede from Italy and of course many people in the states are trying to separate parts of Colorado or New York from the same states.
[00:01:58.772 --> 00:02:05.858]  This is something that is a fundamental right of people to decide where their governments are going to be, at what level they're going to be.
[00:02:06.358 --> 00:02:10.722]  And yet, while they can celebrate it in some areas, they demonize it in others.
[00:02:11.263 --> 00:02:21.752]  And it's interesting to note that the Crimea was always an independent, autonomous region under both the Soviet Union and under the Russian Confederation.
[00:02:22.392 --> 00:02:25.534]  Paul Joseph Watson points out the EU's stunning hypocrisy in Crimea.
[00:02:25.574 --> 00:02:39.903]  He says, following yesterday's referendum, in which people in the Black Sea Peninsula voted 97% in favor of becoming a part of the Russian Federation, the EU responded by slapping sanctions on 21 Russian and Ukrainian officials declaring the referendum to be illegal.
[00:02:40.843 --> 00:02:53.471]  Even when the Irish voters rejected the Lisbon Treaty he points out in 2008, the EU simply changed the rules that mandated that the treaty could only be passed with a unanimous vote from all member states and passed it anyway.
[00:02:54.131 --> 00:02:56.753]  Flying in the face of any notion of democracy.
[00:02:57.293 --> 00:02:57.713]  That's right.
[00:02:57.913 --> 00:03:06.595]  Whenever it's to their advantage, they declare how much they love secession and declarations of independence and home rule and self-determination.
[00:03:07.055 --> 00:03:13.537]  But if it's not to their advantage, if it's a political move that they think is not something that they want, then they demonize it.
[00:03:13.577 --> 00:03:14.857]  And we see that happening here.
[00:03:15.297 --> 00:03:20.859]  Now, Ukraine is now going to double down and is threatening war with Crimea.
[00:03:21.259 --> 00:03:24.800]  They're preparing for war, as Kurt Nimmo points out, after the Crimean vote.
[00:03:25.700 --> 00:03:27.661]  And this is the quote from the Defense Minister.
[00:03:27.701 --> 00:03:31.824]  He said, Crimea was, is, and will be our territory.
[00:03:31.844 --> 00:03:33.084]  Tough talk there.
[00:03:33.625 --> 00:03:42.870]  Also, the Russians do not expect Ukraine to honor the deadline of the treaty set for March 21st and leave the Crimea, even though they have said that they would.
[00:03:43.570 --> 00:03:47.793]  Because of talk like that from the Defense Minister and what we see from the Ukrainian President.
[00:03:47.833 --> 00:03:49.735]  He said, the threat of war is real.
[00:03:50.175 --> 00:03:51.976]  We're strengthening our defense capacity.
[00:03:52.136 --> 00:03:54.538]  Ukraine is ready to defend its territory.
[00:03:54.939 --> 00:03:57.761]  And then the Prime Minister also said, this is our land.
[00:03:57.861 --> 00:04:01.704]  This is Prime Minister Yatsenyuk, or Yats as the State Department calls him.
[00:04:02.404 --> 00:04:05.006]  Our fathers and grandfathers have spilled their blood on this island.
[00:04:05.066 --> 00:04:07.768]  We won't budge a single centimeter from Ukrainian land.
[00:04:07.908 --> 00:04:09.729]  Let Russia and its president know this.
[00:04:10.270 --> 00:04:17.215]  So we have the Ukrainian president, the Ukrainian prime minister, the defense minister, essentially saying they're going to go to war.
[00:04:18.035 --> 00:04:22.979]  For Crimea leaving Ukraine, even though the Ukraine left Russia.
[00:04:23.680 --> 00:04:27.402]  And the Crimea did it peacefully, unlike the Ukraine.
[00:04:27.703 --> 00:04:34.188]  Now listen to what America is doing, and this is what really should concern us, because there's a lot that's going on internally in these countries.
[00:04:34.808 --> 00:04:42.072]  It should be an American foreign policy that the founders gave us that we not get entangled in these foreign entanglements, in these foreign intrigues.
[00:04:42.132 --> 00:04:55.639]  We don't know everything that's going in the Ukraine, but we do know that this is being pushed by globalist bankers, and we know that it's being pushed by those who work for the military-industrial complex, like Senator John McCain, who is trying to push everything to get us into war.
[00:04:55.679 --> 00:05:02.322]  He says they only have a few thousand combat troops talking about the Ukraine, and would be overwhelmed by the Russians if it came to that.
[00:05:02.982 --> 00:05:08.725]  One of their urgent requests is to have us, the American government, supply them with weapons.
[00:05:08.845 --> 00:05:11.406]  Supplying the Ukrainians against the Russians, said McCain.
[00:05:11.927 --> 00:05:17.589]  I will be urging our administration to arrange that transfer as quickly as possible.
[00:05:18.370 --> 00:05:18.850]  That's right.
[00:05:19.310 --> 00:05:24.393]  No matter what it takes, we need to go right to the edge of Russia and push them into war.
[00:05:25.353 --> 00:05:34.909]  Kurt Demme also points out in another article the US and the EU say that making Europeans suffer is a quote price worth paying in order to punish Russia over the Ukraine.
[00:05:35.723 --> 00:05:43.268]  Obama called Vladimir Putin over the weekend and told him that the Crimea will never be recognized by the United States or the international community.
[00:05:43.948 --> 00:05:53.334]  And we also hear from the Washington Post that the West could also suffer costs if Russia cuts off energy supplies to Europe and further squeezes the Ukrainian economy.
[00:05:53.375 --> 00:05:59.639]  But Western officials say that is a price they're willing to pay and have pledged support to the Ukraine.
[00:06:00.399 --> 00:06:14.726]  Sounds very much like what Madeleine Albright said during the Clinton administration when she was asked if the Iraq sanctions were worth the price of a half a million children in Iraq dying because they couldn't get food, medical supplies, other things.
[00:06:15.066 --> 00:06:15.487]  And she said,
[00:06:16.187 --> 00:06:16.788]  It was worth it.
[00:06:17.108 --> 00:06:18.490]  It was a price worth paying.
[00:06:18.730 --> 00:06:29.301]  You see, they don't think that your life, or the lives of anyone, any human being, whether they're an American, or whether they're a Ukrainian, or a Crimean, or an Iraqi, it doesn't matter.
[00:06:29.361 --> 00:06:35.207]  The only thing that matters is their political agenda, and no matter what price you pay, it's worth it to them.
[00:06:35.942 --> 00:06:41.824]  Because they're going to play Russian roulette, as Kurt Nemo points out in his article, as Alex Jones has said.
[00:06:42.404 --> 00:06:50.407]  They've got Russian roulette going with a loaded pistol, and the only question is, every one of the chambers has got a round in it, and the only question is, what are they going to shoot?
[00:06:50.907 --> 00:06:54.508]  Are they going to shoot themselves or us in the foot, or in the head?
[00:06:54.648 --> 00:06:55.548]  That's the only question.
[00:06:55.809 --> 00:06:59.610]  Is it going to be a trade war, a cold war, a nuclear war?
[00:07:00.350 --> 00:07:05.672]  They don't really care as long as they get their political wishes accomplished.
[00:07:06.252 --> 00:07:08.613]  Are the Russians afraid of trade sanctions?
[00:07:08.673 --> 00:07:09.933]  Well, it appears not.
[00:07:10.333 --> 00:07:13.214]  Now, this is an economic advisor to Vladimir Putin.
[00:07:13.234 --> 00:07:15.335]  His name is Sergei Glazyev.
[00:07:15.655 --> 00:07:18.616]  And he said that Russia can dodge any proposed U.S.
[00:07:18.636 --> 00:07:23.158]  sanctions by switching to other currencies and creating its own payment system.
[00:07:23.758 --> 00:07:27.423]  He went on to claim that Moscow would recommend that everyone get rid of their U.S.
[00:07:27.483 --> 00:07:28.885]  Treasury bonds if the U.S.
[00:07:29.345 --> 00:07:38.697]  froze the assets of Russian public institutions and private investors, and he added that Russia would also have to default on its loans to American banks.
[00:07:39.378 --> 00:07:42.059]  It doesn't sound like they're very intimidated.
[00:07:42.619 --> 00:07:49.562]  It also was denied, however, by a criminal official who denounced his remarks and said that he did not speak for the Russian government.
[00:07:49.902 --> 00:07:58.885]  So clearly what they're doing here is they're throwing out a trial balloon, firing this comment out to see how the reaction is, telling people that they're not going to be pushed around.
