[00:00:05.252 --> 00:00:05.912]  Big Brother.
[00:00:06.573 --> 00:00:07.613]  Mainstream media.
[00:00:08.334 --> 00:00:09.475]  Government cover-ups.
[00:00:10.095 --> 00:00:10.915]  You want answers?
[00:00:11.676 --> 00:00:12.596]  Well, so does he.
[00:00:13.237 --> 00:00:16.859]  He's Alex Jones on the GCN Radio Network.
[00:00:17.419 --> 00:00:21.502]  And now, live from Austin, Texas, Alex Jones.
[00:00:24.748 --> 00:00:28.289]  It is Wednesday, the 27th day of April 2011.
[00:00:28.369 --> 00:00:33.191]  We're going to be live here for at least the next three hours.
[00:00:33.871 --> 00:00:35.351]  He predicted it with precision.
[00:00:35.411 --> 00:00:36.312]  It's now happening.
[00:00:36.372 --> 00:00:40.593]  Porter Stansbury will be joining us, economic researcher and...
[00:00:41.733 --> 00:00:48.060]  Journalist, the last 30 minutes to talk about the massive acceleration and the decline of the dollar.
[00:00:48.200 --> 00:00:58.190]  Lord Christopher Monckton will pop in for 30 minutes in the middle of the next hour to continue to break down the moves towards global government because we ran out of time last week.
[00:00:58.911 --> 00:01:06.056]  Philip J. Berg, the lawyer who, if you've got to pick one person to be the father of the birther movement, it's Philip J. Berg.
[00:01:06.096 --> 00:01:07.777]  He's joining us coming up in the next segment.
[00:01:08.177 --> 00:01:15.602]  Mancow Muller, also scheduled to be popping in later in the hour to give us his brief take on things, and Webster Griffin Tarpley.
[00:01:17.643 --> 00:01:27.830]  Obviously, Donald Trump, big Democratic Party donor, globalist, penny stock man, eminent domain lover.
[00:01:29.324 --> 00:01:41.728]  A gun grabber, socialist health care supporter, being worshipped by Republicans right now just looking for somebody with slick talk to save them, just like you look for slick talk with Obama to save you.
[00:01:42.129 --> 00:01:51.252]  They're all puppets and I have said here on air, repeatedly, that I think it's another Ross Perot type situation to take votes away.
[00:01:52.583 --> 00:01:56.044]  From a person like Ron Paul or somebody else if the system doesn't like him.
[00:01:56.545 --> 00:02:04.087]  And so another third-party candidate like Bloomberg who can self-finance could also do that on the left if they want him to.
[00:02:04.107 --> 00:02:07.749]  And he's basically a spoiler in there.
[00:02:07.769 --> 00:02:10.550]  This is a guy who gives big money to Chuckie Schumer, all of it.
[00:02:11.510 --> 00:02:15.392]  And the way he was having a press conference about the birther issue
[00:02:16.392 --> 00:02:25.800]  And then, boom, Obama comes out smiling like the Cheshire Cat, saying, oh, hey, we're releasing this information now.
[00:02:26.600 --> 00:02:32.665]  Knowing full well there will now be a huge debate about the photo, not even a scan, it's a photo.
[00:02:32.705 --> 00:02:34.867]  You can see that with the shadows and the lettering.
[00:02:35.448 --> 00:02:36.168]  We've got our Photoshop.
[00:02:36.188 --> 00:02:36.749]  People look at it.
[00:02:36.789 --> 00:02:38.430]  It's a photo of whatever this is.
[00:02:38.830 --> 00:02:40.892]  So it'll keep the controversy going.
[00:02:41.332 --> 00:02:42.774]  It'll only intensify it.
[00:02:42.794 --> 00:02:44.495]  I've got a lot of questions about it.
[00:02:45.876 --> 00:02:48.605]  But as I've always said, two things are going on here.
[00:02:48.966 --> 00:02:49.869]  We don't know which one.
[00:02:50.796 --> 00:02:57.419]  But we do know they've been covering up his college records, his childhood records, his Indonesian records.
[00:02:57.459 --> 00:02:59.360]  We know he did change his name to Barry Sotero.
[00:02:59.700 --> 00:03:07.464]  We know he did become an Indonesian citizen, and there's statements to that effect, but they've erased those documents, and that would make it where he wasn't eligible.
[00:03:07.744 --> 00:03:09.945]  So they're busy distracting us with the birth certificate.
[00:03:09.985 --> 00:03:17.009]  As Wayne Madsen said here in the last 30 minutes of the broadcast yesterday, investigative journalist, he said, I believe that he was born in Hawaii.
[00:03:18.169 --> 00:03:20.131]  But there is a cover-up going on.
[00:03:20.151 --> 00:03:21.053]  So two things are happening.
[00:03:21.573 --> 00:03:22.654]  We know there's a cover-up.
[00:03:22.895 --> 00:03:25.438]  Was there a cover-up because he wasn't born in Hawaii?
[00:03:26.839 --> 00:03:30.103]  Or was there a cover-up because they don't want the other records looked at?
[00:03:30.624 --> 00:03:31.925]  And within those two points...
[00:03:33.137 --> 00:03:37.801]  Were they covering it up to create this non-issue distraction later?
[00:03:38.161 --> 00:03:49.691]  And an example of that, to boil it down and make it simple, Ken Starr and the tens of millions they spent going after Clinton wasn't for missile secrets, wasn't for murders, wasn't for corruption, and for...
[00:03:50.862 --> 00:04:00.592]  Bribery and Whitewater and Arkansas and the rest of it, it was for Monica Lewinsky and the lies, the special prosecutor, the court case.
[00:04:01.073 --> 00:04:10.363]  Because a sexual case with Paula Jones or with Monica Lewinsky, that can be limited just to Bill Clinton.
[00:04:11.752 --> 00:04:30.348]  But when you've got all these other dirty hands with the Republicans involved, and Rumsfeld transferring nuclear reactors to North Korea, and Clinton involved, you can't have investigations about all that, and espionage against this country by the globalists, transferring us deeper into the world government, getting rid of Glass-Steagall, all complicit with both parties' leadership.
[00:04:31.068 --> 00:04:32.189]  But if it's about sex,
[00:04:33.328 --> 00:04:41.832]  Then you can go after Clinton with a big political diversion just on that issue, and then make all the other crimes of the rest of the government be all about Clinton, and put it on Clinton.
[00:04:41.892 --> 00:04:52.917]  Not that Clinton's a good guy, but he's a puppet, a birdcage liner, that they wanted to then put all the blame on, to put a new one in, George Herbert Walker Bush, and then Barack Hussein Obama, Barry Sotero.
[00:04:53.617 --> 00:04:54.758]  So, that's what's happening here.
[00:04:54.778 --> 00:04:58.119]  We'll break it all down, jam-packed transmission, today.
[00:04:58.459 --> 00:04:59.240]  We'll be right back.
[00:04:59.260 --> 00:04:59.660]  Stay with us.
[00:05:01.636 --> 00:05:03.138]  Hi folks, this is Alex Jones.
[00:05:03.358 --> 00:05:08.403]  I'm looking for people that have the wisdom to spot savings, opportunity, and recognize risk.
[00:05:08.663 --> 00:05:10.044]  Saving means to make money.
[00:05:10.205 --> 00:05:18.993]  The Calbin Pure Soap Company can save you thousands of dollars and give you good old-fashioned real soaps that are triple concentrated and twice as good as what you're using now.
[00:05:19.714 --> 00:05:26.839]  Soaps made from vegetable and coconut oils that contain no useless dyes, perfumes, deodorants, or antibacterials.
[00:05:27.259 --> 00:05:34.864]  Your risk is the hundreds of hazardous toxic detergents that give you rashes, itching sores, and deteriorating clothing called lint.
[00:05:35.264 --> 00:05:40.187]  If you want something better, if you want something you've never had before, you have to do something you've never done before.
[00:05:40.487 --> 00:05:42.668]  Getting a free catalog is easy by calling 800-340-7091.
[00:05:45.430 --> 00:05:48.353]  Or see Calvin on the web at FiveStarSoap.com.
[00:05:48.634 --> 00:05:50.956]  Take charge of your health now by calling 800-340-7091.
[00:05:50.996 --> 00:05:53.139]  Or see Calvin on the web at FiveStarSoap.com.
[00:06:00.148 --> 00:06:04.371]  This is Alex Jones with 5 good reasons you should consider buying a solar power generator.
[00:06:04.691 --> 00:06:05.292]  Number 1.
[00:06:05.612 --> 00:06:08.754]  New climate legislation could easily double or triple your electric bill.
[00:06:09.035 --> 00:06:09.595]  Number 2.
[00:06:09.895 --> 00:06:14.439]  Our new energy czar wants to control how much power your electric company allows you to have.
[00:06:14.779 --> 00:06:15.219]  It's true.
[00:06:15.519 --> 00:06:20.083]  Total government control of electricity in the name of smart grid technology is coming.
[00:06:20.403 --> 00:06:20.943]  Number 3.
[00:06:21.224 --> 00:06:24.506]  In some areas of the country, the power grid is dangerously overloaded.
[00:06:24.806 --> 00:06:28.509]  And now, new socialist legislation is only compounding the problem.
[00:06:28.709 --> 00:06:29.250]  Number 4.
[00:06:29.510 --> 00:06:31.873]  Dangerous weather is always a threat to local grids.
[00:06:32.273 --> 00:06:35.657]  Every year, thousands of families lose their power from weather-related outages.
[00:06:35.957 --> 00:06:36.157]  Number 5.
[00:06:36.738 --> 00:06:40.662]  A solar power generator provides powerful backup, insurance, and peace of mind.
[00:06:40.883 --> 00:06:45.648]  Folks, I really believe in the solar power generators offered by Solutions from Science, one of my oldest sponsors.
[00:06:45.928 --> 00:06:49.949]  You can get more information at www.mysolarbackup.com.
[00:06:50.110 --> 00:06:51.670]  That's mysolarbackup.com.
[00:06:51.890 --> 00:06:53.971]  Remember, the government doesn't own the sun.
[00:06:54.131 --> 00:06:56.492]  So go to mysolarbackup.com or call 1-877-327-0365.
[00:07:00.265 --> 00:07:06.931]  Over the last year, Alex has told you about and many of you have experienced emergencies and disasters in unprecedented numbers.
[00:07:07.212 --> 00:07:09.574]  People have had to literally run for their lives.
[00:07:09.854 --> 00:07:12.076]  Folks, this is Steve Schenck with eFoods Direct.
[00:07:12.296 --> 00:07:16.460]  I'm not here to scare you, but when disaster strikes, you won't have time to think.
[00:07:16.680 --> 00:07:18.142]  You must act automatically.
[00:07:18.382 --> 00:07:21.565]  What does a pilot do when the helicopter engine fails in flight?
[00:07:21.885 --> 00:07:24.348]  No time to think, just act automatically.
[00:07:24.648 --> 00:07:32.636]  When the alert is broadcast, the alarm sounds, or the knock comes on your door, you'll need to be ready to act without thinking of what to do or what you need.
