[00:00:04.977 --> 00:00:06.277]  Big Brother.
[00:00:06.277 --> 00:00:08.057]  Mainstream media.
[00:00:08.057 --> 00:00:09.818]  Government cover-ups.
[00:00:09.818 --> 00:00:11.398]  You want answers?
[00:00:11.398 --> 00:00:12.938]  Well, so does he.
[00:00:12.938 --> 00:00:17.139]  He's Alex Jones on the GCN Radio Network.
[00:00:17.139 --> 00:00:21.220]  And now, live from Austin, Texas, Alex Jones.
[00:00:31.616 --> 00:00:32.898]  We are live.
[00:00:32.898 --> 00:00:37.584]  It is April 12th, 2011 on this live Tuesday edition.
[00:00:37.584 --> 00:00:44.194]  On screen for PrisonPlanet.tv viewers is the front page of the Drudge Report.
[00:00:45.253 --> 00:00:53.540]  Yesterday afternoon we posted a new video that surfaced yesterday afternoon that was shot in just the last few days.
[00:00:53.540 --> 00:00:58.885]  Six-year-old girl groped then drug-tested by TSA.
[00:00:58.885 --> 00:01:03.969]  We sent the story to Drudge and I'm glad that he linked to the YouTube video.
[00:01:03.969 --> 00:01:08.132]  Six-year-old girl groped then drug-tested by TSA.
[00:01:08.132 --> 00:01:10.394]  We've got the new video plus a
[00:01:11.255 --> 00:01:11.855]  We're good to go.
[00:01:25.874 --> 00:01:41.540]  And this morning, I was on Coast to Coast AM last night, and this morning when I got up, my wife hadn't seen it yet, and sometimes we have slight debates about the fact that I don't want to fly with the children, and she concurs, but then she says, but I still want to travel.
[00:01:41.540 --> 00:01:42.881]  We never go anywhere.
[00:01:42.881 --> 00:01:45.162]  And I said, here, watch this.
[00:01:45.162 --> 00:01:52.705]  What would happen if they tried to do this to one of our children, our three-year-old, our six-year-old daughters, our eight-year-old son?
[00:01:52.705 --> 00:01:55.146]  And she said, that's right, we better not fly.
[00:01:56.897 --> 00:02:08.364]  I have had TSA security try to do this to me one time and I got very angry and told them no way and in that case they left me alone.
[00:02:08.364 --> 00:02:08.905]  Other people
[00:02:09.844 --> 00:02:20.286]  They will tell them, leave the airport then, and they then trigger a law, a federal regulation, and charge you with an $11,000 fine.
[00:02:20.286 --> 00:02:23.746]  Kind of like public schools say, oh, you won't take the vaccines?
[00:02:23.746 --> 00:02:25.387]  We're gonna kick you out.
[00:02:25.387 --> 00:02:28.507]  And then we're gonna charge you with truancy for not being in school.
[00:02:28.507 --> 00:02:34.068]  There's no law to take vaccines, but they all do it through deceptive, criminal manipulation.
[00:02:34.068 --> 00:02:38.769]  So, you won't let us stick our hands down your pants or fondle your one-year-old or your six-year-old?
[00:02:39.997 --> 00:02:41.419]  Get out of here!
[00:02:41.419 --> 00:02:43.321]  We're your master!
[00:02:43.321 --> 00:02:47.265]  And then you leave, and then they charge you later.
[00:02:47.265 --> 00:02:49.128]  This is how the criminal mind works.
[00:02:50.049 --> 00:02:51.530]  Goons.
[00:02:51.530 --> 00:02:52.791]  Not even trained.
[00:02:52.791 --> 00:02:54.152]  Not sworn peace officers.
[00:02:54.152 --> 00:02:56.494]  A sworn peace officer can't do this type of stuff.
[00:02:56.494 --> 00:02:58.535]  We've got district attorneys on to break that down.
[00:02:58.535 --> 00:02:59.796]  This is criminal.
[00:02:59.796 --> 00:03:01.217]  But the feds don't care.
[00:03:01.217 --> 00:03:02.998]  They don't care how angry you get.
[00:03:02.998 --> 00:03:05.160]  They don't care if this hurts the airlines.
[00:03:05.160 --> 00:03:07.781]  This is about breaking your will.
[00:03:07.781 --> 00:03:09.523]  And all over the country,
[00:03:10.430 --> 00:03:18.136]  The federal government is lobbying and promising billions of dollars per major state, hundreds of millions for smaller states.
[00:03:18.136 --> 00:03:22.399]  They're promising Texas several billion dollars in highway funds.
[00:03:22.399 --> 00:03:33.408]  Just like they say, the feds say what the speed limit is and if the state doesn't agree you don't get the money, they're saying Texas had better pass warrantless checkpoints or you won't get your money.
[00:03:34.733 --> 00:03:35.033]  And here's
[00:03:52.932 --> 00:03:53.092]  Well,
[00:04:14.997 --> 00:04:25.442]  The citizens have the book literally dropped on us and we have the biggest prison population in the world and now, since it came out yesterday in the Chicago Tribune,
[00:04:26.837 --> 00:04:31.539]  That multiple school districts in Chicago do not allow parents to pack any lunch.
[00:04:31.539 --> 00:04:33.760]  Not bananas, not grapes, not spinach.
[00:04:33.760 --> 00:04:34.800]  Nothing!
[00:04:34.800 --> 00:04:36.421]  Because you can't be trusted.
[00:04:36.421 --> 00:04:39.122]  They actually said, parents can't be trusted.
[00:04:39.122 --> 00:04:41.623]  So they're going to put their hands down your children's pants.
[00:04:41.623 --> 00:04:43.543]  They're not going to let you pack their lunch.
[00:04:43.543 --> 00:04:44.864]  You are a prisoner.
[00:04:44.864 --> 00:04:50.726]  You're here to biologically supply them a new slave who will probably be trained how to submit to slavery.
[00:04:50.726 --> 00:04:52.067]  This is slavery induction.
[00:04:53.167 --> 00:04:57.371]  We're gonna get into the latest Fukushima, it's huge, the economy, it's all coming up.
[00:04:57.371 --> 00:05:01.174]  Stay with us.
[00:05:01.174 --> 00:05:16.647]  You've heard Alex explain how the Silver Lungs Generator infuses the respiratory system with your self-produced colloidal silver solutions, yet many are unaware of the entire function of the Silver Lungs System and how it has been designed to deliver your silver solutions anywhere in or on the body.
[00:05:16.647 --> 00:05:20.331]  My name is Mario Cifaldi and I'm the developer of the Silver Lungs Generator.
[00:05:21.331 --> 00:05:34.103]  Not only does the Silver Lung System produce endless colloidal and ionic silver solutions, it also comes equipped with the proper applicators and devices needed to deliver your silver solutions directly to key target areas.
[00:05:34.103 --> 00:05:41.370]  This includes the eyes, ears, nose, lungs, topically to the skin, and orally for the digestive system.
[00:05:42.051 --> 00:05:52.424]  Be sure to watch our new 7-minute video tour of the Silver Lungs System at www.SilverLungs.com to learn more about how the Silver Lungs System works.
[00:05:52.424 --> 00:05:56.349]  As well, we are always ready to answer any questions you may have.
[00:05:56.349 --> 00:05:59.473]  That's www.SilverLungs.com
[00:06:00.054 --> 00:06:04.596]  This is Alex Jones with 5 good reasons you should consider buying a solar power generator.
[00:06:04.596 --> 00:06:05.516]  Number 1.
[00:06:05.516 --> 00:06:08.937]  New climate legislation could easily double or triple your electric bill.
[00:06:08.937 --> 00:06:09.797]  Number 2.
[00:06:09.797 --> 00:06:14.679]  Our new energy czar wants to control how much power your electric company allows you to have.
[00:06:14.679 --> 00:06:15.419]  It's true.
[00:06:15.419 --> 00:06:20.301]  Total government control of electricity in the name of smart grid technology is coming.
[00:06:20.301 --> 00:06:21.121]  Number 3.
[00:06:21.121 --> 00:06:24.703]  In some areas of the country, the power grid is dangerously overloaded.
[00:06:24.703 --> 00:06:28.404]  And now, new socialist legislation is only compounding the problem.
[00:06:28.624 --> 00:06:29.424]  Number 4.
[00:06:29.424 --> 00:06:32.165]  Dangerous weather is always a threat to local grids.
[00:06:32.165 --> 00:06:35.846]  Every year, thousands of families lose their power from weather-related outages.
[00:06:35.846 --> 00:06:36.646]  Number 5.
[00:06:36.646 --> 00:06:40.787]  A solar power generator provides powerful backup, insurance, and peace of mind.
[00:06:40.787 --> 00:06:45.849]  Folks, I really believe in the solar power generators offered by Solutions from Science, one of my oldest sponsors.
[00:06:45.849 --> 00:06:50.010]  You can get more information at www.mysolarbackup.com.
[00:06:50.010 --> 00:06:51.811]  That's mysolarbackup.com.
[00:06:51.811 --> 00:06:56.412]  Remember, the government doesn't own the sun, so go to mysolarbackup.com or call 1-866-422-9000.
[00:06:59.834 --> 00:07:03.655]  Diamond Gusset is proud to announce the anthem of the Patriot movement.
[00:07:03.655 --> 00:07:07.938]  They're offering a free CD, t-shirt, and bumper sticker with a qualifying purchase.
[00:07:07.938 --> 00:07:12.660]  Diamond Gusset offers great products at great prices while keeping Americans working.
[00:07:12.660 --> 00:07:18.583]  Not looking for a factory where a man can feed his family.
[00:07:18.583 --> 00:07:25.586]  Not worried about them moving south, closing the doors and shutting her down tomorrow.
[00:07:28.377 --> 00:07:33.899]  I'm looking for America.
[00:07:33.899 --> 00:07:35.240]  Wear American and be proud.
[00:07:35.240 --> 00:07:38.301]  Go to gusset.com forward slash America.
[00:07:38.301 --> 00:07:42.643]  Land I left free in the home of the brave.
[00:07:42.643 --> 00:07:46.985]  Seems like I just woke up one day and it was gone.
[00:07:54.324 --> 00:08:00.808]  Again, go to gusset.com forward slash America Today.
[00:08:00.808 --> 00:08:03.590]  He's the T-Rex of political talk.
[00:08:03.590 --> 00:08:06.372]  Alex Jones on the GCN Radio Network.
[00:08:30.987 --> 00:08:33.791]  We are back live, ladies and gentlemen.
[00:08:33.791 --> 00:08:35.453]  Again, it is Tuesday.
[00:08:35.453 --> 00:08:41.020]  It is the 12th day of April, 2011.
[00:08:41.020 --> 00:08:46.086]  And coming up in the last 40 minutes of the next hour, Dr. Bob Bowman, nuclear physicist,
[00:08:46.687 --> 00:08:49.628]  We'll be joining us to discuss Fukushima.
[00:08:49.628 --> 00:09:10.294]  They are now telling the world what we knew more than three weeks ago, and what we broke down here more than three weeks ago, just a week or so into the disaster, that this is as bad as Chernobyl, or many times worse, as Dr. Christopher Busby has stated, one of the leading radiation crises researchers in Europe.
[00:09:10.294 --> 00:09:14.436]  He'll also be joining us coming up for 30 minutes in the third hour today.
[00:09:15.606 --> 00:09:19.810]  I hate to be right, but governments always tend to act the same.
[00:09:19.810 --> 00:09:25.416]  They engage in deception, they engage in manipulation, and here's the big news flash.
[00:09:25.416 --> 00:09:36.506]  All over the United States, in milk, in water supplies, now they're picking up higher and higher levels of radiation, and as you know, the EPA's response to this is to say, let us
[00:09:37.407 --> 00:09:40.169]  Not eat cake, let us drink and eat radiation.
[00:09:40.169 --> 00:09:44.412]  They're just raising the levels that they say are safe.
[00:09:44.412 --> 00:09:52.177]  This is because a criminal culture of denial has seeped into every level of government in this country.
[00:09:52.657 --> 00:09:57.020]  We're going to be going over all of that today.
[00:09:57.020 --> 00:10:03.565]  In fact, here is just some of those headlines, but we'll get into it in great detail with Dr. Bob Bowman and Dr. Christopher Busby.
[00:10:03.565 --> 00:10:07.828]  Christopher Busby, of course, is a chemical physicist.
[00:10:07.828 --> 00:10:17.235]  Dr. Bob Bowman has three degrees in nuclear physics and aeronautics and is the former head of the Star Wars weapons system program.
[00:10:17.235 --> 00:10:19.417]  Going through some of these headlines, Fukushima,
[00:10:20.563 --> 00:10:23.687]  Introduces deadly strontium into the environment.
[00:10:23.687 --> 00:10:29.213]  Japan ups nuke crisis severity to match Chernobyl as a number 7.
[00:10:29.213 --> 00:10:34.139]  Nuclear crises are listed from a 1 to a 7, 7 being the worst known crises.
[00:10:34.139 --> 00:10:36.822]  Again, here's CNBC.
[00:10:36.822 --> 00:10:39.345]  Japan raises nuclear crisis to same level as Chernobyl.
[00:10:40.306 --> 00:10:42.007]  Here's another story out of Reuters.
[00:10:42.007 --> 00:10:47.389]  Slight amounts of strontium found near crippled Japan nuclear power plant.
[00:10:47.389 --> 00:10:48.630]  Here's another headline.
[00:10:48.630 --> 00:10:54.592]  TEPCO wary of Fukushima radiation leak exceeding Chernobyl.
[00:10:54.592 --> 00:10:56.093]  And they're back with moralizing.
[00:10:56.093 --> 00:10:59.214]  Well, it's listed as bad as Chernobyl, but we've only released 10%.
[00:11:00.675 --> 00:11:01.656]  As much as Chernobyl.
[00:11:20.851 --> 00:11:20.931]  And
[00:11:38.285 --> 00:11:43.067]  I mean, we could see them being ejected when Reactor 3 blew up with that mushroom cloud 3,000 feet in the air.
[00:11:43.067 --> 00:11:44.927]  And I said, those look like fuel rods.
[00:11:44.927 --> 00:11:49.229]  And I had nuclear experts on and said, yes, those appear to be fuel rods.
[00:11:49.229 --> 00:11:57.852]  And the Japanese government responded by burying them on the spot, wherever they found them, with dirt.
[00:11:57.852 --> 00:12:00.793]  Forgot to turn my cell phone off.
[00:12:00.793 --> 00:12:01.733]  Will you guys kill that?
[00:12:01.733 --> 00:12:06.275]  Sorry, I normally have the phone off, but it's going off on me in here.
[00:12:07.714 --> 00:12:20.964]  So continuing with this information, here's another headline from Natural News, and they have links to the government's own reporting systems.
[00:12:20.964 --> 00:12:23.426]  Fukushima radiation taints U.S.
[00:12:23.426 --> 00:12:26.649]  milk supplies at levels 300% higher than EPA maximums.
[00:12:30.672 --> 00:12:39.795]  But the issue here is, depending on what type of radioactive isotope, they've raised the different isotopes from 1,000 times safe levels to 24,000 plus times, almost 25,000 times safe levels.
[00:12:39.795 --> 00:12:42.996]  And so their response is to simply raise the levels.
[00:12:51.969 --> 00:12:56.237]  And of course it's come out now in ABC News, as a listener pointed out yesterday, and we pulled it up.
[00:12:56.237 --> 00:12:59.102]  In fact, will you guys print me that ABC News article?
[00:12:59.102 --> 00:13:00.205]  You just searched the term.
[00:13:02.788 --> 00:13:04.389]  Semi Valley Meltdown.
[00:13:04.389 --> 00:13:05.850]  You'll get ABC News.
[00:13:05.850 --> 00:13:18.960]  They've just now decided to tell us that there was a reactor, the first power reactor in the US in the early 1950s that completely melted down and they kept it secret from the public and radiated that area.
[00:13:18.960 --> 00:13:22.803]  Here are the numbers from the state governments collated.
[00:13:23.684 --> 00:13:24.605]  By Natural News.
[00:13:24.605 --> 00:13:29.989]  Again, this is up on InfoWars.com and PrisonPlanet.com by Ethan A. Huff.
[00:13:29.989 --> 00:13:32.230]  And this is the numbers.
[00:13:32.230 --> 00:13:40.276]  Los Angeles, California has highly elevated levels of different radioactive isotopes.
[00:13:40.276 --> 00:13:41.817]  Iodine 131, Cesium 134, Cesium 137.
[00:13:48.371 --> 00:13:49.892]  And it gives you the numbers.
[00:13:49.892 --> 00:13:51.453]  Los Angeles, California, 0.39.
[00:13:51.453 --> 00:13:55.475]  And then it gives the different isotopes that have been found.
[00:13:55.475 --> 00:14:03.519]  Philadelphia, Baxter, Pennsylvania, 0.46 of cesium.
[00:14:03.519 --> 00:14:06.300]  Philadelphia, Belmont, Pennsylvania, 1.3 of cesium.
[00:14:12.557 --> 00:14:14.238]  People keep sending me emails saying it's cesium.
[00:14:14.238 --> 00:14:17.021]  There's cesium and cesium, ladies and gentlemen.
[00:14:17.021 --> 00:14:34.515]  Continuing, Muscle Shoals, Alabama, Niagara Falls, New York, Denver, Colorado, Detroit, Michigan, East Liverpool, Ohio, Trenton, New Jersey, Painesville, Ohio, Columbia, Pennsylvania, Oak Ridge, Tennessee.
[00:14:34.515 --> 00:14:36.457]  And it just goes through all these levels.
[00:14:36.457 --> 00:14:39.359]  Richmond, Washington, Boise, Idaho, Chattanooga, Tennessee.
[00:14:41.069 --> 00:14:51.378]  Pittsburgh, Pennsylvania, Cincinnati, Ohio, Watertown, New Jersey, Helena, Montana, and these are coming out of state agencies and being collated.
[00:14:51.378 --> 00:15:06.370]  The feds are not releasing numbers, they're not testing, and the mainstream media is basically playing along with all of this to not report on what's going on.
[00:15:06.370 --> 00:15:07.231]  So we're going to be
[00:15:09.028 --> 00:15:11.675]  Breaking all of that down today as well.
[00:15:16.053 --> 00:15:18.614]  And here is the ABC News headline.
[00:15:18.614 --> 00:15:24.336]  Decades later, Simi Valley nuclear meltdown still impacts lives.
[00:15:24.336 --> 00:15:29.197]  This is out of KABC there in Southern California.
[00:15:29.197 --> 00:15:35.639]  In 1959, a 2,900-acre California plant suffered a massive nuclear meltdown.
[00:15:35.639 --> 00:15:37.440]  It remains the worst in U.S.
[00:15:37.440 --> 00:15:39.621]  history for the radiation that was released.
[00:15:39.621 --> 00:15:43.302]  The accident at Santa Susana Field Laboratory
[00:15:44.736 --> 00:15:55.784]  Or Rocketdyne, as it was known previously, left large rates of toxic contamination, radiation, and chemicals in Simi Valley and Los Angeles County neighborhoods.
[00:15:55.784 --> 00:16:02.228]  And then it just goes in to break down how for decades they kept it secret from the public.
[00:16:02.228 --> 00:16:08.152]  So it's standard default position.
[00:16:08.152 --> 00:16:10.674]  When there's an emergency, when there's a crisis,
[00:16:11.533 --> 00:16:25.712]  That the system cannot and will not help you and they will lie to you and then they will do everything they can to make sure that you don't learn about the crises so that you can avert the danger yourself because they don't want any liabilities.
[00:16:26.653 --> 00:16:30.154]  They want to continue to build these dangerous reactors.
[00:16:30.154 --> 00:16:46.240]  They want to continue to mine phosphate for fertilizer production and take the byproduct, a toxic mix of sodium fluoride, arsenic, lead, mercury, uranium, and other radioactive isotopes and dump it in your water.
[00:16:47.153 --> 00:17:00.683]  And then when the state agencies test the water in Texas and Alabama and other states and say, well, we've got 10 to 100 times safe levels of radioactive isotopes in the drinking water added to it, the Fed's answer is cover it up.
[00:17:00.683 --> 00:17:04.166]  And that, of course, I've been talking a lot about the last three months since that came out.
[00:17:04.166 --> 00:17:09.510]  We talked about them mining the phosphate that had radioactive isotopes previously and gone over those documents.
[00:17:09.510 --> 00:17:12.993]  But now it's clear that they're covering it up and continuing.
[00:17:13.533 --> 00:17:23.237]  Because the policy is to add these radioactive isotopes not only to the water, because it creates massive cancers and massive infertility.
[00:17:23.237 --> 00:17:26.958]  And I saw another headline yesterday with government numbers.
[00:17:26.958 --> 00:17:33.480]  The sperm count is accelerating its drop from 87 to now close to 90%.
[00:17:33.480 --> 00:17:42.584]  And if this continues, it's estimated that almost all males will be completely sterile by 2025 in the United States, in Europe, in England.
[00:17:43.643 --> 00:17:45.428]  Globalist mission complete!
[00:17:45.428 --> 00:17:46.431]  And this is not an issue!
[00:17:47.975 --> 00:17:58.538]  Oh no, they've got to have surveillance blimps and surveillance aircraft and the cops training your kids how to be spies and roadside checkpoints to quote stop drunk drivers really train you to accept checkpoints.
[00:17:58.538 --> 00:18:08.260]  The TSA's got to stick their hands down your pants because you've got a lesser chance of a terrorist killing you than dying from a bee sting from an allergic response.
[00:18:08.260 --> 00:18:12.821]  You've got a better chance of dying from peanut allergies than being killed by terrorists.
[00:18:12.821 --> 00:18:15.102]  Those reports have been written, those numbers have been documented.
[00:18:15.953 --> 00:18:17.093]  They don't care.
[00:18:17.093 --> 00:18:26.757]  It's all about, but isn't a scary man with a beard, isn't it fun to get scared and beg the government to have men in black uniforms come take care of you?
[00:18:26.757 --> 00:18:33.760]  Isn't it fun to have all these cameras surveilling you and controlling you?
[00:18:33.760 --> 00:18:40.163]  So, that's just some of the news and reports that we have on that front.
[00:18:41.591 --> 00:18:59.968]  Also on the economy, you know over the weekend George Soros told Bloomberg, we played the clip yesterday, that the dollar is already not the world reserve currency and is being phased out and that that was the consensus developed by the private and government banker heads at the Bretton Woods meeting in New Hampshire over the weekend.
