[00:00:04.633 --> 00:00:05.274]  Big Brother.
[00:00:05.934 --> 00:00:06.975]  Mainstream media.
[00:00:07.716 --> 00:00:08.837]  Government cover-ups.
[00:00:09.477 --> 00:00:10.278]  You want answers?
[00:00:11.059 --> 00:00:12.000]  Well, so does he.
[00:00:12.600 --> 00:00:16.484]  He's Alex Jones on the GCN Radio Network.
[00:00:16.804 --> 00:00:20.868]  And now, live from Austin, Texas, Alex Jones.
[00:00:31.138 --> 00:00:32.681]  Well, I'm blown away right now.
[00:00:33.563 --> 00:00:40.336]  It happens more and more often, but sometimes I come in here and I read all the news, and I get completely blown away.
[00:00:42.321 --> 00:00:45.162]  I just get blown away by how crazy it all is.
[00:00:45.682 --> 00:00:55.705]  Ten years ago, one of these stories that I have in front of me would have been fodder for three, four hours of radio where we analyzed every facet of it.
[00:00:55.785 --> 00:01:05.368]  Now, there are dozens and dozens of stories every day that have such incredible ramifications, it shakes me to my very core.
[00:01:06.988 --> 00:01:07.768]  Look at this story.
[00:01:07.808 --> 00:01:10.790]  It just went up at PrisonPlanet.com about 10 minutes ago.
[00:01:11.390 --> 00:01:13.591]  It's going up at InfoWars.com right now.
[00:01:14.031 --> 00:01:18.073]  Bill would protect big cis citizen spies from lawsuits.
[00:01:19.293 --> 00:01:29.697]  And I've given it the headline, a little different from Prison Planet headline, that shocker, citizen spy networks to be given immunity.
[00:01:30.378 --> 00:01:33.479]  And I've gone over the article in the legislation.
[00:01:35.054 --> 00:01:38.496]  Scanned over it and it's it's it's just unspeakable.
[00:01:39.236 --> 00:02:00.426]  This is so the cable person, the phone repair person, the plumber, the school teacher, the doctor, all of the people where you supposedly have attorney-client privilege, doctor-patient privilege, or when you're hiring a company to come in and do your cable, or when you're bringing realtors into your house and they see a reloading kit.
[00:02:01.587 --> 00:02:03.248]  We've had that happen to one of our riders.
[00:02:04.878 --> 00:02:28.466]  JT Coyote and they call the SWAT team on you and I've had a 12 years ago now of course a carpet cleaner saw a shotgun on the wall I didn't have children then so I had the shotgun you know up on a gun rack on my wall in my studio I was doing the show out of my house then broadcast out of the bedroom back bedroom and I
[00:02:31.201 --> 00:02:34.643]  He freaked out and ran off to call the police, and I was able to call the company and stop it.
[00:02:35.384 --> 00:02:37.846]  And say, you know, this is Texas, my shotgun's not illegal.
[00:02:37.886 --> 00:02:44.350]  But it was like a $300 Defender Winchester Cheap Pump Shotgun, and it just freaked the guy out.
[00:02:45.451 --> 00:02:46.872]  That's the new America right there.
[00:02:47.752 --> 00:02:51.875]  And it dovetails with this article out of the Wall Street Journal in Dallas.
[00:02:54.315 --> 00:03:14.356]  Cab drivers are freaked out because now they're going to be put at the back of the line, which is key at the airport, at Love Field, the airport there in Dallas, the city airport, if they don't have a natural gas taxi cab or van.
[00:03:15.526 --> 00:03:16.447]  Total discrimination.
[00:03:17.188 --> 00:03:18.269]  That's like Nazi Germany.
[00:03:18.309 --> 00:03:21.051]  Jews go to the back of the line, or black people to the back of the bus.
[00:03:21.792 --> 00:03:23.674]  But, oh, it's an environmental reason.
[00:03:24.234 --> 00:03:30.861]  I mean, these are all just absolute bellwethers, absolute giant red flags of total tyranny.
[00:03:31.281 --> 00:03:37.988]  And you add it into the thousands of other surveillance blimps going up, and drones, and checkpoints, and face-scanning cameras.
[00:03:38.869 --> 00:03:39.749]  It makes my head spin.
[00:03:40.643 --> 00:03:45.368]  And then I've got another report here from Activist Post, amazing writers, it's up at Infowars.com.
[00:03:45.668 --> 00:03:47.810]  Police train that FEMA camps are perfectly normal.
[00:03:48.551 --> 00:03:58.221]  And they've got the training information and news right here, where the media makes fun of you if you talk about FEMA camps, even though they're admitted in Congress, and the Houston Chronicle's written about them.
[00:03:59.522 --> 00:04:01.484]  But then they tell the cops, oh yeah, FEMA camps are good.
[00:04:02.660 --> 00:04:03.762]  I mean, we're in a lot of trouble.
[00:04:03.782 --> 00:04:16.097]  Do you understand offshore banks have stolen over $1,000 trillion and they just announced at Davos they want $100 trillion more, which they can then leverage to $1,000 trillion through fractional reserve banking?
[00:04:18.588 --> 00:04:20.569]  I mean, the crime of the century.
[00:04:20.629 --> 00:04:24.230]  Bernie Madoff, Ken Lay type people have totally taken over.
[00:04:24.270 --> 00:04:25.370]  They set all this up.
[00:04:25.430 --> 00:04:26.910]  It's a financial dictatorship.
[00:04:27.371 --> 00:04:28.591]  I'm getting chills right now.
[00:04:28.631 --> 00:04:29.751]  This is so real.
[00:04:30.531 --> 00:04:32.532]  And they're training cops to put us in camps.
[00:04:33.692 --> 00:04:35.493]  People that know this is evil and wrong.
[00:04:36.913 --> 00:04:37.553]  Heaven help us.
[00:04:38.274 --> 00:04:39.094]  Total immunity.
[00:04:40.373 --> 00:04:41.354]  To the goon squads.
[00:04:41.595 --> 00:04:44.839]  Ladies and gentlemen, my father has been approached by Homeland Security to spy on people.
[00:04:45.499 --> 00:04:47.001]  He went and talked to other dentists in his office.
[00:04:47.021 --> 00:04:48.363]  He said, yeah, they approached me at home.
[00:04:48.603 --> 00:04:50.966]  They're approaching all of the, quote, professionals.
[00:04:51.912 --> 00:04:53.233]  I've now talked to other professionals.
[00:04:53.353 --> 00:04:54.613]  Everybody's getting approached.
[00:04:55.253 --> 00:04:59.235]  I mean, they're setting up a giant spy network, and it's pointed at the American people.
[00:04:59.655 --> 00:05:01.155]  The government... A very wealthy U.S.
[00:05:01.195 --> 00:05:07.878]  citizen is predicting that in 2011, we will witness the most important day in America in more than 50 years.
[00:05:08.138 --> 00:05:10.419]  He says it will change everything about our lives.
[00:05:10.699 --> 00:05:15.861]  The way you shop, travel, invest, educate your children, and even how you take care of your health and your own family.
[00:05:16.061 --> 00:05:18.843]  Now, this man has made some outrageous predictions over the years.
[00:05:19.103 --> 00:05:21.204]  The crazy part is, he's usually right.
[00:05:21.424 --> 00:05:27.347]  You see, he predicted the collapse of GM, Fannie Mae, Freddie Mac, and America's biggest mall owner, General Growth Properties.
[00:05:27.667 --> 00:05:30.869]  In fact, Barron's called his work a dire prophecy.
[00:05:31.049 --> 00:05:36.572]  Recently, he created a video, which you can watch online for free, detailing his biggest and most important prediction yet.
[00:05:36.832 --> 00:05:38.153]  And it's a real eye-opener.
[00:05:38.473 --> 00:05:39.674]  I can't stress this enough.
[00:05:39.774 --> 00:05:42.315]  You should at least watch this free video online today.
[00:05:42.455 --> 00:05:43.856]  He explains everything you need to know.
[00:05:44.136 --> 00:05:46.498]  Including simple steps you can take to protect yourself.
[00:05:46.658 --> 00:05:51.162]  You can find the video at www.EndOfAmerica3.com.
[00:05:51.282 --> 00:05:53.745]  That's End of America, the number 3.com.
[00:05:53.865 --> 00:05:57.588]  Watch the free video at www.EndOfAmerica3.com.
[00:05:57.748 --> 00:05:58.749]  That's EndOfAmerica3.com.
[00:06:00.030 --> 00:06:03.332]  Alex told you the government announced recently that the recession is over.
[00:06:03.612 --> 00:06:04.673]  It ended on June of 2009.
[00:06:04.733 --> 00:06:09.095]  The millions of Americans unable to find work might not agree.
[00:06:09.296 --> 00:06:14.959]  Perhaps the recession ended for the bankers and government employees, but for the rest of us, things seem to be getting worse.
[00:06:15.239 --> 00:06:17.220]  Gold and silver haven't heard the news either.
[00:06:17.400 --> 00:06:20.082]  They've begun their long-expected journey to the moon.
[00:06:20.422 --> 00:06:26.725]  In addition to converting your shrinking dollars into gold and silver, you should consider a food savings account from eFoodsDirect.
[00:06:26.926 --> 00:06:28.727]  They both make fabulous investments.
[00:06:29.127 --> 00:06:34.209]  Food is our greatest dependency, and we know it will be more precious than any financial resource.
