[00:00:05.090 --> 00:00:05.730]  Big Brother.
[00:00:06.390 --> 00:00:07.450]  Mainstream media.
[00:00:08.150 --> 00:00:09.311]  Government cover-ups.
[00:00:09.911 --> 00:00:10.751]  You want answers?
[00:00:11.511 --> 00:00:12.471]  Well, so does he.
[00:00:13.031 --> 00:00:16.632]  He's Alex Jones on the GCN Radio Network.
[00:00:17.252 --> 00:00:21.353]  And now, live from Austin, Texas, Alex Jones.
[00:00:29.544 --> 00:00:36.207]  It is nothing short of wild how much incredible news and information we have to cover today.
[00:00:36.227 --> 00:00:37.907]  I don't know where to start.
[00:00:41.128 --> 00:00:52.953]  The House Committee has passed the bill, and now going to the full Congress, to arrest and give you five years in prison if you embed a YouTube video.
[00:00:54.013 --> 00:00:55.835]  Now, YouTube has the embed function.
[00:00:56.395 --> 00:00:58.077]  That's how the Internet operates.
[00:00:58.117 --> 00:01:04.322]  But it says if you embed a video that is later found to be copyright, you will be arrested.
[00:01:04.682 --> 00:01:11.288]  And the Electronic Frontier Foundation, others, went directly to Congress months ago and said, do you know what this does?
[00:01:11.308 --> 00:01:12.769]  And they said, yes, we know.
[00:01:13.937 --> 00:01:29.809]  Also, the big gold exchange, the Forex has come out and said the way new regulations are written, the private over-the-counter sale of gold is technically illegal, and that they're going to be advising everyone to stop the over-the-counter sale of gold.
[00:01:30.889 --> 00:01:42.398]  All of these incredible things are happening, not with a bang, but with a whimper, and as usual, the American people are distracted
[00:01:43.498 --> 00:01:52.342]  are diverted by more exercises in political correctness training us to obsess over what people say rather than what people do.
[00:01:53.002 --> 00:01:59.726]  Example, Barack Obama impersonator hauled off stage at Republican gathering, and I've watched the full 20-minute piece.
[00:01:59.746 --> 00:02:07.729]  He was supposed to do more than 30, and it's really pretty mild bipartisan bashing.
[00:02:09.050 --> 00:02:11.631]  But they couldn't handle it, and they're now calling it a big
[00:02:12.967 --> 00:02:23.431]  Defeat for Republicans showing their redneck racist because they'd have somebody like this there speaking and just endless obsession over it with political correctness.
[00:02:24.152 --> 00:02:38.418]  We also see, of course, MSNBC running a piece airing a National Golf Championship event and playing a piece they produced with the Pledge of Allegiance.
[00:02:39.375 --> 00:02:54.088]  uh... which of course many times is read out the beginning of sporting events uh... or they engage in the uh... star-spangled banner national anthem with the words under god as well as one nation omitted that's your new world order
[00:02:56.059 --> 00:03:19.373]  uh... type of Pledge of Allegiance uh... where uh... everybody's focusing on the under god taken out what about one nation we can have one nation when you're part of a new world order uh... so we have that information that we're going to be breaking down but not breaking it down from the angle that everybody else is looking at it but but to really illustrate how this is an overall distraction
[00:03:20.513 --> 00:03:28.616]  Uh, a overall, uh, diversion from the incredible earth-shattering events that are taking place in our world.
[00:03:30.056 --> 00:03:47.943]  Now, what I'm going to do is, when we come back from break, I'm going to run over a lot of the different headlines that are here and some of the reports that I think are most important on the economy, on austerity riots going on, on huge military expansion of operations in the Middle East, North Africa and Central Asia.
[00:03:48.923 --> 00:04:09.194]  And then for the full broadcast today, after about the 20 after, I will intersperse news, video clips, key intelligence in the ongoing New World Order paradigm as we attempt to expose the paradigm and then overturn the neo-fascistic modern model of high-tech slavery.
[00:04:09.234 --> 00:04:13.837]  We will take your phone calls throughout the broadcast today, but in the first hour,
[00:04:14.517 --> 00:04:22.166]  I do want to open it up for first-time callers, people who've never had a chance to get involved on air, never had a chance to join us on air.
[00:04:22.186 --> 00:04:25.691]  In fact, I'll give that number out now on any issue or item you wish to discuss.
[00:04:25.711 --> 00:04:26.432]  1-800-259-9231.
[00:04:26.452 --> 00:04:26.492]  800-259-9231.
[00:04:33.695 --> 00:04:42.059]  When we come back, we're going to plunge into the news, and then continue with your phone calls throughout the broadcast today.
[00:04:42.079 --> 00:04:56.467]  I also want to talk about Rick Perry, a Bilderberg-approved candidate, now moving into frontline position, and now not hiding the fact he's getting ready to announce he's going to be running for president.
[00:04:56.487 --> 00:04:57.487]  Stay with us, we'll be right back.
[00:05:00.849 --> 00:05:06.271]  When you're out on the road, the last place you want to be is on the road.
[00:05:07.492 --> 00:05:12.254]  But if the unfortunate happens, you'll be glad you were wearing diamond gussets.
[00:05:12.634 --> 00:05:19.437]  There's a place down in Tennessee where they make blue diamond gusset jeans.
[00:05:21.357 --> 00:05:23.658]  They sew pride in every stitch.
[00:05:25.419 --> 00:05:27.380]  Guarantee you'll love the way they fit.
