[00:00:14.768 --> 00:00:15.388]  Big Brother.
[00:00:15.889 --> 00:00:17.130]  Mainstream media.
[00:00:17.690 --> 00:00:18.811]  Government cover-ups.
[00:00:19.552 --> 00:00:21.033]  You want to stop tyranny?
[00:00:21.294 --> 00:00:22.415]  Well, so does he.
[00:00:22.935 --> 00:00:27.640]  Live from the InfoWars.com studios, it's Alex Jones.
[00:00:39.056 --> 00:00:46.302]  We have before us the opportunity to forge, for ourselves and for future generations, a new world order.
[00:00:47.062 --> 00:00:52.987]  A world where the rule of law, not the law of the jungle, governs the conduct of nations.
[00:00:54.268 --> 00:00:56.850]  When we are successful, and we will be.
[00:00:57.751 --> 00:01:09.615]  We have a real chance at this New World Order, an order in which a credible United Nations can use its peacekeeping role to fulfill the promise and vision of the UN's founders.
[00:01:10.376 --> 00:01:17.058]  There's a need for a New World Order, but it has different characteristics in different parts.
[00:01:20.109 --> 00:01:27.594]  Never before has a New World Order had to be assembled from so many different perceptions, or on so global a scale.
[00:01:28.495 --> 00:01:40.383]  Nor has any previous order had to combine the attributes of the historic balance of power system with global democratic opinion and the exploding technology of the contemporary period.
[00:01:41.264 --> 00:01:48.189]  After 1989, President Bush said, and it's a phrase that I often use myself, that we needed a New World Order.
[00:01:50.663 --> 00:01:59.425]  I think his task will be to develop an overall strategy for America in this period, when really a new world order can be created.
[00:01:59.525 --> 00:02:00.605]  It's a great opportunity.
[00:02:00.765 --> 00:02:03.765]  It isn't just a crisis.
[00:02:05.426 --> 00:02:10.207]  What is at stake is more than one small country.
[00:02:11.427 --> 00:02:12.887]  It is a big idea.
[00:02:13.967 --> 00:02:17.288]  A new world order, where diverse nations
[00:02:18.243 --> 00:02:24.608]  Are drawn together in common cause to achieve the universal aspirations of mankind.
[00:02:25.088 --> 00:02:30.552]  Peace and security, freedom and the rule of law.
[00:02:31.653 --> 00:02:37.778]  Such is a world worthy of our struggle and worthy of our children's future.
[00:02:44.768 --> 00:02:50.495]  You listen to the engine moaning out his one old song.
[00:02:50.775 --> 00:03:00.686]  You think about the woman, the girl you knew the night before.
[00:03:00.766 --> 00:03:05.972]  But your powers will soon be won.
[00:03:28.684 --> 00:03:31.265]  Ladies and gentlemen, thank you for joining us on this
[00:03:32.268 --> 00:03:34.569]  Sunday, the second day of December 2018.
[00:03:35.450 --> 00:03:38.691]  We're going to be live here for the next two hours.
[00:03:39.091 --> 00:03:50.397]  I just played a little bit of a compilation, there's hours of this on YouTube, of world leaders talking about a new world order, and then they go further, they say that means a world government where the nation-state has been abolished.
[00:03:50.937 --> 00:03:54.499]  And boy, have we come a long way back from the days when they said that didn't exist.
[00:03:55.059 --> 00:04:00.262]  Back in the days of Congressman Larry McDonald and Senator Barry Goldwater and Ronald Reagan exposing it.
[00:04:01.109 --> 00:04:02.771]  And then George H.W.
[00:04:02.811 --> 00:04:05.373]  Bush forcing his way onto the ticket in 1980.
[00:04:05.873 --> 00:04:07.815]  So I don't wish George H.W.
[00:04:07.855 --> 00:04:13.020]  Bush any bad will now that he died Friday night at 94 at the ripe old age.
[00:04:13.741 --> 00:04:17.865]  But I do see it as symbolic of the death of world government.
[00:04:18.525 --> 00:04:20.306]  Uh, that, that has happened.
[00:04:20.326 --> 00:04:29.870]  And also there's a big, uh, powerful article in the New York Times of all places, uh, saying that the curtain, uh, has been pulled on the Clintons.
[00:04:30.430 --> 00:04:31.610]  That it's curtains for the Clintons.
[00:04:31.630 --> 00:04:35.852]  So, the Clintons are globalists, uh, the Bushes are globalists, at least George Herbert Walker Bush was.
[00:04:36.392 --> 00:04:41.994]  Uh, and this whole plan to have America sign over its sovereignty, these foreign multinationals, is dead on arrival.
[00:04:42.355 --> 00:04:43.155]  They're fighting back.
[00:04:43.615 --> 00:04:47.859]  So we'll break it all down on the other side of this live global Sunday broadcast.
[00:04:48.020 --> 00:04:51.343]  I'm Alex Jones, live from deep in the heart of Texas, Austin.
[00:04:51.663 --> 00:04:52.804]  NewsWars.com.
[00:04:53.185 --> 00:04:54.346]  InfoWars.com.
[00:04:54.606 --> 00:04:56.048]  Tomorrow's news, today.
[00:05:05.498 --> 00:05:06.838]  We're back on the Alex Jones Show.
[00:05:06.858 --> 00:05:16.461]  Before we head back into some more news stories, I want to tell you about the great specials available at InfoWarsStore.com right now, where we have the Cyber Week special running.
[00:05:17.101 --> 00:05:24.443]  Free shipping and double Patriot points on great products such as all InfoWars life supplements at 50% off.
[00:05:24.503 --> 00:05:25.863]  That is a massive discount.
[00:05:25.923 --> 00:05:27.784]  Up to 50% off storable food.
[00:05:27.804 --> 00:05:28.364]  We also have
[00:05:28.524 --> 00:05:29.304]  We're good to go.
[00:05:51.517 --> 00:05:52.277]  Please go there.
[00:05:52.438 --> 00:05:53.378]  Please support us.
[00:05:53.559 --> 00:06:01.226]  They're trying to undermine us, financially sabotage us at every available opportunity, so we rely on your support more than ever at InfoWarsStore.com
[00:06:29.269 --> 00:06:34.373]  From the front lines of the information war, it's Alex Jones.
[00:06:35.754 --> 00:06:49.443]  What we are looking at is good and evil, right and wrong.
[00:06:49.463 --> 00:06:51.384]  Ladies and gentlemen, I'm Alex Jones, your host.
[00:06:52.605 --> 00:06:54.907]  And we're here live Monday through Friday from 11 a.m.
[00:06:56.677 --> 00:06:56.957]  3 p.m.
