[00:00:14.950 --> 00:00:16.050]  Big Brother.
[00:00:16.070 --> 00:00:17.351]  Mainstream media.
[00:00:17.871 --> 00:00:18.991]  Government cover-ups.
[00:00:19.752 --> 00:00:21.212]  You want to stop tyranny?
[00:00:21.473 --> 00:00:22.613]  Well, so does he.
[00:00:23.133 --> 00:00:27.595]  Live from the InfoWars.com studios, it's Alex Jones.
[00:00:27.675 --> 00:00:33.658]  It's Thursday, August 2nd.
[00:00:35.662 --> 00:00:36.983]  2018, I'm your host Alex Jones.
[00:00:37.003 --> 00:00:42.064]  We're gonna be here for the next four hours in the War Room with Owen Schroer and Roger Stone's coming up.
[00:00:44.966 --> 00:00:47.406]  I need to make this announcement.
[00:00:50.508 --> 00:00:53.128]  And I need to have it really, really sink in.
[00:00:58.670 --> 00:00:59.871]  It is not hyperbole.
[00:01:02.112 --> 00:01:02.872]  It is not hype.
[00:01:05.319 --> 00:01:06.759]  It is not exaggeration.
[00:01:09.500 --> 00:01:32.824]  It is a historic, completely documented fact, and it is the most important issue to everyone on this planet, that the Council on Foreign Relations' China Century Plan be exposed.
[00:01:34.713 --> 00:01:55.205]  China has a leveraged, controlling interest in money, in manpower, in infrastructure, and in traders in our government and in corporations to control this nation.
[00:01:55.645 --> 00:02:02.809]  China is in control of everything in America but the military,
[00:02:08.197 --> 00:02:09.857]  Some of the courts and the states.
[00:02:11.258 --> 00:02:12.418]  It is a fact.
[00:02:13.278 --> 00:02:17.399]  And I've been pointing this out and others like Tucker Carlson are starting to do it.
[00:02:17.479 --> 00:02:18.179]  So is the president.
[00:02:18.219 --> 00:02:30.222]  But I'm going to tell you things that the president can't tell you at his level or it would have some very, very dangerous consequences.
[00:02:30.762 --> 00:02:36.783]  But I think the consequences of the president not doing this and not saying this are too great.
[00:02:39.088 --> 00:02:47.691]  And the main reason they want to destroy me out of all of it is that no one else is putting out the real globalist agenda.
[00:02:47.751 --> 00:02:48.651]  I want to explain something.
[00:02:49.892 --> 00:03:05.877]  This is a wedding between the big megabanks, Goldman Sachs, JP Morgan, the EU, the whole Hollywood combine that the Rockefellers set up and wrote books about.
[00:03:06.969 --> 00:03:08.850]  And editorials in the New York Times.
