[00:00:05.403 --> 00:00:06.043]  Big Brother.
[00:00:06.723 --> 00:00:07.764]  Mainstream media.
[00:00:08.484 --> 00:00:09.585]  Government cover-ups.
[00:00:10.245 --> 00:00:11.065]  You want answers?
[00:00:11.826 --> 00:00:12.726]  Well, so does he.
[00:00:13.387 --> 00:00:17.048]  He's Alex Jones on the GCN Radio Network.
[00:00:17.569 --> 00:00:21.651]  And now, live from Austin, Texas, Alex Jones.
[00:00:37.532 --> 00:00:43.414]  Hello ladies and gentlemen, it is the 14th day already of March 2005.
[00:00:43.814 --> 00:00:45.295]  I'm your host Alex Jones.
[00:00:45.695 --> 00:00:49.176]  We'll be live for the next three hours with wide open telephones.
[00:00:49.717 --> 00:01:05.963]  Coming up in the second hour, investigative journalist who's written for WorldNet Daily and a dozen other major publications, who's really covered the 9-11 whitewash like no one else has, going to almost all the different congressional meetings,
[00:01:06.983 --> 00:01:08.996]  It has also been researching...
[00:01:10.422 --> 00:01:32.038]  All of the confirmed reports of male prostitutes, underage male prostitutes, you name it, swirling around the White House and how this connects into the Gannon case, how it connects into the Franklin cover-up, how it connects in with the mysterious death of Hunter S. Thompson.
[00:01:32.438 --> 00:01:37.502]  Tom Flacco will be joining us coming up in the next hour.
[00:01:38.365 --> 00:01:39.245]  Here's the headline.
[00:01:39.285 --> 00:01:42.827]  Photographer tied to child sex ring.
[00:01:42.887 --> 00:01:45.368]  Arrested after Thompson's suicide.
[00:01:45.388 --> 00:01:49.410]  And it's a lengthy 12-page report that he's put out.
[00:01:49.490 --> 00:01:52.291]  It's on PrisonPlanet.com and InfoWars.com.
[00:01:52.691 --> 00:01:55.472]  And we'll be analyzing that coming up in the next hour.
[00:01:56.132 --> 00:01:58.633]  Also, 8 dead in U.S.
[00:01:58.733 --> 00:01:59.914]  church massacre.
[00:02:00.882 --> 00:02:09.345]  It's like someone flipped a switch and now this individual goes into the courthouse and grabs the gun away, shoots and kills three people, injures another.
[00:02:10.165 --> 00:02:19.147]  He's now been captured and then on top of it, somebody walks into a church meeting at a Sheraton hotel and starts blasting right at the time.
[00:02:19.208 --> 00:02:20.588]  Even Rush Limbaugh has said this.
[00:02:21.508 --> 00:02:25.431]  It's always interesting when they introduce all these gun bills that magically this stuff starts happening.
[00:02:25.871 --> 00:02:29.294]  Is it a coincidence or is it part of something larger?
[00:02:29.474 --> 00:02:34.238]  Or in a country of 290 million people, are you occasionally going to have mass shootings?
[00:02:34.298 --> 00:02:41.743]  In fact, overall shootings in this country are down by about 14% of what they were just 7 years ago.
[00:02:42.524 --> 00:02:44.966]  On a 20 year average, it's down over 20%.
[00:02:45.826 --> 00:02:48.108]  And a lot of that is because of concealed carry.
[00:02:49.578 --> 00:02:56.420]  Because a lot of your gangland and home invasion shootings are down because there's more Americans with guns today.
[00:02:56.520 --> 00:03:05.182]  But somebody tuning in to watch the mainstream media and major studies will tell you in major polls that they think there's an epidemic of crime, that there's more crime.
