[00:00:07.524 --> 00:00:08.164]  Big Brother.
[00:00:08.824 --> 00:00:09.885]  Mainstream media.
[00:00:10.605 --> 00:00:11.706]  Government cover-ups.
[00:00:12.346 --> 00:00:13.207]  You want answers?
[00:00:13.927 --> 00:00:14.827]  Well, so does he.
[00:00:14.847 --> 00:00:19.130]  He's Alex Jones on the GCN Radio Network.
[00:00:19.690 --> 00:00:23.852]  And now, live from Austin, Texas, Alex Jones.
[00:00:28.154 --> 00:00:31.936]  Boy, I was chomping at the bit this weekend to get back on the air.
[00:00:31.956 --> 00:00:33.577]  And here we are.
[00:00:34.658 --> 00:00:35.378]  It's Monday.
[00:00:37.338 --> 00:00:40.440]  The second day of May 2005.
[00:00:42.421 --> 00:00:51.868]  We'll be live for the next three hours and I could have an endless string of wonderful guests on, but today we're not going to do that.
[00:00:53.549 --> 00:00:55.750]  Because I want a chance to take your calls.
[00:00:55.950 --> 00:00:57.211]  A lot of your calls.
[00:00:57.311 --> 00:01:02.715]  But to do that I'm going to give each caller about a minute, minute and a half, maybe two minutes if you're making a really good point.
[00:01:03.519 --> 00:01:05.100]  And we're going to move on to the next person.
[00:01:05.140 --> 00:01:26.478]  I'm going to try to limit my comments as well because listeners bring up so many different issues, take us in so many different directions, cover angles that I would never even get into, and raise so many news points that I might hear on the radio when I'm driving on the weekend, or that I might see on TV when I watch a few minutes of it, or things that I've really forgotten to talk about.
[00:01:27.825 --> 00:01:36.932]  Having a chance over the weekend to listen to the rebroadcast of Friday's show, I get a chance to hear callers and just how great our listeners are.
[00:01:37.653 --> 00:01:38.914]  Especially our callers.
[00:01:38.974 --> 00:01:42.716]  So, there will be a ton of news today and a lot of your phone calls.
[00:01:44.158 --> 00:01:45.659]  It is the second day of May, 2005.
[00:01:45.699 --> 00:01:47.200]  1-800-259-9231 is the toll free number to join us.
[00:01:47.220 --> 00:01:47.260]  800-259-9231.
[00:01:57.794 --> 00:01:59.816]  Zero censorship here on the broadcast.
[00:02:00.497 --> 00:02:03.901]  You disagree with me, if you agree, if you have a question, a comment.
[00:02:04.822 --> 00:02:06.744]  Again, a news item you'd like to discuss.
[00:02:07.685 --> 00:02:10.568]  Media manipulation and propaganda you'd like to point out.
[00:02:11.309 --> 00:02:16.034]  Perhaps you saw David Ray Griffin on C-SPAN Saturday morning.
[00:02:17.873 --> 00:02:27.758]  The tape of the hour and a half long speech, or an hour speech, 25 minutes of questions, that he did about a week ago, that C-SPAN finally aired.
[00:02:28.758 --> 00:02:29.498]  It was amazing!
[00:02:29.879 --> 00:02:38.503]  He came right out with the operation of the New World Order and how they clearly carried out 9-11.
[00:02:39.283 --> 00:02:42.485]  And he presented 9-11 from three different world views.
[00:02:43.305 --> 00:02:45.426]  It was Al-Qaeda acting alone from a cave,
[00:02:46.337 --> 00:02:46.918]  Number one.
[00:02:47.418 --> 00:02:54.244]  Number two, the government had prior knowledge and funded the terrorists and protected them, but didn't actually run the attacks.
[00:02:54.984 --> 00:02:57.106]  And then, of course, number three is what really happened.
[00:02:57.387 --> 00:02:59.528]  They engineered and orchestrated the entire thing.
[00:03:01.150 --> 00:03:02.211]  Very powerful!
[00:03:03.252 --> 00:03:13.220]  And it's exciting to see that presented in a scholarly, level-headed fashion, though he didn't cover one-tenth of the really hardcore 9-11 evidence.
[00:03:13.260 --> 00:03:14.001]  But how could he?
[00:03:14.975 --> 00:03:33.266]  I've said it many times that if I had the American people as a jury, it would take me weeks to show them just the admitted facts, document after document, after admission after admission, then to show the motive of a globalist, of course, and then to show all the lies they've told.
[00:03:34.407 --> 00:03:40.751]  But perhaps you saw it and thought it was interesting that tomorrow night on the TV show I'm going to be playing some clips of that and analyzing it.
[00:03:42.112 --> 00:03:43.773]  Of course, then that'll be up on Prison Planet.
[00:03:45.856 --> 00:03:47.137]  Dot TV in the next week.
[00:03:48.638 --> 00:03:50.319]  There is so much to cover.
[00:03:50.779 --> 00:03:51.079]  U.S.
[00:03:51.160 --> 00:03:54.282]  is hoping to start its withdrawal from Iraq in December.
[00:03:54.882 --> 00:03:56.123]  This other one in Telegraph.
[00:03:56.323 --> 00:03:57.404]  How are they going to do that?
[00:03:58.124 --> 00:04:01.426]  When things are literally falling apart and imploding over there.
[00:04:01.526 --> 00:04:02.787]  But that's what they're saying.
[00:04:04.068 --> 00:04:09.932]  Speaking of problems, car bomb explosion killed six in Baghdad today, this morning.
[00:04:11.073 --> 00:04:14.675]  Baghdad car bomb kills shoppers, injures dozens.
[00:04:15.996 --> 00:04:21.798]  That little degenerate hog-goblin, England, to plead guilty in Abu Ghraib's case.
[00:04:22.818 --> 00:04:27.880]  But it's admitted we have the government memos ordering him to torture, but no one high up gets in trouble.
[00:04:28.780 --> 00:04:30.000]  How classic is that?
[00:04:30.881 --> 00:04:34.102]  A bizarre article being reported by the Arabs, I don't believe it for a minute.
[00:04:34.422 --> 00:04:38.363]  Rumsfeld will free Saddam if he stops armed insurrection.
[00:04:39.591 --> 00:04:41.972]  This is out of the Scotsman and out of the New Scientist.
[00:04:42.492 --> 00:04:46.793]  New laser guns being developed for US police against the American people.
[00:04:48.093 --> 00:04:49.614]  And a bunch of cloning news.
[00:04:50.034 --> 00:04:51.094]  Oh, it's scary.
[00:04:52.075 --> 00:04:56.696]  One California town moves to ban the sale and purchase of cloned pets.
[00:04:57.976 --> 00:04:58.536]  Stay with us.
[00:04:58.556 --> 00:04:59.337]  We'll be right back.
[00:04:59.357 --> 00:04:59.977]  PrisonPlanet.tv.
[00:05:03.084 --> 00:05:07.426]  Alex Jones here, announcing the release of my new film, Police State 3 Total Enslavement.
[00:05:07.606 --> 00:05:12.028]  Police State 3 details the architecture, goals, and operations of the New World Order.
[00:05:12.168 --> 00:05:16.549]  There is a chance to use this disaster for the New World Order.
[00:05:16.589 --> 00:05:17.950]  The New World Order.
[00:05:18.731 --> 00:05:20.113]  You will lose your liberty.
[00:05:33.473 --> 00:05:43.901]  Homeland Security, executive orders, forced vaccinations, the new prison economy, the Total Information Society, the Pan-American Union, federal gun grabs, government-run white slavery rings, and much, much more.
[00:05:44.061 --> 00:05:49.465]  If you want to understand what the New World Order really is, then my new two-and-a-half-hour video, Police Day 3, is for you.
[00:05:49.966 --> 00:05:53.869]  Visit InfoWars.com or PrisonPlanet.com to order or call toll-free 1-888-253-3139.
[00:05:53.889 --> 00:05:54.329]  That's 888-253-3139.
[00:05:54.429 --> 00:05:56.170]  Order today and spread the word!
[00:06:03.363 --> 00:06:12.427]  Now you can upgrade your existing gravity filter to remove chemicals such as Triamethylenes, Atrazine, Benzene, Chlorine, Chloroform, and MTVE to below detectable limits.
[00:06:12.687 --> 00:06:23.911]  Black Berkey elements are so powerful, they remove pathogenic bacteria, cysts and parasites to non-detectable levels, and transform water, even raw stagnant pond water, into delicious crystal clear drinking water.
