[00:00:05.518 --> 00:00:06.158]  Big Brother.
[00:00:06.819 --> 00:00:07.899]  Mainstream media.
[00:00:08.600 --> 00:00:09.721]  Government cover-ups.
[00:00:10.361 --> 00:00:11.161]  You want answers?
[00:00:11.942 --> 00:00:13.443]  Well, so does he.
[00:00:13.503 --> 00:00:17.125]  He's Alex Jones on the GCN Radio Network.
[00:00:17.665 --> 00:00:21.808]  And now, live from Austin, Texas, Alex Jones.
[00:00:24.589 --> 00:00:28.972]  It is the 23rd day of September 2005, Friday.
[00:00:31.673 --> 00:00:48.270]  Hurricane Lita set to start slamming into the Texas and Louisiana coast in the early morning hours today into tomorrow and we'll give you the latest developments there and the question will FEMA behave?
[00:00:49.518 --> 00:01:01.322]  In the Houston and Port Arthur area, the way they've behaved in New Orleans and other areas, some of the levees are already overflowing in New Orleans from Lake Pontchartrain.
[00:01:01.742 --> 00:01:06.603]  Some of the neighborhoods are already under four feet of water that had already been pumped dry.
[00:01:08.024 --> 00:01:11.725]  A lot of big police state and of course economic developments and
[00:01:12.629 --> 00:01:18.414]  Judge Roberts being partially confirmed as it moves to the full Senate.
[00:01:18.994 --> 00:01:22.237]  It's all coming up, but we've had a lot of requests for this song.
[00:01:23.538 --> 00:01:25.319]  Don Henley, Inside Job.
[00:01:25.359 --> 00:01:26.180]  So here it is.
[00:01:26.741 --> 00:01:31.504]  One more time, we'll go to break, and we'll come back and plunge into all the news and your phone calls.
[00:01:31.885 --> 00:01:37.229]  Wide open phones today, and the websites are Infowars.net and PrisonPlanet.tv.
[00:01:37.569 --> 00:01:38.510]  Here's Don Henley.
[00:01:38.530 --> 00:01:39.851]  It was an Inside Job, 9-11.
[00:01:42.293 --> 00:02:02.971]  While you were sleeping They came and took it all away The lanes and the meadows The places where you used to play It was an inside job By the well-conditioned
[00:02:11.323 --> 00:02:17.805]  You're a bit of protest, so merrily rejected.
[00:02:18.385 --> 00:02:27.187]  It was an inside joke, like it always is.
[00:02:27.267 --> 00:02:32.308]  Talk it up, do business as usual.
[00:02:48.012 --> 00:02:58.037]  This little island disappeared While you were looking the other way
[00:02:59.961 --> 00:03:03.685]  They'll take your right to own your own ideas.
[00:03:03.785 --> 00:03:21.303]  And if an inside job, Be the victim, Your trusted servants, Have left you a prediction, With an inside job, I could always,
[00:03:26.090 --> 00:03:28.231]  We're good to go.
[00:03:54.857 --> 00:03:57.620]  I know it's hard.
[00:04:17.435 --> 00:04:19.536]  I know what I've done wrong.
[00:04:19.956 --> 00:04:22.638]  I am acquainted with the night.
[00:04:23.038 --> 00:04:28.421]  I know how hard it is to always walk out in the light.
[00:04:28.601 --> 00:04:34.344]  And it's an inside job to learn about forgiving.
[00:04:34.484 --> 00:04:41.288]  It's an inside job to hang on to the joy of living.
[00:04:41.388 --> 00:04:44.429]  I know the road by which you came.
[00:04:44.449 --> 00:04:45.890]  I know your mother's face.
[00:04:52.598 --> 00:04:54.358]  We'll be right back.
[00:04:54.398 --> 00:04:57.159]  We'll cover it all on the other side of this quick break.
[00:04:57.679 --> 00:04:58.419]  Stay with us.
[00:05:02.100 --> 00:05:05.020]  What really happened September 11th, and who stands to gain?
[00:05:05.701 --> 00:05:07.001]  Alex Jones here, America.
[00:05:07.201 --> 00:05:12.922]  We answer these vital questions and much, much more in my newest and most explosive documentary yet, 9-1-1, The Road to Tyranny.
[00:05:13.202 --> 00:05:18.423]  In two hours and 24 minutes, we point a searing light of truth on the history of problem, reaction, solution.
[00:05:18.743 --> 00:05:22.904]  Brace yourselves as the New World Order program for world domination is blown wide open.
[00:05:23.064 --> 00:05:26.865]  A nightmarish post-September 11th world where the military and the police are merged.
[00:05:27.105 --> 00:05:31.746]  Witnesses populations beg for national ID cards and yes, even implantable microchips.
[00:05:31.846 --> 00:05:34.607]  Troops on the streets, foreign NATO aircraft to the skies.
[00:05:34.907 --> 00:05:38.088]  Psychotic UN population control plans and much, much more.
[00:05:38.148 --> 00:05:39.968]  This is one film you cannot afford to miss.
[00:05:40.448 --> 00:05:42.530]  Order 9-1-1 The Road to Terry today.
[00:05:42.610 --> 00:05:45.993]  Call toll free 1-888-253-3139.
[00:05:46.293 --> 00:05:47.555]  That's 1-888-253-3139.
[00:05:48.495 --> 00:05:54.160]  Or order online at Infowars.com or Infowars.net.
[00:05:54.260 --> 00:05:56.262]  You see Big Brother's afraid of this documentary.
[00:05:56.502 --> 00:05:58.004]  Order today and spread the word.
[00:05:58.184 --> 00:06:00.226]  America's future depends on the truth getting out.
[00:06:01.281 --> 00:06:04.563]  Introducing the most efficient gravity filter available.
[00:06:04.603 --> 00:06:08.786]  You know, if you were to throw 100 ball bearings at a magnet, most would bounce off.
[00:06:09.046 --> 00:06:11.828]  But, if you place them on the magnet, all would stick.
[00:06:12.028 --> 00:06:14.409]  The same principle applies in water filtration.
[00:06:14.609 --> 00:06:23.254]  Most filtration systems force water through the filter at 60 to 90 PSI, causing water molecules to race through the filter in less than a second.
[00:06:23.455 --> 00:06:24.795]  The Berkeley light is different.
[00:06:24.975 --> 00:06:29.138]  Water molecules take 5 to 10 minutes to pass through the torturous path
[00:06:29.158 --> 00:06:29.778]  We're good to go!
[00:06:58.286 --> 00:06:59.987]  Not yet available in Iowa.
[00:07:02.627 --> 00:07:07.949]  The ideology powering the Democrats and Republicans is not liberalism or conservatism, but globalism.
[00:07:08.269 --> 00:07:13.551]  Globalists are concerned with what's good for big business in the American empire, instead of what's fair for the American people.
[00:07:13.971 --> 00:07:16.972]  The only antidote to the poison of globalism is nationalism.
[00:07:17.372 --> 00:07:19.312]  Start reading the Nationalist Times each month.
[00:07:19.552 --> 00:07:24.294]  The Nationalist Times promotes a common-sense, intelligent, and passionate alternative to the reigning party line.
[00:07:24.694 --> 00:07:32.783]  Published monthly since 1985, The Nationalist Times is a 20-page newspaper featuring outstanding writers and columnists who don't believe in taboos or sacred cows.
[00:07:33.124 --> 00:07:36.047]  Be one of the many thousands of loyal readers of The Nationalist Times.
[00:07:36.367 --> 00:07:37.969]  Subscribe now to The Nationalist Times.
[00:07:38.189 --> 00:07:39.491]  Just $19 for one year.
[00:07:39.731 --> 00:07:41.453]  That's 50% off the regular price.
[00:07:41.833 --> 00:07:45.516]  Send for your $19 subscription to The Nationalist Times, P.O.
[00:07:45.576 --> 00:07:47.838]  Box 426, Allison Park, Pennsylvania, 15101.
[00:07:49.600 --> 00:07:51.621]  That's The Nationalist Times, P.O.
[00:07:51.681 --> 00:07:53.763]  Box 426, Allison Park, Pennsylvania, 15101.
[00:07:55.545 --> 00:07:59.728]  Or subscribe online at our website, www.anu.org.
[00:08:00.949 --> 00:08:05.994]  The Genesis Communications Radio Network proudly presents The Alex Jones Show.
[00:08:06.414 --> 00:08:08.636]  Because there's a war on for your mind.
[00:08:12.250 --> 00:08:12.990]  Friday!
[00:08:13.130 --> 00:08:17.291]  We are 8 minutes, 12 seconds into this first hour of transmission, second segment.
[00:08:17.331 --> 00:08:20.652]  Thank you so much for joining us today.
[00:08:22.313 --> 00:08:24.793]  We're going to have wide open phones throughout the broadcast.
[00:08:24.953 --> 00:08:27.814]  We'll move quickly to your calls, at least as quickly as I'm able to.
[00:08:28.354 --> 00:08:30.595]  The toll-free number to join us on air is 1-800-259-9231.
[00:08:31.015 --> 00:08:41.278]  We'll be going to a caller from Houston, Barton, Houston here in just a moment, and then Gene and Sheldon and John and Robert and many others.
[00:08:43.189 --> 00:08:54.076]  And we've got the latest updates on what's happening with Hurricane Rita and the aftermath of Katrina up on InfoWars.com and PrisonPlanet.tv.
[00:08:54.717 --> 00:09:01.281]  Some of the major levees up against Lake Pontchartrain in New Orleans in the Crescent City.
[00:09:02.041 --> 00:09:05.843]  Are overflowing right now, and four feet of water are in some of the neighborhoods.
[00:09:06.243 --> 00:09:13.046]  Formerly deluged by Katrina, but then pumped dry, they are now underwater again.
[00:09:14.086 --> 00:09:23.590]  And the edge of the hurricane has not even reached New Orleans yet, and this bizarre storm may form another eye
[00:09:24.606 --> 00:09:31.769]  on its right eastern flank that could break off into its own hurricane or tropical depression.
[00:09:32.509 --> 00:09:37.671]  And I have been reading what the meteorologists and the different climatologists have been saying.
[00:09:38.612 --> 00:09:49.996]  There have only been, what, 50-something in the last 100 years, category 5 hurricanes, period, in our area of the Caribbean and the Gulf.
[00:09:50.683 --> 00:09:51.323]  And the Atlantic.
[00:09:52.123 --> 00:09:59.425]  Now we've had two this year hitting basically the same 300 or 200 mile stretch.
[00:10:01.486 --> 00:10:20.070]  It's amazing and very unusual, in fact unheard of, how they're just coming out of the Atlantic out of nowhere and forming and then just boomeranging straight in to the key areas of Gulf
[00:10:20.828 --> 00:10:23.129]  refining of crude oil.
[00:10:24.209 --> 00:10:35.814]  And the way the news has been able to predict, the National Hurricane Center there in Florida, has been able to predict exactly where these storms are going to go.
