[00:00:05.486 --> 00:00:06.146]  Big Brother.
[00:00:06.787 --> 00:00:07.867]  Mainstream media.
[00:00:08.567 --> 00:00:09.687]  Government cover-ups.
[00:00:10.307 --> 00:00:11.127]  You want answers?
[00:00:11.888 --> 00:00:12.788]  Well, so does he.
[00:00:13.448 --> 00:00:17.409]  He's Alex Jones on the GCN Radio Network.
[00:00:17.629 --> 00:00:21.750]  And now, live from Austin, Texas, Alex Jones.
[00:00:31.614 --> 00:00:34.237]  Welcome, ladies and gentlemen.
[00:00:35.058 --> 00:00:40.924]  It is Friday, the 18th day of November 2005, headed into the weekend.
[00:00:40.944 --> 00:00:44.548]  Then, of course, the Thanksgiving week coming up next Thursday.
[00:00:45.009 --> 00:00:49.794]  Hope you spend time with your family and think about what this country is really all about.
[00:00:49.834 --> 00:00:50.855]  I know that's what I'll be doing.
[00:00:51.738 --> 00:00:56.302]  But obviously we'll be here Monday, Tuesday and Wednesday and then take off Thursday to be with family.
[00:00:56.763 --> 00:00:58.625]  I'll even be filling in, I'm told.
[00:00:58.685 --> 00:01:05.731]  I've been honored to be asked to fill in for Pastor Butch Paugh coming up next Monday on his show.
[00:01:06.152 --> 00:01:10.456]  Now for the last year I've been unable to hear Pastor Butch's show here locally on the stations,
[00:01:11.526 --> 00:01:18.549]  There's been some lobbying, including by myself, and now we get to hear Pastor Butch on the radio again here in Austin.
[00:01:19.289 --> 00:01:21.070]  Now, why am I starting a radio show with that?
[00:01:21.590 --> 00:01:21.870]  I don't know.
[00:01:21.890 --> 00:01:22.951]  I was just thinking about Butch.
[00:01:23.673 --> 00:01:25.915]  Right before I went on air, he's calling me all the time.
[00:01:25.935 --> 00:01:27.316]  I never have time to call him back.
[00:01:27.356 --> 00:01:31.979]  I was thinking about books this morning because I was reading an email that he sent somebody else.
[00:01:32.019 --> 00:01:46.288]  They forwarded me, and he was quoting Dante's Inferno about the hottest places in hell being reserved for those that know something wrong is happening, that know that innocent people are being abused, and they decide to be neutral.
[00:01:48.231 --> 00:01:50.773]  Neutrality is bad, ladies and gentlemen.
[00:01:50.813 --> 00:01:55.536]  Christ said that you were neither hot nor cold, so I spit you out of my mouth.
[00:01:57.157 --> 00:01:59.458]  I actually respect the evil Satanists.
[00:01:59.719 --> 00:02:00.499]  I don't like them.
[00:02:00.659 --> 00:02:01.100]  I hate them.
[00:02:01.140 --> 00:02:02.921]  I want to bring them down, but I respect them.
[00:02:03.561 --> 00:02:04.622]  They know what they're doing.
[00:02:04.662 --> 00:02:06.783]  They know which side they've chosen.
[00:02:07.043 --> 00:02:10.005]  They've cast their lot with the old serpent.
[00:02:10.606 --> 00:02:16.850]  But you've got these other people out there that know about good and evil, but they just decide to kind of namby-pamby
[00:02:17.689 --> 00:02:18.309]  We're good to go.
[00:02:43.835 --> 00:02:57.681]  Convicted that Joseph Smith character, the famous video in Florida, a few years ago where he just grabs a little, I don't know, ten-year-old girl and kidnaps her and ties her up and rapes her for four days and strangles her.
[00:02:59.982 --> 00:03:02.664]  Just the level of evil that's out there.
[00:03:03.244 --> 00:03:05.165]  We have to stop denying it.
[00:03:06.065 --> 00:03:07.466]  We've got to face it.
[00:03:07.906 --> 00:03:08.626]  It's real.
[00:03:09.927 --> 00:03:11.427]  And it's growing in power.
[00:03:11.507 --> 00:03:12.508]  It's spreading.
[00:03:13.547 --> 00:03:25.996]  Every form of degeneracy, every form of wickedness, every form of twisted behavior is exploding right now like a wild fever running through the body politic.
[00:03:27.117 --> 00:03:33.182]  It's just burning away everything good and decent and it's all under attack.
[00:03:33.242 --> 00:03:38.306]  Everything good is threatened right now like never before in human history.
[00:03:38.946 --> 00:03:41.148]  Evil has tools it's never dreamed of.
[00:03:42.348 --> 00:03:51.675]  The mechanisms of enslavement and despotism are mighty, but at the same time, for every action there is a greater or equal reaction.
[00:03:53.156 --> 00:03:57.038]  And there is a lot of resistance mounting to this.
[00:03:57.398 --> 00:03:58.960]  There is just a ton of news.
[00:03:59.960 --> 00:04:04.904]  I got an email here saying, Alex, I don't see the proof of the FDA testing on people.
[00:04:05.524 --> 00:04:11.088]  They're approving rules for the testing on foster children, handicapped children,
[00:04:12.174 --> 00:04:21.680]  And, uh, S. Fieldman sent me this email saying everything Alex has ever said I've checked up and it's been backed up, but he says, I just can't find out where this is true.
[00:04:21.740 --> 00:04:27.103]  Well, okay, sir, we'll go over some of that for you here today.
[00:04:27.143 --> 00:04:37.270]  I mean, if you don't know that there's been chemical, biological, and radiological testing on children in America for 70 plus years, you're not looking very hard.
[00:04:38.150 --> 00:04:40.872]  And this is just a codification publicly.
[00:04:41.551 --> 00:04:47.534]  So we'll go back into this when we start the second segment and then... There's just so much news.
[00:04:48.034 --> 00:04:50.275]  Bush's approval rating falls to even a lower level.
[00:04:50.495 --> 00:04:55.717]  I mean, if he keeps falling at this rate, he'll have an approval rating of like 10 points by the middle of next year.
[00:04:55.777 --> 00:04:56.317]  Seriously.
[00:04:56.577 --> 00:04:57.178]  We'll be right back.
[00:05:02.293 --> 00:05:05.154]  There is a secret that holds the world's destiny in its grasp.
[00:05:05.415 --> 00:05:06.975]  Hello my friends, Alex Jones here.
[00:05:07.335 --> 00:05:11.998]  Learn that secret with my new film, Martial Law 9-11 Rise of the Police State.
[00:05:12.338 --> 00:05:19.061]  Martial Law plumbs the depths of the New World Order's ideology, their philosophy, out of the ashes of the September 11th tragedy.
[00:05:19.401 --> 00:05:21.402]  A dark empire of war and tyranny has arisen.
[00:05:21.582 --> 00:05:24.443]  The Constitution has been shredded, and America is now a police state.
[00:05:24.543 --> 00:05:29.204]  This film exposes not just who was behind the 9-11 attacks, but the roots and history of its orchestrators.
[00:05:29.384 --> 00:05:33.806]  Martial Law is a blazing spotlight piercing the electronic Berlin Wall of controlled corporate media.
[00:05:34.046 --> 00:05:41.268]  Plumb the depths of the elite's minds, their ideology, their driving philosophy, and uncover the power-mad cult of death that has sworn to turn the Earth into a prison planet.
[00:05:41.509 --> 00:05:43.929]  Discover the documentary for yourself before it's too late.
[00:05:44.089 --> 00:05:45.830]  Call toll-free to get a copy of Martial Law.
[00:05:45.930 --> 00:05:51.980]  1-888-253-3139 or visit InfoWars.com and the secure shopping cart.
[00:05:52.080 --> 00:05:59.051]  That's InfoWars.com or 888-253-3139 or watch the film right now online at PrisonPlanet.tv
[00:06:02.975 --> 00:06:04.015]  The War on Terrorism.
[00:06:04.336 --> 00:06:07.117]  Will it be fought overseas, or will it affect us here at home?
[00:06:07.397 --> 00:06:11.558]  If you are like most folks, you want to be prepared, but can't afford an underground shelter.
[00:06:11.979 --> 00:06:12.819]  So what do you do?
[00:06:13.119 --> 00:06:17.681]  Did you know that you can use your home as a shelter against fallout and biological or chemical attacks?
[00:06:18.181 --> 00:06:20.322]  With a little know-how, it's not that difficult.
[00:06:20.802 --> 00:06:21.702]  Sheltering in Place.
[00:06:22.082 --> 00:06:25.803]  Surviving acts of terrorism from biological, chemical, and radioactive fallout.
[00:06:26.123 --> 00:06:35.485]  Developed by Wayne LeBaron, a health physicist who has served as a specialist in environmental health, communicable diseases, and has worked as a nuclear specialist for the U.S.
[00:06:35.545 --> 00:06:35.925]  government.
[00:06:36.165 --> 00:06:42.587]  Gives you easy-to-follow video instructions, and walks you step-by-step through the process of preparing your home as a shelter.
[00:06:42.947 --> 00:06:47.351]  Get this critical video every American needs for only $29 plus shipping.
[00:06:47.791 --> 00:06:49.573]  Order by calling New Millennium today at 888-803-4438.
[00:06:49.593 --> 00:06:49.813]  That's 888-803-4438.
[00:06:49.893 --> 00:06:51.374]  Or order on the web at Berkeywater.com.
[00:07:01.477 --> 00:07:08.344]  For months now, you've been hearing about the incredible health benefits of Zango, the functional health beverage made from the whole fruit of mangosteen.
[00:07:08.484 --> 00:07:21.378]  What you probably didn't know is that Zango joined forces with the leading manufacturer and distributor of functional health beverages like Capri Sun, Sobe, Mystic, and Red Bull to create the fastest growing business opportunity in America today.
[00:07:21.698 --> 00:07:23.399]  Are you sick of barely having enough money?
[00:07:23.559 --> 00:07:27.021]  Are you tired of working so hard yet feeling like you'll never get ahead?
[00:07:27.301 --> 00:07:31.083]  Are you ready to start investing in your own business instead of somebody else's?
[00:07:31.343 --> 00:07:36.306]  Whatever it is you seek, Zango could be the special company that helps you achieve your hopes and dreams.
[00:07:36.586 --> 00:07:38.287]  So take matters into your own hands.
[00:07:38.547 --> 00:07:42.551]  Create a future that doesn't depend on a fickle 401k and lateral promotions.
[00:07:42.771 --> 00:07:44.633]  Dango is what you are looking for.
[00:07:44.793 --> 00:07:49.458]  Find out more by calling 888-203-6633 or visit MangosteenMarkets.com.
[00:07:49.478 --> 00:07:51.160]  That's M-A-N-G-O-S-T-E-E-N-Markets.com.
[00:07:51.200 --> 00:07:51.740]  Call 888-203-6633 today!
[00:08:02.003 --> 00:08:07.626]  He's the T-Rex of political talk, Alex Jones on the GCN Radio Network.
[00:08:11.448 --> 00:08:23.854]  Life is short, it is transitory, it is like the morning mist at dawn, when the first rays of the sun hit it, it disappears in seconds.
[00:08:24.694 --> 00:08:28.816]  Right as you begin to grasp your life and
[00:08:29.838 --> 00:08:31.560]  Many cases it's over.
[00:08:31.600 --> 00:08:38.725]  It's over in a flash, or it's over in excruciating pain over many months, but death will find us all.
[00:08:40.987 --> 00:08:51.816]  But death of a great-grandparent or a grandparent, it's painful, it's sad, but it's part of the human condition.
[00:08:51.956 --> 00:08:54.839]  It's the way we're designed.
[00:08:55.379 --> 00:08:56.760]  We are equipped with
[00:08:58.169 --> 00:09:08.816]  The instincts to be able to deal with it, better than losing a child, a lot better than losing a brother or a sister.
[00:09:10.097 --> 00:09:21.525]  People are meant to live out their life cycle, to be little babies and to be loved and then to become adolescents and be rebellious and leave the hut and go set up your own hut and start your own family.
[00:09:22.575 --> 00:09:29.717]  Have your own children and then become grandparents and if you're blessed become great-grandparents and then go back into the earth, go back into dust.
[00:09:32.778 --> 00:09:44.822]  But we should all appreciate life every time we see the night sky, every time we see the sunset, every time we see a happy family that's straight and strong and filled with joy.
[00:09:45.602 --> 00:09:49.664]  Every time we see a flock of birds land
[00:09:50.916 --> 00:09:51.696]  Land and a lake.
[00:09:51.756 --> 00:09:53.656]  Just all of that beauty.
[00:09:53.917 --> 00:09:54.897]  All of that purity.
[00:09:55.077 --> 00:09:57.617]  All of the things we see in God's creation.
[00:09:57.677 --> 00:09:58.497]  All the good things.
[00:09:58.537 --> 00:10:04.798]  We have to appreciate the good things so that we can stand up for them against the bad things.
[00:10:04.818 --> 00:10:07.419]  We need to be able to separate the good from the bad.
[00:10:07.459 --> 00:10:09.779]  And so many people are unable to do that.
[00:10:09.899 --> 00:10:12.880]  So many people are lured by evil.
[00:10:12.980 --> 00:10:14.500]  They are seduced by evil.
[00:10:14.520 --> 00:10:17.281]  They think that darkness and death is beautiful.
[00:10:17.341 --> 00:10:19.681]  They are beguiled by it.
[00:10:20.718 --> 00:10:24.161]  And all they'll find is pain and suffering down that road.
[00:10:24.982 --> 00:10:27.604]  And you will find it down that road prematurely.
[00:10:27.744 --> 00:10:31.127]  Don't worry, you're going to find pain and suffering in your life.
[00:10:31.888 --> 00:10:38.313]  And a lot of times you find even greater pain and suffering when you do try to avoid it.
[00:10:38.333 --> 00:10:42.377]  Now there is such a thing as necessary suffering in this world.
[00:10:44.071 --> 00:10:54.662]  And much of the problems we see today are because we try to do what's quick and what's easy and what only satisfies our flesh, our base instincts.
[00:10:55.883 --> 00:11:01.609]  But history shows us and the history of societies and civilizations shows us clearly
[00:11:03.689 --> 00:11:14.752]  That when people stand up and are involved, and are aggressive, and are dynamic, and are passionate, and are loving, and are individualistic, you have milk and honey.
[00:11:14.792 --> 00:11:16.513]  You have dynamic societies.
[00:11:17.353 --> 00:11:19.854]  But history shows, just like a fine Swiss watch,
[00:11:20.772 --> 00:11:33.834]  Right on time that the children of those pioneers tend to be a little less self-sufficient, a little less made of the same metal, a little more pampered.
[00:11:33.854 --> 00:11:34.774]  Their parents love them.
[00:11:34.814 --> 00:11:35.615]  They take care of them.
[00:11:35.655 --> 00:11:37.555]  They don't stress them.
[00:11:37.995 --> 00:11:40.855]  And then the children of those children get even more pampered.
[00:11:40.895 --> 00:11:45.136]  And then soon, you're dealing with decadent, dumbed-down, mindless sloths.
[00:11:47.237 --> 00:11:49.797]  And I count myself, in many respects, one of them.
[00:11:52.325 --> 00:11:55.966]  But compared to many other people I see, it's terrifying.
[00:11:56.006 --> 00:12:01.847]  There are many, many steps down the ladder into that pit further than I have fallen.
[00:12:01.887 --> 00:12:06.228]  We've got to dig ourselves out of this if we want to be blessed and want to be rewarded.
[00:12:07.069 --> 00:12:08.489]  I'm not going to go into any more preaching.
[00:12:09.389 --> 00:12:20.252]  It's just that I realize how blessed I am, how lucky I am, how just unbelievable my life is, the capacity I've been given, the responsibility I've been given.
[00:12:21.255 --> 00:12:32.382]  To be able to talk to millions of people every day, and to be able to talk to tens of millions on all the other talk show interviews I do, on other radio shows and TV shows, and to have InfoWars.com and PrisonPlanet.com.
[00:12:33.482 --> 00:12:35.103]  Folks, I make mistakes every day.
[00:12:35.123 --> 00:12:39.086]  I stumble.
[00:12:39.966 --> 00:12:41.267]  I don't have all the answers.
[00:12:42.137 --> 00:12:43.258]  But it doesn't matter.
[00:12:43.298 --> 00:12:45.179]  At least I'm trying the best I can.
[00:12:45.239 --> 00:12:49.062]  At least I'm putting one foot in front of the other and I'm asking God for guidance.
[00:12:49.523 --> 00:12:51.044]  And I'm doing everything I can.
[00:12:51.064 --> 00:12:58.009]  You know, last night I got a call and they wanted me to go on Coast to Coast AM in the first hour and I was honored and blessed to do it.
[00:12:58.029 --> 00:13:00.350]  To be able to talk to all those people.
[00:13:00.370 --> 00:13:03.773]  And I told a story on air.
[00:13:03.833 --> 00:13:06.495]  It's been many years since I've cried.
[00:13:07.509 --> 00:13:08.489]  I don't see that as weakness.
[00:13:08.509 --> 00:13:09.770]  I see that as strength.
[00:13:09.790 --> 00:13:12.250]  And sometimes I see things that are so good and so beautiful that I get a tear in my eye.
[00:13:12.270 --> 00:13:15.011]  But driving home yesterday from a radio show, I began to cry.
[00:13:30.914 --> 00:13:36.881]  I just thought about how they take people's newborn babies in China and kill them and sell their body parts.
[00:13:36.961 --> 00:13:48.695]  I just felt the pain, just a shadow, just an inkling of the pain of those mothers and those fathers and those grandparents living in that vice grip of evil.
[00:13:49.977 --> 00:13:50.838]  And I thought about
[00:13:51.650 --> 00:14:17.123]  I thought about all the little black children predominantly and some white children and Hispanic children taken by CPS all over the country and taken and given to medical institutions and farms where they test everything from pesticides to flame retardant material to drugs on them and they kill them in many cases and it is a normal, it is a real response
[00:14:18.383 --> 00:14:31.447]  If your heart has been blackened, if your conscience, if your soul isn't pink and soft, then it's already begun to harden.
[00:14:31.587 --> 00:14:33.467]  I don't know how people can harden their hearts.
[00:14:33.507 --> 00:14:38.609]  I don't know how people can be so self-centered that they're not involved in fighting this.
[00:14:38.729 --> 00:14:45.031]  I don't know how we can just sit here and watch all of this happen and put up with this.
[00:14:48.209 --> 00:14:53.693]  On the air, I went into how this is real to me, and how somebody's got to speak for these people.
[00:14:54.474 --> 00:14:57.576]  Because just a good old boy, and I could hear it in his voice, he meant well.
[00:14:57.656 --> 00:14:58.857]  He thought he was righteous.
[00:14:59.617 --> 00:15:03.620]  He called in, and he said, Alex, I don't mean to sound mean here, but I really need to know.
[00:15:04.340 --> 00:15:06.342]  Are you a Democratic Party spokesman?
[00:15:08.844 --> 00:15:10.705]  Are you a paid, some kind of paid operative?
[00:15:13.008 --> 00:15:14.888]  And he didn't sound evil.
[00:15:14.928 --> 00:15:16.269]  He didn't sound frothing.
[00:15:16.369 --> 00:15:19.449]  He really thought I was just making all this up.
