[00:00:05.524 --> 00:00:06.164]  Big Brother.
[00:00:06.824 --> 00:00:07.885]  Mainstream media.
[00:00:08.585 --> 00:00:09.765]  Government cover-ups.
[00:00:10.366 --> 00:00:11.186]  You want answers?
[00:00:11.926 --> 00:00:12.827]  Well, so does he.
[00:00:13.507 --> 00:00:17.148]  He's Alex Jones on the GCN Radio Network.
[00:00:17.689 --> 00:00:21.770]  And now, live from Austin, Texas, Alex Jones.
[00:00:30.063 --> 00:00:31.584]  Welcome, ladies and gentlemen.
[00:00:31.644 --> 00:00:34.786]  We are now 30 seconds into this first hour.
[00:00:34.906 --> 00:00:43.671]  It is Monday, the 10th day of October 2005, and we're going to be live here for the next three hours.
[00:00:44.112 --> 00:00:45.773]  I'm Alex Jones, your host.
[00:00:45.793 --> 00:00:47.694]  The toll-free number to join us on air is 1-800-259-9231.
[00:00:56.340 --> 00:00:58.501]  Again, that's 1-800-259-9231.
[00:00:59.922 --> 00:01:07.827]  The websites updated daily are Infowars.com, PrisonPlanet.com, and PrisonPlanet.tv.
[00:01:09.308 --> 00:01:13.891]  Millions of people killed in highly developed countries within months.
[00:01:14.592 --> 00:01:16.493]  Tens of millions worldwide.
[00:01:17.694 --> 00:01:19.855]  The global economy in tatters.
[00:01:20.736 --> 00:01:22.077]  A Hollywood fantasy?
[00:01:22.117 --> 00:01:22.357]  No.
[00:01:23.209 --> 00:01:25.710]  It's now a plausible scenario.
[00:01:25.730 --> 00:01:29.832]  Nature Magazine just two months ago.
[00:01:30.973 --> 00:01:34.375]  World leaders are running around, fear-mongering.
[00:01:34.395 --> 00:01:41.398]  Huffington Post is saying that world government can save us from the bird flu.
[00:01:41.418 --> 00:01:50.923]  At the same time, George Bush says that if we'll just get rid of Posse Comitatus and let him become a literal military dictator,
[00:01:51.758 --> 00:01:52.978]  Everything will be alright.
[00:01:53.558 --> 00:01:57.839]  Basically, world government and military dictatorship brings you freedom.
[00:01:58.780 --> 00:02:01.920]  And if you don't accept military dictatorship, it's all over.
[00:02:01.960 --> 00:02:18.084]  Of course, I even heard Dr. Dina Dell yesterday, the very mainstream syndicated radio talk show host, saying that using troops to fight the bird flu is a joke, and you can't quarantine it, and... It's ridiculous.
[00:02:18.104 --> 00:02:20.705]  The birds fly places, ladies and gentlemen.
[00:02:22.325 --> 00:02:35.674]  And on top of it, the military isn't going to be able to stop some type of incredibly pathogenic, transferable, transmittable disease.
[00:02:36.794 --> 00:02:43.779]  And then on top of it, the government has engineered and actually beefed up the 1918 Spanish Flu Influenza.
[00:02:44.409 --> 00:02:48.531]  And they've, of course, reconstructed and dug up the original one.
[00:02:48.551 --> 00:02:49.752]  But they've got stuff far worse.
[00:02:49.792 --> 00:02:52.813]  And they openly mail it around all over the planet.
[00:02:53.794 --> 00:02:58.376]  And they openly post on the internet how to manufacture it.
[00:02:58.436 --> 00:03:05.580]  And it's all going to be a big boon for vaccine makers and quack medicine sellers as well.
[00:03:06.500 --> 00:03:11.563]  So both Establishment Pharma and Alternative Pharma will make a mint off of it.
[00:03:12.814 --> 00:03:21.016]  Lots of charlatans out there selling magic machines that send out super, super system air to kill all of it.
[00:03:21.516 --> 00:03:22.757]  Let me give you a news flash.
[00:03:23.057 --> 00:03:25.037]  The air kills flu virus.
[00:03:27.138 --> 00:03:28.878]  Yes, the air kills it.
[00:03:31.019 --> 00:03:32.940]  The air eats through steel.
[00:03:32.960 --> 00:03:34.200]  It's called rust.
[00:03:35.211 --> 00:03:43.994]  And so, yes, there are these quack pronouncements that, you know, these different air generators will kill pathogens.
[00:03:44.254 --> 00:03:45.695]  Well, yes, the air does.
[00:03:46.635 --> 00:03:47.896]  The air does.
[00:03:48.856 --> 00:03:50.476]  So, I mean, I just, it gets old.
[00:03:50.937 --> 00:03:51.377]  You know what?
[00:03:51.397 --> 00:03:54.058]  We're going to talk all day about the bird flu today.
[00:03:54.958 --> 00:03:57.379]  Because it's reached fever pitch hysteria.
[00:03:58.780 --> 00:04:03.161]  And this is exactly, look, the New World Order can't scare you with fake terror alerts anymore.
[00:04:03.901 --> 00:04:09.943]  People pointed out that Al-Zakari, Zawahiri's been killed over ten times and captured.
[00:04:11.043 --> 00:04:14.084]  And it's public now.
[00:04:14.104 --> 00:04:19.965]  I mean, the mainstream news talks about the American people thinking the terror alerts are a fraud.
[00:04:21.365 --> 00:04:25.166]  And so now they've moved on to, we need martial law or the floods will get you.
[00:04:25.846 --> 00:04:28.207]  We need martial law or the bird flu will get you.
[00:04:30.686 --> 00:04:32.107]  We got Bill Sardi coming on.
[00:04:33.728 --> 00:04:36.430]  Big health writer, some of the biggest publications in the country.
[00:04:37.771 --> 00:04:46.737]  And he agrees that there's hype associated with the bird flu itself, but there are other flus out there that you're not being told about that are extremely dangerous.
[00:04:47.737 --> 00:04:49.839]  So we'll talk with Bill Sardi in the next hour.
[00:04:50.239 --> 00:04:53.481]  We'll have open phones in this hour and of course cover some other news as well.
[00:04:54.202 --> 00:04:55.283]  We'll be right back.
[00:04:55.403 --> 00:04:56.523]  Stay with us.
[00:04:56.543 --> 00:04:56.603]  1-800-259-9231.
[00:05:02.293 --> 00:05:05.155]  There is a secret that holds the world's destiny in its grasp.
[00:05:05.415 --> 00:05:06.996]  Hello my friends, Alex Jones here.
[00:05:07.336 --> 00:05:11.999]  Learn that secret with my new film, Martial Law 9-11 Rise of the Police State.
[00:05:12.339 --> 00:05:16.782]  Martial Law plumbs the depths of the New World Order's ideology, their philosophy.
[00:05:17.202 --> 00:05:21.305]  Out of the ashes of the September 11th tragedy, a dark empire of war and tyranny has risen.
[00:05:21.585 --> 00:05:24.447]  The Constitution has been shredded, and America is now a police state.
[00:05:24.527 --> 00:05:29.190]  This film exposes not just who was behind the 9-11 attacks, but the roots and history of its orchestrators.
[00:05:29.390 --> 00:05:33.833]  Martial Law is a blazing spotlight piercing the electronic Berlin Wall of controlled corporate media.
[00:05:34.033 --> 00:05:41.278]  Plumb the depths of the elite's minds, their ideology, their driving philosophy, and uncover the power-mad cult of death that has sworn to turn the Earth into a prison planet.
[00:05:41.518 --> 00:05:44.000]  Discover the documentary for yourself before it's too late.
[00:05:44.100 --> 00:05:45.841]  Call toll-free to get a copy of Martial Law.
[00:05:46.561 --> 00:05:51.963]  1-888-253-3139 or visit InfoWars.com and the secure shopping cart.
[00:05:52.063 --> 00:05:58.966]  That's InfoWars.com or 888-253-3139 or watch the film right now online at PrisonPlanet.tv
[00:06:02.268 --> 00:06:05.251]  The Berkey Light is your premier source for purified water.
[00:06:05.611 --> 00:06:14.438]  It's portable and requires no water pressure so you can enjoy healthy drinking water whether it's during normal times or hostile environments like a local or national emergency.
[00:06:14.758 --> 00:06:19.422]  That's because it can purify raw, untreated water from remote lakes and stagnant ponds.
[00:06:19.902 --> 00:06:26.627]  The Berkelot is unique because it removes pathogenic bacteria, cyst parasites, and harmful chemicals to below detectable levels.
[00:06:27.007 --> 00:06:38.796]  It also removes foul tastes and odors, like the rotten egg smell of sulfide, and it extracts nitrates and unhealthy minerals, like lead and mercury, while leaving in the healthful and nutritional minerals that your body needs.
[00:06:39.276 --> 00:06:43.739]  The Murky Lights Rechargeable LED Lighting System is so bright it can be used as a reading light.
[00:06:43.899 --> 00:06:46.340]  Get the Murky Light for only $259 by calling New Millennium at 888-803-4438.
[00:06:46.380 --> 00:06:48.201]  And tell them Alex Jones sent you.
[00:06:48.221 --> 00:06:49.362]  That's toll free, 888-803-4438.
[00:06:49.502 --> 00:06:51.583]  Or order on the web at murkywater.com.
[00:06:51.623 --> 00:06:52.623]  Not yet available in Iowa.
[00:07:02.100 --> 00:07:04.540]  Sometimes getting older can be a real pain in the back.
[00:07:04.921 --> 00:07:09.961]  Lower back aches, sciatic nerve pain, or that knife in the back feeling is something many of us have learned to suffer through.
[00:07:10.081 --> 00:07:11.462]  But now, we don't have to.
[00:07:11.742 --> 00:07:19.903]  This sacro wedgie uses the same principle used by chiropractors and osteopaths to correct the alignment of the spine by supporting the sacrum and letting gravity do the rest.
[00:07:20.243 --> 00:07:24.264]  Simply lie on your back with the sacro wedgie under your sacrum and relax for about 20 minutes.
[00:07:24.504 --> 00:07:27.284]  You can actually feel many of these aches and pains just go away.
[00:07:27.684 --> 00:07:31.205]  Use the sacro wedgie regularly and many of these problems just don't come back.
[00:07:31.645 --> 00:07:35.307]  Get your Sacro wedgie today for only $29.95 plus shipping and handling.
[00:07:35.547 --> 00:07:36.948]  Call 877-817-9829.
[00:07:38.069 --> 00:07:44.853]  That's 877-817-9829 and ask about the neck support for perfect spinal alignment too.
[00:07:45.213 --> 00:07:47.535]  Yeah, getting old is a pain, but it doesn't have to hurt.
